===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============
1,102,7/15/24 14:00,5158,20.907,20.673,0.234,0,3931,0.066,0.254,0.188,0,0.762,24.5,0.917,75,UNSTABLE / OPEN,0,0,0,0,82,54,213,153,14,0,0.5,0,54.1,24.1,22.4,22.2,0,0,100
2,102,7/15/24 14:05,5174,20.907,20.672,0.235,0,3926,0.064,0.252,0.188,0,0.759,24.6,0.916,75,UNSTABLE / OPEN,0,0,0,0,618,302,1496,939,48,0,0.5,0,54,24.1,22.4,22.2,0,0,100
3,102,7/15/24 14:11,5190,20.907,20.671,0.236,0,3952,0.062,0.251,0.189,0,0.762,24.7,0.917,75,UNSTABLE / OPEN,0.04,0.04,0.035,0.035,537,297,1357,856,67,0,0.5,0,54,24.3,22.3,22.2,0,0,100
4,102,7/15/24 14:17,4937,20.907,20.682,0.225,0,3799,0.06,0.242,0.182,0,0.77,23.5,0.915,75,STABLE / OPEN,0,0.04,0,0.035,334,136,770,464,36,0,0.5,0,54.5,24.3,22.4,22.2,0,0,100
5,102,7/15/24 14:22,5033,20.907,20.677,0.23,0.1,3873,0.059,0.244,0.186,0,0.769,24,0.915,75,UNSTABLE / OPEN,0,0.04,0.046,0.081,664,324,1777,1119,53,0,0.5,0,54.4,24.3,22.5,22.2,0,0,100
6,102,7/15/24 14:28,5000,20.907,20.679,0.228,0.1,3855,0.057,0.242,0.185,0,0.771,23.8,0.916,75,STABLE / OPEN,0,0.04,0,0.081,512,277,1254,828,67,0,0.5,0,54.4,24.3,22.4,22.2,0,0,100
7,102,7/15/24 14:34,4677,20.907,20.693,0.214,0.1,3675,0.056,0.232,0.176,0.1,0.786,22.4,0.916,75,STABLE / OPEN,0,0.04,0,0.081,391,140,546,272,31,0,0.5,0,54.4,24.3,22.3,22.2,0,0,100
8,102,7/15/24 14:39,4576,20.907,20.698,0.209,0.1,3638,0.055,0.229,0.174,0.1,0.795,21.9,0.918,75,STABLE / OPEN,0,0.04,0,0.081,558,218,911,582,77,0,0.5,0,54.4,24.4,22.4,22.2,0,0,100
9,102,7/15/24 14:45,4737,20.907,20.691,0.216,0.1,3676,0.054,0.23,0.176,0.1,0.776,22.6,0.916,75,UNSTABLE / OPEN,0,0.04,0,0.081,392,141,793,439,24,0,0.5,0,54.4,24.4,22.3,22.2,0,0,100
10,102,7/15/24 14:51,4802,20.907,20.688,0.219,0.1,3712,0.053,0.231,0.178,0.1,0.773,22.9,0.915,75,UNSTABLE / OPEN,0,0.04,0,0.081,532,225,1336,792,59,0,0.6,0,54.2,24.4,22.4,22.2,0,0,100
11,102,7/15/24 14:56,4842,20.907,20.686,0.221,0.1,3732,0.052,0.231,0.179,0.1,0.771,23.1,0.916,75,STABLE / OPEN,0,0.04,0,0.081,387,173,938,499,108,0,0.6,0,54.7,24.4,22.4,22.2,0,0,100
12,102,7/15/24 15:02,4900,20.907,20.684,0.223,0.1,3762,0.052,0.232,0.18,0.1,0.768,23.3,0.916,75,STABLE / OPEN,0.04,0.08,0.477,0.558,415,162,886,506,117,0,0.6,0,54.9,24.5,22.4,22.2,0,0,100
13,102,7/15/24 15:08,4899,20.907,20.684,0.223,0.1,3753,0.051,0.231,0.18,0.1,0.766,23.3,0.916,75,UNSTABLE / OPEN,0,0.08,0,0.558,444,201,1154,679,86,0,0.5,0,54.6,24.5,22.4,22.2,0,0,100
14,102,7/15/24 15:13,4857,20.907,20.685,0.222,0.2,3747,0.051,0.23,0.18,0.1,0.771,23.1,0.915,75,STABLE / OPEN,0.12,0.2,0,0.558,435,204,946,599,136,0,0.6,0,54.9,24.4,22.4,22.2,0,0,100
15,102,7/15/24 15:19,4972,20.907,20.68,0.227,0.2,3893,0.05,0.236,0.186,0.1,0.783,23.8,0.917,75,STABLE / OPEN,0,0.2,0.424,0.982,390,189,1145,703,85,0,0.6,0,55.1,24.5,22.4,22.2,0,0,100
16,102,7/15/24 15:25,4637,20.907,20.694,0.213,0.2,3706,0.05,0.227,0.178,0.1,0.799,22.3,0.915,75,STABLE / OPEN,0,0.2,0,0.982,334,189,1189,537,35,0,0.6,0,55.3,24.5,22.5,22.2,0,0,100
17,102,7/15/24 15:30,4409,20.907,20.705,0.202,0.2,3486,0.049,0.216,0.167,0.2,0.791,21.1,0.916,75,STABLE / OPEN,0,0.2,0.118,1.1,135,4,274,23,0,0,0.6,0,55.2,24.5,22.5,22.2,0,0,100
18,102,7/15/24 15:36,4120,20.907,20.718,0.189,0.2,3333,0.049,0.208,0.16,0.2,0.809,19.8,0.916,75,STABLE / OPEN,0,0.2,0,1.1,89,2,243,31,0,0,0.6,0,55.4,24.5,22.5,22.2,0,0,100
19,102,7/15/24 15:42,3928,20.907,20.727,0.18,0.2,3102,0.049,0.197,0.149,0.2,0.79,18.8,0.914,75,STABLE / OPEN,0,0.2,0,1.1,56,11,97,12,0,0,0.6,0,55.5,24.5,22.5,22.2,0,0,100
20,102,7/15/24 15:47,3869,20.907,20.729,0.178,0.2,3098,0.048,0.197,0.148,0.2,0.801,18.6,0.916,75,STABLE / OPEN,0,0.2,0,1.1,79,12,191,50,0,0,0.6,0,55.6,24.5,22.6,22.2,0,0,100
21,102,7/15/24 15:53,4512,20.907,20.701,0.206,0.2,3468,0.048,0.214,0.166,0.2,0.768,21.5,0.915,75,UNSTABLE / OPEN,0,0.2,0,1.1,350,208,808,507,137,0,0.6,0,55.7,24.5,22.5,22.2,0,0,100
22,102,7/15/24 15:59,4686,20.907,20.694,0.213,0.2,3519,0.048,0.217,0.169,0.2,0.751,22.2,0.914,75,UNSTABLE / OPEN,0.1,0.3,0,1.1,458,236,1117,704,73,0,0.6,0,55.6,24.5,22.5,22.2,0,0,100
23,102,7/15/24 16:04,4501,20.907,20.701,0.206,0.3,3523,0.048,0.216,0.169,0.2,0.783,21.5,0.916,75,STABLE / OPEN,0,0.3,0,1.1,225,100,670,360,39,0,0.6,0,55.7,24.5,22.5,22.2,0,0,100
24,102,7/15/24 16:10,4590,20.907,20.696,0.211,0.3,3683,0.047,0.224,0.176,0.2,0.802,22,0.915,75,STABLE / OPEN,0,0.3,0,1.1,313,148,665,385,59,0,0.6,0,56.1,24.5,22.5,22.2,0,0,100
25,102,7/15/24 16:16,4720,20.907,20.692,0.215,0.3,3680,0.047,0.223,0.176,0.2,0.78,22.5,0.917,75,UNSTABLE / OPEN,0,0.3,0,1.1,351,168,1051,599,79,0,0.6,0,55.8,24.5,22.6,22.2,0,0,100
26,102,7/15/24 16:21,4648,20.907,20.695,0.212,0.3,3628,0.047,0.221,0.174,0.2,0.78,22.2,0.915,75,STABLE / OPEN,0,0.3,0,1.1,416,180,866,487,78,0,0.6,0,56.1,24.5,22.7,22.2,0,0,100
27,102,7/15/24 16:27,4346,20.907,20.708,0.199,0.3,3422,0.047,0.21,0.164,0.2,0.787,20.8,0.917,75,STABLE / OPEN,0,0.3,0,1.1,307,109,444,185,120,0,0.6,0,56.3,24.6,22.7,22.2,0,0,100
28,102,7/15/24 16:33,4257,20.907,20.712,0.195,0.3,3373,0.047,0.208,0.162,0.2,0.792,20.4,0.915,75,STABLE / OPEN,0,0.3,0,1.1,197,97,529,283,93,0,0.6,0,56.2,24.6,22.8,22.2,0,0,100
29,102,7/15/24 16:38,4005,20.907,20.724,0.183,0.3,3185,0.047,0.199,0.152,0.3,0.795,19.2,0.917,75,STABLE / OPEN,0,0.3,0.078,1.179,108,28,415,112,3,0,0.6,0,56.1,24.6,22.9,22.2,0,0,100
30,102,7/15/24 16:44,3882,20.907,20.729,0.178,0.3,3126,0.047,0.196,0.15,0.3,0.805,18.7,0.916,75,STABLE / OPEN,0,0.3,0,1.179,32,1,176,28,0,0,0.6,0,56.1,24.5,22.8,22.2,0,0,100
31,102,7/15/24 16:50,3535,20.907,20.745,0.162,0.3,2852,0.047,0.183,0.136,0.3,0.807,17,0.916,75,STABLE / OPEN,0,0.3,0,1.179,23,2,12,6,0,0,0.6,0,56.2,24.5,22.8,22.2,0,0,100
32,102,7/15/24 16:55,3831,20.907,20.732,0.175,0.4,3024,0.047,0.192,0.145,0.3,0.789,18.3,0.915,75,STABLE / OPEN,0,0.3,0.293,1.471,257,115,596,307,42,0,0.5,0,56.1,24.5,22.6,22.2,0,0,100
33,102,7/15/24 17:01,3906,20.907,20.728,0.179,0.4,3077,0.047,0.194,0.147,0.3,0.788,18.7,0.915,75,UNSTABLE / OPEN,0.06,0.36,0.195,1.667,190,99,364,181,103,0,0.6,0,56,24.5,22.6,22.2,0,0,100
34,102,7/15/24 17:07,4004,20.907,20.724,0.183,0.4,3169,0.047,0.198,0.152,0.3,0.792,19.2,0.916,75,STABLE / OPEN,0.08,0.44,0,1.667,109,51,489,142,75,0,0.5,0,56,24.5,22.6,22.2,0,0,100
35,102,7/15/24 17:12,4129,20.907,20.717,0.19,0.4,3349,0.047,0.207,0.16,0.3,0.811,19.9,0.916,75,STABLE / OPEN,0.03,0.47,0.09,1.756,388,207,903,497,28,0,0.5,0,55.9,24.5,22.6,22.2,0,0,100
36,102,7/15/24 17:18,3889,20.907,20.728,0.179,0.4,3211,0.046,0.2,0.154,0.3,0.826,18.8,0.916,75,STABLE / OPEN,0,0.47,0,1.756,17,7,109,27,0,0,0.5,0,55.7,24.5,22.6,22.2,0,0,100
37,102,7/15/24 17:24,3816,20.907,20.731,0.176,0.4,3195,0.046,0.199,0.153,0.3,0.837,18.5,0.916,75,STABLE / OPEN,0,0.47,0,1.756,54,0,154,1,0,0,0.5,0,55.7,24.5,22.4,22.2,0,0,100
38,102,7/15/24 17:29,3778,20.907,20.732,0.175,0.4,3186,0.046,0.199,0.153,0.3,0.843,18.3,0.916,75,STABLE / OPEN,0,0.47,0.035,1.791,277,28,198,10,0,0,0.6,0,55.7,24.5,22.4,22.2,0,0,100
39,102,7/15/24 17:35,3734,20.907,20.735,0.172,0.4,3106,0.046,0.195,0.149,0.3,0.832,18.1,0.916,75,STABLE / OPEN,0,0.47,0,1.791,26,5,106,8,0,0,0.5,0,55.6,24.5,22.4,22.2,0,0,100
40,102,7/15/24 17:41,3252,20.907,20.758,0.149,0.4,2611,0.046,0.171,0.125,0.3,0.803,15.6,0.915,75,STABLE / OPEN,0,0.47,0,1.791,13,1,323,8,0,0,0.5,0,55.1,24.5,22.3,22.2,0,0,100
41,102,7/15/24 17:46,2859,20.907,20.776,0.131,0.4,2300,0.046,0.156,0.11,0.3,0.805,13.7,0.916,75,STABLE / OPEN,0,0.47,0.282,2.073,12,3,241,2,0,0,0.5,0,55.1,24.5,22.3,22.2,0,0,100
42,102,7/15/24 17:52,2689,20.907,20.784,0.123,0.4,2126,0.046,0.147,0.102,0.3,0.791,12.9,0.916,75,STABLE / OPEN,0,0.47,0,2.073,0,0,37,0,0,0,0.5,0,55,24.5,22.3,22.2,0,0,100
43,102,7/15/24 17:58,2640,20.907,20.787,0.12,0.4,2048,0.046,0.144,0.098,0.4,0.776,12.6,0.916,75,STABLE / OPEN,0,0.47,0.047,2.12,1,0,575,0,0,0,0.6,0,55,24.5,22.4,22.2,0,0,100
44,102,7/15/24 18:03,2652,20.907,20.786,0.121,0.5,2038,0.045,0.143,0.098,0.4,0.769,12.6,0.916,75,STABLE / OPEN,0,0.47,0,2.12,39,20,64,23,0,0,0.6,0,55.2,24.5,22.4,22.2,0,0,0
45,102,7/15/24 18:09,3534,20.907,20.745,0.162,0.5,2793,0.045,0.179,0.134,0.4,0.79,16.9,0.914,75,STABLE / OPEN,0,0.47,0,2.12,152,64,486,208,5,0,0.6,0,55.8,24.4,22.4,22.2,0,0,0
46,102,7/15/24 18:15,3255,20.907,20.758,0.149,0.5,2595,0.045,0.17,0.124,0.4,0.797,15.6,0.915,75,STABLE / OPEN,0,0.47,0.203,2.323,25,1,136,3,0,0,0.6,0,55.8,24.2,22.3,22.2,0,0,0
47,102,7/15/24 18:20,2858,20.907,20.776,0.131,0.5,2263,0.045,0.154,0.109,0.4,0.792,13.7,0.914,75,STABLE / OPEN,0,0.47,0,2.323,1,0,365,0,0,0,0.6,0,55.8,24.1,22.3,22.2,0,0,0
48,102,7/15/24 18:26,2790,20.907,20.78,0.127,0.5,2131,0.045,0.147,0.102,0.4,0.764,13.3,0.915,74.99,STABLE / OPEN,0,0.47,0,2.323,37,0,4,0,0,0,0.6,0,56,24,22.4,22.2,0,0,0
49,102,7/15/24 18:32,2713,20.907,20.783,0.124,0.5,2080,0.045,0.145,0.1,0.4,0.766,12.9,0.915,75,STABLE / OPEN,0,0.47,0,2.323,0,0,0,0,0,0,0.6,0,56.2,24,22.4,22.2,0,0,0
50,102,7/15/24 18:37,2738,20.907,20.782,0.125,0.5,2127,0.045,0.147,0.102,0.4,0.777,13.1,0.916,75,STABLE / OPEN,0,0.47,0,2.323,15,1,21,6,0,0,0.6,0,56.3,24,22.4,22.2,0,0,0
51,102,7/15/24 18:43,2727,20.907,20.783,0.124,0.5,2076,0.045,0.144,0.099,0.4,0.761,13,0.916,75,STABLE / OPEN,0,0.47,0,2.323,0,0,125,4,0,0,0.6,0,56.3,24,22.5,22.2,0,0,0
52,102,7/15/24 18:49,2617,20.907,20.788,0.119,0.5,1991,0.045,0.14,0.095,0.4,0.761,12.4,0.915,75,STABLE / OPEN,0,0.47,0,2.323,0,0,297,5,0,0,0.6,0,56.3,23.9,22.6,22.2,0,0,0
53,102,7/15/24 18:54,2493,20.907,20.793,0.114,0.5,1917,0.045,0.137,0.092,0.4,0.769,11.9,0.915,75,STABLE / OPEN,0,0.47,0,2.323,0,0,472,3,0,0,0.6,0,56.3,23.9,22.7,22.2,0,0,0
54,102,7/15/24 19:00,2547,20.907,20.792,0.115,0.5,1907,0.045,0.136,0.091,0.4,0.749,12.1,0.917,75,STABLE / OPEN,0,0.47,0,2.323,1,0,55,9,0,0,0.5,0,56.2,23.9,22.8,22.2,0,0,0
55,102,7/15/24 19:06,2931,20.907,20.774,0.133,0.5,2237,0.045,0.152,0.107,0.4,0.763,13.9,0.916,75,STABLE / OPEN,0,0.47,0,2.323,0,0,16,5,0,0,0.5,0,56.5,23.9,22.8,22.2,0,0,0
56,102,7/15/24 19:11,3494,20.907,20.748,0.159,0.5,2652,0.044,0.171,0.127,0.4,0.759,16.6,0.916,75,STABLE / OPEN,0,0.47,0,2.323,15,3,191,14,0,0,0.5,0,56.8,23.9,22.8,22.2,0,0,0
57,102,7/15/24 19:17,3993,20.907,20.725,0.182,0.6,3099,0.044,0.193,0.148,0.4,0.776,19.1,0.916,75,UNSTABLE / OPEN,0,0.47,0,2.323,152,80,568,276,25,0,0.6,0,57.2,23.9,22.8,22.2,0,0,0
58,102,7/15/24 19:23,4705,20.907,20.693,0.214,0.6,3631,0.044,0.218,0.174,0.4,0.772,22.4,0.916,74.99,STABLE / OPEN,0.09,0.57,1.877,4.2,357,154,840,569,166,0,0.5,0,57.4,23.9,22.8,22.2,0,0,0
59,102,7/15/24 19:28,4669,20.907,20.694,0.213,0.6,3585,0.044,0.216,0.172,0.4,0.768,22.2,0.916,75,UNSTABLE / OPEN,0.04,0.61,0,4.2,346,166,878,437,53,0,0.5,0,57.4,23.9,22.8,22.2,0,0,0
60,102,7/15/24 19:34,4541,20.907,20.699,0.208,0.6,3584,0.044,0.216,0.172,0.5,0.789,21.7,0.916,75,UNSTABLE / OPEN,0,0.61,0,4.2,268,108,868,519,62,0,0.5,0,57.3,23.9,22.7,22.2,0,0,0
61,102,7/15/24 19:40,4528,20.907,20.699,0.208,0.6,3659,0.044,0.219,0.175,0.5,0.808,21.8,0.916,75,STABLE / OPEN,0.05,0.66,0,4.2,201,66,453,229,196,0,0.5,0,57.2,23.9,22.6,22.2,0,0,0
62,102,7/15/24 19:45,4360,20.907,20.705,0.202,0.6,3673,0.044,0.22,0.176,0.5,0.842,21.2,0.916,75,STABLE / OPEN,0.06,0.72,1.215,5.416,387,126,511,318,91,0,0.5,0,57.5,23.9,22.6,22.2,0,0,0
63,102,7/15/24 19:51,4404,20.907,20.704,0.203,0.6,3672,0.044,0.22,0.176,0.5,0.834,21.3,0.916,75,STABLE / OPEN,0,0.72,0,5.416,232,131,1023,612,78,0,0.5,0,57.2,23.9,22.5,22.2,0,0,0
64,102,7/15/24 19:57,4420,20.907,20.702,0.205,0.6,3775,0.044,0.225,0.181,0.5,0.854,21.5,0.915,75,STABLE / OPEN,0,0.72,0,5.416,326,175,776,506,157,0,0.5,0,57.3,23.9,22.4,22.2,0,0,0
65,102,7/15/24 20:02,4457,20.907,20.701,0.206,0.6,3729,0.044,0.222,0.178,0.5,0.837,21.6,0.916,75,STABLE / OPEN,0.03,0.75,0,5.416,277,114,851,451,72,0,0.5,0,57.3,23.9,22.4,22.2,0,0,0
66,102,7/15/24 20:08,4337,20.907,20.707,0.201,0.7,3611,0.044,0.217,0.173,0.5,0.833,21,0.915,75,UNSTABLE / OPEN,0,0.75,0,5.416,211,79,547,263,219,0,0.5,0,56.8,24,22.3,22.2,0,0,0
67,102,7/15/24 20:14,4214,20.907,20.712,0.195,0.7,3577,0.044,0.215,0.171,0.5,0.849,20.5,0.916,75,STABLE / OPEN,0.12,0.86,0.032,5.448,176,73,274,162,19,0,0.5,0,57,23.9,22.3,22.2,0,0,0
68,102,7/15/24 20:19,4215,20.907,20.711,0.196,0.7,3650,0.044,0.219,0.175,0.5,0.866,20.6,0.915,75,STABLE / OPEN,0,0.86,0,5.448,25,3,385,49,0,0,0.5,0,57.2,23.9,22.3,22.2,0,0,0
69,102,7/15/24 20:25,4156,20.907,20.714,0.193,0.7,3554,0.044,0.214,0.17,0.5,0.855,20.2,0.916,75,STABLE / OPEN,0,0.86,0,5.448,82,4,232,22,0,0,0.5,0,57.3,23.9,22.4,22.2,0,0,0
70,102,7/15/24 20:31,3362,20.907,20.751,0.156,0.7,2851,0.044,0.18,0.136,0.5,0.848,16.3,0.916,75,STABLE / OPEN,0,0.86,0,5.448,1,1,172,0,0,0,0.5,0,56.9,23.9,22.5,22.2,0,0,0
71,102,7/15/24 20:36,3001,20.907,20.768,0.139,0.7,2550,0.044,0.166,0.122,0.6,0.85,14.6,0.917,75,STABLE / OPEN,0,0.86,0,5.448,5,3,20,4,0,0,0.5,0,57,23.9,22.7,22.2,0,0,0
72,102,7/15/24 20:42,2909,20.907,20.773,0.134,0.7,2395,0.044,0.159,0.115,0.6,0.823,14,0.917,75,STABLE / OPEN,0,0.86,0,5.448,0,0,30,0,0,0,0.5,0,56.9,23.9,22.9,22.2,0,0,0
73,102,7/15/24 20:48,3612,20.907,20.741,0.166,0.7,2976,0.044,0.186,0.142,0.6,0.824,17.4,0.916,75,STABLE / OPEN,0.08,0.94,0,5.448,76,35,192,74,95,0,0.5,0,57.2,23.8,22.8,22.2,0,0,0
74,102,7/15/24 20:53,4385,20.907,20.705,0.202,0.7,3558,0.044,0.214,0.17,0.6,0.811,21.1,0.915,75,STABLE / OPEN,0,0.94,0,5.448,331,180,912,575,95,0,0.5,0,58,23.9,22.8,22.2,0,0,0
75,102,7/15/24 20:59,4435,20.907,20.702,0.205,0.7,3687,0.044,0.22,0.176,0.6,0.831,21.5,0.916,74.99,UNSTABLE / OPEN,0,0.94,0,5.448,367,152,779,473,99,0,0.5,0,57.9,23.9,22.8,22.2,0,0,0
76,102,7/15/24 21:05,4565,20.907,20.696,0.211,0.7,3857,0.044,0.229,0.185,0.6,0.845,22.2,0.916,75,UNSTABLE / OPEN,0,0.94,0,5.448,410,199,1480,926,102,0,0.5,0,58.2,23.9,22.8,22.2,0,0,0
77,102,7/15/24 21:10,4406,20.907,20.703,0.204,0.8,3679,0.044,0.22,0.176,0.6,0.835,21.3,0.916,75,STABLE / OPEN,0,0.94,0,5.448,383,174,995,599,51,0,0.5,0,58.5,23.9,22.7,22.2,0,0,0
78,102,7/15/24 21:16,4373,20.907,20.705,0.202,0.8,3663,0.044,0.219,0.175,0.6,0.838,21.2,0.916,75,UNSTABLE / OPEN,0,0.94,0,5.448,244,105,649,398,111,0,0.5,0,58.5,23.9,22.6,22.2,0,0,0
79,102,7/15/24 21:22,4345,20.907,20.706,0.201,0.8,3655,0.044,0.219,0.175,0.6,0.841,21.1,0.915,75,STABLE / OPEN,0,0.94,0,5.448,193,58,384,199,58,0,0.5,0,58.3,23.9,22.4,22.2,0,0,0
80,102,7/15/24 21:27,4363,20.907,20.704,0.203,0.8,3747,0.044,0.223,0.179,0.6,0.859,21.3,0.916,75,STABLE / OPEN,0.08,1.02,0,5.448,285,134,844,523,62,0,0.5,0,58.6,23.9,22.4,22.2,0,0,0
81,102,7/15/24 21:33,4462,20.907,20.699,0.208,0.8,3836,0.044,0.228,0.184,0.6,0.86,21.7,0.914,75,UNSTABLE / OPEN,0,1.02,0,5.448,487,167,1044,614,53,0,0.5,0,58.4,23.9,22.3,22.2,0,0,0
82,102,7/15/24 21:39,4305,20.907,20.708,0.199,0.8,3618,0.044,0.217,0.173,0.6,0.84,20.9,0.916,75,STABLE / OPEN,0,1.02,0,5.448,109,27,463,148,29,0,0.5,0,58.4,24,22.3,22.2,0,0,0
83,102,7/15/24 21:44,3994,20.907,20.722,0.185,0.8,3323,0.044,0.203,0.159,0.7,0.832,19.3,0.915,75,STABLE / OPEN,0,1.02,0,5.448,2,2,144,8,0,0,0.5,0,58.2,23.9,22.3,22.2,0,0,0
84,102,7/15/24 21:50,3766,20.907,20.734,0.173,0.8,3053,0.044,0.19,0.146,0.7,0.811,18.1,0.915,75,STABLE / OPEN,0,1.02,0,5.448,6,1,73,8,0,0,0.5,0,58,23.9,22.3,22.2,0,0,0
85,102,7/15/24 21:56,3049,20.907,20.766,0.141,0.8,2522,0.044,0.165,0.121,0.7,0.827,14.7,0.915,75,STABLE / OPEN,0,1.02,0,5.448,3,0,3,0,0,0,0.5,0,57.9,23.9,22.5,22.2,0,0,0
86,102,7/15/24 22:01,2885,20.907,20.774,0.133,0.8,2371,0.044,0.157,0.114,0.7,0.822,13.9,0.916,75,STABLE / OPEN,0,1.02,0,5.448,0,0,5,0,0,0,0.4,0,57.9,23.9,22.6,22.2,0,0,0
87,102,7/15/24 22:07,2680,20.907,20.784,0.123,0.9,2185,0.044,0.149,0.105,0.7,0.815,12.9,0.916,75,STABLE / OPEN,0,1.02,0,5.448,0,0,17,5,0,0,0.5,0,57.9,23.9,22.7,22.2,0,0,0
88,102,7/15/24 22:13,3744,20.907,20.735,0.172,0.9,2998,0.044,0.187,0.143,0.7,0.801,18,0.917,75,STABLE / OPEN,0.05,1.07,0,5.448,102,50,279,132,98,0,0.5,0,58.2,23.8,22.9,22.2,0,0,0
89,102,7/15/24 22:18,4304,20.907,20.71,0.197,0.9,3424,0.044,0.208,0.164,0.7,0.796,20.6,0.916,75,STABLE / OPEN,0.04,1.11,0,5.448,428,204,897,566,66,0,0.5,0,58.6,23.9,22.8,22.2,0,0,0
90,102,7/15/24 22:24,4522,20.907,20.699,0.208,0.9,3698,0.044,0.221,0.177,0.7,0.818,21.8,0.916,75,UNSTABLE / OPEN,0,1.11,0,5.448,401,207,1169,785,88,0,0.4,0,58.7,23.9,22.8,22.2,0,0,0
91,102,7/15/24 22:30,4561,20.907,20.697,0.21,0.9,3794,0.044,0.225,0.181,0.7,0.832,22.1,0.916,75,STABLE / OPEN,0,1.11,0,5.448,466,178,1340,840,72,0,0.5,0,58.9,23.9,22.7,22.2,0,0,0
92,102,7/15/24 22:35,4529,20.907,20.697,0.21,0.9,3822,0.044,0.227,0.183,0.7,0.844,22,0.916,75,STABLE / OPEN,0,1.11,0,5.448,538,234,1547,902,95,0,0.4,0,59.3,23.9,22.6,22.2,0,0,0
93,102,7/15/24 22:41,4580,20.907,20.695,0.212,0.9,3867,0.044,0.229,0.185,0.7,0.844,22.2,0.917,75,UNSTABLE / OPEN,0,1.11,0,5.448,650,376,1456,942,114,0,0.5,0,59,23.9,22.5,22.2,0,0,0
94,102,7/15/24 22:47,4470,20.907,20.701,0.206,0.9,3708,0.044,0.222,0.177,0.7,0.83,21.6,0.916,75,STABLE / OPEN,0.11,1.22,0,5.448,160,77,489,297,133,0,0.5,0,58.6,23.9,22.4,22.2,0,0,0
95,102,7/15/24 22:52,4342,20.907,20.707,0.2,0.9,3616,0.044,0.217,0.173,0.8,0.833,21,0.917,75,STABLE / OPEN,0,1.22,0,5.448,217,18,496,108,44,0,0.5,0,58.6,23.9,22.3,22.2,0,0,0
96,102,7/15/24 22:58,4622,20.907,20.693,0.214,1,3911,0.044,0.232,0.187,0.8,0.846,22.5,0.915,75,STABLE / OPEN,0.04,1.26,0.043,5.491,407,226,1151,783,81,0,0.5,0,59.2,23.9,22.3,22.2,0,0,0
