Oxymax CSV File 

CSV Generation Date,10/10/2022 8:49:07 AM 
Experiment Started,12/13/2021 2:36:24 PM
Data Filename,C:\Users\jonbr\Documents\Brestoff Lab\2021-12-13 RG CX3CR1 Adipoq Flox and KO cold snap.CDTA

Group/Cage,0108
O2 Calibration Date,9/19/2022 8:09:00 AM
CO2 Calibration Date,9/19/2022 8:09:00 AM
Subject ID,4268
Subject Mass (G), 26.3 

Reference Settle Time (s), 18 
Reference Measure Time (s), 2 
Cage Settle Time (s), 18 
Cage Measure Time (s), 2 
Reference Method,EVRYNN=16
Heat Calculation Method,STD_1


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,CHAN,DATE/TIME,VO2,O2IN,O2OUT,DO2,ACCO2,VCO2,CO2IN,CO2OUT,DCO2,ACCCO2,RER,HEAT,FLOW,PRESSURE,STATUS1,FEED1,FEED1 ACC,DRINK1,DRINK1 ACC,XTOT,XAMB,YTOT,YAMB,ZTOT,RESP,RH SAMP,RH REF,RH Cage,TEMP Cage,ENCLOSURE TEMP,ENCLOSURE SETPOINT,LED HUE,LED SATURATION,LED LIGHTNESS,
#,,,ml/kg/hr,%,%,,l,ml/kg/hr,%,%,,l,,kcal/kg/hr,LPM,kPa,,GRAMS,GRAMS,GRAMS,GRAMS,COUNTS,COUNTS,COUNTS,COUNTS,COUNTS,BPM,%,%,%,degC,degC,degC,,%,%,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
1,0108,12/13/2021 2:39:28 PM ,8356,20.914,20.524,0.389,0.0,6780,0.060,0.389,0.329,0.0,0.811,40.2,0.903,75.00,UNSTABLE / OPEN,0.00,0.00,0.000,0.000,50,16,88,33,10,1,0.0,0.0,31.6,23.7,22.7,22.0,0,0,0,
2,0108,12/13/2021 2:45:08 PM ,6537,20.914,20.609,0.304,0.0,5299,0.063,0.320,0.257,0.0,0.811,31.5,0.904,75.00,STABLE / OPEN,0.14,0.14,0.081,0.081,295,142,953,498,20,4,0.0,0.0,31.5,23.6,22.3,22.0,0,0,100,
3,0108,12/13/2021 2:50:48 PM ,5446,20.914,20.658,0.255,0.0,4508,0.063,0.282,0.219,0.0,0.828,26.3,0.902,75.00,UNSTABLE / OPEN,0.00,0.14,0.000,0.081,229,65,643,240,33,4,0.0,0.0,31.9,23.6,22.1,22.0,0,0,100,
4,0108,12/13/2021 2:56:28 PM ,4838,20.914,20.688,0.226,0.0,3977,0.061,0.254,0.193,0.0,0.822,23.4,0.904,75.00,STABLE / OPEN,0.06,0.19,0.204,0.285,239,73,364,162,60,2,0.0,0.0,31.5,23.6,22.3,22.0,0,0,100,
5,0108,12/13/2021 3:02:08 PM ,4460,20.914,20.705,0.209,0.1,3651,0.059,0.237,0.177,0.0,0.819,21.5,0.902,75.00,STABLE / OPEN,0.00,0.19,0.000,0.285,145,65,436,160,17,3,0.0,0.0,31.8,23.6,22.5,22.0,0,0,100,
6,0108,12/13/2021 3:07:48 PM ,4312,20.914,20.712,0.202,0.1,3576,0.058,0.231,0.173,0.1,0.829,20.9,0.904,75.00,UNSTABLE / OPEN,0.07,0.27,0.000,0.285,154,15,186,43,49,1,0.0,0.0,31.7,23.7,22.6,22.0,0,0,100,
7,0108,12/13/2021 3:13:28 PM ,4228,20.914,20.717,0.197,0.1,3404,0.058,0.223,0.165,0.1,0.805,20.3,0.902,75.00,STABLE / OPEN,0.00,0.27,0.000,0.285,221,87,618,286,6,2,0.0,0.0,31.3,23.6,22.7,22.0,0,0,100,
8,0108,12/13/2021 3:19:08 PM ,4120,20.914,20.721,0.193,0.1,3415,0.056,0.222,0.166,0.1,0.829,19.9,0.904,75.00,UNSTABLE / OPEN,0.00,0.27,0.000,0.285,243,74,474,206,24,2,0.0,0.0,31.3,23.6,22.3,22.0,0,0,100,
9,0108,12/13/2021 3:24:48 PM ,4181,20.914,20.717,0.197,0.1,3512,0.055,0.226,0.171,0.1,0.840,20.3,0.901,75.00,STABLE / OPEN,0.12,0.39,0.754,1.039,232,91,400,221,56,3,0.0,0.0,31.7,23.6,22.1,22.0,0,0,100,
10,0108,12/13/2021 3:30:28 PM ,4132,20.914,20.719,0.194,0.1,3497,0.053,0.223,0.170,0.1,0.846,20.1,0.903,75.00,STABLE / OPEN,0.00,0.39,0.296,1.335,173,69,446,201,41,3,0.0,0.0,31.7,23.6,22.4,22.0,0,0,100,
11,0108,12/13/2021 3:36:08 PM ,4207,20.914,20.716,0.197,0.1,3523,0.054,0.225,0.171,0.1,0.837,20.4,0.903,75.00,STABLE / OPEN,0.00,0.39,0.000,1.335,73,33,265,107,2,4,0.0,0.0,32.2,23.7,22.6,22.0,0,0,100,
12,0108,12/13/2021 3:41:48 PM ,3898,20.914,20.730,0.183,0.1,3313,0.053,0.214,0.161,0.1,0.850,19.0,0.903,75.00,STABLE / OPEN,0.00,0.39,0.000,1.335,185,18,463,86,1,4,0.0,0.0,31.8,23.6,22.6,22.0,0,0,100,
13,0108,12/13/2021 3:47:28 PM ,3842,20.914,20.734,0.180,0.1,3223,0.055,0.211,0.156,0.1,0.839,18.6,0.904,75.00,STABLE / OPEN,0.00,0.39,0.000,1.335,248,8,166,15,0,2,0.0,0.0,31.9,23.6,22.4,22.0,0,0,100,
14,0108,12/13/2021 3:53:08 PM ,3374,20.914,20.757,0.156,0.1,2619,0.058,0.185,0.127,0.1,0.776,16.1,0.901,75.00,STABLE / OPEN,0.00,0.39,0.000,1.335,75,0,30,0,0,4,0.0,0.0,31.5,23.7,22.1,22.0,0,0,100,
15,0108,12/13/2021 3:58:48 PM ,3153,20.914,20.767,0.147,0.2,2568,0.057,0.182,0.125,0.1,0.815,15.2,0.903,75.00,STABLE / OPEN,0.00,0.39,0.000,1.335,14,0,114,0,0,2,0.0,0.0,31.4,23.6,22.3,22.0,0,0,100,
16,0108,12/13/2021 4:04:28 PM ,2910,20.914,20.777,0.136,0.2,2392,0.057,0.173,0.116,0.1,0.822,14.1,0.902,74.99,STABLE / OPEN,0.00,0.39,0.000,1.335,85,0,2,1,0,1,0.0,0.0,31.3,23.6,22.5,22.0,0,0,100,
17,0108,12/13/2021 4:10:08 PM ,2945,20.914,20.777,0.137,0.2,2359,0.056,0.170,0.114,0.1,0.801,14.1,0.904,75.00,STABLE / OPEN,0.00,0.39,0.000,1.335,7,0,24,10,0,2,0.0,0.0,31.2,23.6,22.7,22.0,0,0,100,
18,0108,12/13/2021 4:15:48 PM ,2946,20.914,20.776,0.138,0.2,2424,0.056,0.173,0.118,0.1,0.823,14.2,0.902,75.00,STABLE / OPEN,0.00,0.39,0.000,1.335,22,0,41,14,0,2,0.0,0.0,31.2,23.6,22.6,22.0,0,0,100,
19,0108,12/13/2021 4:21:28 PM ,2832,20.914,20.782,0.132,0.2,2298,0.054,0.166,0.111,0.2,0.811,13.6,0.905,75.00,STABLE / OPEN,0.00,0.39,0.000,1.335,0,0,13,5,0,2,0.0,0.0,31.1,23.6,22.3,22.0,0,0,100,
20,0108,12/13/2021 4:27:08 PM ,2892,20.914,20.779,0.135,0.2,2327,0.053,0.166,0.113,0.2,0.805,13.9,0.902,75.00,UNSTABLE / OPEN,0.00,0.39,0.000,1.335,39,9,106,23,2,1,0.0,0.0,31.2,23.6,22.1,22.0,0,0,100,
21,0108,12/13/2021 4:32:48 PM ,3627,20.914,20.745,0.168,0.2,2883,0.053,0.193,0.140,0.2,0.795,17.4,0.904,75.00,STABLE / OPEN,0.00,0.39,0.000,1.335,379,35,632,98,11,2,0.0,0.0,31.7,23.6,22.3,22.0,0,0,100,
22,0108,12/13/2021 4:38:28 PM ,3916,20.914,20.732,0.182,0.2,3111,0.053,0.204,0.151,0.2,0.794,18.8,0.902,75.00,STABLE / OPEN,0.12,0.50,0.100,1.435,234,28,783,127,17,2,0.0,0.0,31.9,23.6,22.4,22.0,0,0,100,
23,0108,12/13/2021 4:44:08 PM ,4022,20.914,20.726,0.187,0.2,3284,0.053,0.212,0.159,0.2,0.816,19.4,0.905,75.00,UNSTABLE / OPEN,0.00,0.50,0.000,1.435,241,61,532,178,54,2,0.0,0.0,32.2,23.6,22.6,22.0,0,0,100,
24,0108,12/13/2021 4:49:48 PM ,4031,20.914,20.725,0.189,0.2,3352,0.053,0.216,0.163,0.2,0.832,19.5,0.903,75.00,STABLE / OPEN,0.04,0.54,0.000,1.435,186,17,515,73,2,2,0.0,0.0,32.4,23.6,22.7,22.0,0,0,100,
25,0108,12/13/2021 4:55:28 PM ,3822,20.914,20.734,0.179,0.2,3229,0.053,0.210,0.157,0.2,0.845,18.6,0.904,75.00,STABLE / OPEN,0.00,0.54,0.126,1.560,366,15,305,25,0,1,0.0,0.0,32.5,23.6,22.4,22.0,0,0,100,
26,0108,12/13/2021 5:01:08 PM ,3464,20.914,20.752,0.161,0.2,2787,0.054,0.189,0.135,0.2,0.805,16.6,0.903,75.00,STABLE / OPEN,0.00,0.54,0.000,1.560,82,2,289,25,0,4,0.0,0.0,32.5,23.6,22.1,22.0,0,0,100,
27,0108,12/13/2021 5:06:48 PM ,2981,20.914,20.774,0.140,0.3,2526,0.053,0.175,0.123,0.2,0.847,14.5,0.903,75.00,STABLE / OPEN,0.00,0.54,0.033,1.593,29,0,2,0,0,1,0.0,0.0,32.1,23.6,22.3,22.0,0,0,100,
28,0108,12/13/2021 5:12:28 PM ,2841,20.914,20.780,0.133,0.3,2367,0.053,0.168,0.115,0.2,0.833,13.8,0.902,75.00,STABLE / OPEN,0.00,0.54,0.000,1.593,22,2,138,13,0,1,0.0,0.0,32.0,23.6,22.4,22.0,0,0,100,
29,0108,12/13/2021 5:18:08 PM ,3070,20.914,20.771,0.143,0.3,2514,0.052,0.174,0.122,0.2,0.819,14.8,0.905,75.00,STABLE / OPEN,0.00,0.54,0.000,1.593,42,3,120,7,0,1,0.0,0.0,32.2,23.5,22.6,22.0,0,0,100,
30,0108,12/13/2021 5:23:48 PM ,2967,20.914,20.776,0.138,0.3,2337,0.052,0.165,0.113,0.2,0.788,14.2,0.903,74.99,STABLE / OPEN,0.00,0.54,0.000,1.593,2,0,14,2,0,2,0.0,0.0,32.1,23.6,22.6,22.0,0,0,100,
31,0108,12/13/2021 5:29:28 PM ,3525,20.914,20.752,0.162,0.3,2653,0.051,0.180,0.129,0.2,0.753,16.7,0.904,75.00,UNSTABLE / OPEN,0.00,0.54,0.000,1.593,167,31,367,98,45,5,0.0,0.0,32.4,23.6,22.2,22.0,0,0,100,
32,0108,12/13/2021 5:35:08 PM ,3912,20.914,20.731,0.182,0.3,3145,0.050,0.203,0.153,0.2,0.804,18.8,0.902,75.00,UNSTABLE / OPEN,0.12,0.67,0.000,1.593,261,91,740,276,55,2,0.0,0.0,32.7,23.6,22.1,22.0,0,0,100,
33,0108,12/13/2021 5:40:48 PM ,4058,20.914,20.725,0.189,0.3,3252,0.052,0.209,0.158,0.3,0.801,19.5,0.904,75.00,STABLE / OPEN,0.04,0.70,0.036,1.629,309,29,1132,91,7,2,0.0,0.0,32.7,23.6,22.3,22.0,0,0,100,
34,0108,12/13/2021 5:46:28 PM ,4040,20.914,20.726,0.188,0.3,3223,0.051,0.207,0.157,0.3,0.798,19.4,0.902,75.00,STABLE / OPEN,0.00,0.70,0.000,1.629,312,24,307,58,0,1,0.0,0.0,33.1,23.6,22.5,22.0,0,0,100,
35,0108,12/13/2021 5:52:08 PM ,3428,20.914,20.755,0.158,0.3,2672,0.050,0.180,0.129,0.3,0.779,16.4,0.905,75.00,STABLE / OPEN,0.00,0.70,0.000,1.629,5,0,4,1,0,1,0.0,0.0,32.5,23.6,22.7,22.0,0,0,100,
36,0108,12/13/2021 5:57:48 PM ,3013,20.914,20.772,0.141,0.3,2545,0.050,0.173,0.123,0.3,0.845,14.6,0.903,75.00,STABLE / OPEN,0.00,0.70,0.000,1.629,0,0,1,1,0,1,0.0,0.0,32.3,23.6,22.5,22.0,0,0,100,
37,0108,12/13/2021 6:03:28 PM ,2810,20.914,20.782,0.132,0.3,2376,0.050,0.165,0.115,0.3,0.846,13.6,0.904,75.00,STABLE / OPEN,0.00,0.70,0.000,1.629,0,0,0,0,0,1,0.0,0.0,32.2,23.6,22.2,22.0,0,0,0,
38,0108,12/13/2021 6:09:08 PM ,3596,20.914,20.746,0.167,0.3,2861,0.050,0.189,0.139,0.3,0.796,17.2,0.902,75.00,UNSTABLE / OPEN,0.04,0.75,0.127,1.757,139,46,267,133,39,1,0.0,0.0,32.8,23.5,22.1,22.0,0,0,0,
39,0108,12/13/2021 6:14:48 PM ,3969,20.914,20.728,0.186,0.4,3304,0.050,0.210,0.160,0.3,0.833,19.2,0.904,75.00,UNSTABLE / OPEN,0.07,0.81,0.103,1.859,169,41,699,192,57,1,0.0,0.0,33.1,23.5,22.2,22.0,0,0,0,
40,0108,12/13/2021 6:20:28 PM ,4100,20.914,20.721,0.193,0.4,3470,0.049,0.218,0.169,0.3,0.846,19.9,0.902,75.00,STABLE / OPEN,0.00,0.81,0.000,1.859,224,16,361,37,19,2,0.0,0.0,33.3,23.5,22.2,22.0,0,0,0,
41,0108,12/13/2021 6:26:08 PM ,3782,20.914,20.737,0.176,0.4,3069,0.051,0.199,0.149,0.3,0.811,18.2,0.903,75.00,STABLE / OPEN,0.00,0.81,0.000,1.859,94,9,1012,38,0,1,0.0,0.0,33.1,23.5,22.3,22.0,0,0,0,
42,0108,12/13/2021 6:31:48 PM ,3627,20.914,20.744,0.169,0.4,2942,0.049,0.192,0.143,0.3,0.811,17.5,0.902,75.00,UNSTABLE / OPEN,0.00,0.81,0.033,1.893,70,8,127,15,35,1,0.0,0.0,33.3,23.4,22.4,22.0,0,0,0,
43,0108,12/13/2021 6:37:28 PM ,3611,20.914,20.745,0.169,0.4,2988,0.049,0.194,0.145,0.3,0.827,17.5,0.904,75.00,STABLE / OPEN,0.08,0.90,0.000,1.893,230,8,245,53,11,1,0.0,0.0,33.1,23.4,22.4,22.0,0,0,0,
44,0108,12/13/2021 6:43:08 PM ,3721,20.914,20.739,0.175,0.4,3129,0.049,0.201,0.152,0.3,0.841,18.1,0.903,75.00,STABLE / OPEN,0.00,0.90,0.094,1.987,319,2,534,84,0,2,0.0,0.0,33.5,23.4,22.5,22.0,0,0,0,
45,0108,12/13/2021 6:48:48 PM ,3910,20.914,20.730,0.184,0.4,3338,0.049,0.211,0.162,0.3,0.854,19.0,0.904,75.00,STABLE / OPEN,0.03,0.93,0.000,1.987,220,44,903,141,15,2,0.0,0.0,34.0,23.4,22.6,22.0,0,0,0,
46,0108,12/13/2021 6:54:28 PM ,4054,20.914,20.723,0.191,0.4,3485,0.050,0.219,0.169,0.3,0.860,19.8,0.904,74.99,STABLE / OPEN,0.00,0.93,0.000,1.987,307,37,562,150,13,2,0.0,0.0,34.0,23.4,22.6,22.0,0,0,0,
47,0108,12/13/2021 7:00:08 PM ,4305,20.914,20.711,0.203,0.4,3740,0.049,0.231,0.181,0.4,0.869,21.0,0.904,75.00,STABLE / OPEN,0.08,1.01,0.000,1.987,254,14,746,87,9,2,0.0,0.0,34.0,23.4,22.7,22.0,0,0,0,
48,0108,12/13/2021 7:05:48 PM ,4280,20.914,20.712,0.202,0.4,3697,0.050,0.229,0.179,0.4,0.864,20.9,0.903,75.00,UNSTABLE / OPEN,0.00,1.01,0.081,2.068,204,87,564,274,28,1,0.0,0.0,34.3,23.4,22.6,22.0,0,0,0,
49,0108,12/13/2021 7:11:28 PM ,4259,20.914,20.713,0.201,0.5,3684,0.050,0.228,0.179,0.4,0.865,20.8,0.904,75.00,STABLE / OPEN,0.17,1.18,0.071,2.140,162,29,499,122,36,0,0.0,0.0,34.1,23.4,22.5,22.0,0,0,0,
50,0108,12/13/2021 7:17:08 PM ,3980,20.914,20.727,0.187,0.5,3339,0.049,0.212,0.162,0.4,0.839,19.3,0.903,75.00,STABLE / OPEN,0.00,1.18,0.000,2.140,167,7,669,20,0,1,0.0,0.0,34.0,23.4,22.3,22.0,0,0,0,
51,0108,12/13/2021 7:22:48 PM ,3428,20.914,20.755,0.159,0.5,2664,0.050,0.179,0.129,0.4,0.777,16.4,0.903,75.00,UNSTABLE / OPEN,0.00,1.18,0.000,2.140,19,4,240,37,0,1,0.0,0.0,33.7,23.4,22.1,22.0,0,0,0,
52,0108,12/13/2021 7:28:28 PM ,3699,20.914,20.740,0.174,0.5,3122,0.049,0.201,0.152,0.4,0.844,18.0,0.903,75.00,STABLE / OPEN,0.15,1.33,0.176,2.315,96,10,902,77,37,1,0.0,0.0,34.1,23.4,22.1,22.0,0,0,0,
53,0108,12/13/2021 7:34:08 PM ,3243,20.914,20.763,0.151,0.5,2619,0.050,0.177,0.127,0.4,0.808,15.6,0.903,75.00,STABLE / OPEN,0.00,1.33,0.064,2.380,5,0,127,0,0,1,0.0,0.0,33.8,23.4,22.1,22.0,0,0,0,
