Oxymax Activity CSV File

CSV FILE CREATION:3/15/2022 6:01:41 AM
DATA FILENAME:C:\Users\jonbr\Documents\Brestoff Lab\2022-03-14 B6 Fasting.ADTA

GROUP/CAGE:0101
SUBJECT ID:8-1
SUBJECT MASS:28.8 grams

SAMPLE FREQ:60 seconds


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,GROUP/CAGE,DATE/TIME,XTOT,XAMB,YTOT,YAMB,ZTOT,

===============,===============,===============,===============,===============,===============,===============,===============,
 1 ,0101,3/14/2022 6:55:40 AM , 27 , 8 , 59 , 30 , 19 ,
 1 ,0101,3/14/2022 6:56:40 AM , 25 , 8 , 81 , 43 , 2 ,
 1 ,0101,3/14/2022 6:57:40 AM , 34 , 18 , 56 , 24 , 27 ,
 1 ,0101,3/14/2022 6:58:40 AM , 23 , 9 , 118 , 32 , 0 ,
 1 ,0101,3/14/2022 6:59:40 AM , 28 , 7 , 70 , 35 , 12 ,
 2 ,0101,3/14/2022 7:00:40 AM , 40 , 19 , 103 , 75 , 3 ,
 2 ,0101,3/14/2022 7:01:40 AM , 98 , 56 , 97 , 54 , 73 ,
 2 ,0101,3/14/2022 7:02:40 AM , 70 , 35 , 190 , 138 , 3 ,
 2 ,0101,3/14/2022 7:03:40 AM , 54 , 24 , 110 , 48 , 0 ,
 2 ,0101,3/14/2022 7:04:40 AM , 45 , 22 , 114 , 58 , 2 ,
 3 ,0101,3/14/2022 7:05:40 AM , 104 , 58 , 129 , 71 , 0 ,
 3 ,0101,3/14/2022 7:06:40 AM , 49 , 20 , 150 , 108 , 0 ,
 3 ,0101,3/14/2022 7:07:40 AM , 31 , 15 , 61 , 24 , 1 ,
 3 ,0101,3/14/2022 7:08:40 AM , 15 , 7 , 49 , 26 , 8 ,
 3 ,0101,3/14/2022 7:09:40 AM , 59 , 22 , 59 , 30 , 3 ,
 3 ,0101,3/14/2022 7:10:40 AM , 45 , 0 , 26 , 8 , 0 ,
 4 ,0101,3/14/2022 7:11:40 AM , 57 , 7 , 85 , 6 , 0 ,
 4 ,0101,3/14/2022 7:12:40 AM , 73 , 0 , 44 , 10 , 0 ,
 4 ,0101,3/14/2022 7:13:40 AM , 86 , 0 , 56 , 14 , 0 ,
 4 ,0101,3/14/2022 7:14:40 AM , 89 , 0 , 55 , 0 , 0 ,
 4 ,0101,3/14/2022 7:15:40 AM , 75 , 2 , 85 , 8 , 0 ,
 4 ,0101,3/14/2022 7:16:40 AM , 33 , 2 , 41 , 6 , 0 ,
 5 ,0101,3/14/2022 7:17:40 AM , 72 , 7 , 48 , 10 , 0 ,
 5 ,0101,3/14/2022 7:18:40 AM , 35 , 17 , 68 , 19 , 0 ,
 5 ,0101,3/14/2022 7:19:40 AM , 27 , 15 , 61 , 33 , 0 ,
 5 ,0101,3/14/2022 7:20:40 AM , 23 , 16 , 35 , 22 , 1 ,
 5 ,0101,3/14/2022 7:21:40 AM , 0 , 0 , 2 , 0 , 0 ,
 6 ,0101,3/14/2022 7:22:40 AM , 0 , 0 , 0 , 0 , 0 ,
 6 ,0101,3/14/2022 7:23:40 AM , 22 , 13 , 27 , 18 , 0 ,
 6 ,0101,3/14/2022 7:24:40 AM , 0 , 0 , 1 , 0 , 0 ,
 6 ,0101,3/14/2022 7:25:40 AM , 0 , 0 , 0 , 0 , 0 ,
 6 ,0101,3/14/2022 7:26:40 AM , 0 , 0 , 1 , 0 , 0 ,
 6 ,0101,3/14/2022 7:27:40 AM , 1 , 0 , 8 , 3 , 0 ,
 7 ,0101,3/14/2022 7:28:40 AM , 11 , 2 , 26 , 18 , 0 ,
 7 ,0101,3/14/2022 7:29:40 AM , 7 , 0 , 38 , 0 , 0 ,
 7 ,0101,3/14/2022 7:30:40 AM , 0 , 0 , 25 , 0 , 0 ,
 7 ,0101,3/14/2022 7:31:40 AM , 0 , 0 , 0 , 0 , 0 ,
 7 ,0101,3/14/2022 7:32:40 AM , 0 , 0 , 0 , 0 , 0 ,
 7 ,0101,3/14/2022 7:33:40 AM , 0 , 0 , 0 , 0 , 0 ,
 8 ,0101,3/14/2022 7:34:40 AM , 21 , 0 , 0 , 0 , 0 ,
 8 ,0101,3/14/2022 7:35:40 AM , 29 , 3 , 19 , 11 , 0 ,
 8 ,0101,3/14/2022 7:36:40 AM , 0 , 0 , 0 , 0 , 0 ,
 8 ,0101,3/14/2022 7:37:40 AM , 0 , 0 , 4 , 0 , 0 ,
 8 ,0101,3/14/2022 7:38:40 AM , 0 , 0 , 0 , 0 , 0 ,
 9 ,0101,3/14/2022 7:39:40 AM , 2 , 0 , 3 , 3 , 0 ,
 9 ,0101,3/14/2022 7:40:40 AM , 9 , 0 , 7 , 4 , 0 ,
 9 ,0101,3/14/2022 7:41:40 AM , 15 , 6 , 44 , 26 , 2 ,
 9 ,0101,3/14/2022 7:42:40 AM , 0 , 0 , 0 , 0 , 0 ,
 9 ,0101,3/14/2022 7:43:40 AM , 0 , 0 , 0 , 0 , 0 ,
 9 ,0101,3/14/2022 7:44:40 AM , 0 , 0 , 0 , 0 , 0 ,
 10 ,0101,3/14/2022 7:45:40 AM , 0 , 0 , 102 , 3 , 0 ,
 10 ,0101,3/14/2022 7:46:40 AM , 0 , 0 , 0 , 0 , 0 ,
 10 ,0101,3/14/2022 7:47:40 AM , 0 , 0 , 0 , 0 , 0 ,
 10 ,0101,3/14/2022 7:48:40 AM , 0 , 0 , 4 , 1 , 0 ,
 10 ,0101,3/14/2022 7:49:40 AM , 0 , 0 , 0 , 0 , 0 ,
 10 ,0101,3/14/2022 7:50:40 AM , 0 , 0 , 146 , 0 , 0 ,
 11 ,0101,3/14/2022 7:51:40 AM , 0 , 0 , 1 , 0 , 0 ,
 11 ,0101,3/14/2022 7:52:40 AM , 0 , 0 , 18 , 3 , 0 ,
 11 ,0101,3/14/2022 7:53:40 AM , 0 , 0 , 5 , 0 , 0 ,
 11 ,0101,3/14/2022 7:54:40 AM , 0 , 0 , 0 , 0 , 0 ,
 11 ,0101,3/14/2022 7:55:40 AM , 27 , 20 , 35 , 15 , 0 ,
 12 ,0101,3/14/2022 7:56:40 AM , 0 , 0 , 0 , 0 , 0 ,
 12 ,0101,3/14/2022 7:57:40 AM , 0 , 0 , 16 , 0 , 0 ,
 12 ,0101,3/14/2022 7:58:40 AM , 4 , 0 , 26 , 1 , 0 ,
 12 ,0101,3/14/2022 7:59:40 AM , 0 , 0 , 0 , 0 , 0 ,
 12 ,0101,3/14/2022 8:00:40 AM , 0 , 0 , 0 , 0 , 0 ,
 12 ,0101,3/14/2022 8:01:40 AM , 0 , 0 , 0 , 0 , 0 ,
 13 ,0101,3/14/2022 8:02:40 AM , 0 , 0 , 5 , 1 , 0 ,
 13 ,0101,3/14/2022 8:03:40 AM , 0 , 0 , 2 , 0 , 0 ,
 13 ,0101,3/14/2022 8:04:40 AM , 0 , 0 , 0 , 0 , 0 ,
 13 ,0101,3/14/2022 8:05:40 AM , 31 , 1 , 77 , 34 , 0 ,
 13 ,0101,3/14/2022 8:06:40 AM , 36 , 0 , 28 , 8 , 0 ,
 13 ,0101,3/14/2022 8:07:40 AM , 13 , 0 , 51 , 6 , 0 ,
 14 ,0101,3/14/2022 8:08:40 AM , 50 , 25 , 130 , 83 , 3 ,
 14 ,0101,3/14/2022 8:09:40 AM , 0 , 0 , 34 , 13 , 0 ,
 14 ,0101,3/14/2022 8:10:40 AM , 0 , 0 , 10 , 0 , 0 ,
 14 ,0101,3/14/2022 8:11:40 AM , 0 , 0 , 26 , 3 , 0 ,
 14 ,0101,3/14/2022 8:12:40 AM , 6 , 1 , 30 , 7 , 0 ,
 15 ,0101,3/14/2022 8:13:40 AM , 29 , 5 , 41 , 21 , 0 ,
 15 ,0101,3/14/2022 8:14:40 AM , 7 , 0 , 46 , 6 , 0 ,
 15 ,0101,3/14/2022 8:15:40 AM , 3 , 0 , 24 , 11 , 0 ,
 15 ,0101,3/14/2022 8:16:40 AM , 0 , 0 , 0 , 0 , 0 ,
 15 ,0101,3/14/2022 8:17:40 AM , 3 , 0 , 23 , 9 , 0 ,
 15 ,0101,3/14/2022 8:18:40 AM , 0 , 0 , 15 , 0 , 0 ,
 16 ,0101,3/14/2022 8:19:40 AM , 0 , 0 , 54 , 0 , 0 ,
 16 ,0101,3/14/2022 8:20:40 AM , 0 , 0 , 44 , 0 , 0 ,
 16 ,0101,3/14/2022 8:21:40 AM , 0 , 0 , 40 , 0 , 0 ,
 16 ,0101,3/14/2022 8:22:40 AM , 0 , 0 , 10 , 0 , 0 ,
 16 ,0101,3/14/2022 8:23:40 AM , 0 , 0 , 0 , 0 , 0 ,
 16 ,0101,3/14/2022 8:24:40 AM , 0 , 0 , 10 , 5 , 0 ,
 17 ,0101,3/14/2022 8:25:40 AM , 0 , 0 , 0 , 0 , 0 ,
 17 ,0101,3/14/2022 8:26:40 AM , 0 , 0 , 0 , 0 , 0 ,
 17 ,0101,3/14/2022 8:27:40 AM , 0 , 0 , 0 , 0 , 0 ,
