Oxymax Feeding Events CSV File 

CSV FILE CREATION:3/15/2022 6:01:41 AM
DATA FILENAME:C:\Users\jonbr\Documents\Brestoff Lab\2022-03-14 B6 Fasting.BDTA

GROUP/CAGE:0101
SUBJECT ID:8-1
SUBJECT MASS:28.8 grams



:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
COUNT,INTERVAL,CHANNEL,DATE,START,END,DURATION,VALUE,ACCUM,UNITS,
#,#,#,,,,seconds,,,,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
 1 , 14 ,010101,3/14/2022,3/14/2022 8:08:11 AM ,3/14/2022 8:13:14 AM , 303 ,0.03,0.03,g,
 2 , 25 ,010101,3/14/2022,3/14/2022 9:08:10 AM ,3/14/2022 9:11:15 AM , 185 ,0.13,0.16,g,
 3 , 26 ,010101,3/14/2022,3/14/2022 9:13:53 AM ,3/14/2022 9:16:42 AM , 169 ,0.05,0.21,g,
 4 , 34 ,010101,3/14/2022,3/14/2022 9:59:53 AM ,3/14/2022 10:03:54 AM , 241 ,0.11,0.31,g,
 5 , 37 ,010101,3/14/2022,3/14/2022 10:18:16 AM ,3/14/2022 10:18:26 AM , 10 ,0.05,0.37,g,
 6 , 40 ,010101,3/14/2022,3/14/2022 10:37:30 AM ,3/14/2022 10:38:16 AM , 46 ,0.05,0.41,g,
 7 , 48 ,010101,3/14/2022,3/14/2022 11:21:19 AM ,3/14/2022 11:25:54 AM , 275 ,0.05,0.47,g,
 8 , 57 ,010101,3/14/2022,3/14/2022 12:11:07 PM ,3/14/2022 12:14:35 PM , 208 ,0.35,0.82,g,
 9 , 58 ,010101,3/14/2022,3/14/2022 12:18:16 PM ,3/14/2022 12:18:46 PM , 30 ,0.05,0.87,g,
 10 , 68 ,010101,3/14/2022,3/14/2022 1:14:20 PM ,3/14/2022 1:14:58 PM , 38 ,0.10,0.98,g,
 11 , 68 ,010101,3/14/2022,3/14/2022 1:15:16 PM ,3/14/2022 1:15:26 PM , 10 ,0.13,1.10,g,
 12 , 124 ,010101,3/14/2022,3/14/2022 6:33:40 PM ,3/14/2022 6:34:39 PM , 59 ,0.20,1.30,g,
 13 , 145 ,010101,3/14/2022,3/14/2022 8:26:35 PM ,3/14/2022 8:32:27 PM , 352 ,0.09,1.40,g,
 14 , 147 ,010101,3/14/2022,3/14/2022 8:43:40 PM ,3/14/2022 8:44:06 PM , 26 ,0.06,1.46,g,
 15 , 152 ,010101,3/14/2022,3/14/2022 9:14:32 PM ,3/14/2022 9:15:08 PM , 36 ,0.06,1.52,g,
 16 , 153 ,010101,3/14/2022,3/14/2022 9:17:06 PM ,3/14/2022 9:18:12 PM , 66 ,0.05,1.57,g,
 17 , 156 ,010101,3/14/2022,3/14/2022 9:31:18 PM ,3/14/2022 9:36:37 PM , 319 ,0.04,1.60,g,
 18 , 156 ,010101,3/14/2022,3/14/2022 9:37:01 PM ,3/14/2022 9:37:15 PM , 14 ,0.04,1.64,g,
 19 , 162 ,010101,3/14/2022,3/14/2022 10:06:52 PM ,3/14/2022 10:07:01 PM , 9 ,0.08,1.72,g,
 20 , 166 ,010101,3/14/2022,3/14/2022 10:31:30 PM ,3/14/2022 10:31:32 PM , 2 ,0.08,1.80,g,
 21 , 173 ,010101,3/14/2022,3/14/2022 11:06:25 PM ,3/14/2022 11:12:40 PM , 375 ,0.04,1.84,g,
 22 , 176 ,010101,3/14/2022,3/14/2022 11:30:29 PM ,3/14/2022 11:31:03 PM , 34 ,0.07,1.91,g,
 23 , 179 ,010101,3/14/2022,3/14/2022 11:46:26 PM ,3/14/2022 11:46:56 PM , 30 ,0.03,1.94,g,
 24 , 182 ,010101,3/15/2022,3/15/2022 12:01:27 AM ,3/15/2022 12:01:39 AM , 12 ,0.07,2.01,g,
 25 , 185 ,010101,3/15/2022,3/15/2022 12:21:22 AM ,3/15/2022 12:22:24 AM , 62 ,0.25,2.26,g,
 26 , 194 ,010101,3/15/2022,3/15/2022 1:04:50 AM ,3/15/2022 1:13:20 AM , 510 ,0.04,2.30,g,
 27 , 195 ,010101,3/15/2022,3/15/2022 1:14:06 AM ,3/15/2022 1:14:54 AM , 48 ,0.06,2.36,g,
 28 , 207 ,010101,3/15/2022,3/15/2022 2:23:16 AM ,3/15/2022 2:23:28 AM , 12 ,0.20,2.57,g,
 29 , 230 ,010101,3/15/2022,3/15/2022 4:36:51 AM ,3/15/2022 4:37:15 AM , 24 ,0.08,2.64,g,
