===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,TIME,CAGE 0101,TIME,CAGE 0102,TIME,CAGE 0103,TIME,CAGE 0104,TIME,CAGE 0105,TIME,CAGE 0106,TIME,CAGE 0107,TIME,CAGE 0108,TIME,CAGE 0109,TIME,CAGE 0110,TIME,CAGE 0111,TIME,CAGE 0112,TIME,CAGE 0113,TIME,CAGE 0114,TIME,CAGE 0115,TIME,CAGE 0116,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
 32 ,3/14/2022 9:50:39 AM , 26 ,3/14/2022 9:50:59 AM , 0 ,3/14/2022 9:51:19 AM , 11 ,3/14/2022 9:51:39 AM , 0 ,3/14/2022 9:51:59 AM , 9 ,3/14/2022 9:52:19 AM , 5 ,3/14/2022 9:52:39 AM , 220 ,3/14/2022 9:52:59 AM , 67 ,3/14/2022 9:53:19 AM , 11 ,3/14/2022 9:53:39 AM , 30 ,3/14/2022 9:53:59 AM , 73 ,3/14/2022 9:54:19 AM , 7 ,3/14/2022 9:54:39 AM , 168 ,3/14/2022 9:54:59 AM , 9 ,3/14/2022 9:55:19 AM , 0 ,3/14/2022 9:55:39 AM , 122 ,
 33 ,3/14/2022 9:56:19 AM , 56 ,3/14/2022 9:56:39 AM , 15 ,3/14/2022 9:56:59 AM , 13 ,3/14/2022 9:57:19 AM , 0 ,3/14/2022 9:57:39 AM , 5 ,3/14/2022 9:57:59 AM , 9 ,3/14/2022 9:58:19 AM , 159 ,3/14/2022 9:58:39 AM , 46 ,3/14/2022 9:58:59 AM , 82 ,3/14/2022 9:59:19 AM , 12 ,3/14/2022 9:59:39 AM , 0 ,3/14/2022 9:59:59 AM , 126 ,3/14/2022 10:00:19 AM , 56 ,3/14/2022 10:00:39 AM , 553 ,3/14/2022 10:00:59 AM , 17 ,3/14/2022 10:01:19 AM , 3 ,
 34 ,3/14/2022 10:01:59 AM , 64 ,3/14/2022 10:02:19 AM , 321 ,3/14/2022 10:02:39 AM , 68 ,3/14/2022 10:02:59 AM , 0 ,3/14/2022 10:03:19 AM , 0 ,3/14/2022 10:03:39 AM , 1 ,3/14/2022 10:03:59 AM , 159 ,3/14/2022 10:04:19 AM , 222 ,3/14/2022 10:04:39 AM , 113 ,3/14/2022 10:04:59 AM , 5 ,3/14/2022 10:05:19 AM , 12 ,3/14/2022 10:05:39 AM , 325 ,3/14/2022 10:05:59 AM , 4 ,3/14/2022 10:06:19 AM , 430 ,3/14/2022 10:06:39 AM , 35 ,3/14/2022 10:06:59 AM , 0 ,
 35 ,3/14/2022 10:07:39 AM , 212 ,3/14/2022 10:07:59 AM , 4028 ,3/14/2022 10:08:19 AM , 13 ,3/14/2022 10:08:39 AM , 5 ,3/14/2022 10:08:59 AM , 61 ,3/14/2022 10:09:19 AM , 19 ,3/14/2022 10:09:39 AM , 58 ,3/14/2022 10:09:59 AM , 52 ,3/14/2022 10:10:19 AM , 17 ,3/14/2022 10:10:39 AM , 111 ,3/14/2022 10:10:59 AM , 13 ,3/14/2022 10:11:19 AM , 48 ,3/14/2022 10:11:39 AM , 0 ,3/14/2022 10:11:59 AM , 324 ,3/14/2022 10:12:19 AM , 4 ,3/14/2022 10:12:39 AM , 0 ,
 36 ,3/14/2022 10:13:19 AM , 79 ,3/14/2022 10:13:39 AM , 1019 ,3/14/2022 10:13:59 AM , 30 ,3/14/2022 10:14:19 AM , 149 ,3/14/2022 10:14:39 AM , 83 ,3/14/2022 10:14:59 AM , 0 ,3/14/2022 10:15:19 AM , 177 ,3/14/2022 10:15:39 AM , 24 ,3/14/2022 10:15:59 AM , 65 ,3/14/2022 10:16:19 AM , 295 ,3/14/2022 10:16:39 AM , 8 ,3/14/2022 10:16:59 AM , 31 ,3/14/2022 10:17:19 AM , 12 ,3/14/2022 10:17:39 AM , 802 ,3/14/2022 10:17:59 AM , 15 ,3/14/2022 10:18:19 AM , 0 ,
 37 ,3/14/2022 10:18:59 AM , 55 ,3/14/2022 10:19:19 AM , 1 ,3/14/2022 10:19:39 AM , 392 ,3/14/2022 10:19:59 AM , 119 ,3/14/2022 10:20:19 AM , 39 ,3/14/2022 10:20:39 AM , 15 ,3/14/2022 10:20:59 AM , 48 ,3/14/2022 10:21:19 AM , 49 ,3/14/2022 10:21:39 AM , 79 ,3/14/2022 10:21:59 AM , 123 ,3/14/2022 10:22:19 AM , 31 ,3/14/2022 10:22:39 AM , 25 ,3/14/2022 10:22:59 AM , 107 ,3/14/2022 10:23:19 AM , 1238 ,3/14/2022 10:23:39 AM , 15 ,3/14/2022 10:23:59 AM , 115 ,
 38 ,3/14/2022 10:24:39 AM , 59 ,3/14/2022 10:24:59 AM , 15 ,3/14/2022 10:25:19 AM , 236 ,3/14/2022 10:25:39 AM , 252 ,3/14/2022 10:25:59 AM , 131 ,3/14/2022 10:26:19 AM , 7 ,3/14/2022 10:26:39 AM , 42 ,3/14/2022 10:26:59 AM , 206 ,3/14/2022 10:27:19 AM , 913 ,3/14/2022 10:27:39 AM , 95 ,3/14/2022 10:27:59 AM , 25 ,3/14/2022 10:28:19 AM , 16 ,3/14/2022 10:28:39 AM , 36 ,3/14/2022 10:28:59 AM , 824 ,3/14/2022 10:29:19 AM , 25 ,3/14/2022 10:29:39 AM , 91 ,
 39 ,3/14/2022 10:30:19 AM , 170 ,3/14/2022 10:30:39 AM , 27 ,3/14/2022 10:30:59 AM , 76 ,3/14/2022 10:31:19 AM , 212 ,3/14/2022 10:31:39 AM , 166 ,3/14/2022 10:31:59 AM , 200 ,3/14/2022 10:32:19 AM , 10 ,3/14/2022 10:32:39 AM , 202 ,3/14/2022 10:32:59 AM , 396 ,3/14/2022 10:33:19 AM , 13 ,3/14/2022 10:33:39 AM , 1 ,3/14/2022 10:33:59 AM , 11 ,3/14/2022 10:34:19 AM , 13 ,3/14/2022 10:34:39 AM , 491 ,3/14/2022 10:34:59 AM , 36 ,3/14/2022 10:35:19 AM , 11 ,
 40 ,3/14/2022 10:35:59 AM , 309 ,3/14/2022 10:36:19 AM , 1 ,3/14/2022 10:36:39 AM , 280 ,3/14/2022 10:36:59 AM , 294 ,3/14/2022 10:37:19 AM , 38 ,3/14/2022 10:37:39 AM , 190 ,3/14/2022 10:37:59 AM , 27 ,3/14/2022 10:38:19 AM , 345 ,3/14/2022 10:38:39 AM , 772 ,3/14/2022 10:38:59 AM , 13 ,3/14/2022 10:39:19 AM , 138 ,3/14/2022 10:39:39 AM , 8 ,3/14/2022 10:39:59 AM , 0 ,3/14/2022 10:40:19 AM , 1388 ,3/14/2022 10:40:39 AM , 9 ,3/14/2022 10:40:59 AM , 44 ,
 41 ,3/14/2022 10:41:39 AM , 374 ,3/14/2022 10:41:59 AM , 26 ,3/14/2022 10:42:19 AM , 63 ,3/14/2022 10:42:39 AM , 319 ,3/14/2022 10:42:59 AM , 14 ,3/14/2022 10:43:19 AM , 0 ,3/14/2022 10:43:39 AM , 216 ,3/14/2022 10:43:59 AM , 333 ,3/14/2022 10:44:19 AM , 1049 ,3/14/2022 10:44:39 AM , 17 ,3/14/2022 10:44:59 AM , 69 ,3/14/2022 10:45:19 AM , 8 ,3/14/2022 10:45:39 AM , 213 ,3/14/2022 10:45:59 AM , 1102 ,3/14/2022 10:46:19 AM , 1 ,3/14/2022 10:46:39 AM , 158 ,
 42 ,3/14/2022 10:47:19 AM , 38 ,3/14/2022 10:47:39 AM , 2 ,3/14/2022 10:47:59 AM , 0 ,3/14/2022 10:48:19 AM , 231 ,3/14/2022 10:48:39 AM , 18 ,3/14/2022 10:48:59 AM , 0 ,3/14/2022 10:49:19 AM , 18 ,3/14/2022 10:49:39 AM , 494 ,3/14/2022 10:49:59 AM , 1255 ,3/14/2022 10:50:19 AM , 125 ,3/14/2022 10:50:39 AM , 5 ,3/14/2022 10:50:59 AM , 8 ,3/14/2022 10:51:19 AM , 10 ,3/14/2022 10:51:39 AM , 344 ,3/14/2022 10:51:59 AM , 14 ,3/14/2022 10:52:19 AM , 211 ,
 43 ,3/14/2022 10:52:59 AM , 0 ,3/14/2022 10:53:19 AM , 3 ,3/14/2022 10:53:39 AM , 0 ,3/14/2022 10:53:59 AM , 25 ,3/14/2022 10:54:19 AM , 24 ,3/14/2022 10:54:39 AM , 196 ,3/14/2022 10:54:59 AM , 9 ,3/14/2022 10:55:19 AM , 606 ,3/14/2022 10:55:39 AM , 1611 ,3/14/2022 10:55:59 AM , 42 ,3/14/2022 10:56:19 AM , 0 ,3/14/2022 10:56:39 AM , 252 ,3/14/2022 10:56:59 AM , 0 ,3/14/2022 10:57:19 AM , 518 ,3/14/2022 10:57:39 AM , 16 ,3/14/2022 10:57:59 AM , 391 ,
 44 ,3/14/2022 10:58:39 AM , 0 ,3/14/2022 10:58:59 AM , 1 ,3/14/2022 10:59:19 AM , 0 ,3/14/2022 10:59:39 AM , 37 ,3/14/2022 10:59:59 AM , 1 ,3/14/2022 11:00:19 AM , 26 ,3/14/2022 11:00:39 AM , 9 ,3/14/2022 11:00:59 AM , 868 ,3/14/2022 11:01:19 AM , 775 ,3/14/2022 11:01:39 AM , 196 ,3/14/2022 11:01:59 AM , 4 ,3/14/2022 11:02:19 AM , 2 ,3/14/2022 11:02:39 AM , 30 ,3/14/2022 11:02:59 AM , 684 ,3/14/2022 11:03:19 AM , 183 ,3/14/2022 11:03:39 AM , 10 ,
 45 ,3/14/2022 11:04:19 AM , 6 ,3/14/2022 11:04:39 AM , 115 ,3/14/2022 11:04:59 AM , 0 ,3/14/2022 11:05:19 AM , 61 ,3/14/2022 11:05:39 AM , 2 ,3/14/2022 11:05:59 AM , 41 ,3/14/2022 11:06:19 AM , 16 ,3/14/2022 11:06:39 AM , 480 ,3/14/2022 11:06:59 AM , 104 ,3/14/2022 11:07:19 AM , 6 ,3/14/2022 11:07:39 AM , 51 ,3/14/2022 11:07:59 AM , 180 ,3/14/2022 11:08:19 AM , 7 ,3/14/2022 11:08:39 AM , 9 ,3/14/2022 11:08:59 AM , 242 ,3/14/2022 11:09:19 AM , 572 ,
 46 ,3/14/2022 11:09:59 AM , 211 ,3/14/2022 11:10:19 AM , 1764 ,3/14/2022 11:10:39 AM , 0 ,3/14/2022 11:10:59 AM , 66 ,3/14/2022 11:11:19 AM , 0 ,3/14/2022 11:11:39 AM , 232 ,3/14/2022 11:11:59 AM , 3 ,3/14/2022 11:12:19 AM , 112 ,3/14/2022 11:12:39 AM , 115 ,3/14/2022 11:12:59 AM , 0 ,3/14/2022 11:13:19 AM , 0 ,3/14/2022 11:13:39 AM , 217 ,3/14/2022 11:13:59 AM , 89 ,3/14/2022 11:14:19 AM , 16 ,3/14/2022 11:14:39 AM , 472 ,3/14/2022 11:14:59 AM , 612 ,
 47 ,3/14/2022 11:15:39 AM , 290 ,3/14/2022 11:15:59 AM , 1194 ,3/14/2022 11:16:19 AM , 2 ,3/14/2022 11:16:39 AM , 15 ,3/14/2022 11:16:59 AM , 42 ,3/14/2022 11:17:19 AM , 17 ,3/14/2022 11:17:39 AM , 119 ,3/14/2022 11:17:59 AM , 23 ,3/14/2022 11:18:19 AM , 13 ,3/14/2022 11:18:39 AM , 5 ,3/14/2022 11:18:59 AM , 20 ,3/14/2022 11:19:19 AM , 205 ,3/14/2022 11:19:39 AM , 180 ,3/14/2022 11:19:59 AM , 5 ,3/14/2022 11:20:19 AM , 321 ,3/14/2022 11:20:39 AM , 43 ,
 48 ,3/14/2022 11:21:19 AM , 51 ,3/14/2022 11:21:39 AM , 178 ,3/14/2022 11:21:59 AM , 63 ,3/14/2022 11:22:19 AM , 15 ,3/14/2022 11:22:39 AM , 1 ,3/14/2022 11:22:59 AM , 86 ,3/14/2022 11:23:19 AM , 202 ,3/14/2022 11:23:39 AM , 4 ,3/14/2022 11:23:59 AM , 3 ,3/14/2022 11:24:19 AM , 4 ,3/14/2022 11:24:39 AM , 122 ,3/14/2022 11:24:59 AM , 299 ,3/14/2022 11:25:19 AM , 504 ,3/14/2022 11:25:39 AM , 12 ,3/14/2022 11:25:59 AM , 223 ,3/14/2022 11:26:19 AM , 229 ,
 49 ,3/14/2022 11:26:59 AM , 155 ,3/14/2022 11:27:19 AM , 571 ,3/14/2022 11:27:39 AM , 0 ,3/14/2022 11:27:59 AM , 121 ,3/14/2022 11:28:19 AM , 0 ,3/14/2022 11:28:39 AM , 109 ,3/14/2022 11:28:59 AM , 185 ,3/14/2022 11:29:19 AM , 5 ,3/14/2022 11:29:39 AM , 24 ,3/14/2022 11:29:59 AM , 11 ,3/14/2022 11:30:19 AM , 635 ,3/14/2022 11:30:39 AM , 27 ,3/14/2022 11:30:59 AM , 202 ,3/14/2022 11:31:19 AM , 355 ,3/14/2022 11:31:39 AM , 245 ,3/14/2022 11:31:59 AM , 161 ,
 50 ,3/14/2022 11:32:39 AM , 37 ,3/14/2022 11:32:59 AM , 83 ,3/14/2022 11:33:19 AM , 0 ,3/14/2022 11:33:39 AM , 109 ,3/14/2022 11:33:59 AM , 0 ,3/14/2022 11:34:19 AM , 220 ,3/14/2022 11:34:39 AM , 181 ,3/14/2022 11:34:59 AM , 74 ,3/14/2022 11:35:19 AM , 8 ,3/14/2022 11:35:39 AM , 253 ,3/14/2022 11:35:59 AM , 120 ,3/14/2022 11:36:19 AM , 8 ,3/14/2022 11:36:39 AM , 81 ,3/14/2022 11:36:59 AM , 64 ,3/14/2022 11:37:19 AM , 102 ,3/14/2022 11:37:39 AM , 0 ,
 51 ,3/14/2022 11:38:19 AM , 10 ,3/14/2022 11:38:39 AM , 161 ,3/14/2022 11:38:59 AM , 33 ,3/14/2022 11:39:19 AM , 82 ,3/14/2022 11:39:39 AM , 1 ,3/14/2022 11:39:59 AM , 27 ,3/14/2022 11:40:19 AM , 164 ,3/14/2022 11:40:39 AM , 36 ,3/14/2022 11:40:59 AM , 27 ,3/14/2022 11:41:19 AM , 333 ,3/14/2022 11:41:39 AM , 852 ,3/14/2022 11:41:59 AM , 5 ,3/14/2022 11:42:19 AM , 436 ,3/14/2022 11:42:39 AM , 73 ,3/14/2022 11:42:59 AM , 611 ,3/14/2022 11:43:19 AM , 167 ,
 52 ,3/14/2022 11:43:59 AM , 12 ,3/14/2022 11:44:19 AM , 74 ,3/14/2022 11:44:39 AM , 368 ,3/14/2022 11:44:59 AM , 0 ,3/14/2022 11:45:19 AM , 0 ,3/14/2022 11:45:39 AM , 80 ,3/14/2022 11:45:59 AM , 3 ,3/14/2022 11:46:19 AM , 0 ,3/14/2022 11:46:39 AM , 476 ,3/14/2022 11:46:59 AM , 100 ,3/14/2022 11:47:19 AM , 561 ,3/14/2022 11:47:39 AM , 23 ,3/14/2022 11:47:59 AM , 28 ,3/14/2022 11:48:19 AM , 2 ,3/14/2022 11:48:39 AM , 789 ,3/14/2022 11:48:59 AM , 25 ,
 53 ,3/14/2022 11:49:39 AM , 29 ,3/14/2022 11:49:59 AM , 9 ,3/14/2022 11:50:19 AM , 151 ,3/14/2022 11:50:39 AM , 1 ,3/14/2022 11:50:59 AM , 0 ,3/14/2022 11:51:19 AM , 1 ,3/14/2022 11:51:39 AM , 190 ,3/14/2022 11:51:59 AM , 0 ,3/14/2022 11:52:19 AM , 106 ,3/14/2022 11:52:39 AM , 173 ,3/14/2022 11:52:59 AM , 506 ,3/14/2022 11:53:19 AM , 24 ,3/14/2022 11:53:39 AM , 41 ,3/14/2022 11:53:59 AM , 5 ,3/14/2022 11:54:19 AM , 521 ,3/14/2022 11:54:39 AM , 0 ,
 54 ,3/14/2022 11:55:19 AM , 0 ,3/14/2022 11:55:39 AM , 0 ,3/14/2022 11:55:59 AM , 0 ,3/14/2022 11:56:19 AM , 0 ,3/14/2022 11:56:39 AM , 9 ,3/14/2022 11:56:59 AM , 5 ,3/14/2022 11:57:19 AM , 82 ,3/14/2022 11:57:39 AM , 323 ,3/14/2022 11:57:59 AM , 244 ,3/14/2022 11:58:19 AM , 142 ,3/14/2022 11:58:39 AM , 189 ,3/14/2022 11:58:59 AM , 212 ,3/14/2022 11:59:19 AM , 1 ,3/14/2022 11:59:39 AM , 16 ,3/14/2022 11:59:59 AM , 205 ,3/14/2022 12:00:19 PM , 55 ,
 55 ,3/14/2022 12:00:59 PM , 22 ,3/14/2022 12:01:19 PM , 0 ,3/14/2022 12:01:39 PM , 0 ,3/14/2022 12:01:59 PM , 1 ,3/14/2022 12:02:19 PM , 124 ,3/14/2022 12:02:39 PM , 144 ,3/14/2022 12:02:59 PM , 23 ,3/14/2022 12:03:19 PM , 247 ,3/14/2022 12:03:39 PM , 1 ,3/14/2022 12:03:59 PM , 311 ,3/14/2022 12:04:19 PM , 88 ,3/14/2022 12:04:39 PM , 221 ,3/14/2022 12:04:59 PM , 6 ,3/14/2022 12:05:19 PM , 30 ,3/14/2022 12:05:39 PM , 291 ,3/14/2022 12:05:59 PM , 138 ,
 56 ,3/14/2022 12:06:39 PM , 51 ,3/14/2022 12:06:59 PM , 20 ,3/14/2022 12:07:19 PM , 0 ,3/14/2022 12:07:39 PM , 8 ,3/14/2022 12:07:59 PM , 160 ,3/14/2022 12:08:19 PM , 287 ,3/14/2022 12:08:39 PM , 0 ,3/14/2022 12:08:59 PM , 225 ,3/14/2022 12:09:19 PM , 36 ,3/14/2022 12:09:39 PM , 88 ,3/14/2022 12:09:59 PM , 2 ,3/14/2022 12:10:19 PM , 36 ,3/14/2022 12:10:39 PM , 124 ,3/14/2022 12:10:59 PM , 18 ,3/14/2022 12:11:19 PM , 62 ,3/14/2022 12:11:39 PM , 0 ,
 57 ,3/14/2022 12:12:19 PM , 59 ,3/14/2022 12:12:39 PM , 16 ,3/14/2022 12:12:59 PM , 0 ,3/14/2022 12:13:19 PM , 164 ,3/14/2022 12:13:39 PM , 147 ,3/14/2022 12:13:59 PM , 686 ,3/14/2022 12:14:19 PM , 4 ,3/14/2022 12:14:39 PM , 41 ,3/14/2022 12:14:59 PM , 12 ,3/14/2022 12:15:19 PM , 477 ,3/14/2022 12:15:39 PM , 3 ,3/14/2022 12:15:59 PM , 8 ,3/14/2022 12:16:19 PM , 221 ,3/14/2022 12:16:39 PM , 2 ,3/14/2022 12:16:59 PM , 7 ,3/14/2022 12:17:19 PM , 60 ,
 58 ,3/14/2022 12:17:59 PM , 798 ,3/14/2022 12:18:19 PM , 29 ,3/14/2022 12:18:39 PM , 0 ,3/14/2022 12:18:59 PM , 80 ,3/14/2022 12:19:19 PM , 95 ,3/14/2022 12:19:39 PM , 180 ,3/14/2022 12:19:59 PM , 12 ,3/14/2022 12:20:19 PM , 5 ,3/14/2022 12:20:39 PM , 41 ,3/14/2022 12:20:59 PM , 569 ,3/14/2022 12:21:19 PM , 9 ,3/14/2022 12:21:39 PM , 18 ,3/14/2022 12:21:59 PM , 50 ,3/14/2022 12:22:19 PM , 82 ,3/14/2022 12:22:39 PM , 148 ,3/14/2022 12:22:59 PM , 306 ,
 59 ,3/14/2022 12:23:39 PM , 365 ,3/14/2022 12:23:59 PM , 43 ,3/14/2022 12:24:19 PM , 13 ,3/14/2022 12:24:39 PM , 76 ,3/14/2022 12:24:59 PM , 8 ,3/14/2022 12:25:19 PM , 918 ,3/14/2022 12:25:39 PM , 440 ,3/14/2022 12:25:59 PM , 112 ,3/14/2022 12:26:19 PM , 55 ,3/14/2022 12:26:39 PM , 458 ,3/14/2022 12:26:59 PM , 13 ,3/14/2022 12:27:19 PM , 6 ,3/14/2022 12:27:39 PM , 643 ,3/14/2022 12:27:59 PM , 5 ,3/14/2022 12:28:19 PM , 72 ,3/14/2022 12:28:39 PM , 107 ,
 60 ,3/14/2022 12:29:19 PM , 588 ,3/14/2022 12:29:39 PM , 12 ,3/14/2022 12:29:59 PM , 0 ,3/14/2022 12:30:19 PM , 17 ,3/14/2022 12:30:39 PM , 1 ,3/14/2022 12:30:59 PM , 132 ,3/14/2022 12:31:19 PM , 0 ,3/14/2022 12:31:39 PM , 32 ,3/14/2022 12:31:59 PM , 371 ,3/14/2022 12:32:19 PM , 145 ,3/14/2022 12:32:39 PM , 1 ,3/14/2022 12:32:59 PM , 184 ,3/14/2022 12:33:19 PM , 186 ,3/14/2022 12:33:39 PM , 22 ,3/14/2022 12:33:59 PM , 34 ,3/14/2022 12:34:19 PM , 179 ,
 61 ,3/14/2022 12:34:59 PM , 201 ,3/14/2022 12:35:19 PM , 1 ,3/14/2022 12:35:39 PM , 3 ,3/14/2022 12:35:59 PM , 26 ,3/14/2022 12:36:19 PM , 5 ,3/14/2022 12:36:39 PM , 946 ,3/14/2022 12:36:59 PM , 0 ,3/14/2022 12:37:19 PM , 3 ,3/14/2022 12:37:39 PM , 624 ,3/14/2022 12:37:59 PM , 110 ,3/14/2022 12:38:19 PM , 9 ,3/14/2022 12:38:39 PM , 263 ,3/14/2022 12:38:59 PM , 51 ,3/14/2022 12:39:19 PM , 36 ,3/14/2022 12:39:39 PM , 15 ,3/14/2022 12:39:59 PM , 404 ,
 62 ,3/14/2022 12:40:39 PM , 466 ,3/14/2022 12:40:59 PM , 228 ,3/14/2022 12:41:19 PM , 2 ,3/14/2022 12:41:39 PM , 40 ,3/14/2022 12:41:59 PM , 0 ,3/14/2022 12:42:19 PM , 747 ,3/14/2022 12:42:39 PM , 66 ,3/14/2022 12:42:59 PM , 19 ,3/14/2022 12:43:19 PM , 235 ,3/14/2022 12:43:39 PM , 8 ,3/14/2022 12:43:59 PM , 61 ,3/14/2022 12:44:19 PM , 42 ,3/14/2022 12:44:39 PM , 51 ,3/14/2022 12:44:59 PM , 373 ,3/14/2022 12:45:19 PM , 64 ,3/14/2022 12:45:39 PM , 98 ,
 63 ,3/14/2022 12:46:19 PM , 27 ,3/14/2022 12:46:39 PM , 253 ,3/14/2022 12:46:59 PM , 18 ,3/14/2022 12:47:19 PM , 22 ,3/14/2022 12:47:39 PM , 5 ,3/14/2022 12:47:59 PM , 118 ,3/14/2022 12:48:19 PM , 143 ,3/14/2022 12:48:39 PM , 11 ,3/14/2022 12:48:59 PM , 666 ,3/14/2022 12:49:19 PM , 1 ,3/14/2022 12:49:39 PM , 0 ,3/14/2022 12:49:59 PM , 20 ,3/14/2022 12:50:19 PM , 24 ,3/14/2022 12:50:39 PM , 255 ,3/14/2022 12:50:59 PM , 14 ,3/14/2022 12:51:19 PM , 533 ,
 64 ,3/14/2022 12:51:59 PM , 21 ,3/14/2022 12:52:19 PM , 861 ,3/14/2022 12:52:39 PM , 38 ,3/14/2022 12:52:59 PM , 69 ,3/14/2022 12:53:19 PM , 0 ,3/14/2022 12:53:39 PM , 215 ,3/14/2022 12:53:59 PM , 254 ,3/14/2022 12:54:19 PM , 60 ,3/14/2022 12:54:39 PM , 743 ,3/14/2022 12:54:59 PM , 23 ,3/14/2022 12:55:19 PM , 6 ,3/14/2022 12:55:39 PM , 8 ,3/14/2022 12:55:59 PM , 8 ,3/14/2022 12:56:19 PM , 816 ,3/14/2022 12:56:39 PM , 47 ,3/14/2022 12:56:59 PM , 871 ,
 65 ,3/14/2022 12:57:39 PM , 7 ,3/14/2022 12:57:59 PM , 294 ,3/14/2022 12:58:19 PM , 48 ,3/14/2022 12:58:39 PM , 58 ,3/14/2022 12:58:59 PM , 42 ,3/14/2022 12:59:19 PM , 200 ,3/14/2022 12:59:39 PM , 215 ,3/14/2022 12:59:59 PM , 144 ,3/14/2022 1:00:19 PM , 663 ,3/14/2022 1:00:39 PM , 55 ,3/14/2022 1:00:59 PM , 178 ,3/14/2022 1:01:19 PM , 590 ,3/14/2022 1:01:39 PM , 112 ,3/14/2022 1:01:59 PM , 991 ,3/14/2022 1:02:19 PM , 215 ,3/14/2022 1:02:39 PM , 580 ,
 66 ,3/14/2022 1:03:19 PM , 354 ,3/14/2022 1:03:39 PM , 418 ,3/14/2022 1:03:59 PM , 246 ,3/14/2022 1:04:19 PM , 38 ,3/14/2022 1:04:39 PM , 0 ,3/14/2022 1:04:59 PM , 85 ,3/14/2022 1:05:19 PM , 0 ,3/14/2022 1:05:39 PM , 414 ,3/14/2022 1:05:59 PM , 275 ,3/14/2022 1:06:19 PM , 0 ,3/14/2022 1:06:39 PM , 350 ,3/14/2022 1:06:59 PM , 492 ,3/14/2022 1:07:19 PM , 6 ,3/14/2022 1:07:39 PM , 314 ,3/14/2022 1:07:59 PM , 7 ,3/14/2022 1:08:19 PM , 47 ,
 67 ,3/14/2022 1:08:59 PM , 506 ,3/14/2022 1:09:19 PM , 62 ,3/14/2022 1:09:39 PM , 238 ,3/14/2022 1:09:59 PM , 17 ,3/14/2022 1:10:19 PM , 23 ,3/14/2022 1:10:39 PM , 44 ,3/14/2022 1:10:59 PM , 0 ,3/14/2022 1:11:19 PM , 648 ,3/14/2022 1:11:39 PM , 125 ,3/14/2022 1:11:59 PM , 26 ,3/14/2022 1:12:19 PM , 377 ,3/14/2022 1:12:39 PM , 456 ,3/14/2022 1:12:59 PM , 170 ,3/14/2022 1:13:19 PM , 162 ,3/14/2022 1:13:39 PM , 23 ,3/14/2022 1:13:59 PM , 323 ,
 68 ,3/14/2022 1:14:39 PM , 439 ,3/14/2022 1:14:59 PM , 7 ,3/14/2022 1:15:19 PM , 183 ,3/14/2022 1:15:39 PM , 98 ,3/14/2022 1:15:59 PM , 16 ,3/14/2022 1:16:19 PM , 7 ,3/14/2022 1:16:39 PM , 0 ,3/14/2022 1:16:59 PM , 454 ,3/14/2022 1:17:19 PM , 227 ,3/14/2022 1:17:39 PM , 3 ,3/14/2022 1:17:59 PM , 173 ,3/14/2022 1:18:19 PM , 81 ,3/14/2022 1:18:39 PM , 314 ,3/14/2022 1:18:59 PM , 4 ,3/14/2022 1:19:19 PM , 36 ,3/14/2022 1:19:39 PM , 64 ,
 69 ,3/14/2022 1:20:19 PM , 61 ,3/14/2022 1:20:39 PM , 0 ,3/14/2022 1:20:59 PM , 199 ,3/14/2022 1:21:19 PM , 9 ,3/14/2022 1:21:39 PM , 4 ,3/14/2022 1:21:59 PM , 11 ,3/14/2022 1:22:19 PM , 0 ,3/14/2022 1:22:39 PM , 573 ,3/14/2022 1:22:59 PM , 12 ,3/14/2022 1:23:19 PM , 0 ,3/14/2022 1:23:39 PM , 0 ,3/14/2022 1:23:59 PM , 234 ,3/14/2022 1:24:19 PM , 22 ,3/14/2022 1:24:39 PM , 0 ,3/14/2022 1:24:59 PM , 15 ,3/14/2022 1:25:19 PM , 322 ,
 70 ,3/14/2022 1:25:59 PM , 14 ,3/14/2022 1:26:19 PM , 11 ,3/14/2022 1:26:39 PM , 58 ,3/14/2022 1:26:59 PM , 9 ,3/14/2022 1:27:19 PM , 32 ,3/14/2022 1:27:39 PM , 8 ,3/14/2022 1:27:59 PM , 7 ,3/14/2022 1:28:19 PM , 227 ,3/14/2022 1:28:39 PM , 9 ,3/14/2022 1:28:59 PM , 6 ,3/14/2022 1:29:19 PM , 1 ,3/14/2022 1:29:39 PM , 40 ,3/14/2022 1:29:59 PM , 0 ,3/14/2022 1:30:19 PM , 0 ,3/14/2022 1:30:39 PM , 2 ,3/14/2022 1:30:59 PM , 126 ,
