===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,TIME,CAGE 0101,TIME,CAGE 0102,TIME,CAGE 0103,TIME,CAGE 0104,TIME,CAGE 0105,TIME,CAGE 0106,TIME,CAGE 0107,TIME,CAGE 0108,TIME,CAGE 0109,TIME,CAGE 0110,TIME,CAGE 0111,TIME,CAGE 0112,TIME,CAGE 0113,TIME,CAGE 0114,TIME,CAGE 0115,TIME,CAGE 0116,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
 26 ,3/14/2022 9:16:39 AM , 0.1518048 ,3/14/2022 9:16:59 AM , 0.1464467 ,3/14/2022 9:17:19 AM , 0.1596866 ,3/14/2022 9:17:39 AM , 0.1396879 ,3/14/2022 9:17:59 AM , 0.1678416 ,3/14/2022 9:18:19 AM , 0.1477328 ,3/14/2022 9:18:39 AM , 0.1772726 ,3/14/2022 9:18:59 AM , 0.2438292 ,3/14/2022 9:19:19 AM , 0.2256207 ,3/14/2022 9:19:39 AM , 0.1032437 ,3/14/2022 9:19:59 AM , 0.1328893 ,3/14/2022 9:20:19 AM , 0.1261709 ,3/14/2022 9:20:39 AM , 0.1433256 ,3/14/2022 9:20:59 AM , 0.1248136 ,3/14/2022 9:21:19 AM , 0.11662 ,3/14/2022 9:21:39 AM , 0.1744365 ,
 27 ,3/14/2022 9:22:19 AM , 0.1576764 ,3/14/2022 9:22:39 AM , 0.1517508 ,3/14/2022 9:22:59 AM , 0.1662009 ,3/14/2022 9:23:19 AM , 0.1445153 ,3/14/2022 9:23:39 AM , 0.1730181 ,3/14/2022 9:23:59 AM , 0.1517183 ,3/14/2022 9:24:19 AM , 0.1823877 ,3/14/2022 9:24:39 AM , 0.2519282 ,3/14/2022 9:24:59 AM , 0.2323252 ,3/14/2022 9:25:19 AM , 0.1063063 ,3/14/2022 9:25:39 AM , 0.1361935 ,3/14/2022 9:25:59 AM , 0.1298399 ,3/14/2022 9:26:19 AM , 0.1509927 ,3/14/2022 9:26:39 AM , 0.1283121 ,3/14/2022 9:26:59 AM , 0.1196824 ,3/14/2022 9:27:19 AM , 0.1781595 ,
 28 ,3/14/2022 9:27:59 AM , 0.1630415 ,3/14/2022 9:28:19 AM , 0.1562422 ,3/14/2022 9:28:39 AM , 0.1719108 ,3/14/2022 9:28:59 AM , 0.1501829 ,3/14/2022 9:29:19 AM , 0.1776807 ,3/14/2022 9:29:39 AM , 0.1555124 ,3/14/2022 9:29:59 AM , 0.1872238 ,3/14/2022 9:30:19 AM , 0.2598595 ,3/14/2022 9:30:39 AM , 0.2381238 ,3/14/2022 9:30:59 AM , 0.109848 ,3/14/2022 9:31:19 AM , 0.1393324 ,3/14/2022 9:31:39 AM , 0.1334197 ,3/14/2022 9:31:59 AM , 0.1585713 ,3/14/2022 9:32:19 AM , 0.1316198 ,3/14/2022 9:32:39 AM , 0.1234579 ,3/14/2022 9:32:59 AM , 0.181816 ,
 29 ,3/14/2022 9:33:39 AM , 0.1680447 ,3/14/2022 9:33:59 AM , 0.1602503 ,3/14/2022 9:34:19 AM , 0.1770518 ,3/14/2022 9:34:39 AM , 0.1561665 ,3/14/2022 9:34:59 AM , 0.1820126 ,3/14/2022 9:35:19 AM , 0.159276 ,3/14/2022 9:35:39 AM , 0.1918815 ,3/14/2022 9:35:59 AM , 0.267685 ,3/14/2022 9:36:19 AM , 0.2429854 ,3/14/2022 9:36:39 AM , 0.1140601 ,3/14/2022 9:36:59 AM , 0.1424069 ,3/14/2022 9:37:19 AM , 0.1369277 ,3/14/2022 9:37:39 AM , 0.1656727 ,3/14/2022 9:37:59 AM , 0.1347615 ,3/14/2022 9:38:19 AM , 0.1281824 ,3/14/2022 9:38:39 AM , 0.1854287 ,
 30 ,3/14/2022 9:39:19 AM , 0.1729188 ,3/14/2022 9:39:39 AM , 0.1640977 ,3/14/2022 9:39:59 AM , 0.1819318 ,3/14/2022 9:40:19 AM , 0.1618894 ,3/14/2022 9:40:39 AM , 0.1862593 ,3/14/2022 9:40:59 AM , 0.1630763 ,3/14/2022 9:41:19 AM , 0.1964661 ,3/14/2022 9:41:39 AM , 0.2752563 ,3/14/2022 9:41:59 AM , 0.2473117 ,3/14/2022 9:42:19 AM , 0.1181898 ,3/14/2022 9:42:39 AM , 0.1454761 ,3/14/2022 9:42:59 AM , 0.1404011 ,3/14/2022 9:43:19 AM , 0.1724696 ,3/14/2022 9:43:39 AM , 0.1378844 ,3/14/2022 9:43:59 AM , 0.1332907 ,3/14/2022 9:44:19 AM , 0.1889266 ,
 31 ,3/14/2022 9:44:59 AM , 0.177658 ,3/14/2022 9:45:19 AM , 0.1678278 ,3/14/2022 9:45:39 AM , 0.1866254 ,3/14/2022 9:45:59 AM , 0.167091 ,3/14/2022 9:46:19 AM , 0.1904924 ,3/14/2022 9:46:39 AM , 0.1667697 ,3/14/2022 9:46:59 AM , 0.2010015 ,3/14/2022 9:47:19 AM , 0.2819303 ,3/14/2022 9:47:39 AM , 0.251278 ,3/14/2022 9:47:59 AM , 0.1218957 ,3/14/2022 9:48:19 AM , 0.1485401 ,3/14/2022 9:48:39 AM , 0.1438427 ,3/14/2022 9:48:59 AM , 0.1791996 ,3/14/2022 9:49:19 AM , 0.1410026 ,3/14/2022 9:49:39 AM , 0.137939 ,3/14/2022 9:49:59 AM , 0.1922975 ,
 32 ,3/14/2022 9:50:39 AM , 0.1823463 ,3/14/2022 9:50:59 AM , 0.1713394 ,3/14/2022 9:51:19 AM , 0.1911129 ,3/14/2022 9:51:39 AM , 0.1717639 ,3/14/2022 9:51:59 AM , 0.1946336 ,3/14/2022 9:52:19 AM , 0.1703307 ,3/14/2022 9:52:39 AM , 0.2059692 ,3/14/2022 9:52:59 AM , 0.287592 ,3/14/2022 9:53:19 AM , 0.2549936 ,3/14/2022 9:53:39 AM , 0.1252235 ,3/14/2022 9:53:59 AM , 0.1516321 ,3/14/2022 9:54:19 AM , 0.1472698 ,3/14/2022 9:54:39 AM , 0.1856508 ,3/14/2022 9:54:59 AM , 0.1440361 ,3/14/2022 9:55:19 AM , 0.1419183 ,3/14/2022 9:55:39 AM , 0.1954874 ,
 33 ,3/14/2022 9:56:19 AM , 0.1870689 ,3/14/2022 9:56:39 AM , 0.1747334 ,3/14/2022 9:56:59 AM , 0.1954871 ,3/14/2022 9:57:19 AM , 0.1761396 ,3/14/2022 9:57:39 AM , 0.1987113 ,3/14/2022 9:57:59 AM , 0.1739785 ,3/14/2022 9:58:19 AM , 0.2119221 ,3/14/2022 9:58:39 AM , 0.2926128 ,3/14/2022 9:58:59 AM , 0.2585978 ,3/14/2022 9:59:19 AM , 0.1283544 ,3/14/2022 9:59:39 AM , 0.1547369 ,3/14/2022 9:59:59 AM , 0.1506983 ,3/14/2022 10:00:19 AM , 0.1914654 ,3/14/2022 10:00:39 AM , 0.1475744 ,3/14/2022 10:00:59 AM , 0.1455729 ,3/14/2022 10:01:19 AM , 0.19873 ,
 34 ,3/14/2022 10:01:59 AM , 0.1918675 ,3/14/2022 10:02:19 AM , 0.178156 ,3/14/2022 10:02:39 AM , 0.1998934 ,3/14/2022 10:02:59 AM , 0.1802773 ,3/14/2022 10:03:19 AM , 0.2027258 ,3/14/2022 10:03:39 AM , 0.1776656 ,3/14/2022 10:03:59 AM , 0.2184387 ,3/14/2022 10:04:19 AM , 0.2972391 ,3/14/2022 10:04:39 AM , 0.2621233 ,3/14/2022 10:04:59 AM , 0.1314011 ,3/14/2022 10:05:19 AM , 0.157754 ,3/14/2022 10:05:39 AM , 0.1547731 ,3/14/2022 10:05:59 AM , 0.1965224 ,3/14/2022 10:06:19 AM , 0.1519528 ,3/14/2022 10:06:39 AM , 0.1489442 ,3/14/2022 10:06:59 AM , 0.2019683 ,
 35 ,3/14/2022 10:07:39 AM , 0.1969698 ,3/14/2022 10:07:59 AM , 0.1816107 ,3/14/2022 10:08:19 AM , 0.2043314 ,3/14/2022 10:08:39 AM , 0.1842461 ,3/14/2022 10:08:59 AM , 0.2066516 ,3/14/2022 10:09:19 AM , 0.1813228 ,3/14/2022 10:09:39 AM , 0.2246501 ,3/14/2022 10:09:59 AM , 0.3015944 ,3/14/2022 10:10:19 AM , 0.2655406 ,3/14/2022 10:10:39 AM , 0.1344037 ,3/14/2022 10:10:59 AM , 0.1607176 ,3/14/2022 10:11:19 AM , 0.1593721 ,3/14/2022 10:11:39 AM , 0.2010493 ,3/14/2022 10:11:59 AM , 0.1569257 ,3/14/2022 10:12:19 AM , 0.1520819 ,3/14/2022 10:12:39 AM , 0.2050757 ,
 36 ,3/14/2022 10:13:19 AM , 0.2021521 ,3/14/2022 10:13:39 AM , 0.1852087 ,3/14/2022 10:13:59 AM , 0.2086978 ,3/14/2022 10:14:19 AM , 0.1883981 ,3/14/2022 10:14:39 AM , 0.2105372 ,3/14/2022 10:14:59 AM , 0.1848797 ,3/14/2022 10:15:19 AM , 0.230361 ,3/14/2022 10:15:39 AM , 0.3057572 ,3/14/2022 10:15:59 AM , 0.2689013 ,3/14/2022 10:16:19 AM , 0.1378464 ,3/14/2022 10:16:39 AM , 0.1636889 ,3/14/2022 10:16:59 AM , 0.1636301 ,3/14/2022 10:17:19 AM , 0.2052277 ,3/14/2022 10:17:39 AM , 0.1623366 ,3/14/2022 10:17:59 AM , 0.1550907 ,3/14/2022 10:18:19 AM , 0.2081398 ,
 37 ,3/14/2022 10:18:59 AM , 0.206985 ,3/14/2022 10:19:19 AM , 0.1887609 ,3/14/2022 10:19:39 AM , 0.2135009 ,3/14/2022 10:19:59 AM , 0.1928315 ,3/14/2022 10:20:19 AM , 0.2145165 ,3/14/2022 10:20:39 AM , 0.1882717 ,3/14/2022 10:20:59 AM , 0.2356238 ,3/14/2022 10:21:19 AM , 0.3097322 ,3/14/2022 10:21:39 AM , 0.2722859 ,3/14/2022 10:21:59 AM , 0.1416835 ,3/14/2022 10:22:19 AM , 0.166579 ,3/14/2022 10:22:39 AM , 0.1675467 ,3/14/2022 10:22:59 AM , 0.2092056 ,3/14/2022 10:23:19 AM , 0.1680706 ,3/14/2022 10:23:39 AM , 0.1579766 ,3/14/2022 10:23:59 AM , 0.2110954 ,
 38 ,3/14/2022 10:24:39 AM , 0.2117435 ,3/14/2022 10:24:59 AM , 0.1921346 ,3/14/2022 10:25:19 AM , 0.2191245 ,3/14/2022 10:25:39 AM , 0.1977578 ,3/14/2022 10:25:59 AM , 0.219226 ,3/14/2022 10:26:19 AM , 0.191669 ,3/14/2022 10:26:39 AM , 0.2405807 ,3/14/2022 10:26:59 AM , 0.3144385 ,3/14/2022 10:27:19 AM , 0.2756862 ,3/14/2022 10:27:39 AM , 0.145321 ,3/14/2022 10:27:59 AM , 0.1694238 ,3/14/2022 10:28:19 AM , 0.1713217 ,3/14/2022 10:28:39 AM , 0.2131129 ,3/14/2022 10:28:59 AM , 0.1741101 ,3/14/2022 10:29:19 AM , 0.1608394 ,3/14/2022 10:29:39 AM , 0.2140861 ,
 39 ,3/14/2022 10:30:19 AM , 0.2170932 ,3/14/2022 10:30:39 AM , 0.1954796 ,3/14/2022 10:30:59 AM , 0.2252712 ,3/14/2022 10:31:19 AM , 0.2033139 ,3/14/2022 10:31:39 AM , 0.2247906 ,3/14/2022 10:31:59 AM , 0.1954748 ,3/14/2022 10:32:19 AM , 0.2454638 ,3/14/2022 10:32:39 AM , 0.3204985 ,3/14/2022 10:32:59 AM , 0.2796833 ,3/14/2022 10:33:19 AM , 0.1486714 ,3/14/2022 10:33:39 AM , 0.1723265 ,3/14/2022 10:33:59 AM , 0.175069 ,3/14/2022 10:34:19 AM , 0.2169532 ,3/14/2022 10:34:39 AM , 0.1802865 ,3/14/2022 10:34:59 AM , 0.1637041 ,3/14/2022 10:35:19 AM , 0.2171646 ,
 40 ,3/14/2022 10:35:59 AM , 0.223188 ,3/14/2022 10:36:19 AM , 0.1986538 ,3/14/2022 10:36:39 AM , 0.2317272 ,3/14/2022 10:36:59 AM , 0.2091956 ,3/14/2022 10:37:19 AM , 0.2301807 ,3/14/2022 10:37:39 AM , 0.1996545 ,3/14/2022 10:37:59 AM , 0.2500878 ,3/14/2022 10:38:19 AM , 0.3274429 ,3/14/2022 10:38:39 AM , 0.2848755 ,3/14/2022 10:38:59 AM , 0.151719 ,3/14/2022 10:39:19 AM , 0.1752796 ,3/14/2022 10:39:39 AM , 0.1786321 ,3/14/2022 10:39:59 AM , 0.2206332 ,3/14/2022 10:40:19 AM , 0.1864322 ,3/14/2022 10:40:39 AM , 0.1664655 ,3/14/2022 10:40:59 AM , 0.2201388 ,
 41 ,3/14/2022 10:41:39 AM , 0.2296668 ,3/14/2022 10:41:59 AM , 0.2016996 ,3/14/2022 10:42:19 AM , 0.2379575 ,3/14/2022 10:42:39 AM , 0.2152243 ,3/14/2022 10:42:59 AM , 0.2349655 ,3/14/2022 10:43:19 AM , 0.203615 ,3/14/2022 10:43:39 AM , 0.2545324 ,3/14/2022 10:43:59 AM , 0.3348455 ,3/14/2022 10:44:19 AM , 0.290982 ,3/14/2022 10:44:39 AM , 0.1545782 ,3/14/2022 10:44:59 AM , 0.1785257 ,3/14/2022 10:45:19 AM , 0.1820204 ,3/14/2022 10:45:39 AM , 0.2241994 ,3/14/2022 10:45:59 AM , 0.1924606 ,3/14/2022 10:46:19 AM , 0.1691427 ,3/14/2022 10:46:39 AM , 0.2232803 ,
 42 ,3/14/2022 10:47:19 AM , 0.2358801 ,3/14/2022 10:47:39 AM , 0.2048243 ,3/14/2022 10:47:59 AM , 0.2435109 ,3/14/2022 10:48:19 AM , 0.2212155 ,3/14/2022 10:48:39 AM , 0.239479 ,3/14/2022 10:48:59 AM , 0.207291 ,3/14/2022 10:49:19 AM , 0.258981 ,3/14/2022 10:49:39 AM , 0.342501 ,3/14/2022 10:49:59 AM , 0.297659 ,3/14/2022 10:50:19 AM , 0.1574847 ,3/14/2022 10:50:39 AM , 0.1819539 ,3/14/2022 10:50:59 AM , 0.1854208 ,3/14/2022 10:51:19 AM , 0.2278805 ,3/14/2022 10:51:39 AM , 0.198301 ,3/14/2022 10:51:59 AM , 0.1718969 ,3/14/2022 10:52:19 AM , 0.2272217 ,
 43 ,3/14/2022 10:52:59 AM , 0.2413747 ,3/14/2022 10:53:19 AM , 0.2080037 ,3/14/2022 10:53:39 AM , 0.2485689 ,3/14/2022 10:53:59 AM , 0.2266754 ,3/14/2022 10:54:19 AM , 0.2437903 ,3/14/2022 10:54:39 AM , 0.2108505 ,3/14/2022 10:54:59 AM , 0.2633482 ,3/14/2022 10:55:19 AM , 0.3503222 ,3/14/2022 10:55:39 AM , 0.3046881 ,3/14/2022 10:55:59 AM , 0.1604048 ,3/14/2022 10:56:19 AM , 0.1852342 ,3/14/2022 10:56:39 AM , 0.188839 ,3/14/2022 10:56:59 AM , 0.2315748 ,3/14/2022 10:57:19 AM , 0.2038606 ,3/14/2022 10:57:39 AM , 0.1747796 ,3/14/2022 10:57:59 AM , 0.2320716 ,
 44 ,3/14/2022 10:58:39 AM , 0.2463066 ,3/14/2022 10:58:59 AM , 0.2111593 ,3/14/2022 10:59:19 AM , 0.2533055 ,3/14/2022 10:59:39 AM , 0.2314303 ,3/14/2022 10:59:59 AM , 0.2478672 ,3/14/2022 11:00:19 AM , 0.2143711 ,3/14/2022 11:00:39 AM , 0.267676 ,3/14/2022 11:00:59 AM , 0.3585865 ,3/14/2022 11:01:19 AM , 0.3116909 ,3/14/2022 11:01:39 AM , 0.1635369 ,3/14/2022 11:01:59 AM , 0.1883013 ,3/14/2022 11:02:19 AM , 0.1922625 ,3/14/2022 11:02:39 AM , 0.2351761 ,3/14/2022 11:02:59 AM , 0.2093156 ,3/14/2022 11:03:19 AM , 0.1779581 ,3/14/2022 11:03:39 AM , 0.236926 ,
 45 ,3/14/2022 11:04:19 AM , 0.2509968 ,3/14/2022 11:04:39 AM , 0.2143752 ,3/14/2022 11:04:59 AM , 0.2578774 ,3/14/2022 11:05:19 AM , 0.235725 ,3/14/2022 11:05:39 AM , 0.2518493 ,3/14/2022 11:05:59 AM , 0.2178964 ,3/14/2022 11:06:19 AM , 0.2720501 ,3/14/2022 11:06:39 AM , 0.3671138 ,3/14/2022 11:06:59 AM , 0.3181978 ,3/14/2022 11:07:19 AM , 0.1668667 ,3/14/2022 11:07:39 AM , 0.191254 ,3/14/2022 11:07:59 AM , 0.1959055 ,3/14/2022 11:08:19 AM , 0.2387498 ,3/14/2022 11:08:39 AM , 0.2145564 ,3/14/2022 11:08:59 AM , 0.1820338 ,3/14/2022 11:09:19 AM , 0.241107 ,
 46 ,3/14/2022 11:09:59 AM , 0.2556501 ,3/14/2022 11:10:19 AM , 0.2183996 ,3/14/2022 11:10:39 AM , 0.262258 ,3/14/2022 11:10:59 AM , 0.2397415 ,3/14/2022 11:11:19 AM , 0.255787 ,3/14/2022 11:11:39 AM , 0.2216388 ,3/14/2022 11:11:59 AM , 0.2763359 ,3/14/2022 11:12:19 AM , 0.3746366 ,3/14/2022 11:12:39 AM , 0.3237711 ,3/14/2022 11:12:59 AM , 0.1700271 ,3/14/2022 11:13:19 AM , 0.1941426 ,3/14/2022 11:13:39 AM , 0.200187 ,3/14/2022 11:13:59 AM , 0.2426517 ,3/14/2022 11:14:19 AM , 0.2191287 ,3/14/2022 11:14:39 AM , 0.1869953 ,3/14/2022 11:14:59 AM , 0.2447791 ,
 47 ,3/14/2022 11:15:39 AM , 0.2601788 ,3/14/2022 11:15:59 AM , 0.2238375 ,3/14/2022 11:16:19 AM , 0.2665021 ,3/14/2022 11:16:39 AM , 0.2436148 ,3/14/2022 11:16:59 AM , 0.2596971 ,3/14/2022 11:17:19 AM , 0.2257488 ,3/14/2022 11:17:39 AM , 0.2807598 ,3/14/2022 11:17:59 AM , 0.3807981 ,3/14/2022 11:18:19 AM , 0.3284057 ,3/14/2022 11:18:39 AM , 0.173011 ,3/14/2022 11:18:59 AM , 0.1969183 ,3/14/2022 11:19:19 AM , 0.2050471 ,3/14/2022 11:19:39 AM , 0.2467006 ,3/14/2022 11:19:59 AM , 0.2230618 ,3/14/2022 11:20:19 AM , 0.1922341 ,3/14/2022 11:20:39 AM , 0.2481399 ,
 48 ,3/14/2022 11:21:19 AM , 0.2645308 ,3/14/2022 11:21:39 AM , 0.2300645 ,3/14/2022 11:21:59 AM , 0.2707413 ,3/14/2022 11:22:19 AM , 0.2473719 ,3/14/2022 11:22:39 AM , 0.2636209 ,3/14/2022 11:22:59 AM , 0.2297538 ,3/14/2022 11:23:19 AM , 0.2860057 ,3/14/2022 11:23:39 AM , 0.3860809 ,3/14/2022 11:23:59 AM , 0.33243 ,3/14/2022 11:24:19 AM , 0.1758907 ,3/14/2022 11:24:39 AM , 0.2001345 ,3/14/2022 11:24:59 AM , 0.2100903 ,3/14/2022 11:25:19 AM , 0.2504814 ,3/14/2022 11:25:39 AM , 0.2266272 ,3/14/2022 11:25:59 AM , 0.1975065 ,3/14/2022 11:26:19 AM , 0.2513369 ,
 49 ,3/14/2022 11:26:59 AM , 0.2693036 ,3/14/2022 11:27:19 AM , 0.2365067 ,3/14/2022 11:27:39 AM , 0.2748374 ,3/14/2022 11:27:59 AM , 0.251575 ,3/14/2022 11:28:19 AM , 0.2674496 ,3/14/2022 11:28:39 AM , 0.2333538 ,3/14/2022 11:28:59 AM , 0.2920796 ,3/14/2022 11:29:19 AM , 0.3908204 ,3/14/2022 11:29:39 AM , 0.3360561 ,3/14/2022 11:29:59 AM , 0.1787239 ,3/14/2022 11:30:19 AM , 0.2041784 ,3/14/2022 11:30:39 AM , 0.2147825 ,3/14/2022 11:30:59 AM , 0.2540847 ,3/14/2022 11:31:19 AM , 0.2299598 ,3/14/2022 11:31:39 AM , 0.20275 ,3/14/2022 11:31:59 AM , 0.254419 ,
 50 ,3/14/2022 11:32:39 AM , 0.2744947 ,3/14/2022 11:32:59 AM , 0.2428945 ,3/14/2022 11:33:19 AM , 0.2787952 ,3/14/2022 11:33:39 AM , 0.2563388 ,3/14/2022 11:33:59 AM , 0.2711686 ,3/14/2022 11:34:19 AM , 0.2367763 ,3/14/2022 11:34:39 AM , 0.2985605 ,3/14/2022 11:34:59 AM , 0.3953049 ,3/14/2022 11:35:19 AM , 0.3394968 ,3/14/2022 11:35:39 AM , 0.1821237 ,3/14/2022 11:35:59 AM , 0.2086669 ,3/14/2022 11:36:19 AM , 0.2189363 ,3/14/2022 11:36:39 AM , 0.2576025 ,3/14/2022 11:36:59 AM , 0.2331798 ,3/14/2022 11:37:19 AM , 0.2081547 ,3/14/2022 11:37:39 AM , 0.2574745 ,
 51 ,3/14/2022 11:38:19 AM , 0.2794165 ,3/14/2022 11:38:39 AM , 0.2488015 ,3/14/2022 11:38:59 AM , 0.2828595 ,3/14/2022 11:39:19 AM , 0.2611907 ,3/14/2022 11:39:39 AM , 0.2748464 ,3/14/2022 11:39:59 AM , 0.2401583 ,3/14/2022 11:40:19 AM , 0.3053959 ,3/14/2022 11:40:39 AM , 0.3997179 ,3/14/2022 11:40:59 AM , 0.3428201 ,3/14/2022 11:41:19 AM , 0.1863231 ,3/14/2022 11:41:39 AM , 0.2135074 ,3/14/2022 11:41:59 AM , 0.2228387 ,3/14/2022 11:42:19 AM , 0.261073 ,3/14/2022 11:42:39 AM , 0.2363292 ,3/14/2022 11:42:59 AM , 0.2138092 ,3/14/2022 11:43:19 AM , 0.2605078 ,
 52 ,3/14/2022 11:43:59 AM , 0.2840826 ,3/14/2022 11:44:19 AM , 0.2539635 ,3/14/2022 11:44:39 AM , 0.2876059 ,3/14/2022 11:44:59 AM , 0.2658312 ,3/14/2022 11:45:19 AM , 0.2785185 ,3/14/2022 11:45:39 AM , 0.2436261 ,3/14/2022 11:45:59 AM , 0.3118265 ,3/14/2022 11:46:19 AM , 0.4040093 ,3/14/2022 11:46:39 AM , 0.3460491 ,3/14/2022 11:46:59 AM , 0.1912111 ,3/14/2022 11:47:19 AM , 0.2186107 ,3/14/2022 11:47:39 AM , 0.226568 ,3/14/2022 11:47:59 AM , 0.2644859 ,3/14/2022 11:48:19 AM , 0.2393134 ,3/14/2022 11:48:39 AM , 0.2196153 ,3/14/2022 11:48:59 AM , 0.2635344 ,
 53 ,3/14/2022 11:49:39 AM , 0.2887542 ,3/14/2022 11:49:59 AM , 0.2584686 ,3/14/2022 11:50:19 AM , 0.2930633 ,3/14/2022 11:50:39 AM , 0.2701243 ,3/14/2022 11:50:59 AM , 0.2821467 ,3/14/2022 11:51:19 AM , 0.2471095 ,3/14/2022 11:51:39 AM , 0.3173857 ,3/14/2022 11:51:59 AM , 0.4080982 ,3/14/2022 11:52:19 AM , 0.3492348 ,3/14/2022 11:52:39 AM , 0.1965327 ,3/14/2022 11:52:59 AM , 0.2237404 ,3/14/2022 11:53:19 AM , 0.2301936 ,3/14/2022 11:53:39 AM , 0.267958 ,3/14/2022 11:53:59 AM , 0.2422068 ,3/14/2022 11:54:19 AM , 0.2255996 ,3/14/2022 11:54:39 AM , 0.2665921 ,
 54 ,3/14/2022 11:55:19 AM , 0.2933857 ,3/14/2022 11:55:39 AM , 0.2625934 ,3/14/2022 11:55:59 AM , 0.2983104 ,3/14/2022 11:56:19 AM , 0.2742633 ,3/14/2022 11:56:39 AM , 0.2857252 ,3/14/2022 11:56:59 AM , 0.2504441 ,3/14/2022 11:57:19 AM , 0.322514 ,3/14/2022 11:57:39 AM , 0.4129011 ,3/14/2022 11:57:59 AM , 0.3523581 ,3/14/2022 11:58:19 AM , 0.2018918 ,3/14/2022 11:58:39 AM , 0.2287585 ,3/14/2022 11:58:59 AM , 0.2338162 ,3/14/2022 11:59:19 AM , 0.2714388 ,3/14/2022 11:59:39 AM , 0.2451556 ,3/14/2022 11:59:59 AM , 0.231571 ,3/14/2022 12:00:19 PM , 0.2697484 ,
 55 ,3/14/2022 12:00:59 PM , 0.2979816 ,3/14/2022 12:01:19 PM , 0.2664649 ,3/14/2022 12:01:39 PM , 0.3028909 ,3/14/2022 12:01:59 PM , 0.2782819 ,3/14/2022 12:02:19 PM , 0.2898545 ,3/14/2022 12:02:39 PM , 0.2542011 ,3/14/2022 12:02:59 PM , 0.3273525 ,3/14/2022 12:03:19 PM , 0.4189644 ,3/14/2022 12:03:39 PM , 0.3553788 ,3/14/2022 12:03:59 PM , 0.207392 ,3/14/2022 12:04:19 PM , 0.2333878 ,3/14/2022 12:04:39 PM , 0.237348 ,3/14/2022 12:04:59 PM , 0.2748231 ,3/14/2022 12:05:19 PM , 0.24809 ,3/14/2022 12:05:39 PM , 0.2371527 ,3/14/2022 12:05:59 PM , 0.273422 ,
 56 ,3/14/2022 12:06:39 PM , 0.3026384 ,3/14/2022 12:06:59 PM , 0.2701358 ,3/14/2022 12:07:19 PM , 0.3070892 ,3/14/2022 12:07:39 PM , 0.282192 ,3/14/2022 12:07:59 PM , 0.2949649 ,3/14/2022 12:08:19 PM , 0.2591581 ,3/14/2022 12:08:39 PM , 0.3319717 ,3/14/2022 12:08:59 PM , 0.4256439 ,3/14/2022 12:09:19 PM , 0.3583975 ,3/14/2022 12:09:39 PM , 0.2128538 ,3/14/2022 12:09:59 PM , 0.2374995 ,3/14/2022 12:10:19 PM , 0.2407976 ,3/14/2022 12:10:39 PM , 0.2781729 ,3/14/2022 12:10:59 PM , 0.2510441 ,3/14/2022 12:11:19 PM , 0.2421471 ,3/14/2022 12:11:39 PM , 0.2773231 ,
 57 ,3/14/2022 12:12:19 PM , 0.3073187 ,3/14/2022 12:12:39 PM , 0.2736374 ,3/14/2022 12:12:59 PM , 0.3110456 ,3/14/2022 12:13:19 PM , 0.2860009 ,3/14/2022 12:13:39 PM , 0.3004773 ,3/14/2022 12:13:59 PM , 0.2652077 ,3/14/2022 12:14:19 PM , 0.336362 ,3/14/2022 12:14:39 PM , 0.4319358 ,3/14/2022 12:14:59 PM , 0.3613411 ,3/14/2022 12:15:19 PM , 0.2181488 ,3/14/2022 12:15:39 PM , 0.2410171 ,3/14/2022 12:15:59 PM , 0.2441424 ,3/14/2022 12:16:19 PM , 0.2818753 ,3/14/2022 12:16:39 PM , 0.2538922 ,3/14/2022 12:16:59 PM , 0.2464087 ,3/14/2022 12:17:19 PM , 0.2808442 ,
 58 ,3/14/2022 12:17:59 PM , 0.312501 ,3/14/2022 12:18:19 PM , 0.2770841 ,3/14/2022 12:18:39 PM , 0.3148153 ,3/14/2022 12:18:59 PM , 0.2897578 ,3/14/2022 12:19:19 PM , 0.3060695 ,3/14/2022 12:19:39 PM , 0.2718602 ,3/14/2022 12:19:59 PM , 0.3405925 ,3/14/2022 12:20:19 PM , 0.4372613 ,3/14/2022 12:20:39 PM , 0.3641784 ,3/14/2022 12:20:59 PM , 0.2235257 ,3/14/2022 12:21:19 PM , 0.2441317 ,3/14/2022 12:21:39 PM , 0.2473854 ,3/14/2022 12:21:59 PM , 0.286289 ,3/14/2022 12:22:19 PM , 0.256657 ,3/14/2022 12:22:39 PM , 0.2501025 ,3/14/2022 12:22:59 PM , 0.2840815 ,
