Oxymax Activity CSV File

CSV FILE CREATION:3/15/2022 6:01:44 AM
DATA FILENAME:C:\Users\jonbr\Documents\Brestoff Lab\2022-03-14 B6 Fasting.ADTA

GROUP/CAGE:0104
SUBJECT ID:8-2
SUBJECT MASS:25.2 grams

SAMPLE FREQ:60 seconds


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,GROUP/CAGE,DATE/TIME,XTOT,XAMB,YTOT,YAMB,ZTOT,

===============,===============,===============,===============,===============,===============,===============,===============,
 1 ,0104,3/14/2022 6:55:40 AM , 70 , 37 , 155 , 91 , 14 ,
 1 ,0104,3/14/2022 6:56:40 AM , 49 , 25 , 55 , 33 , 0 ,
 1 ,0104,3/14/2022 6:57:40 AM , 65 , 32 , 53 , 30 , 8 ,
 1 ,0104,3/14/2022 6:58:40 AM , 29 , 15 , 87 , 49 , 0 ,
 1 ,0104,3/14/2022 6:59:40 AM , 167 , 20 , 86 , 39 , 0 ,
 2 ,0104,3/14/2022 7:00:40 AM , 88 , 7 , 69 , 28 , 0 ,
 2 ,0104,3/14/2022 7:01:40 AM , 60 , 25 , 93 , 65 , 5 ,
 2 ,0104,3/14/2022 7:02:40 AM , 78 , 37 , 102 , 62 , 2 ,
 2 ,0104,3/14/2022 7:03:40 AM , 72 , 52 , 116 , 66 , 0 ,
 2 ,0104,3/14/2022 7:04:40 AM , 102 , 42 , 115 , 81 , 3 ,
 3 ,0104,3/14/2022 7:05:40 AM , 58 , 12 , 62 , 40 , 3 ,
 3 ,0104,3/14/2022 7:06:40 AM , 71 , 38 , 114 , 86 , 8 ,
 3 ,0104,3/14/2022 7:07:40 AM , 41 , 12 , 106 , 69 , 2 ,
 3 ,0104,3/14/2022 7:08:40 AM , 53 , 0 , 7 , 1 , 0 ,
 3 ,0104,3/14/2022 7:09:40 AM , 5 , 0 , 8 , 0 , 0 ,
 3 ,0104,3/14/2022 7:10:40 AM , 21 , 0 , 28 , 7 , 1 ,
 4 ,0104,3/14/2022 7:11:40 AM , 78 , 17 , 46 , 20 , 0 ,
 4 ,0104,3/14/2022 7:12:40 AM , 36 , 19 , 91 , 56 , 0 ,
 4 ,0104,3/14/2022 7:13:40 AM , 2 , 2 , 15 , 7 , 13 ,
 4 ,0104,3/14/2022 7:14:40 AM , 0 , 0 , 0 , 0 , 2 ,
 4 ,0104,3/14/2022 7:15:40 AM , 0 , 0 , 1 , 0 , 0 ,
 4 ,0104,3/14/2022 7:16:40 AM , 0 , 0 , 0 , 0 , 4 ,
 5 ,0104,3/14/2022 7:17:40 AM , 33 , 5 , 62 , 16 , 2 ,
 5 ,0104,3/14/2022 7:18:40 AM , 45 , 0 , 58 , 0 , 0 ,
 5 ,0104,3/14/2022 7:19:40 AM , 15 , 0 , 17 , 0 , 0 ,
 5 ,0104,3/14/2022 7:20:40 AM , 26 , 0 , 35 , 19 , 4 ,
 5 ,0104,3/14/2022 7:21:40 AM , 14 , 3 , 51 , 21 , 0 ,
 6 ,0104,3/14/2022 7:22:40 AM , 74 , 14 , 121 , 73 , 0 ,
 6 ,0104,3/14/2022 7:23:40 AM , 18 , 4 , 46 , 24 , 0 ,
 6 ,0104,3/14/2022 7:24:40 AM , 40 , 24 , 67 , 41 , 0 ,
 6 ,0104,3/14/2022 7:25:40 AM , 0 , 0 , 5 , 0 , 0 ,
 6 ,0104,3/14/2022 7:26:40 AM , 1 , 0 , 36 , 0 , 0 ,
 6 ,0104,3/14/2022 7:27:40 AM , 4 , 0 , 40 , 0 , 0 ,
 7 ,0104,3/14/2022 7:28:40 AM , 14 , 0 , 66 , 0 , 0 ,
 7 ,0104,3/14/2022 7:29:40 AM , 26 , 16 , 77 , 42 , 0 ,
 7 ,0104,3/14/2022 7:30:40 AM , 20 , 6 , 29 , 14 , 0 ,
 7 ,0104,3/14/2022 7:31:40 AM , 0 , 0 , 4 , 0 , 0 ,
 7 ,0104,3/14/2022 7:32:40 AM , 11 , 4 , 43 , 30 , 0 ,
 7 ,0104,3/14/2022 7:33:40 AM , 1 , 1 , 14 , 11 , 0 ,
 8 ,0104,3/14/2022 7:34:40 AM , 0 , 0 , 2 , 2 , 0 ,
 8 ,0104,3/14/2022 7:35:40 AM , 0 , 0 , 25 , 0 , 0 ,
 8 ,0104,3/14/2022 7:36:40 AM , 1 , 0 , 15 , 12 , 0 ,
 8 ,0104,3/14/2022 7:37:40 AM , 0 , 0 , 24 , 0 , 0 ,
 8 ,0104,3/14/2022 7:38:40 AM , 0 , 0 , 65 , 0 , 0 ,
 9 ,0104,3/14/2022 7:39:40 AM , 0 , 0 , 0 , 0 , 0 ,
 9 ,0104,3/14/2022 7:40:40 AM , 0 , 0 , 1 , 1 , 0 ,
 9 ,0104,3/14/2022 7:41:40 AM , 0 , 0 , 13 , 0 , 0 ,
 9 ,0104,3/14/2022 7:42:40 AM , 0 , 0 , 0 , 0 , 0 ,
 9 ,0104,3/14/2022 7:43:40 AM , 0 , 0 , 8 , 1 , 0 ,
 9 ,0104,3/14/2022 7:44:40 AM , 0 , 0 , 3 , 2 , 0 ,
 10 ,0104,3/14/2022 7:45:40 AM , 0 , 0 , 5 , 1 , 0 ,
 10 ,0104,3/14/2022 7:46:40 AM , 0 , 0 , 0 , 0 , 0 ,
 10 ,0104,3/14/2022 7:47:40 AM , 0 , 0 , 0 , 0 , 0 ,
 10 ,0104,3/14/2022 7:48:40 AM , 0 , 0 , 0 , 0 , 0 ,
 10 ,0104,3/14/2022 7:49:40 AM , 0 , 0 , 2 , 0 , 0 ,
 10 ,0104,3/14/2022 7:50:40 AM , 7 , 3 , 24 , 19 , 0 ,
 11 ,0104,3/14/2022 7:51:40 AM , 21 , 2 , 59 , 40 , 0 ,
 11 ,0104,3/14/2022 7:52:40 AM , 7 , 4 , 27 , 20 , 0 ,
 11 ,0104,3/14/2022 7:53:40 AM , 0 , 0 , 0 , 0 , 0 ,
 11 ,0104,3/14/2022 7:54:40 AM , 1 , 0 , 3 , 0 , 0 ,
 11 ,0104,3/14/2022 7:55:40 AM , 0 , 0 , 0 , 0 , 0 ,
 12 ,0104,3/14/2022 7:56:40 AM , 42 , 3 , 17 , 6 , 0 ,
 12 ,0104,3/14/2022 7:57:40 AM , 136 , 2 , 43 , 14 , 0 ,
 12 ,0104,3/14/2022 7:58:40 AM , 37 , 4 , 53 , 15 , 0 ,
 12 ,0104,3/14/2022 7:59:40 AM , 0 , 0 , 1 , 0 , 0 ,
 12 ,0104,3/14/2022 8:00:40 AM , 0 , 0 , 0 , 0 , 0 ,
 12 ,0104,3/14/2022 8:01:40 AM , 0 , 0 , 3 , 3 , 0 ,
 13 ,0104,3/14/2022 8:02:40 AM , 0 , 0 , 2 , 1 , 0 ,
 13 ,0104,3/14/2022 8:03:40 AM , 0 , 0 , 2 , 0 , 0 ,
 13 ,0104,3/14/2022 8:04:40 AM , 22 , 3 , 37 , 28 , 0 ,
 13 ,0104,3/14/2022 8:05:40 AM , 0 , 0 , 0 , 0 , 0 ,
 13 ,0104,3/14/2022 8:06:40 AM , 0 , 0 , 0 , 0 , 0 ,
 13 ,0104,3/14/2022 8:07:40 AM , 31 , 0 , 1 , 1 , 0 ,
 14 ,0104,3/14/2022 8:08:40 AM , 28 , 0 , 0 , 0 , 0 ,
 14 ,0104,3/14/2022 8:09:40 AM , 1 , 0 , 3 , 2 , 0 ,
 14 ,0104,3/14/2022 8:10:40 AM , 0 , 0 , 16 , 1 , 0 ,
 14 ,0104,3/14/2022 8:11:40 AM , 0 , 0 , 0 , 0 , 0 ,
 14 ,0104,3/14/2022 8:12:40 AM , 0 , 0 , 0 , 0 , 0 ,
 15 ,0104,3/14/2022 8:13:40 AM , 2 , 1 , 12 , 9 , 0 ,
 15 ,0104,3/14/2022 8:14:40 AM , 0 , 0 , 2 , 0 , 0 ,
 15 ,0104,3/14/2022 8:15:40 AM , 0 , 0 , 0 , 0 , 0 ,
 15 ,0104,3/14/2022 8:16:40 AM , 0 , 0 , 0 , 0 , 0 ,
 15 ,0104,3/14/2022 8:17:40 AM , 0 , 0 , 12 , 0 , 0 ,
 15 ,0104,3/14/2022 8:18:40 AM , 2 , 0 , 17 , 0 , 0 ,
 16 ,0104,3/14/2022 8:19:40 AM , 2 , 0 , 0 , 0 , 0 ,
 16 ,0104,3/14/2022 8:20:40 AM , 0 , 0 , 0 , 0 , 0 ,
 16 ,0104,3/14/2022 8:21:40 AM , 1 , 0 , 1 , 0 , 0 ,
 16 ,0104,3/14/2022 8:22:40 AM , 15 , 0 , 0 , 0 , 0 ,
 16 ,0104,3/14/2022 8:23:40 AM , 6 , 0 , 0 , 0 , 0 ,
 16 ,0104,3/14/2022 8:24:40 AM , 6 , 0 , 1 , 0 , 0 ,
 17 ,0104,3/14/2022 8:25:40 AM , 2 , 0 , 0 , 0 , 0 ,
 17 ,0104,3/14/2022 8:26:40 AM , 2 , 0 , 0 , 0 , 0 ,
 17 ,0104,3/14/2022 8:27:40 AM , 10 , 0 , 1 , 0 , 0 ,
