===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,TIME,CAGE 0101,TIME,CAGE 0102,TIME,CAGE 0103,TIME,CAGE 0104,TIME,CAGE 0105,TIME,CAGE 0106,TIME,CAGE 0107,TIME,CAGE 0108,TIME,CAGE 0109,TIME,CAGE 0110,TIME,CAGE 0111,TIME,CAGE 0112,TIME,CAGE 0113,TIME,CAGE 0114,TIME,CAGE 0115,TIME,CAGE 0116,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
 19 ,3/14/2022 8:36:59 AM , 1381.876 ,3/14/2022 8:37:19 AM , 1937.634 ,3/14/2022 8:37:39 AM , 1266.542 ,3/14/2022 8:37:59 AM , 1323.513 ,3/14/2022 8:38:19 AM , 1270.026 ,3/14/2022 8:38:39 AM , 2340.35 ,3/14/2022 8:38:59 AM , 1752.517 ,3/14/2022 8:39:19 AM , 2614.634 ,3/14/2022 8:39:39 AM , 3705.409 ,3/14/2022 8:39:59 AM , 1363.857 ,3/14/2022 8:40:19 AM , 2276.765 ,3/14/2022 8:40:39 AM , 1587.958 ,3/14/2022 8:40:59 AM , 2332.026 ,3/14/2022 8:41:19 AM , 1515.637 ,3/14/2022 8:41:39 AM , 1292.55 ,3/14/2022 8:41:59 AM , 2881.653 ,
 20 ,3/14/2022 8:42:39 AM , 1324.539 ,3/14/2022 8:42:59 AM , 1913.22 ,3/14/2022 8:43:19 AM , 1198.734 ,3/14/2022 8:43:39 AM , 1593.022 ,3/14/2022 8:43:59 AM , 1240.296 ,3/14/2022 8:44:19 AM , 2226.323 ,3/14/2022 8:44:39 AM , 1753.913 ,3/14/2022 8:44:59 AM , 2555.772 ,3/14/2022 8:45:19 AM , 3581.887 ,3/14/2022 8:45:39 AM , 1694.108 ,3/14/2022 8:45:59 AM , 2032.544 ,3/14/2022 8:46:19 AM , 1405.191 ,3/14/2022 8:46:39 AM , 2358.141 ,3/14/2022 8:46:59 AM , 1372.62 ,3/14/2022 8:47:19 AM , 1237.285 ,3/14/2022 8:47:39 AM , 2615.505 ,
 21 ,3/14/2022 8:48:19 AM , 1324.906 ,3/14/2022 8:48:39 AM , 1996.603 ,3/14/2022 8:48:59 AM , 1200.045 ,3/14/2022 8:49:19 AM , 1654.497 ,3/14/2022 8:49:39 AM , 1278.323 ,3/14/2022 8:49:59 AM , 2280.682 ,3/14/2022 8:50:19 AM , 1747.23 ,3/14/2022 8:50:39 AM , 2589.481 ,3/14/2022 8:50:59 AM , 3633.921 ,3/14/2022 8:51:19 AM , 1615.966 ,3/14/2022 8:51:39 AM , 1879.625 ,3/14/2022 8:51:59 AM , 1345.52 ,3/14/2022 8:52:19 AM , 2522.042 ,3/14/2022 8:52:39 AM , 1404.228 ,3/14/2022 8:52:59 AM , 1341.261 ,3/14/2022 8:53:19 AM , 2540.335 ,
 22 ,3/14/2022 8:53:59 AM , 1284.632 ,3/14/2022 8:54:19 AM , 1954.955 ,3/14/2022 8:54:39 AM , 1162.552 ,3/14/2022 8:54:59 AM , 1465.096 ,3/14/2022 8:55:19 AM , 1598.346 ,3/14/2022 8:55:39 AM , 2215.884 ,3/14/2022 8:55:59 AM , 1620.252 ,3/14/2022 8:56:19 AM , 2794.255 ,3/14/2022 8:56:39 AM , 3668.604 ,3/14/2022 8:56:59 AM , 1362.771 ,3/14/2022 8:57:19 AM , 1694.563 ,3/14/2022 8:57:39 AM , 1255.093 ,3/14/2022 8:57:59 AM , 2556.306 ,3/14/2022 8:58:19 AM , 1717.671 ,3/14/2022 8:58:39 AM , 1271.74 ,3/14/2022 8:58:59 AM , 2044.1 ,
 23 ,3/14/2022 8:59:39 AM , 1245.763 ,3/14/2022 8:59:59 AM , 2092.037 ,3/14/2022 9:00:19 AM , 1145.838 ,3/14/2022 9:00:39 AM , 1368.848 ,3/14/2022 9:00:59 AM , 1982.029 ,3/14/2022 9:01:19 AM , 2020.044 ,3/14/2022 9:01:39 AM , 1496.283 ,3/14/2022 9:01:59 AM , 2516.768 ,3/14/2022 9:02:19 AM , 3573.9 ,3/14/2022 9:02:39 AM , 1310.683 ,3/14/2022 9:02:59 AM , 1559.369 ,3/14/2022 9:03:19 AM , 1195.876 ,3/14/2022 9:03:39 AM , 2622.71 ,3/14/2022 9:03:59 AM , 1817.469 ,3/14/2022 9:04:19 AM , 1238.257 ,3/14/2022 9:04:39 AM , 1749.781 ,
 24 ,3/14/2022 9:05:19 AM , 1195.395 ,3/14/2022 9:05:39 AM , 2063.037 ,3/14/2022 9:05:59 AM , 1533.921 ,3/14/2022 9:06:19 AM , 1413.56 ,3/14/2022 9:06:39 AM , 1907.25 ,3/14/2022 9:06:59 AM , 1681.947 ,3/14/2022 9:07:19 AM , 1457.29 ,3/14/2022 9:07:39 AM , 2503.789 ,3/14/2022 9:07:59 AM , 3408.859 ,3/14/2022 9:08:19 AM , 1222.819 ,3/14/2022 9:08:39 AM , 1499.89 ,3/14/2022 9:08:59 AM , 1160.031 ,3/14/2022 9:09:19 AM , 2640.195 ,3/14/2022 9:09:39 AM , 1622.63 ,3/14/2022 9:09:59 AM , 1219.27 ,3/14/2022 9:10:19 AM , 1798.32 ,
 25 ,3/14/2022 9:10:59 AM , 1529.142 ,3/14/2022 9:11:19 AM , 1944.661 ,3/14/2022 9:11:39 AM , 1926.997 ,3/14/2022 9:11:59 AM , 1445.126 ,3/14/2022 9:12:19 AM , 1818.314 ,3/14/2022 9:12:39 AM , 1492.418 ,3/14/2022 9:12:59 AM , 1372.801 ,3/14/2022 9:13:19 AM , 2316.661 ,3/14/2022 9:13:39 AM , 3255.183 ,3/14/2022 9:13:59 AM , 1151.207 ,3/14/2022 9:14:19 AM , 1454.059 ,3/14/2022 9:14:39 AM , 1107.931 ,3/14/2022 9:14:59 AM , 2765.867 ,3/14/2022 9:15:19 AM , 1546.334 ,3/14/2022 9:15:39 AM , 1220.93 ,3/14/2022 9:15:59 AM , 1572.455 ,
 26 ,3/14/2022 9:16:39 AM , 1859.904 ,3/14/2022 9:16:59 AM , 1641.061 ,3/14/2022 9:17:19 AM , 1911.895 ,3/14/2022 9:17:39 AM , 1528.641 ,3/14/2022 9:17:59 AM , 1498.435 ,3/14/2022 9:18:19 AM , 1378.596 ,3/14/2022 9:18:39 AM , 1457.763 ,3/14/2022 9:18:59 AM , 2394.8 ,3/14/2022 9:19:19 AM , 3096.772 ,3/14/2022 9:19:39 AM , 1168.569 ,3/14/2022 9:19:59 AM , 1474.999 ,3/14/2022 9:20:19 AM , 1142.301 ,3/14/2022 9:20:39 AM , 2917.947 ,3/14/2022 9:20:59 AM , 1560.021 ,3/14/2022 9:21:19 AM , 1214.186 ,3/14/2022 9:21:39 AM , 1469.349 ,
 27 ,3/14/2022 9:22:19 AM , 1735.636 ,3/14/2022 9:22:39 AM , 1413.475 ,3/14/2022 9:22:59 AM , 1625.837 ,3/14/2022 9:23:19 AM , 1905.202 ,3/14/2022 9:23:39 AM , 1421.171 ,3/14/2022 9:23:59 AM , 1321.947 ,3/14/2022 9:24:19 AM , 1393.669 ,3/14/2022 9:24:39 AM , 2429.781 ,3/14/2022 9:24:59 AM , 2853.682 ,3/14/2022 9:25:19 AM , 1148.407 ,3/14/2022 9:25:39 AM , 1432.646 ,3/14/2022 9:25:59 AM , 1138.269 ,3/14/2022 9:26:19 AM , 2770.951 ,3/14/2022 9:26:39 AM , 1563.981 ,3/14/2022 9:26:59 AM , 1460.508 ,3/14/2022 9:27:19 AM , 1384.091 ,
 28 ,3/14/2022 9:27:59 AM , 1574.839 ,3/14/2022 9:28:19 AM , 1215.232 ,3/14/2022 9:28:39 AM , 1392.392 ,3/14/2022 9:28:59 AM , 2128.884 ,3/14/2022 9:29:19 AM , 1311.884 ,3/14/2022 9:29:39 AM , 1306.941 ,3/14/2022 9:29:59 AM , 1311.794 ,3/14/2022 9:30:19 AM , 2334.998 ,3/14/2022 9:30:39 AM , 2285.084 ,3/14/2022 9:30:59 AM , 1590.674 ,3/14/2022 9:31:19 AM , 1467.131 ,3/14/2022 9:31:39 AM , 1106.649 ,3/14/2022 9:31:59 AM , 2890.102 ,3/14/2022 9:32:19 AM , 1483.873 ,3/14/2022 9:32:39 AM , 1939.08 ,3/14/2022 9:32:59 AM , 1549.942 ,
