Oxymax Activity CSV File

CSV FILE CREATION:3/15/2022 6:01:50 AM
DATA FILENAME:C:\Users\jonbr\Documents\Brestoff Lab\2022-03-14 B6 Fasting.ADTA

GROUP/CAGE:0112
SUBJECT ID:F16-2
SUBJECT MASS:25.5 grams

SAMPLE FREQ:60 seconds


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,GROUP/CAGE,DATE/TIME,XTOT,XAMB,YTOT,YAMB,ZTOT,

===============,===============,===============,===============,===============,===============,===============,===============,
 1 ,0112,3/14/2022 6:55:40 AM , 86 , 4 , 46 , 15 , 0 ,
 1 ,0112,3/14/2022 6:56:40 AM , 106 , 39 , 136 , 102 , 8 ,
 1 ,0112,3/14/2022 6:57:40 AM , 24 , 2 , 59 , 19 , 0 ,
 1 ,0112,3/14/2022 6:58:40 AM , 58 , 0 , 53 , 4 , 0 ,
 1 ,0112,3/14/2022 6:59:40 AM , 105 , 2 , 38 , 1 , 0 ,
 2 ,0112,3/14/2022 7:00:40 AM , 204 , 22 , 108 , 53 , 4 ,
 2 ,0112,3/14/2022 7:01:40 AM , 22 , 11 , 102 , 56 , 4 ,
 2 ,0112,3/14/2022 7:02:40 AM , 6 , 3 , 51 , 14 , 0 ,
 2 ,0112,3/14/2022 7:03:40 AM , 2 , 1 , 16 , 5 , 4 ,
 2 ,0112,3/14/2022 7:04:40 AM , 75 , 13 , 86 , 42 , 14 ,
 3 ,0112,3/14/2022 7:05:40 AM , 37 , 3 , 60 , 2 , 0 ,
 3 ,0112,3/14/2022 7:06:40 AM , 32 , 4 , 67 , 29 , 0 ,
 3 ,0112,3/14/2022 7:07:40 AM , 45 , 2 , 26 , 8 , 0 ,
 3 ,0112,3/14/2022 7:08:40 AM , 3 , 1 , 18 , 5 , 0 ,
 3 ,0112,3/14/2022 7:09:40 AM , 212 , 0 , 11 , 7 , 0 ,
 3 ,0112,3/14/2022 7:10:40 AM , 815 , 0 , 6 , 3 , 0 ,
 4 ,0112,3/14/2022 7:11:40 AM , 9 , 0 , 0 , 0 , 0 ,
 4 ,0112,3/14/2022 7:12:40 AM , 0 , 0 , 6 , 2 , 0 ,
 4 ,0112,3/14/2022 7:13:40 AM , 0 , 0 , 15 , 5 , 0 ,
 4 ,0112,3/14/2022 7:14:40 AM , 0 , 0 , 9 , 1 , 0 ,
 4 ,0112,3/14/2022 7:15:40 AM , 0 , 0 , 1 , 1 , 0 ,
 4 ,0112,3/14/2022 7:16:40 AM , 1 , 0 , 4 , 1 , 0 ,
 5 ,0112,3/14/2022 7:17:40 AM , 0 , 0 , 1 , 0 , 0 ,
 5 ,0112,3/14/2022 7:18:40 AM , 0 , 0 , 16 , 6 , 0 ,
 5 ,0112,3/14/2022 7:19:40 AM , 2 , 0 , 6 , 1 , 0 ,
 5 ,0112,3/14/2022 7:20:40 AM , 0 , 0 , 4 , 0 , 0 ,
 5 ,0112,3/14/2022 7:21:40 AM , 12 , 1 , 18 , 7 , 0 ,
 6 ,0112,3/14/2022 7:22:40 AM , 2 , 0 , 2 , 2 , 0 ,
 6 ,0112,3/14/2022 7:23:40 AM , 0 , 0 , 3 , 2 , 0 ,
 6 ,0112,3/14/2022 7:24:40 AM , 7 , 0 , 10 , 5 , 0 ,
 6 ,0112,3/14/2022 7:25:40 AM , 5 , 0 , 1 , 0 , 0 ,
 6 ,0112,3/14/2022 7:26:40 AM , 0 , 0 , 0 , 0 , 0 ,
 6 ,0112,3/14/2022 7:27:40 AM , 9 , 3 , 44 , 24 , 0 ,
 7 ,0112,3/14/2022 7:28:40 AM , 0 , 0 , 40 , 0 , 0 ,
 7 ,0112,3/14/2022 7:29:40 AM , 47 , 25 , 86 , 45 , 8 ,
 7 ,0112,3/14/2022 7:30:40 AM , 60 , 37 , 128 , 86 , 17 ,
 7 ,0112,3/14/2022 7:31:40 AM , 56 , 21 , 80 , 45 , 5 ,
 7 ,0112,3/14/2022 7:32:40 AM , 58 , 33 , 148 , 102 , 2 ,
 7 ,0112,3/14/2022 7:33:40 AM , 0 , 0 , 10 , 0 , 0 ,
 8 ,0112,3/14/2022 7:34:40 AM , 3 , 1 , 15 , 2 , 0 ,
 8 ,0112,3/14/2022 7:35:40 AM , 0 , 0 , 65 , 0 , 0 ,
 8 ,0112,3/14/2022 7:36:40 AM , 0 , 0 , 5 , 0 , 0 ,
 8 ,0112,3/14/2022 7:37:40 AM , 0 , 0 , 21 , 6 , 0 ,
 8 ,0112,3/14/2022 7:38:40 AM , 0 , 0 , 48 , 6 , 33 ,
 9 ,0112,3/14/2022 7:39:40 AM , 18 , 6 , 62 , 30 , 14 ,
 9 ,0112,3/14/2022 7:40:40 AM , 60 , 26 , 113 , 80 , 5 ,
 9 ,0112,3/14/2022 7:41:40 AM , 64 , 37 , 155 , 109 , 1 ,
 9 ,0112,3/14/2022 7:42:40 AM , 26 , 16 , 85 , 34 , 0 ,
 9 ,0112,3/14/2022 7:43:40 AM , 0 , 0 , 107 , 3 , 0 ,
 9 ,0112,3/14/2022 7:44:40 AM , 32 , 1 , 47 , 11 , 0 ,
 10 ,0112,3/14/2022 7:45:40 AM , 2 , 0 , 15 , 0 , 0 ,
 10 ,0112,3/14/2022 7:46:40 AM , 87 , 1 , 26 , 4 , 0 ,
 10 ,0112,3/14/2022 7:47:40 AM , 12 , 0 , 77 , 0 , 0 ,
 10 ,0112,3/14/2022 7:48:40 AM , 49 , 0 , 5 , 0 , 0 ,
 10 ,0112,3/14/2022 7:49:40 AM , 1 , 0 , 118 , 1 , 0 ,
 10 ,0112,3/14/2022 7:50:40 AM , 1 , 0 , 7 , 2 , 0 ,
 11 ,0112,3/14/2022 7:51:40 AM , 0 , 0 , 0 , 0 , 0 ,
 11 ,0112,3/14/2022 7:52:40 AM , 0 , 0 , 2 , 0 , 0 ,
 11 ,0112,3/14/2022 7:53:40 AM , 1 , 1 , 4 , 0 , 0 ,
 11 ,0112,3/14/2022 7:54:40 AM , 5 , 0 , 5 , 3 , 0 ,
 11 ,0112,3/14/2022 7:55:40 AM , 0 , 0 , 0 , 0 , 0 ,
 12 ,0112,3/14/2022 7:56:40 AM , 3 , 0 , 5 , 4 , 0 ,
 12 ,0112,3/14/2022 7:57:40 AM , 264 , 0 , 15 , 4 , 0 ,
 12 ,0112,3/14/2022 7:58:40 AM , 35 , 1 , 9 , 1 , 0 ,
 12 ,0112,3/14/2022 7:59:40 AM , 285 , 1 , 0 , 0 , 0 ,
 12 ,0112,3/14/2022 8:00:40 AM , 14 , 1 , 5 , 1 , 0 ,
 12 ,0112,3/14/2022 8:01:40 AM , 2 , 1 , 35 , 0 , 0 ,
 13 ,0112,3/14/2022 8:02:40 AM , 44 , 4 , 10 , 0 , 0 ,
 13 ,0112,3/14/2022 8:03:40 AM , 0 , 0 , 2 , 0 , 0 ,
 13 ,0112,3/14/2022 8:04:40 AM , 46 , 7 , 29 , 4 , 0 ,
 13 ,0112,3/14/2022 8:05:40 AM , 4 , 2 , 7 , 1 , 0 ,
 13 ,0112,3/14/2022 8:06:40 AM , 0 , 0 , 0 , 0 , 0 ,
 13 ,0112,3/14/2022 8:07:40 AM , 0 , 0 , 0 , 0 , 0 ,
 14 ,0112,3/14/2022 8:08:40 AM , 5 , 0 , 3 , 0 , 0 ,
 14 ,0112,3/14/2022 8:09:40 AM , 0 , 0 , 0 , 0 , 0 ,
 14 ,0112,3/14/2022 8:10:40 AM , 0 , 0 , 0 , 0 , 0 ,
 14 ,0112,3/14/2022 8:11:40 AM , 10 , 0 , 10 , 0 , 0 ,
 14 ,0112,3/14/2022 8:12:40 AM , 48 , 3 , 22 , 1 , 0 ,
 15 ,0112,3/14/2022 8:13:40 AM , 39 , 7 , 26 , 2 , 0 ,
 15 ,0112,3/14/2022 8:14:40 AM , 71 , 7 , 47 , 10 , 0 ,
 15 ,0112,3/14/2022 8:15:40 AM , 40 , 5 , 107 , 41 , 1 ,
 15 ,0112,3/14/2022 8:16:40 AM , 39 , 0 , 7 , 1 , 0 ,
 15 ,0112,3/14/2022 8:17:40 AM , 14 , 0 , 0 , 0 , 7 ,
 15 ,0112,3/14/2022 8:18:40 AM , 0 , 0 , 32 , 11 , 7 ,
 16 ,0112,3/14/2022 8:19:40 AM , 1 , 0 , 27 , 4 , 0 ,
 16 ,0112,3/14/2022 8:20:40 AM , 56 , 24 , 148 , 98 , 0 ,
 16 ,0112,3/14/2022 8:21:40 AM , 78 , 46 , 102 , 64 , 20 ,
 16 ,0112,3/14/2022 8:22:40 AM , 96 , 54 , 150 , 90 , 19 ,
 16 ,0112,3/14/2022 8:23:40 AM , 25 , 9 , 115 , 35 , 0 ,
 16 ,0112,3/14/2022 8:24:40 AM , 101 , 54 , 154 , 95 , 19 ,
 17 ,0112,3/14/2022 8:25:40 AM , 80 , 37 , 159 , 108 , 16 ,
 17 ,0112,3/14/2022 8:26:40 AM , 50 , 13 , 73 , 50 , 10 ,
 17 ,0112,3/14/2022 8:27:40 AM , 30 , 15 , 76 , 52 , 1 ,
