Oxymax Activity CSV File

CSV FILE CREATION:3/15/2022 6:01:45 AM
DATA FILENAME:C:\Users\jonbr\Documents\Brestoff Lab\2022-03-14 B6 Fasting.ADTA

GROUP/CAGE:0106
SUBJECT ID:8-3
SUBJECT MASS:25.5 grams

SAMPLE FREQ:60 seconds


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,GROUP/CAGE,DATE/TIME,XTOT,XAMB,YTOT,YAMB,ZTOT,

===============,===============,===============,===============,===============,===============,===============,===============,
 1 ,0106,3/14/2022 6:55:40 AM , 75 , 50 , 164 , 112 , 20 ,
 1 ,0106,3/14/2022 6:56:40 AM , 126 , 61 , 160 , 106 , 2 ,
 1 ,0106,3/14/2022 6:57:40 AM , 13 , 2 , 49 , 6 , 2 ,
 1 ,0106,3/14/2022 6:58:40 AM , 78 , 39 , 105 , 59 , 14 ,
 1 ,0106,3/14/2022 6:59:40 AM , 0 , 0 , 19 , 3 , 60 ,
 2 ,0106,3/14/2022 7:00:40 AM , 0 , 0 , 26 , 0 , 34 ,
 2 ,0106,3/14/2022 7:01:40 AM , 0 , 0 , 13 , 0 , 39 ,
 2 ,0106,3/14/2022 7:02:40 AM , 78 , 57 , 112 , 74 , 12 ,
 2 ,0106,3/14/2022 7:03:40 AM , 0 , 0 , 83 , 3 , 1 ,
 2 ,0106,3/14/2022 7:04:40 AM , 0 , 0 , 16 , 4 , 2 ,
 3 ,0106,3/14/2022 7:05:40 AM , 3 , 0 , 21 , 8 , 0 ,
 3 ,0106,3/14/2022 7:06:40 AM , 0 , 0 , 60 , 13 , 1 ,
 3 ,0106,3/14/2022 7:07:40 AM , 29 , 5 , 79 , 57 , 5 ,
 3 ,0106,3/14/2022 7:08:40 AM , 150 , 92 , 212 , 135 , 0 ,
 3 ,0106,3/14/2022 7:09:40 AM , 153 , 93 , 193 , 112 , 0 ,
 3 ,0106,3/14/2022 7:10:40 AM , 24 , 5 , 87 , 50 , 2 ,
 4 ,0106,3/14/2022 7:11:40 AM , 32 , 26 , 27 , 17 , 0 ,
 4 ,0106,3/14/2022 7:12:40 AM , 7 , 0 , 5 , 0 , 0 ,
 4 ,0106,3/14/2022 7:13:40 AM , 64 , 34 , 128 , 79 , 0 ,
 4 ,0106,3/14/2022 7:14:40 AM , 55 , 10 , 45 , 26 , 2 ,
 4 ,0106,3/14/2022 7:15:40 AM , 44 , 0 , 25 , 10 , 0 ,
 4 ,0106,3/14/2022 7:16:40 AM , 44 , 0 , 66 , 4 , 0 ,
 5 ,0106,3/14/2022 7:17:40 AM , 81 , 0 , 32 , 5 , 0 ,
 5 ,0106,3/14/2022 7:18:40 AM , 24 , 0 , 51 , 3 , 0 ,
 5 ,0106,3/14/2022 7:19:40 AM , 19 , 0 , 44 , 12 , 0 ,
 5 ,0106,3/14/2022 7:20:40 AM , 22 , 0 , 67 , 18 , 0 ,
 5 ,0106,3/14/2022 7:21:40 AM , 43 , 0 , 40 , 6 , 0 ,
 6 ,0106,3/14/2022 7:22:40 AM , 69 , 0 , 6 , 0 , 0 ,
 6 ,0106,3/14/2022 7:23:40 AM , 29 , 0 , 49 , 1 , 0 ,
 6 ,0106,3/14/2022 7:24:40 AM , 0 , 0 , 11 , 0 , 0 ,
 6 ,0106,3/14/2022 7:25:40 AM , 17 , 15 , 52 , 18 , 3 ,
 6 ,0106,3/14/2022 7:26:40 AM , 6 , 0 , 1 , 1 , 0 ,
 6 ,0106,3/14/2022 7:27:40 AM , 1 , 0 , 0 , 0 , 0 ,
 7 ,0106,3/14/2022 7:28:40 AM , 1 , 0 , 0 , 0 , 0 ,
 7 ,0106,3/14/2022 7:29:40 AM , 0 , 0 , 0 , 0 , 0 ,
 7 ,0106,3/14/2022 7:30:40 AM , 3 , 0 , 0 , 0 , 0 ,
 7 ,0106,3/14/2022 7:31:40 AM , 1 , 0 , 0 , 0 , 0 ,
 7 ,0106,3/14/2022 7:32:40 AM , 0 , 0 , 0 , 0 , 0 ,
 7 ,0106,3/14/2022 7:33:40 AM , 0 , 0 , 0 , 0 , 0 ,
 8 ,0106,3/14/2022 7:34:40 AM , 9 , 0 , 33 , 15 , 0 ,
 8 ,0106,3/14/2022 7:35:40 AM , 0 , 0 , 0 , 0 , 0 ,
 8 ,0106,3/14/2022 7:36:40 AM , 0 , 0 , 3 , 2 , 0 ,
 8 ,0106,3/14/2022 7:37:40 AM , 0 , 0 , 5 , 0 , 0 ,
 8 ,0106,3/14/2022 7:38:40 AM , 0 , 0 , 5 , 0 , 0 ,
 9 ,0106,3/14/2022 7:39:40 AM , 0 , 0 , 9 , 0 , 0 ,
 9 ,0106,3/14/2022 7:40:40 AM , 0 , 0 , 27 , 0 , 0 ,
 9 ,0106,3/14/2022 7:41:40 AM , 0 , 0 , 7 , 0 , 0 ,
 9 ,0106,3/14/2022 7:42:40 AM , 0 , 0 , 88 , 1 , 0 ,
 9 ,0106,3/14/2022 7:43:40 AM , 0 , 0 , 0 , 0 , 0 ,
 9 ,0106,3/14/2022 7:44:40 AM , 0 , 0 , 5 , 2 , 0 ,
 10 ,0106,3/14/2022 7:45:40 AM , 0 , 0 , 2 , 0 , 0 ,
 10 ,0106,3/14/2022 7:46:40 AM , 0 , 0 , 23 , 0 , 0 ,
 10 ,0106,3/14/2022 7:47:40 AM , 0 , 0 , 26 , 0 , 0 ,
 10 ,0106,3/14/2022 7:48:40 AM , 0 , 0 , 4 , 0 , 0 ,
 10 ,0106,3/14/2022 7:49:40 AM , 0 , 0 , 1 , 0 , 0 ,
 10 ,0106,3/14/2022 7:50:40 AM , 0 , 0 , 0 , 0 , 0 ,
 11 ,0106,3/14/2022 7:51:40 AM , 0 , 0 , 0 , 0 , 0 ,
 11 ,0106,3/14/2022 7:52:40 AM , 0 , 0 , 2 , 0 , 0 ,
 11 ,0106,3/14/2022 7:53:40 AM , 0 , 0 , 0 , 0 , 0 ,
 11 ,0106,3/14/2022 7:54:40 AM , 0 , 0 , 0 , 0 , 0 ,
 11 ,0106,3/14/2022 7:55:40 AM , 0 , 0 , 0 , 0 , 0 ,
 12 ,0106,3/14/2022 7:56:40 AM , 1 , 0 , 3 , 1 , 0 ,
 12 ,0106,3/14/2022 7:57:40 AM , 47 , 0 , 7 , 4 , 0 ,
 12 ,0106,3/14/2022 7:58:40 AM , 764 , 0 , 0 , 0 , 0 ,
 12 ,0106,3/14/2022 7:59:40 AM , 1025 , 0 , 3 , 0 , 0 ,
 12 ,0106,3/14/2022 8:00:40 AM , 0 , 0 , 0 , 0 , 0 ,
 12 ,0106,3/14/2022 8:01:40 AM , 0 , 0 , 0 , 0 , 0 ,
 13 ,0106,3/14/2022 8:02:40 AM , 0 , 0 , 1 , 0 , 0 ,
 13 ,0106,3/14/2022 8:03:40 AM , 0 , 0 , 0 , 0 , 0 ,
 13 ,0106,3/14/2022 8:04:40 AM , 0 , 0 , 0 , 0 , 0 ,
 13 ,0106,3/14/2022 8:05:40 AM , 0 , 0 , 0 , 0 , 0 ,
 13 ,0106,3/14/2022 8:06:40 AM , 0 , 0 , 0 , 0 , 0 ,
 13 ,0106,3/14/2022 8:07:40 AM , 0 , 0 , 4 , 1 , 0 ,
 14 ,0106,3/14/2022 8:08:40 AM , 0 , 0 , 6 , 3 , 0 ,
 14 ,0106,3/14/2022 8:09:40 AM , 0 , 0 , 77 , 9 , 0 ,
 14 ,0106,3/14/2022 8:10:40 AM , 0 , 0 , 37 , 1 , 0 ,
 14 ,0106,3/14/2022 8:11:40 AM , 0 , 0 , 42 , 0 , 0 ,
 14 ,0106,3/14/2022 8:12:40 AM , 0 , 0 , 42 , 0 , 0 ,
 15 ,0106,3/14/2022 8:13:40 AM , 0 , 0 , 21 , 0 , 0 ,
 15 ,0106,3/14/2022 8:14:40 AM , 1 , 1 , 24 , 14 , 7 ,
 15 ,0106,3/14/2022 8:15:40 AM , 48 , 32 , 114 , 67 , 88 ,
 15 ,0106,3/14/2022 8:16:40 AM , 1 , 0 , 15 , 3 , 132 ,
 15 ,0106,3/14/2022 8:17:40 AM , 0 , 0 , 12 , 0 , 67 ,
 15 ,0106,3/14/2022 8:18:40 AM , 0 , 0 , 15 , 1 , 97 ,
 16 ,0106,3/14/2022 8:19:40 AM , 0 , 0 , 11 , 0 , 93 ,
 16 ,0106,3/14/2022 8:20:40 AM , 12 , 3 , 31 , 10 , 52 ,
 16 ,0106,3/14/2022 8:21:40 AM , 84 , 62 , 129 , 87 , 0 ,
 16 ,0106,3/14/2022 8:22:40 AM , 65 , 20 , 70 , 23 , 0 ,
 16 ,0106,3/14/2022 8:23:40 AM , 20 , 3 , 82 , 30 , 0 ,
 16 ,0106,3/14/2022 8:24:40 AM , 27 , 0 , 43 , 9 , 0 ,
 17 ,0106,3/14/2022 8:25:40 AM , 81 , 33 , 56 , 27 , 0 ,
 17 ,0106,3/14/2022 8:26:40 AM , 38 , 22 , 86 , 48 , 24 ,
 17 ,0106,3/14/2022 8:27:40 AM , 48 , 2 , 56 , 18 , 2 ,
