Oxymax Activity CSV File

CSV FILE CREATION:3/15/2022 6:01:48 AM
DATA FILENAME:C:\Users\jonbr\Documents\Brestoff Lab\2022-03-14 B6 Fasting.ADTA

GROUP/CAGE:0110
SUBJECT ID:F16-1
SUBJECT MASS:22.5 grams

SAMPLE FREQ:60 seconds


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,GROUP/CAGE,DATE/TIME,XTOT,XAMB,YTOT,YAMB,ZTOT,

===============,===============,===============,===============,===============,===============,===============,===============,
 1 ,0110,3/14/2022 6:55:40 AM , 36 , 17 , 86 , 54 , 1 ,
 1 ,0110,3/14/2022 6:56:40 AM , 0 , 0 , 0 , 0 , 0 ,
 1 ,0110,3/14/2022 6:57:40 AM , 0 , 0 , 0 , 0 , 0 ,
 1 ,0110,3/14/2022 6:58:40 AM , 5 , 0 , 0 , 0 , 0 ,
 1 ,0110,3/14/2022 6:59:40 AM , 31 , 4 , 53 , 23 , 0 ,
 2 ,0110,3/14/2022 7:00:40 AM , 11 , 6 , 100 , 23 , 0 ,
 2 ,0110,3/14/2022 7:01:40 AM , 25 , 4 , 42 , 12 , 0 ,
 2 ,0110,3/14/2022 7:02:40 AM , 12 , 2 , 1 , 1 , 0 ,
 2 ,0110,3/14/2022 7:03:40 AM , 26 , 17 , 113 , 65 , 0 ,
 2 ,0110,3/14/2022 7:04:40 AM , 22 , 15 , 42 , 28 , 0 ,
 3 ,0110,3/14/2022 7:05:40 AM , 0 , 0 , 17 , 0 , 0 ,
 3 ,0110,3/14/2022 7:06:40 AM , 16 , 10 , 25 , 12 , 0 ,
 3 ,0110,3/14/2022 7:07:40 AM , 44 , 14 , 93 , 59 , 0 ,
 3 ,0110,3/14/2022 7:08:40 AM , 37 , 25 , 84 , 56 , 2 ,
 3 ,0110,3/14/2022 7:09:40 AM , 25 , 5 , 52 , 17 , 0 ,
 3 ,0110,3/14/2022 7:10:40 AM , 7 , 0 , 12 , 4 , 0 ,
 4 ,0110,3/14/2022 7:11:40 AM , 15 , 0 , 9 , 5 , 0 ,
 4 ,0110,3/14/2022 7:12:40 AM , 60 , 0 , 27 , 5 , 0 ,
 4 ,0110,3/14/2022 7:13:40 AM , 0 , 0 , 1 , 0 , 0 ,
 4 ,0110,3/14/2022 7:14:40 AM , 0 , 0 , 4 , 2 , 0 ,
 4 ,0110,3/14/2022 7:15:40 AM , 1 , 0 , 2 , 1 , 0 ,
 4 ,0110,3/14/2022 7:16:40 AM , 0 , 0 , 0 , 0 , 0 ,
 5 ,0110,3/14/2022 7:17:40 AM , 0 , 0 , 6 , 3 , 0 ,
 5 ,0110,3/14/2022 7:18:40 AM , 0 , 0 , 0 , 0 , 0 ,
 5 ,0110,3/14/2022 7:19:40 AM , 7 , 2 , 1 , 0 , 0 ,
 5 ,0110,3/14/2022 7:20:40 AM , 4 , 3 , 2 , 1 , 0 ,
 5 ,0110,3/14/2022 7:21:40 AM , 3 , 0 , 6 , 2 , 0 ,
 6 ,0110,3/14/2022 7:22:40 AM , 0 , 0 , 0 , 0 , 0 ,
 6 ,0110,3/14/2022 7:23:40 AM , 0 , 0 , 0 , 0 , 0 ,
 6 ,0110,3/14/2022 7:24:40 AM , 0 , 0 , 1 , 0 , 0 ,
 6 ,0110,3/14/2022 7:25:40 AM , 0 , 0 , 0 , 0 , 0 ,
 6 ,0110,3/14/2022 7:26:40 AM , 9 , 0 , 0 , 0 , 0 ,
 6 ,0110,3/14/2022 7:27:40 AM , 0 , 0 , 2 , 0 , 0 ,
 7 ,0110,3/14/2022 7:28:40 AM , 1 , 0 , 0 , 0 , 0 ,
 7 ,0110,3/14/2022 7:29:40 AM , 0 , 0 , 0 , 0 , 0 ,
 7 ,0110,3/14/2022 7:30:40 AM , 0 , 0 , 0 , 0 , 0 ,
 7 ,0110,3/14/2022 7:31:40 AM , 0 , 0 , 0 , 0 , 0 ,
 7 ,0110,3/14/2022 7:32:40 AM , 0 , 0 , 2 , 0 , 0 ,
 7 ,0110,3/14/2022 7:33:40 AM , 4 , 0 , 0 , 0 , 0 ,
 8 ,0110,3/14/2022 7:34:40 AM , 3 , 1 , 0 , 0 , 0 ,
 8 ,0110,3/14/2022 7:35:40 AM , 1 , 0 , 0 , 0 , 0 ,
 8 ,0110,3/14/2022 7:36:40 AM , 1 , 1 , 5 , 3 , 0 ,
 8 ,0110,3/14/2022 7:37:40 AM , 8 , 3 , 30 , 12 , 0 ,
 8 ,0110,3/14/2022 7:38:40 AM , 7 , 4 , 15 , 5 , 18 ,
 9 ,0110,3/14/2022 7:39:40 AM , 6 , 4 , 18 , 5 , 44 ,
 9 ,0110,3/14/2022 7:40:40 AM , 13 , 10 , 10 , 2 , 21 ,
 9 ,0110,3/14/2022 7:41:40 AM , 0 , 0 , 17 , 6 , 22 ,
 9 ,0110,3/14/2022 7:42:40 AM , 23 , 13 , 55 , 31 , 4 ,
 9 ,0110,3/14/2022 7:43:40 AM , 13 , 7 , 17 , 4 , 0 ,
 9 ,0110,3/14/2022 7:44:40 AM , 0 , 0 , 10 , 0 , 0 ,
 10 ,0110,3/14/2022 7:45:40 AM , 0 , 0 , 69 , 4 , 0 ,
 10 ,0110,3/14/2022 7:46:40 AM , 0 , 0 , 16 , 0 , 0 ,
 10 ,0110,3/14/2022 7:47:40 AM , 17 , 0 , 43 , 15 , 0 ,
 10 ,0110,3/14/2022 7:48:40 AM , 107 , 0 , 4 , 1 , 0 ,
 10 ,0110,3/14/2022 7:49:40 AM , 4 , 0 , 0 , 0 , 0 ,
 10 ,0110,3/14/2022 7:50:40 AM , 6 , 0 , 0 , 0 , 0 ,
 11 ,0110,3/14/2022 7:51:40 AM , 0 , 0 , 0 , 0 , 0 ,
 11 ,0110,3/14/2022 7:52:40 AM , 2 , 0 , 0 , 0 , 0 ,
 11 ,0110,3/14/2022 7:53:40 AM , 2 , 0 , 0 , 0 , 0 ,
 11 ,0110,3/14/2022 7:54:40 AM , 0 , 0 , 0 , 0 , 0 ,
 11 ,0110,3/14/2022 7:55:40 AM , 1 , 0 , 0 , 0 , 0 ,
 12 ,0110,3/14/2022 7:56:40 AM , 0 , 0 , 0 , 0 , 0 ,
 12 ,0110,3/14/2022 7:57:40 AM , 0 , 0 , 0 , 0 , 0 ,
 12 ,0110,3/14/2022 7:58:40 AM , 0 , 0 , 0 , 0 , 0 ,
 12 ,0110,3/14/2022 7:59:40 AM , 3 , 0 , 0 , 0 , 0 ,
 12 ,0110,3/14/2022 8:00:40 AM , 2 , 0 , 32 , 6 , 0 ,
 12 ,0110,3/14/2022 8:01:40 AM , 3 , 0 , 29 , 5 , 0 ,
 13 ,0110,3/14/2022 8:02:40 AM , 0 , 0 , 16 , 1 , 0 ,
 13 ,0110,3/14/2022 8:03:40 AM , 0 , 0 , 9 , 4 , 0 ,
 13 ,0110,3/14/2022 8:04:40 AM , 0 , 0 , 0 , 0 , 0 ,
 13 ,0110,3/14/2022 8:05:40 AM , 0 , 0 , 0 , 0 , 0 ,
 13 ,0110,3/14/2022 8:06:40 AM , 1 , 0 , 1 , 0 , 0 ,
 13 ,0110,3/14/2022 8:07:40 AM , 0 , 0 , 0 , 0 , 0 ,
 14 ,0110,3/14/2022 8:08:40 AM , 0 , 0 , 0 , 0 , 0 ,
 14 ,0110,3/14/2022 8:09:40 AM , 0 , 0 , 0 , 0 , 0 ,
 14 ,0110,3/14/2022 8:10:40 AM , 0 , 0 , 0 , 0 , 0 ,
 14 ,0110,3/14/2022 8:11:40 AM , 0 , 0 , 11 , 1 , 0 ,
 14 ,0110,3/14/2022 8:12:40 AM , 0 , 0 , 10 , 0 , 0 ,
 15 ,0110,3/14/2022 8:13:40 AM , 0 , 0 , 1 , 0 , 0 ,
 15 ,0110,3/14/2022 8:14:40 AM , 0 , 0 , 26 , 0 , 0 ,
 15 ,0110,3/14/2022 8:15:40 AM , 0 , 0 , 16 , 0 , 0 ,
 15 ,0110,3/14/2022 8:16:40 AM , 0 , 0 , 16 , 0 , 0 ,
 15 ,0110,3/14/2022 8:17:40 AM , 0 , 0 , 15 , 0 , 0 ,
 15 ,0110,3/14/2022 8:18:40 AM , 0 , 0 , 12 , 0 , 0 ,
 16 ,0110,3/14/2022 8:19:40 AM , 0 , 0 , 0 , 0 , 0 ,
 16 ,0110,3/14/2022 8:20:40 AM , 0 , 0 , 0 , 0 , 0 ,
 16 ,0110,3/14/2022 8:21:40 AM , 0 , 0 , 10 , 4 , 0 ,
 16 ,0110,3/14/2022 8:22:40 AM , 0 , 0 , 10 , 3 , 0 ,
 16 ,0110,3/14/2022 8:23:40 AM , 0 , 0 , 16 , 0 , 0 ,
 16 ,0110,3/14/2022 8:24:40 AM , 26 , 10 , 54 , 16 , 0 ,
 17 ,0110,3/14/2022 8:25:40 AM , 9 , 0 , 21 , 2 , 0 ,
 17 ,0110,3/14/2022 8:26:40 AM , 1 , 1 , 18 , 5 , 0 ,
 17 ,0110,3/14/2022 8:27:40 AM , 0 , 0 , 11 , 0 , 0 ,
