Oxymax Activity CSV File

CSV FILE CREATION:3/15/2022 6:01:53 AM
DATA FILENAME:C:\Users\jonbr\Documents\Brestoff Lab\2022-03-14 B6 Fasting.ADTA

GROUP/CAGE:0116
SUBJECT ID:F16-4
SUBJECT MASS:20.8 grams

SAMPLE FREQ:60 seconds


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,GROUP/CAGE,DATE/TIME,XTOT,XAMB,YTOT,YAMB,ZTOT,

===============,===============,===============,===============,===============,===============,===============,===============,
 1 ,0116,3/14/2022 6:55:40 AM , 145 , 103 , 324 , 202 , 23 ,
 1 ,0116,3/14/2022 6:56:40 AM , 68 , 40 , 276 , 92 , 6 ,
 1 ,0116,3/14/2022 6:57:40 AM , 141 , 89 , 265 , 190 , 47 ,
 1 ,0116,3/14/2022 6:58:40 AM , 103 , 45 , 228 , 143 , 16 ,
 1 ,0116,3/14/2022 6:59:40 AM , 166 , 94 , 289 , 183 , 7 ,
 2 ,0116,3/14/2022 7:00:40 AM , 83 , 29 , 121 , 85 , 31 ,
 2 ,0116,3/14/2022 7:01:40 AM , 43 , 10 , 113 , 29 , 0 ,
 2 ,0116,3/14/2022 7:02:40 AM , 32 , 12 , 171 , 21 , 0 ,
 2 ,0116,3/14/2022 7:03:40 AM , 88 , 62 , 186 , 130 , 10 ,
 2 ,0116,3/14/2022 7:04:40 AM , 86 , 66 , 149 , 101 , 23 ,
 3 ,0116,3/14/2022 7:05:40 AM , 141 , 99 , 283 , 212 , 36 ,
 3 ,0116,3/14/2022 7:06:40 AM , 103 , 72 , 233 , 153 , 39 ,
 3 ,0116,3/14/2022 7:07:40 AM , 37 , 2 , 79 , 17 , 0 ,
 3 ,0116,3/14/2022 7:08:40 AM , 94 , 35 , 86 , 36 , 1 ,
 3 ,0116,3/14/2022 7:09:40 AM , 148 , 105 , 223 , 153 , 31 ,
 3 ,0116,3/14/2022 7:10:40 AM , 86 , 56 , 173 , 118 , 31 ,
 4 ,0116,3/14/2022 7:11:40 AM , 42 , 24 , 145 , 65 , 4 ,
 4 ,0116,3/14/2022 7:12:40 AM , 66 , 33 , 143 , 78 , 1 ,
 4 ,0116,3/14/2022 7:13:40 AM , 105 , 4 , 233 , 9 , 0 ,
 4 ,0116,3/14/2022 7:14:40 AM , 164 , 26 , 552 , 23 , 0 ,
 4 ,0116,3/14/2022 7:15:40 AM , 95 , 7 , 139 , 40 , 0 ,
 4 ,0116,3/14/2022 7:16:40 AM , 84 , 58 , 197 , 127 , 4 ,
 5 ,0116,3/14/2022 7:17:40 AM , 88 , 59 , 209 , 134 , 18 ,
 5 ,0116,3/14/2022 7:18:40 AM , 140 , 84 , 245 , 153 , 34 ,
 5 ,0116,3/14/2022 7:19:40 AM , 78 , 35 , 131 , 65 , 23 ,
 5 ,0116,3/14/2022 7:20:40 AM , 115 , 67 , 279 , 179 , 13 ,
 5 ,0116,3/14/2022 7:21:40 AM , 117 , 71 , 147 , 86 , 19 ,
 6 ,0116,3/14/2022 7:22:40 AM , 128 , 83 , 164 , 101 , 20 ,
 6 ,0116,3/14/2022 7:23:40 AM , 126 , 83 , 97 , 55 , 9 ,
 6 ,0116,3/14/2022 7:24:40 AM , 112 , 65 , 141 , 80 , 8 ,
 6 ,0116,3/14/2022 7:25:40 AM , 101 , 64 , 231 , 166 , 14 ,
 6 ,0116,3/14/2022 7:26:40 AM , 87 , 50 , 162 , 105 , 13 ,
 6 ,0116,3/14/2022 7:27:40 AM , 39 , 22 , 104 , 72 , 45 ,
 7 ,0116,3/14/2022 7:28:40 AM , 87 , 33 , 354 , 137 , 46 ,
 7 ,0116,3/14/2022 7:29:40 AM , 78 , 4 , 353 , 58 , 0 ,
 7 ,0116,3/14/2022 7:30:40 AM , 86 , 51 , 186 , 114 , 0 ,
 7 ,0116,3/14/2022 7:31:40 AM , 15 , 4 , 40 , 27 , 0 ,
 7 ,0116,3/14/2022 7:32:40 AM , 0 , 0 , 16 , 1 , 0 ,
 7 ,0116,3/14/2022 7:33:40 AM , 0 , 0 , 3 , 0 , 0 ,
 8 ,0116,3/14/2022 7:34:40 AM , 0 , 0 , 19 , 4 , 0 ,
 8 ,0116,3/14/2022 7:35:40 AM , 50 , 21 , 124 , 22 , 6 ,
 8 ,0116,3/14/2022 7:36:40 AM , 125 , 76 , 141 , 79 , 14 ,
 8 ,0116,3/14/2022 7:37:40 AM , 104 , 63 , 210 , 138 , 14 ,
 8 ,0116,3/14/2022 7:38:40 AM , 100 , 55 , 228 , 143 , 3 ,
 9 ,0116,3/14/2022 7:39:40 AM , 96 , 60 , 222 , 141 , 29 ,
 9 ,0116,3/14/2022 7:40:40 AM , 75 , 40 , 150 , 101 , 35 ,
 9 ,0116,3/14/2022 7:41:40 AM , 103 , 53 , 194 , 131 , 8 ,
 9 ,0116,3/14/2022 7:42:40 AM , 79 , 40 , 171 , 99 , 7 ,
 9 ,0116,3/14/2022 7:43:40 AM , 56 , 40 , 117 , 74 , 6 ,
 9 ,0116,3/14/2022 7:44:40 AM , 80 , 45 , 174 , 97 , 7 ,
 10 ,0116,3/14/2022 7:45:40 AM , 40 , 2 , 103 , 29 , 3 ,
 10 ,0116,3/14/2022 7:46:40 AM , 83 , 35 , 106 , 60 , 11 ,
 10 ,0116,3/14/2022 7:47:40 AM , 91 , 57 , 224 , 147 , 33 ,
 10 ,0116,3/14/2022 7:48:40 AM , 80 , 58 , 175 , 126 , 38 ,
 10 ,0116,3/14/2022 7:49:40 AM , 101 , 68 , 243 , 159 , 18 ,
 10 ,0116,3/14/2022 7:50:40 AM , 76 , 36 , 237 , 146 , 10 ,
 11 ,0116,3/14/2022 7:51:40 AM , 96 , 57 , 202 , 127 , 1 ,
 11 ,0116,3/14/2022 7:52:40 AM , 67 , 42 , 220 , 121 , 16 ,
 11 ,0116,3/14/2022 7:53:40 AM , 29 , 19 , 153 , 99 , 34 ,
 11 ,0116,3/14/2022 7:54:40 AM , 106 , 74 , 269 , 170 , 27 ,
 11 ,0116,3/14/2022 7:55:40 AM , 69 , 49 , 157 , 99 , 34 ,
 12 ,0116,3/14/2022 7:56:40 AM , 113 , 69 , 155 , 115 , 42 ,
 12 ,0116,3/14/2022 7:57:40 AM , 25 , 6 , 107 , 60 , 2 ,
 12 ,0116,3/14/2022 7:58:40 AM , 73 , 37 , 131 , 85 , 24 ,
 12 ,0116,3/14/2022 7:59:40 AM , 123 , 64 , 181 , 111 , 43 ,
 12 ,0116,3/14/2022 8:00:40 AM , 117 , 59 , 204 , 153 , 12 ,
 12 ,0116,3/14/2022 8:01:40 AM , 7 , 1 , 102 , 29 , 0 ,
 13 ,0116,3/14/2022 8:02:40 AM , 52 , 29 , 123 , 74 , 5 ,
 13 ,0116,3/14/2022 8:03:40 AM , 36 , 6 , 103 , 58 , 6 ,
 13 ,0116,3/14/2022 8:04:40 AM , 127 , 76 , 193 , 123 , 12 ,
 13 ,0116,3/14/2022 8:05:40 AM , 83 , 23 , 139 , 53 , 2 ,
 13 ,0116,3/14/2022 8:06:40 AM , 60 , 0 , 69 , 9 , 0 ,
 13 ,0116,3/14/2022 8:07:40 AM , 59 , 0 , 499 , 12 , 0 ,
 14 ,0116,3/14/2022 8:08:40 AM , 48 , 0 , 428 , 21 , 0 ,
 14 ,0116,3/14/2022 8:09:40 AM , 55 , 3 , 263 , 24 , 0 ,
 14 ,0116,3/14/2022 8:10:40 AM , 11 , 0 , 459 , 73 , 0 ,
 14 ,0116,3/14/2022 8:11:40 AM , 0 , 0 , 1023 , 73 , 0 ,
 14 ,0116,3/14/2022 8:12:40 AM , 0 , 0 , 1410 , 93 , 0 ,
 15 ,0116,3/14/2022 8:13:40 AM , 1 , 1 , 984 , 1 , 0 ,
 15 ,0116,3/14/2022 8:14:40 AM , 41 , 11 , 600 , 42 , 0 ,
 15 ,0116,3/14/2022 8:15:40 AM , 98 , 57 , 130 , 71 , 2 ,
 15 ,0116,3/14/2022 8:16:40 AM , 97 , 59 , 202 , 103 , 6 ,
 15 ,0116,3/14/2022 8:17:40 AM , 78 , 37 , 104 , 62 , 4 ,
 15 ,0116,3/14/2022 8:18:40 AM , 106 , 59 , 208 , 126 , 4 ,
 16 ,0116,3/14/2022 8:19:40 AM , 63 , 46 , 166 , 115 , 11 ,
 16 ,0116,3/14/2022 8:20:40 AM , 35 , 14 , 124 , 71 , 19 ,
 16 ,0116,3/14/2022 8:21:40 AM , 57 , 31 , 130 , 78 , 63 ,
 16 ,0116,3/14/2022 8:22:40 AM , 46 , 21 , 172 , 104 , 31 ,
 16 ,0116,3/14/2022 8:23:40 AM , 63 , 40 , 164 , 114 , 19 ,
 16 ,0116,3/14/2022 8:24:40 AM , 55 , 37 , 80 , 43 , 63 ,
 17 ,0116,3/14/2022 8:25:40 AM , 79 , 11 , 132 , 12 , 0 ,
 17 ,0116,3/14/2022 8:26:40 AM , 330 , 34 , 14 , 0 , 0 ,
 17 ,0116,3/14/2022 8:27:40 AM , 57 , 12 , 109 , 11 , 0 ,
