Oxymax Drinking Events CSV File 

CSV FILE CREATION:3/15/2022 6:01:52 AM
DATA FILENAME:C:\Users\jonbr\Documents\Brestoff Lab\2022-03-14 B6 Fasting.BDTA

GROUP/CAGE:0115
SUBJECT ID:F8-4
SUBJECT MASS:18.7 grams



:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
COUNT,INTERVAL,CHANNEL,DATE,START,END,DURATION,VALUE,ACCUM,UNITS,
#,#,#,,,,seconds,,,,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
 1 , 2 ,011502,3/14/2022,3/14/2022 7:01:25 AM ,3/14/2022 7:02:35 AM , 70 ,0.40,0.40,g,
 2 , 7 ,011502,3/14/2022,3/14/2022 7:29:38 AM ,3/14/2022 7:30:15 AM , 37 ,0.10,0.49,g,
 3 , 46 ,011502,3/14/2022,3/14/2022 11:12:07 AM ,3/14/2022 11:12:27 AM , 20 ,0.20,0.69,g,
 4 , 47 ,011502,3/14/2022,3/14/2022 11:16:38 AM ,3/14/2022 11:16:56 AM , 18 ,0.03,0.73,g,
 5 , 47 ,011502,3/14/2022,3/14/2022 11:17:08 AM ,3/14/2022 11:17:40 AM , 32 ,0.03,0.76,g,
 6 , 51 ,011502,3/14/2022,3/14/2022 11:40:12 AM ,3/14/2022 11:40:14 AM , 2 ,0.26,1.01,g,
 7 , 52 ,011502,3/14/2022,3/14/2022 11:43:59 AM ,3/14/2022 11:44:01 AM , 2 ,0.03,1.05,g,
 8 , 52 ,011502,3/14/2022,3/14/2022 11:44:43 AM ,3/14/2022 11:45:00 AM , 17 ,0.14,1.18,g,
 9 , 52 ,011502,3/14/2022,3/14/2022 11:45:33 AM ,3/14/2022 11:45:49 AM , 16 ,0.05,1.23,g,
 10 , 53 ,011502,3/14/2022,3/14/2022 11:51:25 AM ,3/14/2022 11:52:19 AM , 54 ,0.06,1.29,g,
 11 , 53 ,011502,3/14/2022,3/14/2022 11:53:17 AM ,3/14/2022 11:54:09 AM , 52 ,0.06,1.35,g,
 12 , 58 ,011502,3/14/2022,3/14/2022 12:19:56 PM ,3/14/2022 12:20:00 PM , 4 ,0.12,1.47,g,
 13 , 66 ,011502,3/14/2022,3/14/2022 1:06:14 PM ,3/14/2022 1:06:20 PM , 6 ,0.04,1.51,g,
 14 , 77 ,011502,3/14/2022,3/14/2022 2:09:34 PM ,3/14/2022 2:09:54 PM , 20 ,0.06,1.57,g,
 15 , 88 ,011502,3/14/2022,3/14/2022 3:08:05 PM ,3/14/2022 3:08:15 PM , 10 ,0.04,1.61,g,
 16 , 91 ,011502,3/14/2022,3/14/2022 3:25:36 PM ,3/14/2022 3:25:44 PM , 8 ,0.04,1.65,g,
 17 , 98 ,011502,3/14/2022,3/14/2022 4:03:57 PM ,3/14/2022 4:04:19 PM , 22 ,0.13,1.78,g,
 18 , 98 ,011502,3/14/2022,3/14/2022 4:05:42 PM ,3/14/2022 4:05:57 PM , 15 ,0.12,1.90,g,
 19 , 122 ,011502,3/14/2022,3/14/2022 6:19:35 PM ,3/14/2022 6:20:21 PM , 46 ,0.21,2.11,g,
 20 , 122 ,011502,3/14/2022,3/14/2022 6:21:59 PM ,3/14/2022 6:22:43 PM , 44 ,0.11,2.22,g,
 21 , 130 ,011502,3/14/2022,3/14/2022 7:09:30 PM ,3/14/2022 7:09:40 PM , 10 ,0.19,2.41,g,
 22 , 158 ,011502,3/14/2022,3/14/2022 9:48:24 PM ,3/14/2022 9:49:15 PM , 51 ,0.07,2.48,g,
 23 , 162 ,011502,3/14/2022,3/14/2022 10:07:44 PM ,3/14/2022 10:08:40 PM , 56 ,0.47,2.95,g,
 24 , 178 ,011502,3/14/2022,3/14/2022 11:35:28 PM ,3/14/2022 11:37:45 PM , 137 ,0.05,2.99,g,
 25 , 178 ,011502,3/14/2022,3/14/2022 11:39:57 PM ,3/14/2022 11:40:09 PM , 12 ,0.04,3.04,g,
 26 , 181 ,011502,3/14/2022,3/14/2022 11:59:22 PM ,3/14/2022 11:59:38 PM , 16 ,0.06,3.10,g,
 27 , 185 ,011502,3/15/2022,3/15/2022 12:13:38 AM ,3/15/2022 12:17:05 AM , 207 ,0.08,3.18,g,
 28 , 188 ,011502,3/15/2022,3/15/2022 12:35:30 AM ,3/15/2022 12:36:28 AM , 58 ,0.16,3.34,g,
 29 , 189 ,011502,3/15/2022,3/15/2022 12:40:43 AM ,3/15/2022 12:41:35 AM , 52 ,0.05,3.38,g,
 30 , 191 ,011502,3/15/2022,3/15/2022 12:53:20 AM ,3/15/2022 12:53:55 AM , 35 ,0.03,3.42,g,
 31 , 194 ,011502,3/15/2022,3/15/2022 1:08:51 AM ,3/15/2022 1:09:47 AM , 56 ,0.03,3.45,g,
 32 , 195 ,011502,3/15/2022,3/15/2022 1:18:31 AM ,3/15/2022 1:18:37 AM , 6 ,0.08,3.53,g,
 33 , 197 ,011502,3/15/2022,3/15/2022 1:28:03 AM ,3/15/2022 1:28:11 AM , 8 ,0.07,3.61,g,
 34 , 201 ,011502,3/15/2022,3/15/2022 1:48:20 AM ,3/15/2022 1:49:45 AM , 85 ,0.06,3.67,g,
 35 , 203 ,011502,3/15/2022,3/15/2022 2:04:05 AM ,3/15/2022 2:04:06 AM , 1 ,0.04,3.71,g,
 36 , 204 ,011502,3/15/2022,3/15/2022 2:09:12 AM ,3/15/2022 2:09:14 AM , 2 ,0.05,3.77,g,
 37 , 206 ,011502,3/15/2022,3/15/2022 2:20:45 AM ,3/15/2022 2:21:05 AM , 20 ,0.08,3.85,g,
 38 , 212 ,011502,3/15/2022,3/15/2022 2:49:08 AM ,3/15/2022 2:49:54 AM , 46 ,0.06,3.90,g,
 39 , 213 ,011502,3/15/2022,3/15/2022 2:56:20 AM ,3/15/2022 2:57:48 AM , 88 ,0.03,3.94,g,
 40 , 214 ,011502,3/15/2022,3/15/2022 2:59:43 AM ,3/15/2022 3:02:11 AM , 148 ,0.03,3.97,g,
 41 , 216 ,011502,3/15/2022,3/15/2022 3:15:35 AM ,3/15/2022 3:15:44 AM , 9 ,0.07,4.04,g,
 42 , 218 ,011502,3/15/2022,3/15/2022 3:25:39 AM ,3/15/2022 3:25:51 AM , 12 ,0.10,4.14,g,
 43 , 225 ,011502,3/15/2022,3/15/2022 4:07:34 AM ,3/15/2022 4:07:42 AM , 8 ,0.10,4.24,g,
 44 , 227 ,011502,3/15/2022,3/15/2022 4:18:52 AM ,3/15/2022 4:19:03 AM , 11 ,0.10,4.34,g,
 45 , 232 ,011502,3/15/2022,3/15/2022 4:43:57 AM ,3/15/2022 4:44:53 AM , 56 ,0.09,4.43,g,
 46 , 241 ,011502,3/15/2022,3/15/2022 5:35:47 AM ,3/15/2022 5:36:17 AM , 30 ,0.04,4.46,g,
