Oxymax Activity CSV File

CSV FILE CREATION:3/15/2022 6:01:52 AM
DATA FILENAME:C:\Users\jonbr\Documents\Brestoff Lab\2022-03-14 B6 Fasting.ADTA

GROUP/CAGE:0114
SUBJECT ID:F8-3
SUBJECT MASS:20.1 grams

SAMPLE FREQ:60 seconds


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,GROUP/CAGE,DATE/TIME,XTOT,XAMB,YTOT,YAMB,ZTOT,

===============,===============,===============,===============,===============,===============,===============,===============,
 1 ,0114,3/14/2022 6:55:40 AM , 135 , 48 , 389 , 290 , 0 ,
 1 ,0114,3/14/2022 6:56:40 AM , 61 , 29 , 209 , 142 , 0 ,
 1 ,0114,3/14/2022 6:57:40 AM , 57 , 32 , 187 , 136 , 0 ,
 1 ,0114,3/14/2022 6:58:40 AM , 25 , 11 , 101 , 70 , 0 ,
 1 ,0114,3/14/2022 6:59:40 AM , 28 , 13 , 64 , 28 , 0 ,
 2 ,0114,3/14/2022 7:00:40 AM , 17 , 0 , 19 , 14 , 11 ,
 2 ,0114,3/14/2022 7:01:40 AM , 63 , 30 , 173 , 127 , 0 ,
 2 ,0114,3/14/2022 7:02:40 AM , 44 , 26 , 79 , 41 , 3 ,
 2 ,0114,3/14/2022 7:03:40 AM , 0 , 0 , 39 , 28 , 0 ,
 2 ,0114,3/14/2022 7:04:40 AM , 70 , 24 , 100 , 65 , 2 ,
 3 ,0114,3/14/2022 7:05:40 AM , 63 , 36 , 138 , 88 , 13 ,
 3 ,0114,3/14/2022 7:06:40 AM , 21 , 15 , 123 , 90 , 9 ,
 3 ,0114,3/14/2022 7:07:40 AM , 14 , 0 , 120 , 72 , 1 ,
 3 ,0114,3/14/2022 7:08:40 AM , 30 , 9 , 103 , 74 , 19 ,
 3 ,0114,3/14/2022 7:09:40 AM , 62 , 33 , 196 , 128 , 7 ,
 3 ,0114,3/14/2022 7:10:40 AM , 14 , 2 , 61 , 17 , 11 ,
 4 ,0114,3/14/2022 7:11:40 AM , 13 , 6 , 117 , 33 , 8 ,
 4 ,0114,3/14/2022 7:12:40 AM , 59 , 34 , 136 , 92 , 17 ,
 4 ,0114,3/14/2022 7:13:40 AM , 16 , 11 , 48 , 29 , 14 ,
 4 ,0114,3/14/2022 7:14:40 AM , 26 , 11 , 85 , 55 , 19 ,
 4 ,0114,3/14/2022 7:15:40 AM , 12 , 0 , 10 , 1 , 21 ,
 4 ,0114,3/14/2022 7:16:40 AM , 0 , 0 , 17 , 1 , 7 ,
 5 ,0114,3/14/2022 7:17:40 AM , 5 , 0 , 18 , 3 , 12 ,
 5 ,0114,3/14/2022 7:18:40 AM , 16 , 10 , 40 , 29 , 2 ,
 5 ,0114,3/14/2022 7:19:40 AM , 0 , 0 , 37 , 0 , 0 ,
 5 ,0114,3/14/2022 7:20:40 AM , 0 , 0 , 60 , 0 , 0 ,
 5 ,0114,3/14/2022 7:21:40 AM , 4 , 0 , 77 , 4 , 0 ,
 6 ,0114,3/14/2022 7:22:40 AM , 31 , 14 , 110 , 70 , 3 ,
 6 ,0114,3/14/2022 7:23:40 AM , 32 , 4 , 53 , 21 , 1 ,
 6 ,0114,3/14/2022 7:24:40 AM , 67 , 41 , 125 , 75 , 15 ,
 6 ,0114,3/14/2022 7:25:40 AM , 44 , 21 , 156 , 112 , 6 ,
 6 ,0114,3/14/2022 7:26:40 AM , 29 , 6 , 85 , 52 , 9 ,
 6 ,0114,3/14/2022 7:27:40 AM , 75 , 41 , 222 , 140 , 6 ,
 7 ,0114,3/14/2022 7:28:40 AM , 121 , 56 , 232 , 159 , 4 ,
 7 ,0114,3/14/2022 7:29:40 AM , 81 , 50 , 290 , 178 , 0 ,
 7 ,0114,3/14/2022 7:30:40 AM , 70 , 33 , 107 , 65 , 0 ,
 7 ,0114,3/14/2022 7:31:40 AM , 58 , 37 , 210 , 138 , 0 ,
 7 ,0114,3/14/2022 7:32:40 AM , 38 , 10 , 180 , 135 , 1 ,
 7 ,0114,3/14/2022 7:33:40 AM , 50 , 18 , 180 , 122 , 0 ,
 8 ,0114,3/14/2022 7:34:40 AM , 57 , 26 , 122 , 67 , 6 ,
 8 ,0114,3/14/2022 7:35:40 AM , 24 , 10 , 116 , 65 , 4 ,
 8 ,0114,3/14/2022 7:36:40 AM , 49 , 18 , 75 , 39 , 0 ,
 8 ,0114,3/14/2022 7:37:40 AM , 46 , 24 , 83 , 55 , 13 ,
 8 ,0114,3/14/2022 7:38:40 AM , 34 , 0 , 32 , 4 , 24 ,
 9 ,0114,3/14/2022 7:39:40 AM , 20 , 0 , 53 , 17 , 21 ,
 9 ,0114,3/14/2022 7:40:40 AM , 82 , 12 , 29 , 16 , 0 ,
 9 ,0114,3/14/2022 7:41:40 AM , 33 , 0 , 0 , 0 , 0 ,
 9 ,0114,3/14/2022 7:42:40 AM , 26 , 0 , 0 , 0 , 0 ,
 9 ,0114,3/14/2022 7:43:40 AM , 76 , 8 , 128 , 92 , 0 ,
 9 ,0114,3/14/2022 7:44:40 AM , 24 , 17 , 125 , 91 , 0 ,
 10 ,0114,3/14/2022 7:45:40 AM , 60 , 41 , 229 , 164 , 1 ,
 10 ,0114,3/14/2022 7:46:40 AM , 135 , 12 , 214 , 136 , 0 ,
 10 ,0114,3/14/2022 7:47:40 AM , 51 , 14 , 121 , 58 , 0 ,
 10 ,0114,3/14/2022 7:48:40 AM , 67 , 34 , 161 , 80 , 3 ,
 10 ,0114,3/14/2022 7:49:40 AM , 125 , 76 , 250 , 170 , 21 ,
 10 ,0114,3/14/2022 7:50:40 AM , 94 , 43 , 196 , 130 , 11 ,
 11 ,0114,3/14/2022 7:51:40 AM , 48 , 20 , 273 , 182 , 0 ,
 11 ,0114,3/14/2022 7:52:40 AM , 47 , 23 , 169 , 112 , 0 ,
 11 ,0114,3/14/2022 7:53:40 AM , 49 , 25 , 98 , 54 , 0 ,
 11 ,0114,3/14/2022 7:54:40 AM , 62 , 20 , 145 , 100 , 10 ,
 11 ,0114,3/14/2022 7:55:40 AM , 54 , 15 , 175 , 105 , 9 ,
 12 ,0114,3/14/2022 7:56:40 AM , 76 , 40 , 133 , 81 , 17 ,
 12 ,0114,3/14/2022 7:57:40 AM , 45 , 0 , 22 , 4 , 0 ,
 12 ,0114,3/14/2022 7:58:40 AM , 97 , 12 , 82 , 28 , 0 ,
 12 ,0114,3/14/2022 7:59:40 AM , 25 , 0 , 9 , 0 , 0 ,
 12 ,0114,3/14/2022 8:00:40 AM , 104 , 14 , 17 , 4 , 0 ,
 12 ,0114,3/14/2022 8:01:40 AM , 61 , 16 , 36 , 5 , 0 ,
 13 ,0114,3/14/2022 8:02:40 AM , 120 , 35 , 134 , 84 , 5 ,
 13 ,0114,3/14/2022 8:03:40 AM , 1 , 0 , 8 , 0 , 0 ,
 13 ,0114,3/14/2022 8:04:40 AM , 41 , 23 , 122 , 29 , 0 ,
 13 ,0114,3/14/2022 8:05:40 AM , 30 , 16 , 98 , 68 , 0 ,
 13 ,0114,3/14/2022 8:06:40 AM , 51 , 5 , 125 , 29 , 0 ,
 13 ,0114,3/14/2022 8:07:40 AM , 66 , 13 , 42 , 24 , 1 ,
 14 ,0114,3/14/2022 8:08:40 AM , 51 , 31 , 142 , 73 , 0 ,
 14 ,0114,3/14/2022 8:09:40 AM , 25 , 11 , 53 , 20 , 0 ,
 14 ,0114,3/14/2022 8:10:40 AM , 30 , 10 , 90 , 63 , 4 ,
 14 ,0114,3/14/2022 8:11:40 AM , 32 , 15 , 39 , 8 , 0 ,
 14 ,0114,3/14/2022 8:12:40 AM , 19 , 5 , 44 , 14 , 0 ,
 15 ,0114,3/14/2022 8:13:40 AM , 49 , 17 , 153 , 85 , 8 ,
 15 ,0114,3/14/2022 8:14:40 AM , 69 , 37 , 152 , 102 , 10 ,
 15 ,0114,3/14/2022 8:15:40 AM , 158 , 94 , 289 , 203 , 0 ,
 15 ,0114,3/14/2022 8:16:40 AM , 124 , 63 , 182 , 113 , 3 ,
 15 ,0114,3/14/2022 8:17:40 AM , 14 , 6 , 56 , 36 , 1 ,
 15 ,0114,3/14/2022 8:18:40 AM , 72 , 41 , 171 , 116 , 2 ,
 16 ,0114,3/14/2022 8:19:40 AM , 30 , 13 , 29 , 10 , 0 ,
 16 ,0114,3/14/2022 8:20:40 AM , 1 , 1 , 0 , 0 , 0 ,
 16 ,0114,3/14/2022 8:21:40 AM , 1 , 0 , 0 , 0 , 0 ,
 16 ,0114,3/14/2022 8:22:40 AM , 0 , 0 , 0 , 0 , 0 ,
 16 ,0114,3/14/2022 8:23:40 AM , 0 , 0 , 0 , 0 , 0 ,
 16 ,0114,3/14/2022 8:24:40 AM , 0 , 0 , 0 , 0 , 0 ,
 17 ,0114,3/14/2022 8:25:40 AM , 17 , 12 , 48 , 41 , 0 ,
 17 ,0114,3/14/2022 8:26:40 AM , 0 , 0 , 7 , 4 , 0 ,
 17 ,0114,3/14/2022 8:27:40 AM , 0 , 0 , 0 , 0 , 0 ,
