Oxymax CSV File 

CSV Generation Date,8/8/2024 11:50:21 AM 
Experiment Started,8/5/2024 5:20:32 PM 
Data Filename,C:\Users\jonbr\Documents\Brestoff Lab\2024-08-05 Aged WT vs Young TN RT.CDTA

Group/Cage,0101
O2 Calibration Date,8/5/2024 8:26:20 AM
CO2 Calibration Date,8/5/2024 8:26:20 AM
Subject ID,3579
Subject Mass (G), 21.2 

Reference Settle Time (s), 18 
Reference Measure Time (s), 2 
Cage Settle Time (s), 18 
Cage Measure Time (s), 2 
Reference Method,EVRYNN=16
Heat Calculation Method,STD_1


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
8,0101,8/5/2024 6:00:55 PM ,3717,20.908,20.772,0.135,0.1,2947,0.053,0.165,0.112,0.0,0.793,17.8,0.928,75.00,STABLE / OPEN,0.00,0.08,0.000,0.122,55,5,332,54,0,0.0,0.3,0.0,53.0,31.0,30.2,30.0,0,0,0,
9,0101,8/5/2024 6:06:35 PM ,3209,20.908,20.791,0.117,0.1,2538,0.052,0.149,0.097,0.0,0.791,15.4,0.928,75.00,STABLE / OPEN,0.00,0.08,0.000,0.122,65,20,62,36,0,0.0,0.3,0.0,53.0,31.0,30.5,30.0,0,0,0,
10,0101,8/5/2024 6:12:15 PM ,2812,20.908,20.806,0.102,0.1,2195,0.052,0.135,0.083,0.1,0.780,13.4,0.929,75.00,STABLE / OPEN,0.00,0.08,0.174,0.296,714,94,0,0,0,0.0,0.4,0.0,52.9,31.0,30.4,30.0,0,0,0,
11,0101,8/5/2024 6:17:55 PM ,2524,20.908,20.816,0.091,0.1,1956,0.053,0.127,0.074,0.1,0.775,12.0,0.929,75.00,STABLE / OPEN,0.00,0.08,0.000,0.296,690,29,4,2,0,0.0,0.4,0.0,52.8,31.0,30.0,30.0,0,0,0,
12,0101,8/5/2024 6:23:35 PM ,2963,20.908,20.800,0.108,0.1,2351,0.052,0.142,0.090,0.1,0.794,14.2,0.928,75.00,STABLE / OPEN,0.00,0.08,0.000,0.296,362,48,230,55,0,0.0,0.4,0.0,53.1,31.0,30.6,30.0,0,0,0,
13,0101,8/5/2024 6:29:15 PM ,3500,20.908,20.780,0.127,0.1,2779,0.051,0.157,0.106,0.1,0.794,16.8,0.929,75.00,STABLE / OPEN,0.00,0.08,0.000,0.296,271,40,601,88,0,0.0,0.4,0.0,53.4,31.0,30.2,30.0,0,0,0,
14,0101,8/5/2024 6:34:55 PM ,3697,20.908,20.773,0.134,0.1,2886,0.051,0.161,0.110,0.1,0.781,17.7,0.928,75.00,STABLE / OPEN,0.00,0.08,0.000,0.296,143,32,338,129,9,0.0,0.4,0.0,53.8,31.1,30.6,30.0,0,0,0,
15,0101,8/5/2024 6:40:35 PM ,3735,20.908,20.772,0.136,0.1,2940,0.050,0.162,0.112,0.1,0.787,17.9,0.928,75.00,STABLE / OPEN,0.00,0.08,0.000,0.296,205,79,302,137,14,0.0,0.4,0.0,53.9,31.1,30.4,30.0,0,0,0,
16,0101,8/5/2024 6:46:15 PM ,3886,20.908,20.766,0.141,0.1,3067,0.049,0.166,0.117,0.1,0.789,18.6,0.928,75.00,STABLE / OPEN,0.00,0.08,0.099,0.394,332,119,950,464,32,0.0,0.4,0.0,53.4,31.1,30.0,30.0,0,0,0,
17,0101,8/5/2024 6:51:55 PM ,3860,20.908,20.767,0.140,0.1,3048,0.049,0.165,0.116,0.1,0.790,18.5,0.929,75.00,STABLE / OPEN,0.00,0.08,0.000,0.394,402,132,837,391,78,0.0,0.4,0.0,53.5,31.1,30.6,30.0,0,0,0,
18,0101,8/5/2024 6:57:35 PM ,3908,20.908,20.766,0.141,0.1,2987,0.048,0.162,0.114,0.1,0.764,18.6,0.929,75.00,STABLE / OPEN,0.05,0.13,0.000,0.394,312,102,1022,607,63,0.0,0.4,0.0,53.1,31.1,30.2,30.0,0,0,0,
19,0101,8/5/2024 7:03:15 PM ,3883,20.908,20.768,0.140,0.1,2921,0.048,0.159,0.111,0.1,0.752,18.4,0.929,75.00,STABLE / OPEN,0.04,0.17,0.057,0.452,296,107,809,521,101,0.0,0.4,0.0,52.9,31.1,30.4,30.0,0,0,0,
20,0101,8/5/2024 7:08:55 PM ,4140,20.908,20.758,0.149,0.1,3087,0.048,0.165,0.117,0.1,0.746,19.6,0.929,74.99,UNSTABLE / OPEN,0.00,0.17,0.000,0.452,336,50,906,480,55,0.0,0.4,0.0,53.4,31.1,30.5,30.0,0,0,0,
21,0101,8/5/2024 7:14:35 PM ,4063,20.908,20.760,0.148,0.1,3180,0.047,0.168,0.121,0.1,0.783,19.4,0.928,75.00,STABLE / OPEN,0.15,0.32,0.067,0.519,351,138,813,475,53,0.0,0.4,0.0,53.5,31.1,30.1,30.0,0,0,0,
22,0101,8/5/2024 7:20:15 PM ,4057,20.908,20.760,0.148,0.2,3226,0.046,0.169,0.123,0.1,0.795,19.5,0.930,75.00,STABLE / OPEN,0.10,0.41,0.000,0.519,603,200,675,321,35,0.0,0.4,0.0,53.2,31.1,30.6,30.0,0,0,0,
23,0101,8/5/2024 7:25:55 PM ,4129,20.908,20.757,0.151,0.2,3381,0.046,0.175,0.129,0.1,0.819,19.9,0.929,75.00,UNSTABLE / OPEN,0.00,0.41,0.166,0.684,451,69,558,213,24,0.0,0.4,0.0,53.4,31.1,30.3,30.0,0,0,0,
24,0101,8/5/2024 7:31:35 PM ,4191,20.908,20.754,0.153,0.2,3435,0.046,0.176,0.131,0.1,0.819,20.2,0.929,75.00,STABLE / OPEN,0.06,0.48,0.000,0.684,485,166,627,380,68,0.0,0.4,0.0,53.2,31.2,30.3,30.0,0,0,0,
25,0101,8/5/2024 7:37:15 PM ,4203,20.908,20.753,0.155,0.2,3509,0.046,0.179,0.134,0.1,0.835,20.4,0.928,75.00,STABLE / OPEN,0.00,0.48,0.149,0.834,498,224,756,373,29,0.0,0.4,0.0,53.3,31.1,30.5,30.0,0,0,0,
26,0101,8/5/2024 7:42:55 PM ,4115,20.908,20.756,0.152,0.2,3545,0.045,0.180,0.135,0.1,0.861,20.1,0.929,75.00,STABLE / OPEN,0.00,0.48,0.000,0.834,524,219,811,502,36,0.0,0.4,0.0,53.7,31.2,30.1,30.0,0,0,0,
27,0101,8/5/2024 7:48:35 PM ,4074,20.908,20.758,0.150,0.2,3459,0.045,0.177,0.132,0.2,0.849,19.8,0.929,75.00,STABLE / OPEN,0.05,0.52,0.000,0.834,347,96,475,249,39,0.0,0.4,0.0,53.4,31.1,30.6,30.0,0,0,0,
28,0101,8/5/2024 7:54:15 PM ,4018,20.908,20.760,0.148,0.2,3375,0.045,0.174,0.129,0.2,0.840,19.5,0.928,75.00,STABLE / OPEN,0.00,0.52,0.119,0.953,366,137,535,270,15,0.0,0.4,0.0,53.2,31.1,30.3,30.0,0,0,0,
29,0101,8/5/2024 7:59:55 PM ,4104,20.908,20.756,0.151,0.2,3476,0.045,0.177,0.132,0.2,0.847,19.9,0.928,75.00,STABLE / OPEN,0.00,0.52,0.000,0.953,226,69,371,135,69,0.0,0.4,0.0,53.1,31.2,30.3,30.0,0,0,0,
30,0101,8/5/2024 8:05:35 PM ,4100,20.908,20.756,0.151,0.2,3512,0.045,0.178,0.134,0.2,0.857,20.0,0.928,75.00,STABLE / OPEN,0.10,0.62,0.000,0.953,534,285,692,374,15,0.0,0.4,0.0,53.3,31.2,30.5,30.0,0,0,0,
31,0101,8/5/2024 8:11:15 PM ,4021,20.908,20.759,0.148,0.2,3425,0.045,0.175,0.130,0.2,0.852,19.6,0.928,75.00,STABLE / OPEN,0.00,0.62,0.000,0.953,433,159,654,387,32,0.0,0.4,0.0,52.9,31.2,30.1,30.0,0,0,0,
32,0101,8/5/2024 8:16:55 PM ,4332,20.908,20.748,0.159,0.2,3664,0.045,0.184,0.139,0.2,0.846,21.0,0.930,75.00,UNSTABLE / OPEN,0.05,0.67,0.000,0.953,806,382,1081,653,48,0.0,0.4,0.0,52.9,31.2,30.6,30.0,0,0,0,
33,0101,8/5/2024 8:22:35 PM ,4016,20.908,20.759,0.148,0.2,3460,0.044,0.176,0.132,0.2,0.862,19.6,0.929,75.00,UNSTABLE / OPEN,0.05,0.72,0.155,1.108,325,104,262,131,24,0.0,0.4,0.0,52.7,31.1,30.3,30.0,0,0,0,
34,0101,8/5/2024 8:28:15 PM ,4015,20.908,20.759,0.148,0.3,3452,0.044,0.176,0.131,0.2,0.860,19.6,0.928,75.00,UNSTABLE / OPEN,0.00,0.72,0.000,1.108,568,182,665,310,14,0.0,0.4,0.0,52.6,31.2,30.1,30.0,0,0,0,
35,0101,8/5/2024 8:33:55 PM ,4057,20.908,20.758,0.150,0.3,3475,0.044,0.176,0.132,0.2,0.856,19.8,0.929,75.00,STABLE / OPEN,0.00,0.72,0.143,1.251,697,331,840,506,44,0.0,0.4,0.0,52.8,31.1,30.5,30.0,0,0,0,
36,0101,8/5/2024 8:39:35 PM ,4042,20.908,20.758,0.150,0.3,3501,0.044,0.178,0.133,0.2,0.866,19.7,0.927,75.00,STABLE / OPEN,0.00,0.72,0.000,1.251,1267,569,1584,965,14,0.0,0.4,0.0,55.2,31.2,30.2,30.0,0,0,0,
37,0101,8/5/2024 8:45:15 PM ,4190,20.908,20.753,0.154,0.3,3535,0.045,0.180,0.135,0.2,0.844,20.3,0.928,75.00,UNSTABLE / OPEN,0.08,0.80,0.000,1.251,572,242,593,252,30,0.0,0.4,0.0,54.9,31.2,30.4,30.0,0,0,0,
38,0101,8/5/2024 8:50:55 PM ,4053,20.908,20.758,0.150,0.3,3471,0.045,0.177,0.132,0.2,0.856,19.7,0.928,75.00,STABLE / OPEN,0.00,0.80,0.000,1.251,386,162,297,104,74,0.0,0.4,0.0,54.3,31.2,30.5,30.0,0,0,0,
39,0101,8/5/2024 8:56:35 PM ,3857,20.908,20.765,0.143,0.3,3367,0.045,0.173,0.128,0.2,0.873,18.9,0.928,75.00,STABLE / OPEN,0.00,0.80,0.000,1.251,276,102,557,253,7,0.0,0.4,0.0,53.1,31.2,30.1,30.0,0,0,0,
40,0101,8/5/2024 9:02:15 PM ,4043,20.908,20.759,0.149,0.3,3433,0.045,0.176,0.131,0.2,0.849,19.7,0.928,75.00,UNSTABLE / OPEN,0.09,0.89,0.000,1.251,25,3,104,49,19,0.0,0.4,0.0,53.0,31.2,30.6,30.0,0,0,0,
41,0101,8/5/2024 9:07:55 PM ,4016,20.908,20.759,0.148,0.3,3465,0.045,0.177,0.132,0.3,0.863,19.6,0.929,75.00,STABLE / OPEN,0.00,0.89,0.000,1.251,255,96,522,281,95,0.0,0.4,0.0,52.9,31.1,30.3,30.0,0,0,0,
42,0101,8/5/2024 9:13:35 PM ,3905,20.908,20.763,0.145,0.3,3397,0.045,0.175,0.130,0.3,0.870,19.1,0.927,75.00,STABLE / OPEN,0.00,0.89,0.105,1.356,524,243,933,458,21,0.0,0.4,0.0,53.0,31.2,30.1,30.0,0,0,0,
43,0101,8/5/2024 9:19:15 PM ,4022,20.908,20.759,0.149,0.3,3513,0.045,0.178,0.134,0.3,0.874,19.7,0.930,75.00,UNSTABLE / OPEN,0.04,0.93,0.000,1.356,373,172,582,304,84,0.0,0.4,0.0,53.0,31.2,30.6,30.0,0,0,0,
44,0101,8/5/2024 9:24:55 PM ,3897,20.908,20.763,0.145,0.3,3461,0.045,0.177,0.132,0.3,0.888,19.1,0.928,75.00,UNSTABLE / OPEN,0.13,1.05,0.000,1.356,605,309,812,475,32,0.0,0.4,0.0,52.6,31.2,30.2,30.0,0,0,0,
45,0101,8/5/2024 9:30:35 PM ,3985,20.908,20.760,0.148,0.3,3487,0.045,0.178,0.133,0.3,0.875,19.5,0.927,75.00,STABLE / OPEN,0.05,1.10,0.000,1.356,300,130,565,346,101,0.0,0.4,0.0,52.5,31.2,30.5,30.0,0,0,0,
46,0101,8/5/2024 9:36:15 PM ,3446,20.908,20.780,0.128,0.4,2983,0.045,0.159,0.114,0.3,0.865,16.8,0.927,75.00,STABLE / OPEN,0.00,1.10,0.117,1.473,57,31,79,51,0,0.0,0.4,0.0,52.3,31.2,30.5,30.0,0,0,0,
47,0101,8/5/2024 9:41:55 PM ,3333,20.908,20.783,0.124,0.4,3040,0.045,0.160,0.116,0.3,0.912,16.5,0.929,75.00,STABLE / OPEN,0.06,1.16,0.000,1.473,170,69,325,161,57,0.0,0.4,0.0,52.5,31.2,30.1,30.0,0,0,0,
48,0101,8/5/2024 9:47:35 PM ,3508,20.908,20.777,0.130,0.4,3108,0.045,0.163,0.118,0.3,0.886,17.2,0.928,75.00,STABLE / OPEN,0.00,1.16,0.000,1.473,427,249,545,327,33,0.0,0.4,0.0,52.5,31.2,30.6,30.0,0,0,0,
49,0101,8/5/2024 9:53:15 PM ,3751,20.908,20.769,0.139,0.4,3289,0.045,0.170,0.125,0.3,0.877,18.4,0.929,75.00,STABLE / OPEN,0.00,1.16,0.000,1.473,276,128,508,222,29,0.0,0.4,0.0,52.2,31.2,30.3,30.0,0,0,0,
50,0101,8/5/2024 9:58:55 PM ,3854,20.908,20.764,0.143,0.4,3436,0.045,0.176,0.131,0.3,0.891,18.9,0.928,75.00,STABLE / OPEN,0.00,1.16,0.000,1.473,283,128,487,159,2,0.0,0.4,0.0,52.9,31.2,30.3,30.0,0,0,0,
51,0101,8/5/2024 10:04:35 PM ,3867,20.908,20.764,0.144,0.4,3457,0.045,0.176,0.132,0.3,0.894,19.0,0.928,75.00,STABLE / OPEN,0.00,1.16,0.000,1.473,332,130,649,309,46,0.0,0.4,0.0,52.1,31.2,30.5,30.0,0,0,0,
52,0101,8/5/2024 10:10:15 PM ,4006,20.908,20.759,0.149,0.4,3547,0.045,0.180,0.135,0.3,0.885,19.7,0.929,75.00,UNSTABLE / OPEN,0.00,1.16,0.000,1.473,204,63,388,150,102,0.0,0.4,0.0,52.1,31.2,30.1,30.0,0,0,0,
53,0101,8/5/2024 10:15:55 PM ,4064,20.908,20.757,0.150,0.4,3554,0.045,0.180,0.135,0.3,0.875,19.9,0.930,75.00,STABLE / OPEN,0.00,1.16,0.000,1.473,227,102,421,209,18,0.0,0.4,0.0,52.4,31.2,30.7,30.0,0,0,0,
54,0101,8/5/2024 10:21:35 PM ,3901,20.908,20.762,0.145,0.4,3531,0.045,0.179,0.134,0.3,0.905,19.2,0.929,75.00,STABLE / OPEN,0.08,1.24,0.105,1.578,242,111,324,176,29,0.0,0.4,0.0,52.0,31.2,30.4,30.0,0,0,0,
55,0101,8/5/2024 10:27:15 PM ,4054,20.908,20.756,0.152,0.4,3687,0.045,0.185,0.141,0.3,0.910,20.0,0.927,75.00,STABLE / OPEN,0.00,1.24,0.000,1.578,1023,491,1289,743,16,0.0,0.4,0.0,52.7,31.2,30.1,30.0,0,0,0,
56,0101,8/5/2024 10:32:55 PM ,4138,20.908,20.754,0.154,0.4,3715,0.045,0.186,0.141,0.4,0.898,20.4,0.929,75.00,UNSTABLE / OPEN,0.00,1.24,0.100,1.678,673,316,816,507,80,0.0,0.4,0.0,52.9,31.2,30.6,30.0,0,0,0,
57,0101,8/5/2024 10:38:35 PM ,4265,20.908,20.749,0.159,0.4,3812,0.045,0.190,0.145,0.4,0.894,21.0,0.928,75.00,STABLE / OPEN,0.10,1.34,0.110,1.788,819,388,977,527,81,0.0,0.4,0.0,52.9,31.2,30.4,30.0,0,0,0,
58,0101,8/5/2024 10:44:15 PM ,4145,20.908,20.753,0.155,0.4,3759,0.045,0.188,0.143,0.4,0.907,20.4,0.928,75.00,STABLE / OPEN,0.00,1.34,0.030,1.818,583,217,696,445,73,0.0,0.4,0.0,52.7,31.2,30.0,30.0,0,0,0,
59,0101,8/5/2024 10:49:55 PM ,4184,20.908,20.752,0.155,0.5,3708,0.045,0.186,0.141,0.4,0.886,20.5,0.929,75.00,STABLE / OPEN,0.05,1.39,0.053,1.872,226,85,337,156,97,0.0,0.4,0.0,52.5,31.2,30.6,30.0,0,0,0,
60,0101,8/5/2024 10:55:35 PM ,4238,20.908,20.750,0.158,0.5,3823,0.045,0.190,0.145,0.4,0.902,20.9,0.929,75.00,STABLE / OPEN,0.00,1.39,0.000,1.872,735,344,880,495,29,0.0,0.4,0.0,52.6,31.1,30.2,30.0,0,0,0,
61,0101,8/5/2024 11:01:15 PM ,4276,20.908,20.748,0.159,0.5,3835,0.045,0.191,0.146,0.4,0.897,21.0,0.928,75.00,UNSTABLE / OPEN,0.05,1.43,0.000,1.872,498,244,905,593,73,0.0,0.4,0.0,52.5,31.2,30.4,30.0,0,0,0,
62,0101,8/5/2024 11:06:55 PM ,4198,20.908,20.751,0.156,0.5,3764,0.045,0.188,0.143,0.4,0.897,20.7,0.929,75.00,UNSTABLE / OPEN,0.00,1.43,0.121,1.993,655,297,1092,608,37,0.0,0.4,0.0,52.2,31.2,30.5,30.0,0,0,0,
63,0101,8/5/2024 11:12:35 PM ,4142,20.908,20.753,0.154,0.5,3723,0.045,0.186,0.142,0.4,0.899,20.4,0.928,75.00,UNSTABLE / OPEN,0.10,1.53,0.000,1.993,284,114,318,175,94,0.0,0.4,0.0,52.6,31.2,30.1,30.0,0,0,0,
64,0101,8/5/2024 11:18:15 PM ,4121,20.908,20.754,0.154,0.5,3761,0.045,0.188,0.143,0.4,0.913,20.4,0.928,75.00,STABLE / OPEN,0.16,1.69,0.050,2.043,487,278,607,372,132,0.0,0.4,0.0,52.2,31.2,30.7,30.0,0,0,0,
65,0101,8/5/2024 11:23:55 PM ,4099,20.908,20.755,0.153,0.5,3719,0.045,0.186,0.141,0.4,0.907,20.2,0.929,75.00,STABLE / OPEN,0.00,1.69,0.079,2.122,645,302,1168,616,13,0.0,0.4,0.0,52.2,31.2,30.4,30.0,0,0,0,
66,0101,8/5/2024 11:29:35 PM ,4117,20.908,20.754,0.153,0.5,3702,0.045,0.186,0.141,0.4,0.899,20.3,0.929,75.00,STABLE / OPEN,0.00,1.69,0.083,2.204,584,262,742,424,21,0.0,0.4,0.0,52.6,31.2,30.0,30.0,0,0,0,
67,0101,8/5/2024 11:35:15 PM ,4197,20.908,20.752,0.156,0.5,3705,0.045,0.186,0.141,0.4,0.883,20.6,0.928,75.00,STABLE / OPEN,0.14,1.83,0.000,2.204,582,242,775,368,4,0.0,0.4,0.0,52.8,31.2,30.6,30.0,0,0,0,
68,0101,8/5/2024 11:40:55 PM ,4189,20.908,20.752,0.155,0.5,3679,0.045,0.185,0.140,0.4,0.878,20.5,0.929,75.00,STABLE / OPEN,0.00,1.83,0.087,2.291,207,67,507,219,81,0.0,0.4,0.0,52.8,31.2,30.3,30.0,0,0,0,
69,0101,8/5/2024 11:46:35 PM ,4199,20.908,20.751,0.157,0.5,3748,0.045,0.188,0.143,0.5,0.893,20.6,0.926,75.00,UNSTABLE / OPEN,0.00,1.83,0.000,2.291,398,139,500,243,32,0.0,0.4,0.0,52.6,31.2,30.1,30.0,0,0,0,
70,0101,8/5/2024 11:52:15 PM ,4193,20.908,20.752,0.156,0.5,3700,0.045,0.186,0.141,0.5,0.882,20.6,0.929,75.00,STABLE / OPEN,0.00,1.83,0.000,2.291,494,151,800,358,16,0.0,0.4,0.0,52.5,31.2,30.5,30.0,0,0,0,
71,0101,8/5/2024 11:57:55 PM ,4053,20.908,20.757,0.151,0.6,3581,0.045,0.182,0.136,0.5,0.883,19.9,0.927,75.00,STABLE / OPEN,0.00,1.83,0.000,2.291,305,125,401,201,30,0.0,0.4,0.0,52.4,31.2,30.2,30.0,0,0,0,
72,0101,8/6/2024 12:03:35 AM ,4095,20.908,20.755,0.153,0.6,3711,0.045,0.186,0.141,0.5,0.906,20.2,0.929,75.00,STABLE / OPEN,0.00,1.83,0.000,2.291,651,293,1319,832,9,0.0,0.4,0.0,52.5,31.2,30.4,30.0,0,0,0,
73,0101,8/6/2024 12:09:15 AM ,4042,20.908,20.758,0.150,0.6,3578,0.045,0.181,0.136,0.5,0.885,19.8,0.929,75.00,STABLE / OPEN,0.00,1.83,0.127,2.419,803,388,1425,770,16,0.0,0.4,0.0,52.2,31.2,30.5,30.0,0,0,0,
74,0101,8/6/2024 12:14:55 AM ,4157,20.908,20.753,0.155,0.6,3678,0.045,0.185,0.140,0.5,0.885,20.4,0.928,75.00,STABLE / OPEN,0.00,1.83,0.000,2.419,821,339,1725,1128,3,0.0,0.4,0.0,52.2,31.2,30.1,30.0,0,0,0,
75,0101,8/6/2024 12:20:35 AM ,3996,20.908,20.759,0.149,0.6,3596,0.045,0.182,0.137,0.5,0.900,19.7,0.929,75.00,STABLE / OPEN,0.00,1.83,0.000,2.419,385,52,162,59,100,0.0,0.4,0.0,51.8,31.2,30.6,30.0,0,0,0,
76,0101,8/6/2024 12:26:15 AM ,3826,20.908,20.765,0.143,0.6,3452,0.045,0.176,0.131,0.5,0.902,18.9,0.929,75.00,STABLE / OPEN,0.00,1.83,0.083,2.501,528,252,715,388,44,0.0,0.4,0.0,52.2,31.2,30.4,30.0,0,0,0,
77,0101,8/6/2024 12:31:55 AM ,3780,20.908,20.767,0.140,0.6,3342,0.045,0.172,0.127,0.5,0.884,18.5,0.928,75.00,STABLE / OPEN,0.05,1.89,0.000,2.501,840,373,1043,637,6,0.0,0.4,0.0,52.4,31.2,30.1,30.0,0,0,0,
78,0101,8/6/2024 12:37:35 AM ,3737,20.908,20.769,0.139,0.6,3350,0.045,0.173,0.127,0.5,0.896,18.4,0.929,75.00,STABLE / OPEN,0.00,1.89,0.000,2.501,351,125,587,283,23,0.0,0.4,0.0,52.2,31.2,30.6,30.0,0,0,0,
79,0101,8/6/2024 12:43:15 AM ,3787,20.908,20.767,0.140,0.6,3311,0.045,0.171,0.126,0.5,0.874,18.5,0.928,75.00,STABLE / OPEN,0.00,1.89,0.000,2.501,230,106,389,142,10,0.0,0.4,0.0,52.8,31.2,30.2,30.0,0,0,0,
80,0101,8/6/2024 12:48:55 AM ,3737,20.908,20.769,0.139,0.6,3288,0.045,0.170,0.125,0.5,0.880,18.3,0.929,75.00,STABLE / OPEN,0.00,1.89,0.000,2.501,264,42,381,155,0,0.0,0.4,0.0,52.8,31.2,30.5,30.0,0,0,0,
81,0101,8/6/2024 12:54:35 AM ,3700,20.908,20.770,0.137,0.6,3255,0.045,0.169,0.124,0.5,0.880,18.1,0.928,75.00,UNSTABLE / OPEN,0.06,1.95,0.099,2.600,265,138,396,172,4,0.0,0.4,0.0,52.4,31.2,30.4,30.0,0,0,0,
82,0101,8/6/2024 1:00:15 AM ,3362,20.908,20.783,0.125,0.6,2991,0.045,0.159,0.114,0.5,0.890,16.5,0.929,75.00,STABLE / OPEN,0.00,1.95,0.000,2.600,471,252,338,174,3,0.0,0.4,0.0,52.3,31.2,30.1,30.0,0,0,0,
83,0101,8/6/2024 1:05:55 AM ,2931,20.908,20.799,0.108,0.6,2535,0.045,0.141,0.096,0.5,0.865,14.3,0.928,75.00,STABLE / OPEN,0.00,1.95,0.000,2.600,314,22,49,39,0,0.0,0.4,0.0,52.0,31.2,30.6,30.0,0,0,0,
84,0101,8/6/2024 1:11:35 AM ,2552,20.908,20.813,0.094,0.6,2197,0.045,0.129,0.084,0.6,0.861,12.4,0.927,75.00,STABLE / OPEN,0.00,1.95,0.000,2.600,78,5,62,20,0,0.0,0.4,0.0,51.7,31.2,30.3,30.0,0,0,0,
85,0101,8/6/2024 1:17:15 AM ,2840,20.908,20.802,0.106,0.7,2541,0.045,0.142,0.097,0.6,0.895,14.0,0.928,75.00,STABLE / OPEN,0.00,1.95,0.000,2.600,319,153,527,271,48,0.0,0.4,0.0,51.9,31.2,30.0,30.0,0,0,0,
