Oxymax CSV File 

CSV Generation Date,8/8/2024 11:50:26 AM 
Experiment Started,8/5/2024 5:20:32 PM 
Data Filename,C:\Users\jonbr\Documents\Brestoff Lab\2024-08-05 Aged WT vs Young TN RT.CDTA

Group/Cage,0104
O2 Calibration Date,8/5/2024 8:26:20 AM
CO2 Calibration Date,8/5/2024 8:26:20 AM
Subject ID,3580
Subject Mass (G), 21.7 

Reference Settle Time (s), 18 
Reference Measure Time (s), 2 
Cage Settle Time (s), 18 
Cage Measure Time (s), 2 
Reference Method,EVRYNN=16
Heat Calculation Method,STD_1


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
8,0104,8/5/2024 6:01:55 PM ,2811,20.908,20.800,0.107,0.1,2330,0.053,0.145,0.092,0.0,0.829,13.6,0.915,75.00,STABLE / OPEN,0.00,0.09,0.000,0.000,4,0,111,26,0,0.0,0.3,0.0,52.7,31.3,30.3,30.0,0,0,0,
9,0104,8/5/2024 6:07:35 PM ,2490,20.908,20.813,0.095,0.1,2077,0.052,0.134,0.082,0.1,0.834,12.1,0.916,75.00,STABLE / OPEN,0.00,0.09,0.049,0.049,88,49,135,73,0,0.0,0.3,0.0,53.1,31.3,30.2,30.0,0,0,0,
10,0104,8/5/2024 6:13:15 PM ,2491,20.908,20.813,0.094,0.1,2019,0.052,0.131,0.080,0.1,0.811,12.0,0.918,75.00,STABLE / OPEN,0.00,0.09,0.000,0.049,234,85,171,51,0,0.0,0.4,0.0,52.5,31.3,30.5,30.0,0,0,0,
11,0104,8/5/2024 6:18:55 PM ,2893,20.908,20.800,0.108,0.1,2177,0.053,0.139,0.086,0.1,0.753,13.7,0.918,75.00,STABLE / OPEN,0.00,0.09,0.000,0.049,333,64,414,140,5,0.0,0.4,0.0,52.4,31.3,30.1,30.0,0,0,0,
12,0104,8/5/2024 6:24:35 PM ,3025,20.908,20.795,0.113,0.1,2289,0.052,0.142,0.090,0.1,0.757,14.4,0.918,75.00,STABLE / OPEN,0.00,0.09,0.000,0.049,267,123,414,155,0,0.0,0.4,0.0,52.5,31.2,30.7,30.0,0,0,0,
13,0104,8/5/2024 6:30:15 PM ,2858,20.908,20.801,0.107,0.1,2124,0.051,0.135,0.084,0.1,0.743,13.5,0.918,75.00,STABLE / OPEN,0.00,0.09,0.000,0.049,139,93,239,137,5,0.0,0.4,0.0,52.8,31.2,30.4,30.0,0,0,0,
14,0104,8/5/2024 6:35:55 PM ,2801,20.908,20.803,0.105,0.1,2066,0.051,0.132,0.082,0.1,0.738,13.2,0.916,75.00,STABLE / OPEN,0.00,0.09,0.000,0.049,13,0,149,5,0,0.0,0.4,0.0,52.6,31.2,30.2,30.0,0,0,0,
15,0104,8/5/2024 6:41:35 PM ,3011,20.908,20.795,0.113,0.1,2292,0.050,0.140,0.090,0.1,0.761,14.3,0.918,75.00,UNSTABLE / OPEN,0.00,0.09,0.000,0.049,228,67,344,145,7,0.0,0.4,0.0,52.7,31.2,30.5,30.0,0,0,0,
16,0104,8/5/2024 6:47:15 PM ,3259,20.908,20.786,0.122,0.1,2429,0.049,0.145,0.096,0.1,0.745,15.4,0.916,75.00,UNSTABLE / OPEN,0.07,0.16,0.229,0.278,226,93,279,119,47,0.0,0.4,0.0,52.6,31.3,30.1,30.0,0,0,0,
17,0104,8/5/2024 6:52:55 PM ,3359,20.908,20.782,0.126,0.1,2531,0.049,0.149,0.100,0.1,0.754,15.9,0.918,75.00,STABLE / OPEN,0.00,0.16,0.000,0.278,232,133,307,158,37,0.0,0.4,0.0,52.5,31.2,30.6,30.0,0,0,0,
18,0104,8/5/2024 6:58:35 PM ,3417,20.908,20.780,0.127,0.1,2538,0.048,0.148,0.100,0.1,0.743,16.2,0.918,75.00,STABLE / OPEN,0.06,0.22,0.000,0.278,339,134,422,206,20,0.0,0.4,0.0,53.0,31.3,30.4,30.0,0,0,0,
19,0104,8/5/2024 7:04:15 PM ,3545,20.908,20.775,0.133,0.1,2684,0.048,0.154,0.106,0.1,0.757,16.8,0.917,75.00,UNSTABLE / OPEN,0.00,0.22,0.066,0.345,321,70,349,92,10,0.0,0.4,0.0,52.8,31.3,30.1,30.0,0,0,0,
20,0104,8/5/2024 7:09:55 PM ,3683,20.908,20.770,0.138,0.1,2791,0.048,0.158,0.110,0.1,0.758,17.5,0.918,75.00,STABLE / OPEN,0.00,0.22,0.000,0.345,708,437,838,563,84,0.0,0.4,0.0,52.9,31.3,30.5,30.0,0,0,0,
21,0104,8/5/2024 7:15:35 PM ,3758,20.908,20.766,0.141,0.1,2923,0.047,0.162,0.115,0.1,0.778,17.9,0.917,75.00,STABLE / OPEN,0.05,0.27,0.000,0.345,781,384,932,561,37,0.0,0.4,0.0,53.7,31.3,30.2,30.0,0,0,0,
22,0104,8/5/2024 7:21:15 PM ,3742,20.908,20.767,0.140,0.1,2903,0.046,0.161,0.114,0.1,0.776,17.9,0.918,75.00,STABLE / OPEN,0.00,0.27,0.000,0.345,338,148,498,257,21,0.0,0.4,0.0,53.5,31.3,30.6,30.0,0,0,0,
23,0104,8/5/2024 7:26:55 PM ,3901,20.908,20.761,0.147,0.2,3025,0.046,0.165,0.119,0.1,0.775,18.6,0.917,75.00,STABLE / OPEN,0.00,0.27,0.000,0.345,974,586,1088,705,94,0.0,0.4,0.0,53.9,31.3,30.4,30.0,0,0,0,
24,0104,8/5/2024 7:32:35 PM ,3954,20.908,20.759,0.149,0.2,3092,0.046,0.167,0.122,0.1,0.782,18.9,0.919,75.00,STABLE / OPEN,0.00,0.27,0.000,0.345,696,340,1049,642,42,0.0,0.4,0.0,53.2,31.4,30.0,30.0,0,0,0,
25,0104,8/5/2024 7:38:15 PM ,3975,20.908,20.758,0.150,0.2,3114,0.046,0.168,0.123,0.1,0.783,19.0,0.917,75.00,STABLE / OPEN,0.00,0.27,0.000,0.345,344,192,568,332,96,0.0,0.4,0.0,53.1,31.3,30.6,30.0,0,0,0,
26,0104,8/5/2024 7:43:55 PM ,3955,20.908,20.758,0.150,0.2,3192,0.045,0.171,0.126,0.1,0.807,19.0,0.918,75.00,UNSTABLE / OPEN,0.11,0.38,0.000,0.345,799,480,952,661,89,0.0,0.4,0.0,53.1,31.3,30.2,30.0,0,0,0,
27,0104,8/5/2024 7:49:35 PM ,3882,20.908,20.761,0.147,0.2,3166,0.045,0.170,0.125,0.1,0.816,18.7,0.918,75.00,UNSTABLE / OPEN,0.04,0.42,0.088,0.433,665,344,957,586,23,0.0,0.4,0.0,52.9,31.4,30.6,30.0,0,0,0,
28,0104,8/5/2024 7:55:15 PM ,4010,20.908,20.756,0.152,0.2,3244,0.045,0.173,0.128,0.2,0.809,19.3,0.916,75.00,UNSTABLE / OPEN,0.00,0.42,0.000,0.433,1019,540,1216,816,72,0.0,0.4,0.0,53.1,31.3,30.4,30.0,0,0,0,
29,0104,8/5/2024 8:00:55 PM ,3986,20.908,20.756,0.151,0.2,3262,0.045,0.174,0.129,0.2,0.818,19.2,0.916,75.00,STABLE / OPEN,0.00,0.42,0.000,0.433,609,311,1083,697,28,0.0,0.4,0.0,52.7,31.4,30.1,30.0,0,0,0,
30,0104,8/5/2024 8:06:35 PM ,3975,20.908,20.757,0.150,0.2,3232,0.045,0.172,0.127,0.2,0.813,19.1,0.918,75.00,STABLE / OPEN,0.00,0.42,0.000,0.433,871,510,1211,780,53,0.0,0.4,0.0,52.6,31.4,30.6,30.0,0,0,0,
31,0104,8/5/2024 8:12:15 PM ,3987,20.908,20.757,0.151,0.2,3229,0.045,0.172,0.127,0.2,0.810,19.2,0.918,75.00,UNSTABLE / OPEN,0.00,0.42,0.000,0.433,604,203,762,408,27,0.0,0.4,0.0,52.1,31.4,30.2,30.0,0,0,0,
32,0104,8/5/2024 8:17:55 PM ,3950,20.908,20.758,0.149,0.2,3184,0.045,0.170,0.125,0.2,0.806,19.0,0.919,75.00,STABLE / OPEN,0.15,0.58,0.000,0.433,326,209,458,289,195,0.0,0.4,0.0,52.1,31.4,30.5,30.0,0,0,0,
33,0104,8/5/2024 8:23:35 PM ,3985,20.908,20.756,0.151,0.2,3302,0.044,0.175,0.130,0.2,0.829,19.3,0.918,75.00,UNSTABLE / OPEN,0.00,0.58,0.065,0.498,1121,705,1494,1090,132,0.0,0.4,0.0,52.1,31.4,30.5,30.0,0,0,0,
34,0104,8/5/2024 8:29:15 PM ,4052,20.908,20.753,0.154,0.2,3389,0.044,0.178,0.134,0.2,0.836,19.6,0.917,75.00,STABLE / OPEN,0.00,0.58,0.000,0.498,1237,765,1481,1049,109,0.0,0.4,0.0,52.3,31.3,30.1,30.0,0,0,0,
35,0104,8/5/2024 8:34:55 PM ,4021,20.908,20.755,0.153,0.3,3330,0.044,0.176,0.131,0.2,0.828,19.4,0.918,75.00,STABLE / OPEN,0.00,0.58,0.000,0.498,847,487,1094,680,71,0.0,0.4,0.0,53.6,31.4,30.6,30.0,0,0,0,
36,0104,8/5/2024 8:40:35 PM ,4017,20.908,20.755,0.153,0.3,3317,0.044,0.175,0.131,0.2,0.826,19.4,0.915,75.00,UNSTABLE / OPEN,0.00,0.58,0.000,0.498,760,370,1066,659,34,0.0,0.4,0.0,53.2,31.4,30.3,30.0,0,0,0,
37,0104,8/5/2024 8:46:15 PM ,4086,20.908,20.753,0.155,0.3,3338,0.045,0.177,0.132,0.2,0.817,19.7,0.917,75.00,STABLE / OPEN,0.00,0.58,0.000,0.498,483,189,614,363,38,0.0,0.4,0.0,52.7,31.4,30.1,30.0,0,0,0,
38,0104,8/5/2024 8:51:55 PM ,4117,20.908,20.751,0.156,0.3,3385,0.045,0.178,0.134,0.2,0.822,19.9,0.917,75.00,UNSTABLE / OPEN,0.00,0.58,0.110,0.607,624,403,900,567,125,0.0,0.4,0.0,52.9,31.3,30.6,30.0,0,0,0,
39,0104,8/5/2024 8:57:35 PM ,4018,20.908,20.754,0.154,0.3,3437,0.045,0.180,0.136,0.2,0.855,19.6,0.917,75.00,UNSTABLE / OPEN,0.15,0.72,0.000,0.607,1044,638,1502,1075,100,0.0,0.4,0.0,52.7,31.3,30.2,30.0,0,0,0,
40,0104,8/5/2024 9:03:15 PM ,4043,20.908,20.753,0.154,0.3,3420,0.045,0.180,0.135,0.2,0.846,19.6,0.917,75.00,UNSTABLE / OPEN,0.00,0.72,0.065,0.672,928,561,1140,755,127,0.0,0.4,0.0,52.4,31.4,30.6,30.0,0,0,0,
41,0104,8/5/2024 9:08:55 PM ,3916,20.908,20.759,0.149,0.3,3300,0.045,0.175,0.130,0.2,0.843,19.0,0.919,75.00,STABLE / OPEN,0.00,0.72,0.000,0.672,447,178,623,322,20,0.0,0.4,0.0,52.5,31.4,30.4,30.0,0,0,0,
42,0104,8/5/2024 9:14:35 PM ,4053,20.908,20.752,0.156,0.3,3522,0.045,0.184,0.139,0.2,0.869,19.8,0.915,75.00,UNSTABLE / OPEN,0.00,0.72,0.000,0.672,598,360,877,557,61,0.0,0.4,0.0,52.3,31.4,30.1,30.0,0,0,0,
43,0104,8/5/2024 9:20:15 PM ,4203,20.908,20.747,0.161,0.3,3605,0.045,0.187,0.142,0.3,0.858,20.5,0.919,75.00,UNSTABLE / OPEN,0.00,0.72,0.000,0.672,1203,770,1583,1086,149,0.0,0.4,0.0,52.4,31.4,30.6,30.0,0,0,0,
44,0104,8/5/2024 9:25:55 PM ,4087,20.908,20.751,0.156,0.3,3471,0.045,0.182,0.137,0.3,0.849,19.9,0.916,75.00,UNSTABLE / OPEN,0.00,0.72,0.000,0.672,752,463,1092,760,130,0.0,0.4,0.0,52.1,31.4,30.3,30.0,0,0,0,
45,0104,8/5/2024 9:31:35 PM ,4173,20.908,20.748,0.159,0.3,3530,0.045,0.184,0.139,0.3,0.846,20.3,0.917,75.00,STABLE / OPEN,0.16,0.89,0.000,0.672,782,526,958,628,157,0.0,0.4,0.0,52.1,31.4,30.1,30.0,0,0,0,
46,0104,8/5/2024 9:37:15 PM ,4052,20.908,20.752,0.155,0.3,3463,0.045,0.182,0.137,0.3,0.854,19.7,0.916,75.00,UNSTABLE / OPEN,0.00,0.89,0.127,0.799,560,290,1002,629,67,0.0,0.4,0.0,52.1,31.4,30.5,30.0,0,0,0,
47,0104,8/5/2024 9:42:55 PM ,4032,20.908,20.753,0.154,0.4,3487,0.045,0.182,0.137,0.3,0.865,19.7,0.919,75.00,STABLE / OPEN,0.00,0.89,0.000,0.799,895,488,1104,771,123,0.0,0.4,0.0,52.1,31.4,30.2,30.0,0,0,0,
48,0104,8/5/2024 9:48:35 PM ,3952,20.908,20.756,0.152,0.4,3468,0.045,0.182,0.137,0.3,0.877,19.4,0.916,75.00,STABLE / OPEN,0.11,1.00,0.000,0.799,833,456,1344,890,32,0.0,0.4,0.0,52.4,31.4,30.6,30.0,0,0,0,
49,0104,8/5/2024 9:54:15 PM ,4051,20.908,20.752,0.156,0.4,3578,0.045,0.186,0.141,0.3,0.883,19.9,0.918,75.00,UNSTABLE / OPEN,0.00,1.00,0.000,0.799,1086,710,1393,974,100,0.0,0.4,0.0,52.1,31.4,30.4,30.0,0,0,0,
50,0104,8/5/2024 9:59:55 PM ,4075,20.908,20.752,0.156,0.4,3506,0.045,0.183,0.138,0.3,0.860,19.9,0.917,75.00,UNSTABLE / OPEN,0.00,1.00,0.000,0.799,161,109,424,139,158,0.0,0.4,0.0,51.8,31.4,30.1,30.0,0,0,0,
51,0104,8/5/2024 10:05:35 PM ,4098,20.908,20.751,0.157,0.4,3540,0.045,0.184,0.140,0.3,0.864,20.0,0.918,75.00,STABLE / OPEN,0.00,1.00,0.000,0.799,780,434,943,600,81,0.0,0.4,0.0,53.1,31.4,30.6,30.0,0,0,0,
52,0104,8/5/2024 10:11:15 PM ,4097,20.908,20.751,0.156,0.4,3466,0.045,0.181,0.137,0.3,0.846,19.9,0.918,75.00,UNSTABLE / OPEN,0.00,1.00,0.235,1.034,534,262,799,496,90,0.0,0.4,0.0,52.7,31.4,30.3,30.0,0,0,0,
53,0104,8/5/2024 10:16:55 PM ,4063,20.908,20.752,0.155,0.4,3477,0.045,0.182,0.137,0.3,0.856,19.8,0.918,75.00,STABLE / OPEN,0.09,1.08,0.000,1.034,900,495,1258,795,39,0.0,0.4,0.0,52.4,31.4,30.3,30.0,0,0,0,
54,0104,8/5/2024 10:22:35 PM ,4074,20.908,20.752,0.156,0.4,3466,0.045,0.181,0.137,0.3,0.851,19.8,0.918,75.00,UNSTABLE / OPEN,0.00,1.08,0.096,1.130,598,364,818,540,189,0.0,0.4,0.0,51.9,31.4,30.5,30.0,0,0,0,
55,0104,8/5/2024 10:28:15 PM ,4047,20.908,20.753,0.154,0.4,3420,0.045,0.180,0.135,0.3,0.845,19.7,0.918,75.00,STABLE / OPEN,0.08,1.16,0.000,1.130,728,406,1281,904,66,0.0,0.4,0.0,52.3,31.4,30.2,30.0,0,0,0,
56,0104,8/5/2024 10:33:55 PM ,3900,20.908,20.758,0.149,0.4,3380,0.045,0.178,0.133,0.3,0.867,19.0,0.918,75.00,UNSTABLE / OPEN,0.00,1.16,0.000,1.130,367,193,582,283,29,0.0,0.4,0.0,52.3,31.4,30.6,30.0,0,0,0,
57,0104,8/5/2024 10:39:35 PM ,3995,20.908,20.755,0.152,0.4,3359,0.045,0.177,0.132,0.4,0.841,19.4,0.917,75.00,STABLE / OPEN,0.00,1.16,0.000,1.130,794,500,1007,689,73,0.0,0.4,0.0,52.1,31.4,30.4,30.0,0,0,0,
58,0104,8/5/2024 10:45:15 PM ,3907,20.908,20.758,0.149,0.4,3312,0.045,0.175,0.131,0.4,0.848,19.0,0.917,75.00,STABLE / OPEN,0.00,1.16,0.000,1.130,218,97,372,198,8,0.0,0.4,0.0,52.1,31.4,30.1,30.0,0,0,0,
59,0104,8/5/2024 10:50:55 PM ,3988,20.908,20.755,0.153,0.5,3437,0.045,0.180,0.135,0.4,0.862,19.4,0.918,75.00,UNSTABLE / OPEN,0.00,1.16,0.000,1.130,584,353,895,507,68,0.0,0.4,0.0,51.8,31.4,30.6,30.0,0,0,0,
60,0104,8/5/2024 10:56:35 PM ,3881,20.908,20.759,0.149,0.5,3342,0.045,0.177,0.132,0.4,0.861,18.9,0.917,75.00,UNSTABLE / OPEN,0.00,1.16,0.000,1.130,830,424,1182,714,15,0.0,0.4,0.0,51.8,31.4,30.3,30.0,0,0,0,
61,0104,8/5/2024 11:02:15 PM ,3925,20.908,20.757,0.151,0.5,3430,0.045,0.180,0.135,0.4,0.874,19.2,0.917,75.00,UNSTABLE / OPEN,0.16,1.32,0.067,1.196,297,162,632,345,124,0.0,0.4,0.0,51.6,31.4,30.1,30.0,0,0,0,
62,0104,8/5/2024 11:07:55 PM ,3842,20.908,20.760,0.147,0.5,3353,0.045,0.177,0.132,0.4,0.873,18.8,0.918,75.00,STABLE / OPEN,0.00,1.32,0.064,1.260,1103,698,1180,783,49,0.0,0.4,0.0,52.0,31.4,30.6,30.0,0,0,0,
63,0104,8/5/2024 11:13:35 PM ,3911,20.908,20.758,0.150,0.5,3398,0.045,0.179,0.134,0.4,0.869,19.1,0.917,75.00,STABLE / OPEN,0.00,1.32,0.000,1.260,535,295,932,661,78,0.0,0.4,0.0,52.3,31.4,30.2,30.0,0,0,0,
64,0104,8/5/2024 11:19:15 PM ,3888,20.908,20.758,0.150,0.5,3429,0.045,0.180,0.135,0.4,0.882,19.1,0.917,75.00,STABLE / OPEN,0.00,1.32,0.000,1.260,911,454,1525,998,58,0.0,0.4,0.0,51.8,31.4,30.4,30.0,0,0,0,
65,0104,8/5/2024 11:24:55 PM ,3891,20.908,20.758,0.150,0.5,3467,0.045,0.182,0.137,0.4,0.891,19.1,0.917,75.00,UNSTABLE / OPEN,0.09,1.41,0.121,1.381,1078,687,1386,964,133,0.0,0.4,0.0,51.9,31.4,30.5,30.0,0,0,0,
66,0104,8/5/2024 11:30:35 PM ,3818,20.908,20.761,0.146,0.5,3316,0.045,0.176,0.131,0.4,0.868,18.7,0.918,75.00,STABLE / OPEN,0.00,1.41,0.000,1.381,783,429,996,612,32,0.0,0.4,0.0,52.0,31.4,30.1,30.0,0,0,0,
67,0104,8/5/2024 11:36:15 PM ,3655,20.908,20.768,0.140,0.5,3151,0.045,0.169,0.124,0.4,0.862,17.8,0.918,75.00,STABLE / OPEN,0.00,1.41,0.000,1.381,474,219,376,177,18,0.0,0.4,0.0,52.0,31.4,30.6,30.0,0,0,0,
68,0104,8/5/2024 11:41:55 PM ,3638,20.908,20.768,0.139,0.5,3160,0.045,0.169,0.124,0.4,0.869,17.8,0.918,75.00,STABLE / OPEN,0.00,1.41,0.000,1.381,485,264,519,275,52,0.0,0.4,0.0,51.9,31.3,30.4,30.0,0,0,0,
69,0104,8/5/2024 11:47:35 PM ,3659,20.908,20.767,0.140,0.5,3172,0.045,0.171,0.125,0.4,0.867,17.9,0.916,75.00,STABLE / OPEN,0.00,1.41,0.000,1.381,369,144,550,231,11,0.0,0.4,0.0,51.8,31.4,30.0,30.0,0,0,0,
70,0104,8/5/2024 11:53:15 PM ,3616,20.908,20.769,0.138,0.5,3124,0.045,0.168,0.123,0.4,0.864,17.6,0.918,75.00,STABLE / OPEN,0.05,1.47,0.000,1.381,489,208,775,440,9,0.0,0.4,0.0,51.7,31.4,30.6,30.0,0,0,0,
71,0104,8/5/2024 11:58:55 PM ,3746,20.908,20.764,0.144,0.5,3246,0.045,0.173,0.128,0.5,0.866,18.3,0.916,75.00,STABLE / OPEN,0.00,1.47,0.000,1.381,749,427,1047,717,212,0.0,0.4,0.0,51.3,31.4,30.3,30.0,0,0,0,
72,0104,8/6/2024 12:04:35 AM ,3645,20.908,20.768,0.140,0.6,3166,0.045,0.170,0.125,0.5,0.869,17.8,0.916,75.00,STABLE / OPEN,0.00,1.47,0.089,1.470,689,373,1233,823,48,0.0,0.4,0.0,51.2,31.4,30.1,30.0,0,0,0,
73,0104,8/6/2024 12:10:15 AM ,3509,20.908,20.772,0.135,0.6,3105,0.045,0.168,0.123,0.5,0.885,17.2,0.916,75.00,UNSTABLE / OPEN,0.00,1.47,0.000,1.470,925,501,914,555,89,0.0,0.4,0.0,51.5,31.4,30.6,30.0,0,0,0,
74,0104,8/6/2024 12:15:55 AM ,3575,20.908,20.770,0.137,0.6,3128,0.045,0.168,0.123,0.5,0.875,17.5,0.917,75.00,STABLE / OPEN,0.00,1.47,0.000,1.470,102,29,525,207,58,0.0,0.4,0.0,51.8,31.4,30.2,30.0,0,0,0,
75,0104,8/6/2024 12:21:35 AM ,3497,20.908,20.773,0.135,0.6,3095,0.045,0.167,0.122,0.5,0.885,17.2,0.917,75.00,STABLE / OPEN,0.00,1.47,0.113,1.583,141,60,466,191,2,0.0,0.4,0.0,51.4,31.4,30.5,30.0,0,0,0,
76,0104,8/6/2024 12:27:15 AM ,3375,20.908,20.778,0.130,0.6,2989,0.045,0.163,0.118,0.5,0.885,16.6,0.919,75.00,STABLE / OPEN,0.26,1.72,0.000,1.583,128,60,434,165,0,0.0,0.4,0.0,51.3,31.4,30.5,30.0,0,0,0,
77,0104,8/6/2024 12:32:55 AM ,2930,20.908,20.795,0.112,0.6,2532,0.045,0.145,0.100,0.5,0.864,14.3,0.916,75.00,STABLE / OPEN,0.00,1.72,0.000,1.583,47,25,724,196,0,0.0,0.4,0.0,50.9,31.4,30.0,30.0,0,0,0,
78,0104,8/6/2024 12:38:35 AM ,2415,20.908,20.815,0.093,0.6,2108,0.045,0.128,0.083,0.5,0.873,11.8,0.918,75.00,STABLE / OPEN,0.00,1.72,0.000,1.583,0,0,195,3,0,0.0,0.4,0.0,50.8,31.3,30.6,30.0,0,0,0,
79,0104,8/6/2024 12:44:15 AM ,2134,20.908,20.826,0.082,0.6,1860,0.045,0.119,0.073,0.5,0.872,10.4,0.917,75.00,STABLE / OPEN,0.00,1.72,0.000,1.583,0,0,203,4,0,0.0,0.4,0.0,50.5,31.4,30.3,30.0,0,0,0,
80,0104,8/6/2024 12:49:55 AM ,2028,20.908,20.830,0.078,0.6,1739,0.045,0.114,0.069,0.5,0.858,9.9,0.917,75.00,STABLE / OPEN,0.00,1.72,0.000,1.583,0,0,205,0,0,0.0,0.4,0.0,50.2,31.4,30.2,30.0,0,0,0,
81,0104,8/6/2024 12:55:35 AM ,1948,20.908,20.833,0.075,0.6,1722,0.045,0.113,0.068,0.5,0.884,9.6,0.917,75.00,STABLE / OPEN,0.00,1.72,0.000,1.583,0,0,96,0,0,0.0,0.4,0.0,50.3,31.4,30.5,30.0,0,0,0,
82,0104,8/6/2024 1:01:15 AM ,1862,20.908,20.836,0.071,0.6,1621,0.045,0.109,0.064,0.5,0.870,9.1,0.917,75.00,STABLE / OPEN,0.00,1.72,0.000,1.583,0,0,94,3,0,0.0,0.4,0.0,50.1,31.4,30.2,30.0,0,0,0,
83,0104,8/6/2024 1:06:55 AM ,1913,20.908,20.834,0.074,0.6,1712,0.045,0.112,0.067,0.5,0.895,9.4,0.918,75.00,STABLE / OPEN,0.00,1.72,0.000,1.583,10,0,126,12,0,0.0,0.4,0.0,50.0,31.3,30.5,30.0,0,0,0,
84,0104,8/6/2024 1:12:35 AM ,1852,20.908,20.836,0.071,0.6,1644,0.045,0.110,0.065,0.5,0.887,9.1,0.917,75.00,STABLE / OPEN,0.00,1.72,0.000,1.583,6,0,523,103,0,0.0,0.4,0.0,50.0,31.3,30.4,30.0,0,0,0,
85,0104,8/6/2024 1:18:15 AM ,1867,20.908,20.837,0.071,0.6,1570,0.045,0.107,0.062,0.5,0.841,9.1,0.918,75.00,STABLE / OPEN,0.00,1.72,0.000,1.583,18,0,294,54,0,0.0,0.4,0.0,49.8,31.3,30.1,30.0,0,0,0,
