===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============
1,110,10/7/21 11:27,4426,20.91,20.704,0.205,0,3212,0.055,0.213,0.158,0,0.726,20.8,0.893,75,UNSTABLE / OPEN,0.04,0.04,0,0,465,283,981,699,39,0,0,ERR:0,38.7,31.1,30.7,30,0,0,100
2,110,10/7/21 11:32,4356,20.91,20.708,0.202,0,3080,0.055,0.207,0.152,0,0.707,20.4,0.893,75,UNSTABLE / OPEN,0,0.04,0.101,0.101,631,372,1219,794,89,0,0,ERR:0,39.1,31.2,30.4,30,0,0,100
3,110,10/7/21 11:38,4329,20.91,20.71,0.2,0,3048,0.055,0.205,0.15,0,0.704,20.3,0.894,75,UNSTABLE / OPEN,0,0.04,0,0.101,669,403,1194,801,91,0,0,ERR:0,40.4,31.3,30.1,30,0,0,100
4,110,10/7/21 11:44,4308,20.91,20.711,0.199,0,3069,0.054,0.205,0.151,0,0.712,20.2,0.894,75,UNSTABLE / OPEN,0.08,0.12,0.068,0.169,408,189,809,517,84,0,0,ERR:0,39.7,31.3,30.5,30,0,0,100
5,110,10/7/21 11:49,4279,20.91,20.711,0.199,0,3132,0.053,0.207,0.154,0,0.732,20.2,0.893,75,UNSTABLE / OPEN,0,0.12,0,0.169,658,419,1269,848,117,1,0,ERR:0,39.7,31.4,30.2,30,0,0,100
6,110,10/7/21 11:55,4229,20.91,20.714,0.196,0.1,3064,0.052,0.203,0.151,0,0.725,19.9,0.894,75,STABLE / OPEN,0.05,0.17,0.054,0.223,514,278,775,510,54,1,0,ERR:0,39.6,31.4,30.6,30,0,0,100
7,110,10/7/21 12:01,4268,20.91,20.709,0.201,0.1,3328,0.05,0.214,0.164,0,0.78,20.4,0.893,75,UNSTABLE / OPEN,0,0.17,0,0.223,336,191,863,503,10,0,0,ERR:0,39.7,31.5,30.4,30,0,0,100
8,110,10/7/21 12:06,4150,20.91,20.715,0.194,0.1,3172,0.049,0.206,0.156,0.1,0.764,19.7,0.893,75,UNSTABLE / OPEN,0,0.17,0.116,0.34,595,364,1264,885,46,0,0,ERR:0,39.3,31.5,30.1,30,0,0,100
9,110,10/7/21 12:12,4202,20.91,20.714,0.196,0.1,3189,0.05,0.206,0.157,0.1,0.759,20,0.895,75,UNSTABLE / OPEN,0.07,0.24,0.051,0.39,510,301,910,584,87,0,0,ERR:0,39.4,31.6,30.6,30,0,0,100
10,110,10/7/21 12:18,4160,20.91,20.716,0.194,0.1,3150,0.049,0.204,0.155,0.1,0.757,19.8,0.895,75,STABLE / OPEN,0,0.24,0.068,0.459,577,335,1128,763,66,0,0,ERR:0,39.3,31.6,30.3,30,0,0,100
11,110,10/7/21 12:23,4073,20.91,20.719,0.19,0.1,3098,0.048,0.201,0.152,0.1,0.761,19.4,0.895,75,UNSTABLE / OPEN,0,0.24,0,0.459,397,227,763,476,50,0,0,ERR:0,39.2,31.6,30.2,30,0,0,100
12,110,10/7/21 12:29,3989,20.91,20.723,0.187,0.1,3055,0.049,0.199,0.15,0.1,0.766,19,0.894,75,STABLE / OPEN,0.03,0.27,0,0.459,538,312,867,528,56,0,0,ERR:0,39.3,31.6,30.5,30,0,0,100
13,110,10/7/21 12:35,3800,20.91,20.732,0.177,0.1,2865,0.048,0.189,0.141,0.1,0.754,18,0.894,75,STABLE / OPEN,0.04,0.31,0,0.459,402,190,674,392,14,2,0,ERR:0,39.2,31.7,30.3,30,0,0,100
14,110,10/7/21 12:40,3844,20.91,20.731,0.179,0.1,2882,0.048,0.189,0.142,0.1,0.75,18.2,0.894,75,STABLE / OPEN,0.04,0.35,0.098,0.556,531,332,1057,715,78,0,0,ERR:0,38.9,31.7,30.4,30,0,0,100
15,110,10/7/21 12:46,3865,20.91,20.73,0.18,0.1,2886,0.047,0.189,0.142,0.1,0.747,18.3,0.895,75,STABLE / OPEN,0.19,0.54,0,0.556,272,129,506,249,37,0,0,ERR:0,39,31.6,30.5,30,0,0,100
16,110,10/7/21 12:52,3805,20.91,20.732,0.178,0.2,2909,0.047,0.19,0.143,0.1,0.765,18.1,0.896,75,STABLE / OPEN,0,0.54,0.091,0.647,482,309,834,541,51,0,0,ERR:0,39.2,31.7,30.2,30,0,0,100
17,110,10/7/21 12:57,3710,20.91,20.736,0.174,0.2,2888,0.047,0.189,0.142,0.1,0.778,17.7,0.894,75,STABLE / OPEN,0,0.54,0.078,0.725,372,213,726,440,49,0,0,ERR:0,39.1,31.7,30.4,30,0,0,100
18,110,10/7/21 13:03,3711,20.91,20.735,0.175,0.2,2947,0.047,0.192,0.145,0.1,0.794,17.8,0.895,75,STABLE / OPEN,0,0.54,0,0.725,322,154,786,458,62,0,0,ERR:0,39,31.7,30.5,30,0,0,100
19,110,10/7/21 13:09,3600,20.91,20.74,0.17,0.2,2879,0.047,0.189,0.142,0.1,0.8,17.3,0.892,75,STABLE / OPEN,0,0.54,0.073,0.798,261,125,628,342,17,0,0,ERR:0,39,31.7,30.2,30,0,0,100
20,110,10/7/21 13:14,3566,20.91,20.742,0.168,0.2,2832,0.046,0.186,0.14,0.1,0.794,17.1,0.893,75,UNSTABLE / OPEN,0.35,0.9,0,0.798,363,188,680,422,11,0,0,ERR:0,39.2,31.7,30.7,30,0,0,100
21,110,10/7/21 13:20,3488,20.91,20.744,0.166,0.2,2920,0.046,0.19,0.144,0.2,0.837,16.9,0.893,75,UNSTABLE / OPEN,0,0.9,0,0.798,443,245,742,408,73,3,0,ERR:0,39.4,31.6,30.3,30,0,0,100
22,110,10/7/21 13:26,3551,20.91,20.742,0.168,0.2,2864,0.048,0.188,0.141,0.2,0.806,17.1,0.894,75,STABLE / OPEN,0,0.9,0,0.798,700,433,1057,674,95,0,0,ERR:0,39.3,31.7,30.7,30,0,0,100
23,110,10/7/21 13:31,3485,20.91,20.747,0.163,0.2,2659,0.047,0.178,0.131,0.2,0.763,16.6,0.894,75,STABLE / OPEN,0,0.9,0,0.798,224,124,443,252,41,0,0,ERR:0,39,31.7,30.4,30,0,0,100
24,110,10/7/21 13:37,3381,20.91,20.752,0.158,0.2,2593,0.047,0.175,0.128,0.2,0.767,16.1,0.894,75,UNSTABLE / OPEN,0,0.9,0,0.798,219,111,469,242,15,0,0,ERR:0,39,31.7,30,30,0,0,100
25,110,10/7/21 13:43,4106,20.91,20.714,0.196,0.2,3466,0.047,0.218,0.171,0.2,0.844,19.9,0.894,75,UNSTABLE / OPEN,0,0.9,0,0.798,440,269,595,370,32,0,0,ERR:0,39.1,31.7,30.6,30,0,0,100
26,110,10/7/21 13:48,4192,20.91,20.711,0.198,0.2,3438,0.047,0.216,0.169,0.2,0.82,20.2,0.895,75,STABLE / OPEN,0,0.9,0,0.798,722,405,1118,758,107,0,0,ERR:0,39.2,31.7,30.3,30,0,0,100
27,110,10/7/21 13:54,4145,20.91,20.714,0.195,0.3,3362,0.047,0.212,0.165,0.2,0.811,20,0.896,75,STABLE / OPEN,0,0.9,0.176,0.974,493,315,976,613,58,0,0,ERR:0,39.2,31.7,30.1,30,0,0,100
28,110,10/7/21 14:00,3879,20.91,20.727,0.183,0.3,3151,0.046,0.201,0.155,0.2,0.812,18.7,0.897,75,UNSTABLE / OPEN,0,0.9,0,0.974,367,144,542,283,44,0,0,ERR:0,39.1,31.7,30.6,30,0,0,100
29,110,10/7/21 14:05,3702,20.91,20.735,0.175,0.3,2989,0.046,0.193,0.147,0.2,0.807,17.8,0.896,75,UNSTABLE / OPEN,0,0.9,0,0.974,283,155,649,367,1,0,0,ERR:0,38.8,31.7,30.3,30,0,0,100
30,110,10/7/21 14:11,3639,20.91,20.739,0.171,0.3,2906,0.046,0.189,0.143,0.2,0.799,17.5,0.895,75,STABLE / OPEN,0,0.9,0,0.974,409,238,772,479,38,1,0,ERR:0,38.9,31.7,30.1,30,0,0,100
31,110,10/7/21 14:17,3493,20.91,20.746,0.163,0.3,2695,0.046,0.179,0.132,0.2,0.772,16.6,0.896,75,STABLE / OPEN,0,0.9,0,0.974,375,203,744,429,12,0,0,ERR:0,38.9,31.7,30.6,30,0,0,100
32,110,10/7/21 14:22,3382,20.91,20.752,0.158,0.3,2606,0.046,0.174,0.128,0.2,0.77,16.1,0.895,75,STABLE / OPEN,0,0.9,0,0.974,317,189,687,386,12,1,0,ERR:0,38.8,31.7,30.3,30,0,0,100
33,110,10/7/21 14:28,3457,20.91,20.747,0.163,0.3,2751,0.046,0.181,0.135,0.2,0.796,16.6,0.895,75,STABLE / OPEN,0,0.9,0.158,1.132,323,107,663,235,1,0,0,ERR:0,39.1,31.7,30.2,30,0,0,100
34,110,10/7/21 14:34,3443,20.91,20.748,0.162,0.3,2736,0.046,0.18,0.134,0.2,0.795,16.5,0.895,75,STABLE / OPEN,0,0.9,0,1.132,622,419,1092,736,93,0,0,ERR:0,39,31.7,30.6,30,0,0,100
35,110,10/7/21 14:39,3411,20.91,20.75,0.159,0.3,2614,0.046,0.174,0.129,0.3,0.766,16.2,0.895,75,STABLE / OPEN,0.09,0.98,0,1.132,208,137,428,234,11,0,0,ERR:0,38.9,31.7,30.3,30,0,0,100
36,110,10/7/21 14:45,3360,20.91,20.753,0.157,0.3,2595,0.046,0.173,0.128,0.3,0.772,16,0.895,75,STABLE / OPEN,0.18,1.16,0.059,1.191,296,74,447,184,23,0,0,ERR:0,39,31.7,30.2,30,0,0,100
37,110,10/7/21 14:51,3359,20.91,20.752,0.158,0.3,2626,0.046,0.175,0.129,0.3,0.782,16,0.895,75,STABLE / OPEN,0,1.16,0,1.191,392,202,820,446,43,0,0,ERR:0,39,31.7,30.6,30,0,0,100
38,110,10/7/21 14:56,3183,20.91,20.758,0.151,0.4,2686,0.046,0.178,0.132,0.3,0.844,15.5,0.895,75,STABLE / OPEN,0,1.16,0,1.191,179,92,451,234,1,0,0,ERR:0,39,31.7,30.3,30,0,0,100
39,110,10/7/21 15:02,3081,20.91,20.763,0.147,0.4,2658,0.045,0.176,0.131,0.3,0.863,15,0.895,75,STABLE / OPEN,0,1.16,0,1.191,124,52,299,128,6,0,0,ERR:0,38.8,31.7,30.3,30,0,0,100
40,110,10/7/21 15:08,3267,20.91,20.756,0.154,0.4,2594,0.046,0.173,0.128,0.3,0.794,15.7,0.894,75,STABLE / OPEN,0,1.16,0,1.191,281,148,403,230,73,0,0,ERR:0,38.8,31.6,30.5,30,0,0,100
41,110,10/7/21 15:13,3035,20.91,20.765,0.145,0.4,2594,0.045,0.173,0.128,0.3,0.855,14.8,0.895,75,STABLE / OPEN,0,1.16,0,1.191,236,146,423,249,7,0,0,ERR:0,38.6,31.6,30.2,30,0,0,100
42,110,10/7/21 15:19,2617,20.91,20.786,0.124,0.4,2181,0.046,0.153,0.107,0.3,0.834,12.7,0.895,75,STABLE / OPEN,0,1.16,0,1.191,397,32,128,68,0,0,0,ERR:0,38.4,31.7,30.4,30,0,0,100
43,110,10/7/21 15:25,2297,20.91,20.8,0.11,0.4,1979,0.045,0.143,0.097,0.3,0.861,11.2,0.893,75,STABLE / OPEN,0,1.16,0,1.191,32,3,18,10,0,0,0,ERR:0,38.1,31.6,30.5,30,0,0,100
44,110,10/7/21 15:30,2079,20.91,20.81,0.099,0.4,1790,0.045,0.134,0.088,0.3,0.861,10.1,0.894,75,STABLE / OPEN,0,1.16,0,1.191,14,4,23,11,0,0,0,ERR:0,38.2,31.6,30.2,30,0,0,100
45,110,10/7/21 15:36,1942,20.91,20.817,0.093,0.4,1682,0.045,0.128,0.083,0.3,0.866,9.5,0.894,75,STABLE / OPEN,0,1.16,0,1.191,22,5,63,54,0,0,0,ERR:0,37.9,31.7,30.5,30,0,0,100
46,110,10/7/21 15:42,1823,20.91,20.823,0.087,0.4,1568,0.045,0.122,0.077,0.3,0.86,8.9,0.895,75,STABLE / OPEN,0,1.16,0,1.191,0,0,102,0,0,0,0,ERR:0,37.8,31.6,30.5,30,0,0,100
47,110,10/7/21 15:47,1749,20.91,20.826,0.083,0.4,1489,0.045,0.118,0.073,0.3,0.852,8.5,0.894,75,STABLE / OPEN,0,1.16,0,1.191,12,1,12,7,0,0,0,ERR:0,37.8,31.6,30.2,30,0,0,100
48,110,10/7/21 15:53,1730,20.91,20.827,0.083,0.4,1503,0.045,0.119,0.074,0.3,0.869,8.5,0.894,75,STABLE / OPEN,0,1.16,0,1.191,12,7,133,37,0,0,0,ERR:0,37.8,31.7,30.6,30,0,0,100
49,110,10/7/21 15:59,1691,20.91,20.829,0.081,0.4,1462,0.045,0.117,0.072,0.3,0.864,8.3,0.893,75,STABLE / OPEN,0,1.16,0,1.191,153,2,56,10,0,0,0,ERR:0,37.6,31.6,30.5,30,0,0,100
50,110,10/7/21 16:04,1628,20.91,20.832,0.078,0.4,1431,0.045,0.116,0.07,0.3,0.879,8,0.894,75,STABLE / OPEN,0,1.16,0,1.191,180,0,113,0,0,0,0,ERR:0,37.6,31.6,30.1,30,0,0,100
51,110,10/7/21 16:10,1651,20.91,20.831,0.079,0.4,1445,0.046,0.117,0.071,0.3,0.875,8.1,0.896,75,STABLE / OPEN,0,1.16,0,1.191,49,7,32,14,0,0,0,ERR:0,37.5,31.6,30.5,30,0,0,100
52,110,10/7/21 16:16,1871,20.91,20.82,0.089,0.4,1610,0.045,0.125,0.079,0.3,0.861,9.1,0.893,75,UNSTABLE / OPEN,0,1.16,0,1.191,119,22,97,46,24,0,0,ERR:0,37.6,31.6,30.4,30,0,0,100
53,110,10/7/21 16:21,2618,20.91,20.784,0.126,0.4,2281,0.046,0.158,0.112,0.3,0.871,12.8,0.893,75,STABLE / OPEN,0.16,1.33,0,1.191,185,2,412,82,0,0,0,ERR:0,38.4,31.6,30.2,30,0,0,100
54,110,10/7/21 16:27,2944,20.91,20.768,0.142,0.4,2590,0.045,0.173,0.128,0.3,0.88,14.4,0.892,75,STABLE / OPEN,0.11,1.44,0,1.191,173,67,493,197,9,0,0,ERR:0,37.9,31.6,30.7,30,0,0,100
55,110,10/7/21 16:33,2989,20.91,20.767,0.143,0.5,2621,0.045,0.174,0.129,0.4,0.877,14.6,0.894,75,STABLE / OPEN,0,1.44,0,1.191,170,46,343,96,3,0,0,ERR:0,38,31.6,30.4,30,0,0,100
56,110,10/7/21 16:38,2979,20.91,20.767,0.143,0.5,2600,0.045,0.173,0.128,0.4,0.873,14.6,0.895,75,STABLE / OPEN,0,1.44,0,1.191,166,105,437,231,42,0,0,ERR:0,38.2,31.6,30,30,0,0,100
57,110,10/7/21 16:44,2462,20.91,20.793,0.117,0.5,2072,0.045,0.147,0.102,0.4,0.841,11.9,0.894,75,STABLE / OPEN,0,1.44,0,1.191,0,0,2,1,0,0,0,ERR:0,37.9,31.6,30.6,30,0,0,100
58,110,10/7/21 16:50,2099,20.91,20.81,0.1,0.5,1756,0.045,0.131,0.086,0.4,0.837,10.2,0.894,75,STABLE / OPEN,0,1.44,0,1.191,0,0,62,3,0,0,0,ERR:0,37.7,31.6,30.4,30,0,0,100
59,110,10/7/21 16:55,1931,20.91,20.818,0.091,0.5,1577,0.045,0.123,0.078,0.4,0.816,9.3,0.894,75,STABLE / OPEN,0,1.44,0,1.191,9,5,15,11,0,0,0,ERR:0,37.5,31.6,30,30,0,0,100
60,110,10/7/21 17:01,1782,20.91,20.826,0.084,0.5,1433,0.045,0.115,0.071,0.4,0.804,8.6,0.894,75,STABLE / OPEN,0,1.44,0,1.191,13,2,4,3,0,0,0,ERR:0,37.4,31.7,30.6,30,0,0,100
61,110,10/7/21 17:07,1731,20.91,20.827,0.082,0.5,1456,0.045,0.116,0.072,0.4,0.841,8.4,0.895,75,STABLE / OPEN,0,1.44,0,1.191,10,1,38,9,0,0,0,ERR:0,37.4,31.6,30.4,30,0,0,100
62,110,10/7/21 17:12,1639,20.91,20.832,0.078,0.5,1414,0.045,0.114,0.07,0.4,0.863,8,0.895,75,STABLE / OPEN,0,1.44,0,1.191,5,0,4,1,0,0,0,ERR:0,37.4,31.6,30.1,30,0,0,100
63,110,10/7/21 17:18,1655,20.91,20.831,0.079,0.5,1439,0.045,0.116,0.071,0.4,0.869,8.1,0.895,75,STABLE / OPEN,0,1.44,0,1.191,74,0,48,0,0,0,0,ERR:0,37.2,31.6,30.6,30,0,0,100
64,110,10/7/21 17:24,1637,20.91,20.831,0.079,0.5,1473,0.045,0.117,0.072,0.4,0.9,8.1,0.895,75,STABLE / OPEN,0,1.44,0,1.191,8,0,14,3,0,1,0,ERR:0,37.3,31.6,30.3,30,0,0,100
65,110,10/7/21 17:29,2307,20.91,20.799,0.111,0.5,2043,0.045,0.145,0.1,0.4,0.886,11.3,0.895,75,UNSTABLE / OPEN,0,1.44,0,1.191,78,24,283,130,61,0,0,ERR:0,37.4,31.6,30.2,30,0,0,100
66,110,10/7/21 17:35,2817,20.91,20.773,0.137,0.5,2622,0.045,0.174,0.129,0.4,0.931,14,0.895,75,UNSTABLE / OPEN,0.24,1.67,0,1.191,378,237,704,394,153,0,0,ERR:0,37.7,31.6,30.5,30,0,0,100
67,110,10/7/21 17:41,3341,20.91,20.752,0.158,0.5,2710,0.044,0.178,0.133,0.4,0.811,16.1,0.895,75,STABLE / OPEN,0,1.67,0,1.191,301,81,614,163,28,0,0,ERR:0,38.2,31.6,30.3,30,0,0,100
68,110,10/7/21 17:46,3374,20.91,20.75,0.159,0.5,2726,0.044,0.178,0.134,0.4,0.808,16.2,0.894,75,UNSTABLE / OPEN,0,1.67,0.152,1.343,390,185,608,336,20,0,0,ERR:0,37.9,31.6,30.5,30,0,0,100
69,110,10/7/21 17:52,2789,20.91,20.778,0.132,0.5,2315,0.044,0.158,0.114,0.4,0.83,13.5,0.895,75,STABLE / OPEN,0,1.67,0,1.343,56,26,222,43,0,0,0,ERR:0,37.3,31.6,30.5,30,0,0,100
70,110,10/7/21 17:58,2759,20.91,20.779,0.131,0.5,2302,0.044,0.157,0.113,0.4,0.834,13.4,0.894,75,UNSTABLE / OPEN,0,1.67,0,1.343,61,10,166,41,71,0,0,ERR:0,37.7,31.6,30.2,30,0,0,100
71,110,10/7/21 18:03,3014,20.91,20.766,0.143,0.5,2561,0.044,0.17,0.126,0.4,0.85,14.7,0.895,75,STABLE / OPEN,0.07,1.74,0,1.343,164,34,573,79,0,0,0,ERR:0,37.9,31.7,30.7,30,0,0,0
72,110,10/7/21 18:09,2791,20.91,20.777,0.133,0.6,2351,0.044,0.16,0.116,0.4,0.842,13.5,0.895,75,STABLE / OPEN,0,1.74,0,1.343,43,23,209,33,0,0,0,ERR:0,37.7,31.6,30.3,30,0,0,0
73,110,10/7/21 18:15,2418,20.91,20.795,0.115,0.6,2033,0.044,0.144,0.1,0.4,0.841,11.7,0.895,75,STABLE / OPEN,0.08,1.82,0,1.343,13,6,47,30,0,0,0,ERR:0,37.6,31.5,30.6,30,0,0,0
74,110,10/7/21 18:20,2191,20.91,20.804,0.105,0.6,1952,0.044,0.14,0.096,0.5,0.891,10.8,0.893,75,STABLE / OPEN,0,1.82,0,1.343,717,3,52,3,0,0,0,ERR:0,37.5,31.4,30.3,30,0,0,0
75,110,10/7/21 18:26,2028,20.91,20.812,0.098,0.6,1837,0.044,0.134,0.09,0.5,0.906,10,0.895,75,STABLE / OPEN,0,1.82,0.066,1.409,2,0,9,5,0,0,0,ERR:0,37.4,31.4,30.6,30,0,0,0
76,110,10/7/21 18:32,1967,20.91,20.815,0.095,0.6,1747,0.044,0.13,0.086,0.5,0.888,9.7,0.894,75,STABLE / OPEN,0,1.82,0,1.409,7,1,11,6,0,0,0,ERR:0,37.4,31.4,30.4,30,0,0,0
77,110,10/7/21 18:37,1930,20.91,20.817,0.093,0.6,1746,0.045,0.131,0.086,0.5,0.904,9.5,0.895,75,STABLE / OPEN,0,1.82,0,1.409,5,0,4,1,0,0,0,ERR:0,37.4,31.4,30.6,30,0,0,0
78,110,10/7/21 18:43,1880,20.91,20.819,0.091,0.6,1699,0.044,0.128,0.084,0.5,0.904,9.3,0.895,75,UNSTABLE / OPEN,0,1.82,0,1.409,38,8,46,27,4,0,0,ERR:0,37.4,31.4,30.3,30,0,0,0
79,110,10/7/21 18:49,2816,20.91,20.773,0.136,0.6,2634,0.044,0.174,0.129,0.5,0.935,14,0.895,75,STABLE / OPEN,0,1.82,0.039,1.448,227,31,657,173,20,0,0,ERR:0,38,31.3,30.7,30,0,0,0
80,110,10/7/21 18:54,3459,20.91,20.744,0.165,0.6,3044,0.044,0.194,0.149,0.5,0.88,16.9,0.897,75,STABLE / OPEN,0.04,1.86,0.031,1.479,318,176,667,345,99,0,0,ERR:0,38.4,31.3,30.4,30,0,0,0
81,110,10/7/21 19:00,3574,20.91,20.74,0.17,0.6,3033,0.044,0.193,0.149,0.5,0.849,17.4,0.896,75,UNSTABLE / OPEN,0.04,1.9,0,1.479,623,401,1054,684,143,0,0,ERR:0,38.2,31.4,30.6,30,0,0,0
82,110,10/7/21 19:06,3707,20.91,20.735,0.175,0.6,2980,0.044,0.191,0.146,0.5,0.804,17.8,0.896,75,STABLE / OPEN,0.05,1.95,0,1.479,378,216,688,427,60,0,0,ERR:0,38.3,31.4,30.4,30,0,0,0
83,110,10/7/21 19:11,2993,20.91,20.767,0.143,0.6,2618,0.044,0.173,0.129,0.5,0.875,14.6,0.896,75,STABLE / OPEN,0,1.95,0,1.479,25,16,77,40,0,0,0,ERR:0,37.8,31.4,30.5,30,0,0,0
84,110,10/7/21 19:17,3059,20.91,20.764,0.146,0.6,2654,0.044,0.174,0.13,0.5,0.868,14.9,0.896,75,STABLE / OPEN,0.1,2.05,0,1.479,116,20,117,59,85,0,0,ERR:0,37.8,31.4,30.4,30,0,0,0
85,110,10/7/21 19:23,2667,20.91,20.782,0.128,0.6,2342,0.044,0.159,0.115,0.5,0.878,13.1,0.893,75,STABLE / OPEN,0,2.05,0,1.479,20,18,15,11,0,0,0,ERR:0,37.7,31.4,30.3,30,0,0,0
86,110,10/7/21 19:28,3189,20.91,20.758,0.151,0.6,2659,0.044,0.175,0.131,0.5,0.834,15.4,0.894,75,STABLE / OPEN,0.04,2.09,0.135,1.614,126,17,579,70,0,0,0,ERR:0,37.9,31.4,30.4,30,0,0,0
87,110,10/7/21 19:34,3431,20.91,20.745,0.165,0.7,3077,0.044,0.195,0.151,0.5,0.897,16.9,0.895,75,UNSTABLE / OPEN,0,2.09,0,1.614,413,256,833,457,127,0,0,ERR:0,38.6,31.4,30.2,30,0,0,0
88,110,10/7/21 19:40,3730,20.91,20.732,0.178,0.7,3189,0.045,0.202,0.157,0.5,0.855,18.2,0.895,75,STABLE / OPEN,0.04,2.14,0,1.614,380,195,646,428,138,0,0,ERR:0,38.1,31.4,30.4,30,0,0,0
89,110,10/7/21 19:45,3737,20.91,20.731,0.179,0.7,3250,0.044,0.204,0.16,0.5,0.87,18.3,0.895,75,STABLE / OPEN,0,2.14,0,1.614,459,256,826,504,144,0,0,ERR:0,38.4,31.4,30.2,30,0,0,0
90,110,10/7/21 19:51,4203,20.91,20.709,0.201,0.7,3628,0.044,0.223,0.178,0.6,0.863,20.5,0.895,75,UNSTABLE / OPEN,0.04,2.17,0,1.614,759,487,1349,958,210,0,0,ERR:0,38.3,31.4,30.4,30,0,0,0
91,110,10/7/21 19:57,3930,20.91,20.724,0.186,0.7,3248,0.044,0.204,0.16,0.6,0.827,19,0.895,75,UNSTABLE / OPEN,0,2.17,0,1.614,224,124,502,273,46,0,0,ERR:0,38.4,31.4,30.2,30,0,0,0
92,110,10/7/21 20:02,3840,20.91,20.728,0.181,0.7,3131,0.044,0.198,0.154,0.6,0.815,18.5,0.895,75,STABLE / OPEN,0.19,2.37,0,1.614,135,12,135,41,45,0,0,ERR:0,37.9,31.4,30.4,30,0,0,0
93,110,10/7/21 20:08,3644,20.91,20.736,0.174,0.7,3105,0.044,0.197,0.153,0.6,0.852,17.7,0.895,75,STABLE / OPEN,0,2.37,0.095,1.709,232,107,405,206,3,0,0,ERR:0,38.4,31.4,30.2,30,0,0,0
94,110,10/7/21 20:14,4050,20.91,20.716,0.194,0.7,3505,0.044,0.217,0.173,0.6,0.865,19.8,0.894,75,UNSTABLE / OPEN,0.12,2.49,0.077,1.786,755,505,1236,842,201,0,0,ERR:0,38.3,31.4,30.4,30,0,0,0
95,110,10/7/21 20:19,4106,20.91,20.712,0.198,0.7,3671,0.044,0.225,0.181,0.6,0.894,20.2,0.893,75,STABLE / OPEN,0,2.49,0,1.786,541,368,944,616,78,0,0,ERR:0,38.8,31.5,30.1,30,0,0,0
96,110,10/7/21 20:25,4566,20.91,20.692,0.218,0.7,3922,0.045,0.237,0.193,0.6,0.859,22.3,0.895,75,STABLE / OPEN,0,2.49,0,1.786,635,433,1183,731,67,0,0,ERR:0,39.8,31.4,30.5,30,0,0,0
