Oxymax Activity CSV File

CSV FILE CREATION:3/16/2022 6:11:23 AM
DATA FILENAME:C:\Users\jonbr\Documents\Brestoff Lab\2022-03-15 B6 Fed Fasting 30c D2.ADTA

GROUP/CAGE:0112
SUBJECT ID:F16-2
SUBJECT MASS:25.4 grams

SAMPLE FREQ:60 seconds


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,
 17 ,0112,3/15/2022 8:30:00 AM , 65 , 38 , 121 , 55 , 1 ,
 17 ,0112,3/15/2022 8:31:00 AM , 27 , 13 , 119 , 43 , 9 ,
 18 ,0112,3/15/2022 8:32:00 AM , 133 , 86 , 248 , 164 , 34 ,
 18 ,0112,3/15/2022 8:33:00 AM , 81 , 44 , 161 , 101 , 18 ,
 18 ,0112,3/15/2022 8:34:00 AM , 89 , 44 , 207 , 154 , 29 ,
 18 ,0112,3/15/2022 8:35:00 AM , 35 , 5 , 72 , 20 , 0 ,
 18 ,0112,3/15/2022 8:36:00 AM , 72 , 44 , 229 , 176 , 20 ,
 18 ,0112,3/15/2022 8:37:00 AM , 27 , 10 , 80 , 40 , 0 ,
 19 ,0112,3/15/2022 8:38:00 AM , 38 , 15 , 46 , 21 , 0 ,
 19 ,0112,3/15/2022 8:39:00 AM , 47 , 4 , 12 , 1 , 0 ,
 19 ,0112,3/15/2022 8:40:00 AM , 29 , 14 , 104 , 53 , 1 ,
 19 ,0112,3/15/2022 8:41:00 AM , 10 , 2 , 46 , 14 , 0 ,
 19 ,0112,3/15/2022 8:42:00 AM , 60 , 32 , 159 , 100 , 4 ,
 19 ,0112,3/15/2022 8:43:00 AM , 161 , 85 , 239 , 163 , 0 ,
 20 ,0112,3/15/2022 8:44:00 AM , 38 , 8 , 65 , 18 , 0 ,
 20 ,0112,3/15/2022 8:45:00 AM , 54 , 19 , 139 , 60 , 3 ,
 20 ,0112,3/15/2022 8:46:00 AM , 79 , 52 , 187 , 132 , 12 ,
 20 ,0112,3/15/2022 8:47:00 AM , 53 , 26 , 183 , 113 , 2 ,
 20 ,0112,3/15/2022 8:48:00 AM , 87 , 54 , 264 , 207 , 0 ,
 21 ,0112,3/15/2022 8:49:00 AM , 46 , 15 , 77 , 33 , 0 ,
 21 ,0112,3/15/2022 8:50:00 AM , 18 , 8 , 37 , 29 , 0 ,
 21 ,0112,3/15/2022 8:51:00 AM , 29 , 3 , 173 , 122 , 0 ,
 21 ,0112,3/15/2022 8:52:00 AM , 60 , 36 , 127 , 88 , 7 ,
 21 ,0112,3/15/2022 8:53:00 AM , 72 , 45 , 141 , 66 , 8 ,
 21 ,0112,3/15/2022 8:54:00 AM , 102 , 61 , 229 , 166 , 15 ,
 22 ,0112,3/15/2022 8:55:00 AM , 136 , 77 , 299 , 191 , 46 ,
 22 ,0112,3/15/2022 8:56:00 AM , 93 , 44 , 126 , 74 , 5 ,
 22 ,0112,3/15/2022 8:57:00 AM , 94 , 55 , 220 , 141 , 9 ,
 22 ,0112,3/15/2022 8:58:00 AM , 74 , 27 , 255 , 175 , 7 ,
 22 ,0112,3/15/2022 8:59:00 AM , 55 , 26 , 186 , 100 , 0 ,
 22 ,0112,3/15/2022 9:00:00 AM , 34 , 19 , 146 , 93 , 0 ,
 23 ,0112,3/15/2022 9:01:00 AM , 88 , 49 , 241 , 156 , 0 ,
 23 ,0112,3/15/2022 9:02:00 AM , 165 , 101 , 404 , 293 , 0 ,
 23 ,0112,3/15/2022 9:03:00 AM , 37 , 20 , 170 , 113 , 2 ,
 23 ,0112,3/15/2022 9:04:00 AM , 12 , 7 , 22 , 3 , 0 ,
 23 ,0112,3/15/2022 9:05:00 AM , 2 , 1 , 3 , 2 , 0 ,
 24 ,0112,3/15/2022 9:06:00 AM , 4 , 2 , 21 , 10 , 0 ,
 24 ,0112,3/15/2022 9:07:00 AM , 24 , 6 , 57 , 23 , 0 ,
 24 ,0112,3/15/2022 9:08:00 AM , 35 , 8 , 84 , 26 , 0 ,
 24 ,0112,3/15/2022 9:09:00 AM , 51 , 1 , 34 , 2 , 0 ,
 24 ,0112,3/15/2022 9:10:00 AM , 37 , 0 , 15 , 0 , 0 ,
 24 ,0112,3/15/2022 9:11:00 AM , 15 , 0 , 17 , 1 , 0 ,
 25 ,0112,3/15/2022 9:12:00 AM , 0 , 0 , 76 , 15 , 0 ,
 25 ,0112,3/15/2022 9:13:00 AM , 22 , 0 , 52 , 7 , 0 ,
 25 ,0112,3/15/2022 9:14:00 AM , 47 , 2 , 36 , 2 , 0 ,
 25 ,0112,3/15/2022 9:15:00 AM , 60 , 0 , 53 , 3 , 0 ,
 25 ,0112,3/15/2022 9:16:00 AM , 44 , 2 , 51 , 10 , 0 ,
 25 ,0112,3/15/2022 9:17:00 AM , 4 , 0 , 45 , 3 , 0 ,
 26 ,0112,3/15/2022 9:18:00 AM , 4 , 0 , 22 , 2 , 0 ,
 26 ,0112,3/15/2022 9:19:00 AM , 2 , 1 , 13 , 1 , 0 ,
 26 ,0112,3/15/2022 9:20:00 AM , 47 , 1 , 11 , 3 , 0 ,
 26 ,0112,3/15/2022 9:21:00 AM , 17 , 2 , 14 , 8 , 0 ,
 26 ,0112,3/15/2022 9:22:00 AM , 91 , 0 , 0 , 0 , 0 ,
 27 ,0112,3/15/2022 9:23:00 AM , 20 , 0 , 7 , 1 , 0 ,
 27 ,0112,3/15/2022 9:24:00 AM , 101 , 0 , 1 , 0 , 0 ,
 27 ,0112,3/15/2022 9:25:00 AM , 0 , 0 , 0 , 0 , 0 ,
 27 ,0112,3/15/2022 9:26:00 AM , 0 , 0 , 0 , 0 , 0 ,
 27 ,0112,3/15/2022 9:27:00 AM , 519 , 0 , 29 , 6 , 0 ,
 27 ,0112,3/15/2022 9:28:00 AM , 277 , 0 , 3 , 1 , 0 ,
 28 ,0112,3/15/2022 9:29:00 AM , 0 , 0 , 0 , 0 , 0 ,
 28 ,0112,3/15/2022 9:30:00 AM , 0 , 0 , 28 , 0 , 0 ,
 28 ,0112,3/15/2022 9:31:00 AM , 1 , 1 , 72 , 6 , 0 ,
 28 ,0112,3/15/2022 9:32:00 AM , 0 , 0 , 1 , 1 , 0 ,
 28 ,0112,3/15/2022 9:33:00 AM , 0 , 0 , 5 , 0 , 0 ,
 28 ,0112,3/15/2022 9:34:00 AM , 0 , 0 , 0 , 0 , 0 ,
 29 ,0112,3/15/2022 9:35:00 AM , 0 , 0 , 3 , 0 , 0 ,
 29 ,0112,3/15/2022 9:36:00 AM , 0 , 0 , 0 , 0 , 0 ,
 29 ,0112,3/15/2022 9:37:00 AM , 0 , 0 , 6 , 0 , 0 ,
 29 ,0112,3/15/2022 9:38:00 AM , 0 , 0 , 3 , 0 , 0 ,
 29 ,0112,3/15/2022 9:39:00 AM , 0 , 0 , 0 , 0 , 0 ,
 30 ,0112,3/15/2022 9:40:00 AM , 49 , 12 , 57 , 20 , 0 ,
 30 ,0112,3/15/2022 9:41:00 AM , 16 , 2 , 26 , 5 , 0 ,
 30 ,0112,3/15/2022 9:42:00 AM , 0 , 0 , 12 , 0 , 0 ,
 30 ,0112,3/15/2022 9:43:00 AM , 2424 , 1 , 3 , 0 , 0 ,
 30 ,0112,3/15/2022 9:44:00 AM , 2659 , 0 , 3 , 0 , 0 ,
 30 ,0112,3/15/2022 9:45:00 AM , 455 , 0 , 3 , 1 , 0 ,
 31 ,0112,3/15/2022 9:46:00 AM , 15 , 0 , 3 , 2 , 0 ,
 31 ,0112,3/15/2022 9:47:00 AM , 0 , 0 , 0 , 0 , 0 ,
 31 ,0112,3/15/2022 9:48:00 AM , 0 , 0 , 0 , 0 , 0 ,
 31 ,0112,3/15/2022 9:49:00 AM , 14 , 0 , 1 , 0 , 0 ,
 31 ,0112,3/15/2022 9:50:00 AM , 0 , 0 , 3 , 1 , 0 ,
 31 ,0112,3/15/2022 9:51:00 AM , 0 , 0 , 1 , 0 , 0 ,
 32 ,0112,3/15/2022 9:52:00 AM , 0 , 0 , 0 , 0 , 0 ,
 32 ,0112,3/15/2022 9:53:00 AM , 0 , 0 , 0 , 0 , 0 ,
 32 ,0112,3/15/2022 9:54:00 AM , 9 , 3 , 8 , 4 , 0 ,
 32 ,0112,3/15/2022 9:55:00 AM , 0 , 0 , 0 , 0 , 0 ,
 32 ,0112,3/15/2022 9:56:00 AM , 0 , 0 , 4 , 0 , 0 ,
 33 ,0112,3/15/2022 9:57:00 AM , 0 , 0 , 59 , 0 , 0 ,
 33 ,0112,3/15/2022 9:58:00 AM , 0 , 0 , 1 , 0 , 0 ,
 33 ,0112,3/15/2022 9:59:00 AM , 0 , 0 , 0 , 0 , 0 ,
 33 ,0112,3/15/2022 10:00:00 AM , 0 , 0 , 12 , 0 , 0 ,
 33 ,0112,3/15/2022 10:01:00 AM , 0 , 0 , 17 , 0 , 0 ,
 33 ,0112,3/15/2022 10:02:00 AM , 0 , 0 , 3 , 0 , 0 ,
 34 ,0112,3/15/2022 10:03:00 AM , 0 , 0 , 1 , 0 , 0 ,
 34 ,0112,3/15/2022 10:04:00 AM , 0 , 0 , 12 , 0 , 0 ,
 34 ,0112,3/15/2022 10:05:00 AM , 0 , 0 , 7 , 0 , 0 ,
 34 ,0112,3/15/2022 10:06:00 AM , 3 , 0 , 8 , 0 , 0 ,
 34 ,0112,3/15/2022 10:07:00 AM , 0 , 0 , 8 , 0 , 0 ,
 34 ,0112,3/15/2022 10:08:00 AM , 0 , 0 , 0 , 0 , 0 ,
 35 ,0112,3/15/2022 10:09:00 AM , 0 , 0 , 0 , 0 , 0 ,
 35 ,0112,3/15/2022 10:10:00 AM , 0 , 0 , 0 , 0 , 0 ,
 35 ,0112,3/15/2022 10:11:00 AM , 0 , 0 , 0 , 0 , 0 ,
 35 ,0112,3/15/2022 10:12:00 AM , 0 , 0 , 0 , 0 , 0 ,
 35 ,0112,3/15/2022 10:13:00 AM , 12 , 1 , 19 , 4 , 0 ,
 36 ,0112,3/15/2022 10:14:00 AM , 1 , 0 , 16 , 1 , 0 ,
 36 ,0112,3/15/2022 10:15:00 AM , 1 , 0 , 14 , 0 , 0 ,
 36 ,0112,3/15/2022 10:16:00 AM , 3 , 0 , 1 , 0 , 0 ,
 36 ,0112,3/15/2022 10:17:00 AM , 0 , 0 , 1 , 0 , 0 ,
 36 ,0112,3/15/2022 10:18:00 AM , 0 , 0 , 0 , 0 , 0 ,
 36 ,0112,3/15/2022 10:19:00 AM , 11 , 0 , 0 , 0 , 0 ,
 37 ,0112,3/15/2022 10:20:00 AM , 24 , 4 , 80 , 21 , 0 ,
 37 ,0112,3/15/2022 10:21:00 AM , 39 , 14 , 78 , 21 , 0 ,
 37 ,0112,3/15/2022 10:22:00 AM , 2 , 1 , 10 , 1 , 0 ,
 37 ,0112,3/15/2022 10:23:00 AM , 0 , 0 , 0 , 0 , 0 ,
 37 ,0112,3/15/2022 10:24:00 AM , 0 , 0 , 0 , 0 , 0 ,
 37 ,0112,3/15/2022 10:25:00 AM , 0 , 0 , 12 , 0 , 0 ,
 38 ,0112,3/15/2022 10:26:00 AM , 76 , 12 , 32 , 17 , 0 ,
 38 ,0112,3/15/2022 10:27:00 AM , 73 , 5 , 51 , 15 , 0 ,
 38 ,0112,3/15/2022 10:28:00 AM , 33 , 0 , 32 , 1 , 0 ,
 38 ,0112,3/15/2022 10:29:00 AM , 67 , 24 , 100 , 25 , 2 ,
 38 ,0112,3/15/2022 10:30:00 AM , 46 , 12 , 95 , 51 , 0 ,
 39 ,0112,3/15/2022 10:31:00 AM , 40 , 2 , 47 , 2 , 0 ,
 39 ,0112,3/15/2022 10:32:00 AM , 75 , 17 , 109 , 25 , 0 ,
 39 ,0112,3/15/2022 10:33:00 AM , 28 , 2 , 19 , 5 , 0 ,
 39 ,0112,3/15/2022 10:34:00 AM , 1 , 0 , 4 , 1 , 0 ,
 39 ,0112,3/15/2022 10:35:00 AM , 0 , 0 , 0 , 0 , 0 ,
 39 ,0112,3/15/2022 10:36:00 AM , 0 , 0 , 0 , 0 , 0 ,
 40 ,0112,3/15/2022 10:37:00 AM , 0 , 0 , 0 , 0 , 0 ,
 40 ,0112,3/15/2022 10:38:00 AM , 24 , 1 , 5 , 0 , 0 ,
 40 ,0112,3/15/2022 10:39:00 AM , 17 , 0 , 65 , 0 , 0 ,
 40 ,0112,3/15/2022 10:40:00 AM , 121 , 0 , 0 , 0 , 0 ,
 40 ,0112,3/15/2022 10:41:00 AM , 48 , 0 , 0 , 0 , 0 ,
 40 ,0112,3/15/2022 10:42:00 AM , 67 , 0 , 197 , 0 , 0 ,
 41 ,0112,3/15/2022 10:43:00 AM , 2 , 0 , 0 , 0 , 0 ,
 41 ,0112,3/15/2022 10:44:00 AM , 0 , 0 , 27 , 0 , 0 ,
 41 ,0112,3/15/2022 10:45:00 AM , 0 , 0 , 35 , 0 , 0 ,
 41 ,0112,3/15/2022 10:46:00 AM , 1 , 0 , 7 , 1 , 0 ,
 41 ,0112,3/15/2022 10:47:00 AM , 28 , 0 , 12 , 1 , 0 ,
 42 ,0112,3/15/2022 10:48:00 AM , 0 , 0 , 0 , 0 , 0 ,
 42 ,0112,3/15/2022 10:49:00 AM , 0 , 0 , 0 , 0 , 0 ,
 42 ,0112,3/15/2022 10:50:00 AM , 0 , 0 , 0 , 0 , 0 ,
 42 ,0112,3/15/2022 10:51:00 AM , 24 , 1 , 4 , 2 , 0 ,
 42 ,0112,3/15/2022 10:52:00 AM , 5 , 0 , 4 , 0 , 0 ,
 42 ,0112,3/15/2022 10:53:00 AM , 3 , 0 , 2 , 0 , 0 ,
 43 ,0112,3/15/2022 10:54:00 AM , 0 , 0 , 2 , 0 , 0 ,
 43 ,0112,3/15/2022 10:55:00 AM , 0 , 0 , 0 , 0 , 0 ,
 43 ,0112,3/15/2022 10:56:00 AM , 0 , 0 , 69 , 0 , 0 ,
 43 ,0112,3/15/2022 10:57:00 AM , 0 , 0 , 0 , 0 , 0 ,
 43 ,0112,3/15/2022 10:58:00 AM , 0 , 0 , 0 , 0 , 0 ,
 43 ,0112,3/15/2022 10:59:00 AM , 0 , 0 , 0 , 0 , 0 ,
 44 ,0112,3/15/2022 11:00:00 AM , 0 , 0 , 9 , 0 , 0 ,
 44 ,0112,3/15/2022 11:01:00 AM , 2 , 0 , 20 , 4 , 0 ,
 44 ,0112,3/15/2022 11:02:00 AM , 60 , 1 , 91 , 34 , 0 ,
 44 ,0112,3/15/2022 11:03:00 AM , 2 , 1 , 15 , 0 , 0 ,
 44 ,0112,3/15/2022 11:04:00 AM , 1 , 0 , 1 , 0 , 0 ,
 45 ,0112,3/15/2022 11:05:00 AM , 1 , 0 , 0 , 0 , 0 ,
 45 ,0112,3/15/2022 11:06:00 AM , 8 , 1 , 2 , 0 , 0 ,
 45 ,0112,3/15/2022 11:07:00 AM , 29 , 0 , 1 , 1 , 0 ,
 45 ,0112,3/15/2022 11:08:00 AM , 1 , 0 , 0 , 0 , 0 ,
 45 ,0112,3/15/2022 11:09:00 AM , 1 , 0 , 0 , 0 , 0 ,
 45 ,0112,3/15/2022 11:10:00 AM , 14 , 0 , 0 , 0 , 0 ,
 46 ,0112,3/15/2022 11:11:00 AM , 0 , 0 , 24 , 1 , 0 ,
 46 ,0112,3/15/2022 11:12:00 AM , 11 , 0 , 2 , 2 , 0 ,
 46 ,0112,3/15/2022 11:13:00 AM , 8 , 0 , 24 , 0 , 0 ,
 46 ,0112,3/15/2022 11:14:00 AM , 19 , 0 , 8 , 0 , 0 ,
 46 ,0112,3/15/2022 11:15:00 AM , 0 , 0 , 0 , 0 , 0 ,
 46 ,0112,3/15/2022 11:16:00 AM , 0 , 0 , 15 , 0 , 0 ,
 47 ,0112,3/15/2022 11:17:00 AM , 0 , 0 , 5 , 0 , 0 ,
 47 ,0112,3/15/2022 11:18:00 AM , 0 , 0 , 11 , 0 , 0 ,
 47 ,0112,3/15/2022 11:19:00 AM , 0 , 0 , 1 , 0 , 0 ,
 47 ,0112,3/15/2022 11:20:00 AM , 0 , 0 , 5 , 0 , 0 ,
 47 ,0112,3/15/2022 11:21:00 AM , 0 , 0 , 27 , 0 , 0 ,
 48 ,0112,3/15/2022 11:22:00 AM , 2 , 0 , 13 , 0 , 0 ,
 48 ,0112,3/15/2022 11:23:00 AM , 0 , 0 , 61 , 0 , 0 ,
 48 ,0112,3/15/2022 11:24:00 AM , 8 , 3 , 63 , 5 , 0 ,
 48 ,0112,3/15/2022 11:25:00 AM , 3 , 0 , 3 , 1 , 0 ,
 48 ,0112,3/15/2022 11:26:00 AM , 6 , 0 , 0 , 0 , 0 ,
 48 ,0112,3/15/2022 11:27:00 AM , 18 , 0 , 0 , 0 , 0 ,
 49 ,0112,3/15/2022 11:28:00 AM , 12 , 0 , 26 , 4 , 0 ,
 49 ,0112,3/15/2022 11:29:00 AM , 36 , 4 , 82 , 5 , 0 ,
 49 ,0112,3/15/2022 11:30:00 AM , 5 , 0 , 0 , 0 , 0 ,
 49 ,0112,3/15/2022 11:31:00 AM , 3 , 0 , 0 , 0 , 0 ,
 49 ,0112,3/15/2022 11:32:00 AM , 0 , 0 , 0 , 0 , 0 ,
 49 ,0112,3/15/2022 11:33:00 AM , 4 , 0 , 2 , 0 , 0 ,
 50 ,0112,3/15/2022 11:34:00 AM , 4 , 0 , 0 , 0 , 0 ,
 50 ,0112,3/15/2022 11:35:00 AM , 7 , 0 , 0 , 0 , 0 ,
 50 ,0112,3/15/2022 11:36:00 AM , 7 , 0 , 0 , 0 , 0 ,
 50 ,0112,3/15/2022 11:37:00 AM , 214 , 0 , 1 , 1 , 0 ,
 50 ,0112,3/15/2022 11:38:00 AM , 171 , 2 , 0 , 0 , 0 ,
 51 ,0112,3/15/2022 11:39:00 AM , 1119 , 1 , 0 , 0 , 0 ,
 51 ,0112,3/15/2022 11:40:00 AM , 0 , 0 , 0 , 0 , 0 ,
 51 ,0112,3/15/2022 11:41:00 AM , 0 , 0 , 0 , 0 , 0 ,
 51 ,0112,3/15/2022 11:42:00 AM , 0 , 0 , 0 , 0 , 0 ,
 51 ,0112,3/15/2022 11:43:00 AM , 0 , 0 , 0 , 0 , 0 ,
 51 ,0112,3/15/2022 11:44:00 AM , 15 , 6 , 44 , 24 , 0 ,
 52 ,0112,3/15/2022 11:45:00 AM , 21 , 2 , 27 , 11 , 0 ,
 52 ,0112,3/15/2022 11:46:00 AM , 68 , 0 , 38 , 5 , 0 ,
 52 ,0112,3/15/2022 11:47:00 AM , 20 , 0 , 115 , 6 , 0 ,
 52 ,0112,3/15/2022 11:48:00 AM , 16 , 1 , 88 , 11 , 0 ,
 52 ,0112,3/15/2022 11:49:00 AM , 20 , 13 , 52 , 18 , 0 ,
 52 ,0112,3/15/2022 11:50:00 AM , 47 , 28 , 97 , 74 , 1 ,
