===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,TIME,CAGE 0101,TIME,CAGE 0102,TIME,CAGE 0103,TIME,CAGE 0104,TIME,CAGE 0105,TIME,CAGE 0106,TIME,CAGE 0107,TIME,CAGE 0108,TIME,CAGE 0109,TIME,CAGE 0110,TIME,CAGE 0111,TIME,CAGE 0112,TIME,CAGE 0113,TIME,CAGE 0114,TIME,CAGE 0115,TIME,CAGE 0116,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
 29 ,3/15/2022 9:35:00 AM , 0.1413318 ,3/15/2022 9:35:20 AM , 0.1719231 ,3/15/2022 9:35:40 AM , 0.1941337 ,3/15/2022 9:36:00 AM , 0.1737342 ,3/15/2022 9:36:20 AM , 0.1816294 ,3/15/2022 9:36:40 AM , 0.1783872 ,3/15/2022 9:37:00 AM , 0.1941662 ,3/15/2022 9:37:20 AM , 0.22304 ,3/15/2022 9:37:40 AM , 0.154496 ,3/15/2022 9:38:00 AM , 0.1594401 ,3/15/2022 9:38:20 AM , 0.1147752 ,3/15/2022 9:38:40 AM , 0.1394259 ,3/15/2022 9:39:00 AM , 0.1623134 ,3/15/2022 9:39:20 AM , 0.1396348 ,3/15/2022 9:39:40 AM , 0.126933 ,3/15/2022 9:40:00 AM , 0.1406542 ,
 30 ,3/15/2022 9:40:40 AM , 0.1452183 ,3/15/2022 9:41:00 AM , 0.1747563 ,3/15/2022 9:41:20 AM , 0.1981435 ,3/15/2022 9:41:40 AM , 0.1792939 ,3/15/2022 9:42:00 AM , 0.1855578 ,3/15/2022 9:42:20 AM , 0.183043 ,3/15/2022 9:42:40 AM , 0.2000462 ,3/15/2022 9:43:00 AM , 0.2268897 ,3/15/2022 9:43:20 AM , 0.1592072 ,3/15/2022 9:43:40 AM , 0.163733 ,3/15/2022 9:44:00 AM , 0.1169893 ,3/15/2022 9:44:20 AM , 0.1418805 ,3/15/2022 9:44:40 AM , 0.1673476 ,3/15/2022 9:45:00 AM , 0.1421681 ,3/15/2022 9:45:20 AM , 0.1290154 ,3/15/2022 9:45:40 AM , 0.142887 ,
 31 ,3/15/2022 9:46:20 AM , 0.1493382 ,3/15/2022 9:46:40 AM , 0.1774048 ,3/15/2022 9:47:00 AM , 0.2019451 ,3/15/2022 9:47:20 AM , 0.1847116 ,3/15/2022 9:47:40 AM , 0.1898286 ,3/15/2022 9:48:00 AM , 0.1869708 ,3/15/2022 9:48:20 AM , 0.2057411 ,3/15/2022 9:48:40 AM , 0.2303731 ,3/15/2022 9:49:00 AM , 0.1637614 ,3/15/2022 9:49:20 AM , 0.1673605 ,3/15/2022 9:49:40 AM , 0.1191069 ,3/15/2022 9:50:00 AM , 0.1442193 ,3/15/2022 9:50:20 AM , 0.1721161 ,3/15/2022 9:50:40 AM , 0.1446241 ,3/15/2022 9:51:00 AM , 0.1310606 ,3/15/2022 9:51:20 AM , 0.1450446 ,
 32 ,3/15/2022 9:52:00 AM , 0.1537506 ,3/15/2022 9:52:20 AM , 0.1799756 ,3/15/2022 9:52:40 AM , 0.205311 ,3/15/2022 9:53:00 AM , 0.1896372 ,3/15/2022 9:53:20 AM , 0.1936706 ,3/15/2022 9:53:40 AM , 0.1902217 ,3/15/2022 9:54:00 AM , 0.2112368 ,3/15/2022 9:54:20 AM , 0.2336674 ,3/15/2022 9:54:40 AM , 0.1681938 ,3/15/2022 9:55:00 AM , 0.170328 ,3/15/2022 9:55:20 AM , 0.1211726 ,3/15/2022 9:55:40 AM , 0.1464927 ,3/15/2022 9:56:00 AM , 0.1770142 ,3/15/2022 9:56:20 AM , 0.147024 ,3/15/2022 9:56:40 AM , 0.1330364 ,3/15/2022 9:57:00 AM , 0.1471292 ,
 33 ,3/15/2022 9:57:40 AM , 0.1577761 ,3/15/2022 9:58:00 AM , 0.1825181 ,3/15/2022 9:58:20 AM , 0.2084556 ,3/15/2022 9:58:40 AM , 0.1938076 ,3/15/2022 9:59:00 AM , 0.1971222 ,3/15/2022 9:59:20 AM , 0.1931228 ,3/15/2022 9:59:40 AM , 0.2165746 ,3/15/2022 10:00:00 AM , 0.2367973 ,3/15/2022 10:00:20 AM , 0.1725375 ,3/15/2022 10:00:40 AM , 0.1729165 ,3/15/2022 10:01:00 AM , 0.1232095 ,3/15/2022 10:01:20 AM , 0.14875 ,3/15/2022 10:01:40 AM , 0.1820376 ,3/15/2022 10:02:00 AM , 0.1493767 ,3/15/2022 10:02:20 AM , 0.1349593 ,3/15/2022 10:02:40 AM , 0.1491751 ,
 34 ,3/15/2022 10:03:20 AM , 0.1611304 ,3/15/2022 10:03:40 AM , 0.1850186 ,3/15/2022 10:04:00 AM , 0.211579 ,3/15/2022 10:04:20 AM , 0.1974335 ,3/15/2022 10:04:40 AM , 0.2003977 ,3/15/2022 10:05:00 AM , 0.1959083 ,3/15/2022 10:05:20 AM , 0.2219588 ,3/15/2022 10:05:40 AM , 0.2399341 ,3/15/2022 10:06:00 AM , 0.1765233 ,3/15/2022 10:06:20 AM , 0.1752914 ,3/15/2022 10:06:40 AM , 0.1252674 ,3/15/2022 10:07:00 AM , 0.1510148 ,3/15/2022 10:07:20 AM , 0.1869856 ,3/15/2022 10:07:40 AM , 0.1516821 ,3/15/2022 10:08:00 AM , 0.1368798 ,3/15/2022 10:08:20 AM , 0.1512331 ,
 35 ,3/15/2022 10:09:00 AM , 0.1640567 ,3/15/2022 10:09:20 AM , 0.1875365 ,3/15/2022 10:09:40 AM , 0.2146623 ,3/15/2022 10:10:00 AM , 0.2007482 ,3/15/2022 10:10:20 AM , 0.2035373 ,3/15/2022 10:10:40 AM , 0.198641 ,3/15/2022 10:11:00 AM , 0.227357 ,3/15/2022 10:11:20 AM , 0.2431754 ,3/15/2022 10:11:40 AM , 0.1800543 ,3/15/2022 10:12:00 AM , 0.1775151 ,3/15/2022 10:12:20 AM , 0.127288 ,3/15/2022 10:12:40 AM , 0.1532477 ,3/15/2022 10:13:00 AM , 0.1917391 ,3/15/2022 10:13:20 AM , 0.1539634 ,3/15/2022 10:13:40 AM , 0.1388419 ,3/15/2022 10:14:00 AM , 0.1533162 ,
 36 ,3/15/2022 10:14:40 AM , 0.166743 ,3/15/2022 10:15:00 AM , 0.1901239 ,3/15/2022 10:15:20 AM , 0.2176435 ,3/15/2022 10:15:40 AM , 0.2037392 ,3/15/2022 10:16:00 AM , 0.2065575 ,3/15/2022 10:16:20 AM , 0.2013208 ,3/15/2022 10:16:40 AM , 0.2322802 ,3/15/2022 10:17:00 AM , 0.246313 ,3/15/2022 10:17:20 AM , 0.183272 ,3/15/2022 10:17:40 AM , 0.1796487 ,3/15/2022 10:18:00 AM , 0.1292837 ,3/15/2022 10:18:20 AM , 0.1554305 ,3/15/2022 10:18:40 AM , 0.1964867 ,3/15/2022 10:19:00 AM , 0.1563147 ,3/15/2022 10:19:20 AM , 0.1408023 ,3/15/2022 10:19:40 AM , 0.1553823 ,
 37 ,3/15/2022 10:20:20 AM , 0.1693769 ,3/15/2022 10:20:40 AM , 0.1927056 ,3/15/2022 10:21:00 AM , 0.2206824 ,3/15/2022 10:21:20 AM , 0.2065461 ,3/15/2022 10:21:40 AM , 0.2095054 ,3/15/2022 10:22:00 AM , 0.2039446 ,3/15/2022 10:22:20 AM , 0.2364634 ,3/15/2022 10:22:40 AM , 0.2493269 ,3/15/2022 10:23:00 AM , 0.1861497 ,3/15/2022 10:23:20 AM , 0.1817615 ,3/15/2022 10:23:40 AM , 0.1312829 ,3/15/2022 10:24:00 AM , 0.1577599 ,3/15/2022 10:24:20 AM , 0.2012148 ,3/15/2022 10:24:40 AM , 0.1587312 ,3/15/2022 10:25:00 AM , 0.1427281 ,3/15/2022 10:25:20 AM , 0.1574239 ,
 38 ,3/15/2022 10:26:00 AM , 0.172013 ,3/15/2022 10:26:20 AM , 0.1952826 ,3/15/2022 10:26:40 AM , 0.2238761 ,3/15/2022 10:27:00 AM , 0.209444 ,3/15/2022 10:27:20 AM , 0.2128766 ,3/15/2022 10:27:40 AM , 0.206934 ,3/15/2022 10:28:00 AM , 0.2405275 ,3/15/2022 10:28:20 AM , 0.2531751 ,3/15/2022 10:28:40 AM , 0.1890689 ,3/15/2022 10:29:00 AM , 0.18411 ,3/15/2022 10:29:20 AM , 0.13361 ,3/15/2022 10:29:40 AM , 0.1607208 ,3/15/2022 10:30:00 AM , 0.2058606 ,3/15/2022 10:30:20 AM , 0.1616756 ,3/15/2022 10:30:40 AM , 0.1452218 ,3/15/2022 10:31:00 AM , 0.1597965 ,
 39 ,3/15/2022 10:31:40 AM , 0.1750059 ,3/15/2022 10:32:00 AM , 0.1984521 ,3/15/2022 10:32:20 AM , 0.2276186 ,3/15/2022 10:32:40 AM , 0.2127596 ,3/15/2022 10:33:00 AM , 0.2171143 ,3/15/2022 10:33:20 AM , 0.2109267 ,3/15/2022 10:33:40 AM , 0.244985 ,3/15/2022 10:34:00 AM , 0.2580129 ,3/15/2022 10:34:20 AM , 0.1921473 ,3/15/2022 10:34:40 AM , 0.1865687 ,3/15/2022 10:35:00 AM , 0.1365541 ,3/15/2022 10:35:20 AM , 0.164192 ,3/15/2022 10:35:40 AM , 0.2105068 ,3/15/2022 10:36:00 AM , 0.1655072 ,3/15/2022 10:36:20 AM , 0.1487627 ,3/15/2022 10:36:40 AM , 0.1623835 ,
 40 ,3/15/2022 10:37:20 AM , 0.1781959 ,3/15/2022 10:37:40 AM , 0.2022224 ,3/15/2022 10:38:00 AM , 0.2321229 ,3/15/2022 10:38:20 AM , 0.216172 ,3/15/2022 10:38:40 AM , 0.2219592 ,3/15/2022 10:39:00 AM , 0.2153722 ,3/15/2022 10:39:20 AM , 0.2495817 ,3/15/2022 10:39:40 AM , 0.2627587 ,3/15/2022 10:40:00 AM , 0.1948497 ,3/15/2022 10:40:20 AM , 0.1887891 ,3/15/2022 10:40:40 AM , 0.1394847 ,3/15/2022 10:41:00 AM , 0.1673474 ,3/15/2022 10:41:20 AM , 0.214969 ,3/15/2022 10:41:40 AM , 0.1697803 ,3/15/2022 10:42:00 AM , 0.1526521 ,3/15/2022 10:42:20 AM , 0.1647408 ,
 41 ,3/15/2022 10:43:00 AM , 0.1810718 ,3/15/2022 10:43:20 AM , 0.2062598 ,3/15/2022 10:43:40 AM , 0.2366341 ,3/15/2022 10:44:00 AM , 0.219249 ,3/15/2022 10:44:20 AM , 0.2270324 ,3/15/2022 10:44:40 AM , 0.219295 ,3/15/2022 10:45:00 AM , 0.2541746 ,3/15/2022 10:45:20 AM , 0.2669793 ,3/15/2022 10:45:40 AM , 0.1972241 ,3/15/2022 10:46:00 AM , 0.1909092 ,3/15/2022 10:46:20 AM , 0.1419925 ,3/15/2022 10:46:40 AM , 0.170064 ,3/15/2022 10:47:00 AM , 0.2194402 ,3/15/2022 10:47:20 AM , 0.1742477 ,3/15/2022 10:47:40 AM , 0.1561596 ,3/15/2022 10:48:00 AM , 0.1669936 ,
 42 ,3/15/2022 10:48:40 AM , 0.18372 ,3/15/2022 10:49:00 AM , 0.21007 ,3/15/2022 10:49:20 AM , 0.2405166 ,3/15/2022 10:49:40 AM , 0.222064 ,3/15/2022 10:50:00 AM , 0.2323307 ,3/15/2022 10:50:20 AM , 0.2225709 ,3/15/2022 10:50:40 AM , 0.2588733 ,3/15/2022 10:51:00 AM , 0.270682 ,3/15/2022 10:51:20 AM , 0.1993855 ,3/15/2022 10:51:40 AM , 0.1929625 ,3/15/2022 10:52:00 AM , 0.1442756 ,3/15/2022 10:52:20 AM , 0.1725649 ,3/15/2022 10:52:40 AM , 0.2239051 ,3/15/2022 10:53:00 AM , 0.1785479 ,3/15/2022 10:53:20 AM , 0.1597092 ,3/15/2022 10:53:40 AM , 0.1691673 ,
 43 ,3/15/2022 10:54:20 AM , 0.1863201 ,3/15/2022 10:54:40 AM , 0.2132464 ,3/15/2022 10:55:00 AM , 0.2438789 ,3/15/2022 10:55:20 AM , 0.2247631 ,3/15/2022 10:55:40 AM , 0.2376141 ,3/15/2022 10:56:00 AM , 0.2255097 ,3/15/2022 10:56:20 AM , 0.2633791 ,3/15/2022 10:56:40 AM , 0.274059 ,3/15/2022 10:57:00 AM , 0.2014506 ,3/15/2022 10:57:20 AM , 0.194978 ,3/15/2022 10:57:40 AM , 0.1464144 ,3/15/2022 10:58:00 AM , 0.1749191 ,3/15/2022 10:58:20 AM , 0.2282363 ,3/15/2022 10:58:40 AM , 0.1821983 ,3/15/2022 10:59:00 AM , 0.1635845 ,3/15/2022 10:59:20 AM , 0.171328 ,
 44 ,3/15/2022 11:00:00 AM , 0.1889063 ,3/15/2022 11:00:20 AM , 0.2160379 ,3/15/2022 11:00:40 AM , 0.2470267 ,3/15/2022 11:01:00 AM , 0.2274134 ,3/15/2022 11:01:20 AM , 0.2426564 ,3/15/2022 11:01:40 AM , 0.2282556 ,3/15/2022 11:02:00 AM , 0.2672937 ,3/15/2022 11:02:20 AM , 0.2772716 ,3/15/2022 11:02:40 AM , 0.2034967 ,3/15/2022 11:03:00 AM , 0.1969815 ,3/15/2022 11:03:20 AM , 0.1484603 ,3/15/2022 11:03:40 AM , 0.1772419 ,3/15/2022 11:04:00 AM , 0.2324302 ,3/15/2022 11:04:20 AM , 0.1852486 ,3/15/2022 11:04:40 AM , 0.1677125 ,3/15/2022 11:05:00 AM , 0.1735624 ,
 45 ,3/15/2022 11:05:40 AM , 0.1915145 ,3/15/2022 11:06:00 AM , 0.2186519 ,3/15/2022 11:06:20 AM , 0.2500995 ,3/15/2022 11:06:40 AM , 0.2300269 ,3/15/2022 11:07:00 AM , 0.24727 ,3/15/2022 11:07:20 AM , 0.2308922 ,3/15/2022 11:07:40 AM , 0.270602 ,3/15/2022 11:08:00 AM , 0.2803695 ,3/15/2022 11:08:20 AM , 0.2054752 ,3/15/2022 11:08:40 AM , 0.1989501 ,3/15/2022 11:09:00 AM , 0.1504503 ,3/15/2022 11:09:20 AM , 0.1795582 ,3/15/2022 11:09:40 AM , 0.2366642 ,3/15/2022 11:10:00 AM , 0.1879475 ,3/15/2022 11:10:20 AM , 0.1719979 ,3/15/2022 11:10:40 AM , 0.1757866 ,
 46 ,3/15/2022 11:11:20 AM , 0.1941621 ,3/15/2022 11:11:40 AM , 0.2211702 ,3/15/2022 11:12:00 AM , 0.2531082 ,3/15/2022 11:12:20 AM , 0.2326718 ,3/15/2022 11:12:40 AM , 0.2512116 ,3/15/2022 11:13:00 AM , 0.2334966 ,3/15/2022 11:13:20 AM , 0.2735869 ,3/15/2022 11:13:40 AM , 0.2833595 ,3/15/2022 11:14:00 AM , 0.2074431 ,3/15/2022 11:14:20 AM , 0.2009302 ,3/15/2022 11:14:40 AM , 0.1524336 ,3/15/2022 11:15:00 AM , 0.1818503 ,3/15/2022 11:15:20 AM , 0.2405771 ,3/15/2022 11:15:40 AM , 0.1904327 ,3/15/2022 11:16:00 AM , 0.1760265 ,3/15/2022 11:16:20 AM , 0.1785079 ,
 47 ,3/15/2022 11:17:00 AM , 0.196785 ,3/15/2022 11:17:20 AM , 0.2236333 ,3/15/2022 11:17:40 AM , 0.2560714 ,3/15/2022 11:18:00 AM , 0.2352631 ,3/15/2022 11:18:20 AM , 0.2546345 ,3/15/2022 11:18:40 AM , 0.2360228 ,3/15/2022 11:19:00 AM , 0.276393 ,3/15/2022 11:19:20 AM , 0.2862901 ,3/15/2022 11:19:40 AM , 0.209381 ,3/15/2022 11:20:00 AM , 0.2028804 ,3/15/2022 11:20:20 AM , 0.1544015 ,3/15/2022 11:20:40 AM , 0.184125 ,3/15/2022 11:21:00 AM , 0.243801 ,3/15/2022 11:21:20 AM , 0.1928235 ,3/15/2022 11:21:40 AM , 0.1794938 ,3/15/2022 11:22:00 AM , 0.181884 ,
 48 ,3/15/2022 11:22:40 AM , 0.1993159 ,3/15/2022 11:23:00 AM , 0.2260567 ,3/15/2022 11:23:20 AM , 0.2589624 ,3/15/2022 11:23:40 AM , 0.2377976 ,3/15/2022 11:24:00 AM , 0.2576674 ,3/15/2022 11:24:20 AM , 0.2384836 ,3/15/2022 11:24:40 AM , 0.2791086 ,3/15/2022 11:25:00 AM , 0.2892168 ,3/15/2022 11:25:20 AM , 0.2112574 ,3/15/2022 11:25:40 AM , 0.2047826 ,3/15/2022 11:26:00 AM , 0.1563238 ,3/15/2022 11:26:20 AM , 0.1863674 ,3/15/2022 11:26:40 AM , 0.2466159 ,3/15/2022 11:27:00 AM , 0.1951389 ,3/15/2022 11:27:20 AM , 0.1822725 ,3/15/2022 11:27:40 AM , 0.1857474 ,
 49 ,3/15/2022 11:28:20 AM , 0.2018049 ,3/15/2022 11:28:40 AM , 0.2284088 ,3/15/2022 11:29:00 AM , 0.2617937 ,3/15/2022 11:29:20 AM , 0.2403772 ,3/15/2022 11:29:40 AM , 0.2605613 ,3/15/2022 11:30:00 AM , 0.240927 ,3/15/2022 11:30:20 AM , 0.2819763 ,3/15/2022 11:30:40 AM , 0.2921787 ,3/15/2022 11:31:00 AM , 0.2134069 ,3/15/2022 11:31:20 AM , 0.2067969 ,3/15/2022 11:31:40 AM , 0.1582676 ,3/15/2022 11:32:00 AM , 0.1887478 ,3/15/2022 11:32:20 AM , 0.2492259 ,3/15/2022 11:32:40 AM , 0.1973999 ,3/15/2022 11:33:00 AM , 0.1846127 ,3/15/2022 11:33:20 AM , 0.1901849 ,
 50 ,3/15/2022 11:34:00 AM , 0.2043268 ,3/15/2022 11:34:20 AM , 0.2307586 ,3/15/2022 11:34:40 AM , 0.2649037 ,3/15/2022 11:35:00 AM , 0.243041 ,3/15/2022 11:35:20 AM , 0.2634859 ,3/15/2022 11:35:40 AM , 0.2433687 ,3/15/2022 11:36:00 AM , 0.2848827 ,3/15/2022 11:36:20 AM , 0.2951598 ,3/15/2022 11:36:40 AM , 0.2157584 ,3/15/2022 11:37:00 AM , 0.2088639 ,3/15/2022 11:37:20 AM , 0.1602315 ,3/15/2022 11:37:40 AM , 0.1912155 ,3/15/2022 11:38:00 AM , 0.2517269 ,3/15/2022 11:38:20 AM , 0.1996222 ,3/15/2022 11:38:40 AM , 0.1867327 ,3/15/2022 11:39:00 AM , 0.1948624 ,
 51 ,3/15/2022 11:39:40 AM , 0.2067859 ,3/15/2022 11:40:00 AM , 0.2331769 ,3/15/2022 11:40:20 AM , 0.268378 ,3/15/2022 11:40:40 AM , 0.2457119 ,3/15/2022 11:41:00 AM , 0.2663652 ,3/15/2022 11:41:20 AM , 0.2457735 ,3/15/2022 11:41:40 AM , 0.2876216 ,3/15/2022 11:42:00 AM , 0.2981051 ,3/15/2022 11:42:20 AM , 0.2179295 ,3/15/2022 11:42:40 AM , 0.2108581 ,3/15/2022 11:43:00 AM , 0.1621523 ,3/15/2022 11:43:20 AM , 0.1935523 ,3/15/2022 11:43:40 AM , 0.2541258 ,3/15/2022 11:44:00 AM , 0.2017833 ,3/15/2022 11:44:20 AM , 0.18873 ,3/15/2022 11:44:40 AM , 0.1990841 ,
 52 ,3/15/2022 11:45:20 AM , 0.2091829 ,3/15/2022 11:45:40 AM , 0.2356014 ,3/15/2022 11:46:00 AM , 0.2717651 ,3/15/2022 11:46:20 AM , 0.2482748 ,3/15/2022 11:46:40 AM , 0.2691301 ,3/15/2022 11:47:00 AM , 0.2481827 ,3/15/2022 11:47:20 AM , 0.2902991 ,3/15/2022 11:47:40 AM , 0.300979 ,3/15/2022 11:48:00 AM , 0.2199352 ,3/15/2022 11:48:20 AM , 0.2128121 ,3/15/2022 11:48:40 AM , 0.1640822 ,3/15/2022 11:49:00 AM , 0.1963037 ,3/15/2022 11:49:20 AM , 0.2564699 ,3/15/2022 11:49:40 AM , 0.2039325 ,3/15/2022 11:50:00 AM , 0.1906689 ,3/15/2022 11:50:20 AM , 0.2024919 ,
 53 ,3/15/2022 11:51:00 AM , 0.2115645 ,3/15/2022 11:51:20 AM , 0.2379518 ,3/15/2022 11:51:40 AM , 0.274946 ,3/15/2022 11:52:00 AM , 0.2507894 ,3/15/2022 11:52:20 AM , 0.2718866 ,3/15/2022 11:52:40 AM , 0.2506715 ,3/15/2022 11:53:00 AM , 0.2929808 ,3/15/2022 11:53:20 AM , 0.3038025 ,3/15/2022 11:53:40 AM , 0.2218706 ,3/15/2022 11:54:00 AM , 0.2147237 ,3/15/2022 11:54:20 AM , 0.1660224 ,3/15/2022 11:54:40 AM , 0.1994853 ,3/15/2022 11:55:00 AM , 0.2588143 ,3/15/2022 11:55:20 AM , 0.2060969 ,3/15/2022 11:55:40 AM , 0.1925825 ,3/15/2022 11:56:00 AM , 0.2053606 ,
 54 ,3/15/2022 11:56:40 AM , 0.2139099 ,3/15/2022 11:57:00 AM , 0.2402452 ,3/15/2022 11:57:20 AM , 0.2779605 ,3/15/2022 11:57:40 AM , 0.2532953 ,3/15/2022 11:58:00 AM , 0.2746539 ,3/15/2022 11:58:20 AM , 0.2531504 ,3/15/2022 11:58:40 AM , 0.2956365 ,3/15/2022 11:59:00 AM , 0.3066473 ,3/15/2022 11:59:20 AM , 0.2237994 ,3/15/2022 11:59:40 AM , 0.2166207 ,3/15/2022 12:00:00 PM , 0.1679328 ,3/15/2022 12:00:20 PM , 0.2024192 ,3/15/2022 12:00:40 PM , 0.2611343 ,3/15/2022 12:01:00 PM , 0.2082359 ,3/15/2022 12:01:20 PM , 0.1944932 ,3/15/2022 12:01:40 PM , 0.2078791 ,
 55 ,3/15/2022 12:02:20 PM , 0.2162317 ,3/15/2022 12:02:40 PM , 0.2424986 ,3/15/2022 12:03:00 PM , 0.2808318 ,3/15/2022 12:03:20 PM , 0.2557498 ,3/15/2022 12:03:40 PM , 0.2773511 ,3/15/2022 12:04:00 PM , 0.2555541 ,3/15/2022 12:04:20 PM , 0.2982154 ,3/15/2022 12:04:40 PM , 0.309448 ,3/15/2022 12:05:00 PM , 0.225699 ,3/15/2022 12:05:20 PM , 0.218563 ,3/15/2022 12:05:40 PM , 0.1698563 ,3/15/2022 12:06:00 PM , 0.2049995 ,3/15/2022 12:06:20 PM , 0.2634402 ,3/15/2022 12:06:40 PM , 0.2103515 ,3/15/2022 12:07:00 PM , 0.1964178 ,3/15/2022 12:07:20 PM , 0.2101754 ,
 56 ,3/15/2022 12:08:00 PM , 0.2185919 ,3/15/2022 12:08:20 PM , 0.2449208 ,3/15/2022 12:08:40 PM , 0.2836848 ,3/15/2022 12:09:00 PM , 0.2582348 ,3/15/2022 12:09:20 PM , 0.2800266 ,3/15/2022 12:09:40 PM , 0.2580511 ,3/15/2022 12:10:00 PM , 0.3007877 ,3/15/2022 12:10:20 PM , 0.3122135 ,3/15/2022 12:10:40 PM , 0.227578 ,3/15/2022 12:11:00 PM , 0.2210011 ,3/15/2022 12:11:20 PM , 0.1718424 ,3/15/2022 12:11:40 PM , 0.2074372 ,3/15/2022 12:12:00 PM , 0.2657766 ,3/15/2022 12:12:20 PM , 0.2125055 ,3/15/2022 12:12:40 PM , 0.1983621 ,3/15/2022 12:13:00 PM , 0.2123907 ,
 57 ,3/15/2022 12:13:40 PM , 0.2209727 ,3/15/2022 12:14:00 PM , 0.2480404 ,3/15/2022 12:14:20 PM , 0.2865791 ,3/15/2022 12:14:40 PM , 0.2608712 ,3/15/2022 12:15:00 PM , 0.2827359 ,3/15/2022 12:15:20 PM , 0.2606209 ,3/15/2022 12:15:40 PM , 0.3033823 ,3/15/2022 12:16:00 PM , 0.3149868 ,3/15/2022 12:16:20 PM , 0.2295013 ,3/15/2022 12:16:40 PM , 0.2241289 ,3/15/2022 12:17:00 PM , 0.1738866 ,3/15/2022 12:17:20 PM , 0.2098898 ,3/15/2022 12:17:40 PM , 0.268119 ,3/15/2022 12:18:00 PM , 0.214701 ,3/15/2022 12:18:20 PM , 0.2003065 ,3/15/2022 12:18:40 PM , 0.2145764 ,
 58 ,3/15/2022 12:19:20 PM , 0.2232562 ,3/15/2022 12:19:40 PM , 0.2518949 ,3/15/2022 12:20:00 PM , 0.2895714 ,3/15/2022 12:20:20 PM , 0.2634868 ,3/15/2022 12:20:40 PM , 0.2853926 ,3/15/2022 12:21:00 PM , 0.2630558 ,3/15/2022 12:21:20 PM , 0.3058943 ,3/15/2022 12:21:40 PM , 0.3179004 ,3/15/2022 12:22:00 PM , 0.2314646 ,3/15/2022 12:22:20 PM , 0.2273814 ,3/15/2022 12:22:40 PM , 0.1761057 ,3/15/2022 12:23:00 PM , 0.2122902 ,3/15/2022 12:23:20 PM , 0.2704157 ,3/15/2022 12:23:40 PM , 0.2168423 ,3/15/2022 12:24:00 PM , 0.202179 ,3/15/2022 12:24:20 PM , 0.2166821 ,
 59 ,3/15/2022 12:25:00 PM , 0.2255206 ,3/15/2022 12:25:20 PM , 0.2561769 ,3/15/2022 12:25:40 PM , 0.292613 ,3/15/2022 12:26:00 PM , 0.2660641 ,3/15/2022 12:26:20 PM , 0.2883249 ,3/15/2022 12:26:40 PM , 0.2653714 ,3/15/2022 12:27:00 PM , 0.3083709 ,3/15/2022 12:27:20 PM , 0.3215382 ,3/15/2022 12:27:40 PM , 0.2334243 ,3/15/2022 12:28:00 PM , 0.2302087 ,3/15/2022 12:28:20 PM , 0.1787484 ,3/15/2022 12:28:40 PM , 0.2146521 ,3/15/2022 12:29:00 PM , 0.2726713 ,3/15/2022 12:29:20 PM , 0.2192435 ,3/15/2022 12:29:40 PM , 0.2040311 ,3/15/2022 12:30:00 PM , 0.2187387 ,
 60 ,3/15/2022 12:30:40 PM , 0.2278798 ,3/15/2022 12:31:00 PM , 0.2607391 ,3/15/2022 12:31:20 PM , 0.2956182 ,3/15/2022 12:31:40 PM , 0.2691502 ,3/15/2022 12:32:00 PM , 0.2920327 ,3/15/2022 12:32:20 PM , 0.2677818 ,3/15/2022 12:32:40 PM , 0.311164 ,3/15/2022 12:33:00 PM , 0.3262927 ,3/15/2022 12:33:20 PM , 0.2354531 ,3/15/2022 12:33:40 PM , 0.2325942 ,3/15/2022 12:34:00 PM , 0.1819351 ,3/15/2022 12:34:20 PM , 0.2170594 ,3/15/2022 12:34:40 PM , 0.2749207 ,3/15/2022 12:35:00 PM , 0.2224201 ,3/15/2022 12:35:20 PM , 0.2059457 ,3/15/2022 12:35:40 PM , 0.2208316 ,
 61 ,3/15/2022 12:36:20 PM , 0.2302329 ,3/15/2022 12:36:40 PM , 0.2653219 ,3/15/2022 12:37:00 PM , 0.2985171 ,3/15/2022 12:37:20 PM , 0.2728185 ,3/15/2022 12:37:40 PM , 0.2960347 ,3/15/2022 12:38:00 PM , 0.2702706 ,3/15/2022 12:38:20 PM , 0.3145141 ,3/15/2022 12:38:40 PM , 0.3317012 ,3/15/2022 12:39:00 PM , 0.2376015 ,3/15/2022 12:39:20 PM , 0.2347552 ,3/15/2022 12:39:40 PM , 0.1854561 ,3/15/2022 12:40:00 PM , 0.2194408 ,3/15/2022 12:40:20 PM , 0.2771369 ,3/15/2022 12:40:40 PM , 0.2261126 ,3/15/2022 12:41:00 PM , 0.2078311 ,3/15/2022 12:41:20 PM , 0.2229061 ,
