Oxymax CSV File 

CSV Generation Date,3/16/2022 6:11:17 AM 
Experiment Started,3/15/2022 6:55:35 AM 
Data Filename,C:\Users\jonbr\Documents\Brestoff Lab\2022-03-15 B6 Fed Fasting 30c D2.CDTA

Group/Cage,0104
O2 Calibration Date,3/15/2022 6:14:43 AM
CO2 Calibration Date,3/15/2022 6:14:43 AM
Subject ID,8-2
Subject Mass (G), 25.7 

Reference Settle Time (s), 18 
Reference Measure Time (s), 2 
Cage Settle Time (s), 18 
Cage Measure Time (s), 2 
Reference Method,EVRYNN=16
Heat Calculation Method,STD_1


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,CHAN,DATE/TIME,VO2,O2IN,O2OUT,DO2,ACCO2,VCO2,CO2IN,CO2OUT,DCO2,ACCCO2,RER,HEAT,FLOW,PRESSURE,STATUS1,FEED1,FEED1 ACC,DRINK1,DRINK1 ACC,XTOT,XAMB,YTOT,YAMB,ZTOT,RESP,RH SAMP,RH REF,RH Cage,TEMP Cage,ENCLOSURE TEMP,ENCLOSURE SETPOINT,LED HUE,LED SATURATION,LED LIGHTNESS,
#,,,ml/kg/hr,%,%,,l,ml/kg/hr,%,%,,l,,kcal/kg/hr,LPM,kPa,,GRAMS,GRAMS,GRAMS,GRAMS,COUNTS,COUNTS,COUNTS,COUNTS,COUNTS,BPM,%,%,%,degC,degC,degC,,%,%,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
1,0104,3/15/2022 6:57:20 AM ,2096,20.904,20.805,0.098,0.0,2037,0.058,0.155,0.096,0.0,0.972,10.5,0.906,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,278,177,319,167,17,0,0.0,0.0,29.1,31.0,30.2,30.0,0,0,100,
2,0104,3/15/2022 7:03:00 AM ,2181,20.904,20.802,0.101,0.0,2024,0.061,0.157,0.096,0.0,0.928,10.8,0.907,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,957,602,1179,771,82,0,0.0,0.0,29.3,31.3,30.2,30.0,0,0,100,
3,0104,3/15/2022 7:08:40 AM ,2117,20.904,20.805,0.098,0.0,1966,0.061,0.154,0.093,0.0,0.929,10.5,0.907,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,1036,645,1424,1023,81,0,0.0,0.0,29.4,31.4,30.6,30.0,0,0,100,
4,0104,3/15/2022 7:14:20 AM ,2076,20.904,20.807,0.096,0.0,1923,0.060,0.151,0.091,0.0,0.926,10.3,0.908,75.00,STABLE / OPEN,0.00,0.00,0.038,0.038,1285,841,1722,1287,143,0,0.0,0.0,30.5,31.6,30.5,30.0,0,0,100,
5,0104,3/15/2022 7:20:00 AM ,2697,20.904,20.780,0.123,0.0,2298,0.060,0.169,0.109,0.0,0.852,13.1,0.907,74.99,STABLE / OPEN,0.00,0.00,0.051,0.088,728,441,949,614,84,0,0.0,0.0,31.8,31.6,30.3,30.0,0,0,100,
6,0104,3/15/2022 7:25:40 AM ,3078,20.904,20.763,0.141,0.0,2645,0.057,0.182,0.125,0.0,0.859,15.0,0.908,75.00,STABLE / OPEN,0.00,0.00,0.000,0.088,617,343,792,534,97,0,0.0,0.0,32.6,31.7,30.1,30.0,0,0,100,
7,0104,3/15/2022 7:31:20 AM ,3367,20.904,20.751,0.153,0.0,2707,0.058,0.185,0.128,0.0,0.804,16.2,0.907,75.00,STABLE / OPEN,0.00,0.00,0.348,0.436,919,591,1225,861,103,0,0.0,0.0,33.1,31.8,30.3,30.0,0,0,100,
8,0104,3/15/2022 7:37:00 AM ,3503,20.904,20.745,0.159,0.0,2887,0.057,0.193,0.136,0.0,0.824,16.9,0.907,75.00,STABLE / OPEN,0.00,0.00,0.031,0.467,993,645,1200,882,49,0,0.0,0.0,35.8,31.8,30.7,30.0,0,0,100,
9,0104,3/15/2022 7:42:40 AM ,3581,20.904,20.741,0.163,0.1,2969,0.056,0.197,0.140,0.0,0.829,17.3,0.908,75.00,STABLE / OPEN,0.00,0.00,0.000,0.467,905,605,1179,840,102,0,0.0,0.0,35.1,31.8,30.4,30.0,0,0,100,
10,0104,3/15/2022 7:48:20 AM ,3553,20.904,20.742,0.161,0.1,2945,0.056,0.195,0.139,0.1,0.829,17.2,0.909,75.00,STABLE / OPEN,0.00,0.00,0.000,0.467,711,460,943,615,68,0,0.0,0.0,34.5,31.8,30.3,30.0,0,0,100,
11,0104,3/15/2022 7:54:00 AM ,3561,20.904,20.742,0.162,0.1,2908,0.057,0.194,0.137,0.1,0.817,17.2,0.908,75.00,STABLE / OPEN,0.00,0.00,0.044,0.511,477,312,687,464,56,0,0.0,0.0,34.8,31.8,30.1,30.0,0,0,100,
12,0104,3/15/2022 7:59:40 AM ,3530,20.904,20.743,0.161,0.1,2895,0.056,0.193,0.137,0.1,0.820,17.0,0.906,75.00,STABLE / OPEN,0.00,0.00,0.000,0.511,727,381,978,700,64,0,0.0,0.0,34.9,31.9,30.2,30.0,0,0,100,
13,0104,3/15/2022 8:05:20 AM ,3430,20.904,20.749,0.155,0.1,2776,0.054,0.185,0.131,0.1,0.809,16.5,0.909,75.00,STABLE / OPEN,0.00,0.00,0.000,0.511,283,134,483,262,13,0,0.0,0.0,34.1,31.9,30.6,30.0,0,0,100,
14,0104,3/15/2022 8:11:00 AM ,3436,20.904,20.748,0.155,0.1,2723,0.055,0.184,0.129,0.1,0.793,16.5,0.906,75.00,STABLE / OPEN,0.00,0.00,0.000,0.511,737,456,1087,713,49,0,0.0,0.0,34.1,31.9,30.6,30.0,0,0,100,
15,0104,3/15/2022 8:16:40 AM ,3584,20.904,20.741,0.162,0.1,2928,0.055,0.193,0.138,0.1,0.817,17.3,0.909,75.00,STABLE / OPEN,0.00,0.00,0.000,0.511,612,372,876,601,70,0,0.0,0.0,33.8,31.9,30.5,30.0,0,0,100,
16,0104,3/15/2022 8:22:20 AM ,3518,20.904,20.745,0.159,0.1,2799,0.054,0.187,0.132,0.1,0.796,16.9,0.906,75.00,STABLE / OPEN,0.00,0.00,0.000,0.511,543,299,702,472,28,0,0.0,0.0,33.4,31.8,30.3,30.0,0,0,100,
17,0104,3/15/2022 8:28:00 AM ,3413,20.904,20.750,0.154,0.1,2711,0.054,0.182,0.128,0.1,0.794,16.4,0.909,75.00,STABLE / OPEN,0.00,0.00,0.000,0.511,743,446,1213,886,70,0,0.0,0.0,33.7,31.9,30.2,30.0,0,0,100,
18,0104,3/15/2022 8:33:40 AM ,3421,20.904,20.749,0.155,0.1,2750,0.054,0.184,0.130,0.1,0.804,16.4,0.906,75.00,STABLE / OPEN,0.00,0.00,0.000,0.511,861,513,1211,846,73,0,0.0,0.0,33.4,31.9,30.1,30.0,0,0,100,
19,0104,3/15/2022 8:39:20 AM ,3324,20.904,20.754,0.150,0.1,2658,0.054,0.179,0.125,0.1,0.799,16.0,0.909,75.00,STABLE / OPEN,0.00,0.00,0.000,0.511,400,211,565,337,38,0,0.0,0.0,33.4,31.9,30.4,30.0,0,0,100,
20,0104,3/15/2022 8:45:00 AM ,3350,20.904,20.754,0.150,0.1,2566,0.054,0.175,0.121,0.1,0.766,15.9,0.909,75.00,STABLE / OPEN,0.00,0.00,0.110,0.621,706,417,1052,729,123,0,0.0,0.0,33.3,31.8,30.7,30.0,0,0,100,
21,0104,3/15/2022 8:50:40 AM ,3252,20.904,20.757,0.146,0.2,2484,0.055,0.172,0.118,0.1,0.764,15.5,0.905,75.00,STABLE / OPEN,0.00,0.00,0.000,0.621,599,299,921,585,64,0,0.0,0.0,33.5,31.9,30.5,30.0,0,0,100,
22,0104,3/15/2022 8:56:20 AM ,3185,20.904,20.759,0.144,0.2,2575,0.055,0.176,0.122,0.1,0.808,15.3,0.907,75.00,STABLE / OPEN,0.00,0.00,0.000,0.621,593,385,859,561,53,0,0.0,0.0,33.3,31.9,30.4,30.0,0,0,100,
23,0104,3/15/2022 9:02:00 AM ,3083,20.904,20.764,0.140,0.2,2539,0.055,0.175,0.120,0.1,0.824,14.9,0.907,75.00,STABLE / OPEN,0.00,0.00,0.000,0.621,405,244,578,335,10,0,0.0,0.0,33.0,31.9,30.2,30.0,0,0,100,
24,0104,3/15/2022 9:07:40 AM ,2883,20.904,20.772,0.131,0.2,2403,0.054,0.167,0.113,0.1,0.833,14.0,0.907,75.00,STABLE / OPEN,0.00,0.00,0.000,0.621,413,246,731,480,18,0,0.0,0.0,32.9,31.9,30.1,30.0,0,0,100,
25,0104,3/15/2022 9:13:20 AM ,2837,20.904,20.775,0.128,0.2,2245,0.054,0.160,0.106,0.2,0.791,13.6,0.905,75.00,STABLE / OPEN,0.00,0.00,0.000,0.621,408,232,496,288,18,0,0.0,0.0,32.7,31.9,30.4,30.0,0,0,100,
26,0104,3/15/2022 9:19:00 AM ,3017,20.904,20.768,0.136,0.2,2372,0.054,0.166,0.112,0.2,0.786,14.4,0.908,75.00,STABLE / OPEN,0.00,0.00,0.035,0.656,791,442,991,714,116,0,0.0,0.0,32.8,31.8,30.6,30.0,0,0,100,
27,0104,3/15/2022 9:24:40 AM ,3022,20.904,20.767,0.136,0.2,2397,0.054,0.167,0.113,0.2,0.793,14.5,0.908,75.00,STABLE / OPEN,0.00,0.00,0.030,0.686,665,322,1048,734,63,0,0.0,0.0,33.4,31.8,30.5,30.0,0,0,100,
28,0104,3/15/2022 9:30:20 AM ,2978,20.904,20.770,0.134,0.2,2318,0.052,0.162,0.109,0.2,0.778,14.2,0.908,75.00,STABLE / OPEN,0.00,0.00,0.000,0.686,235,97,332,159,6,0,0.0,0.0,33.0,31.8,30.3,30.0,0,0,100,
29,0104,3/15/2022 9:36:00 AM ,2919,20.904,20.773,0.131,0.2,2280,0.053,0.161,0.107,0.2,0.781,13.9,0.909,75.00,STABLE / OPEN,0.00,0.00,0.000,0.686,568,341,856,568,21,0,0.0,0.0,32.7,31.8,30.1,30.0,0,0,100,
30,0104,3/15/2022 9:41:40 AM ,2888,20.904,20.773,0.131,0.2,2301,0.053,0.161,0.109,0.2,0.797,13.9,0.907,75.00,STABLE / OPEN,0.00,0.00,0.000,0.686,511,310,849,499,0,0,0.0,0.0,32.3,31.9,30.1,30.0,0,0,100,
31,0104,3/15/2022 9:47:20 AM ,2778,20.904,20.779,0.125,0.2,2164,0.053,0.156,0.102,0.2,0.779,13.3,0.908,75.00,STABLE / OPEN,0.00,0.00,0.000,0.686,88,3,516,83,0,0,0.0,0.0,32.8,31.9,30.6,30.0,0,0,100,
32,0104,3/15/2022 9:53:00 AM ,2479,20.904,20.793,0.111,0.2,1897,0.053,0.143,0.090,0.2,0.765,11.8,0.907,75.00,STABLE / OPEN,0.00,0.00,0.061,0.747,43,2,185,49,0,0,0.0,0.0,32.3,31.8,30.6,30.0,0,0,100,
33,0104,3/15/2022 9:58:40 AM ,2048,20.904,20.812,0.092,0.2,1542,0.053,0.126,0.073,0.2,0.753,9.7,0.909,75.00,STABLE / OPEN,0.00,0.00,0.000,0.747,0,0,20,0,0,0,0.0,0.0,31.9,31.9,30.4,30.0,0,0,100,
34,0104,3/15/2022 10:04:20 AM ,1917,20.904,20.818,0.086,0.2,1447,0.052,0.121,0.068,0.2,0.754,9.1,0.906,75.00,STABLE / OPEN,0.00,0.00,0.000,0.747,65,42,184,65,7,0,0.0,0.0,31.6,31.8,30.2,30.0,0,0,100,
35,0104,3/15/2022 10:10:00 AM ,1766,20.904,20.825,0.079,0.2,1286,0.053,0.114,0.061,0.2,0.728,8.3,0.906,75.00,STABLE / OPEN,0.00,0.00,0.000,0.747,57,29,85,48,0,0,0.0,0.0,31.4,31.8,30.1,30.0,0,0,100,
36,0104,3/15/2022 10:15:40 AM ,1556,20.904,20.834,0.070,0.3,1179,0.053,0.108,0.056,0.2,0.758,7.4,0.909,75.00,STABLE / OPEN,0.00,0.00,0.000,0.747,1,0,13,11,0,0,0.0,0.0,30.9,31.8,30.4,30.0,0,0,100,
37,0104,3/15/2022 10:21:20 AM ,1519,20.904,20.836,0.068,0.3,1134,0.052,0.106,0.054,0.2,0.747,7.2,0.905,75.00,STABLE / OPEN,0.00,0.00,0.000,0.747,0,0,7,1,0,0,0.0,0.0,30.7,31.8,30.6,30.0,0,0,100,
38,0104,3/15/2022 10:27:00 AM ,1557,20.904,20.833,0.071,0.3,1253,0.052,0.111,0.059,0.2,0.805,7.5,0.907,75.00,STABLE / OPEN,0.00,0.00,0.000,0.747,65,27,67,38,0,0,0.0,0.0,30.9,31.8,30.1,30.0,0,0,100,
39,0104,3/15/2022 10:32:40 AM ,1782,20.904,20.823,0.081,0.3,1477,0.051,0.121,0.070,0.2,0.829,8.6,0.908,75.00,STABLE / OPEN,0.00,0.00,0.000,0.747,543,8,179,42,2,0,0.0,0.0,30.8,31.8,30.1,30.0,0,0,100,
40,0104,3/15/2022 10:38:20 AM ,1642,20.904,20.829,0.075,0.3,1335,0.052,0.115,0.063,0.2,0.813,7.9,0.906,75.00,STABLE / OPEN,0.00,0.00,0.000,0.747,30,13,41,17,0,0,0.0,0.0,30.6,31.8,30.1,30.0,0,0,100,
41,0104,3/15/2022 10:44:00 AM ,1568,20.904,20.834,0.070,0.3,1201,0.051,0.108,0.057,0.2,0.766,7.5,0.909,75.00,STABLE / OPEN,0.00,0.00,0.094,0.841,0,0,0,0,0,0,0.0,0.0,30.4,31.8,30.6,30.0,0,0,100,
42,0104,3/15/2022 10:49:40 AM ,1453,20.904,20.839,0.065,0.3,1119,0.052,0.105,0.053,0.2,0.770,6.9,0.908,75.00,STABLE / OPEN,0.00,0.00,0.000,0.841,0,0,9,0,0,0,0.0,0.0,30.3,31.8,30.6,30.0,0,0,100,
43,0104,3/15/2022 10:55:20 AM ,1403,20.904,20.840,0.063,0.3,1105,0.051,0.104,0.052,0.2,0.788,6.7,0.905,75.00,STABLE / OPEN,0.00,0.00,0.000,0.841,0,0,4,0,0,0,0.0,0.0,30.1,31.8,30.5,30.0,0,0,100,
44,0104,3/15/2022 11:01:00 AM ,1403,20.904,20.841,0.063,0.3,1079,0.052,0.103,0.051,0.2,0.769,6.7,0.909,75.00,STABLE / OPEN,0.00,0.00,0.000,0.841,1,1,59,4,0,0,0.0,0.0,30.0,31.8,30.3,30.0,0,0,100,
45,0104,3/15/2022 11:06:40 AM ,1397,20.904,20.841,0.063,0.3,1075,0.052,0.102,0.051,0.2,0.769,6.7,0.906,75.00,STABLE / OPEN,0.00,0.00,0.000,0.841,0,0,4,3,0,0,0.0,0.0,29.9,31.8,30.1,30.0,0,0,100,
46,0104,3/15/2022 11:12:20 AM ,1391,20.904,20.841,0.063,0.3,1105,0.051,0.103,0.052,0.2,0.794,6.7,0.906,75.00,STABLE / OPEN,0.00,0.00,0.000,0.841,1,0,13,8,0,0,0.0,0.0,29.7,31.8,30.2,30.0,0,0,100,
47,0104,3/15/2022 11:18:00 AM ,1328,20.904,20.844,0.060,0.3,1031,0.052,0.101,0.049,0.2,0.776,6.3,0.907,75.00,STABLE / OPEN,0.00,0.00,0.000,0.841,0,0,0,0,0,0,0.0,0.0,29.6,31.8,30.7,30.0,0,0,100,
48,0104,3/15/2022 11:23:40 AM ,1388,20.904,20.842,0.062,0.3,1057,0.052,0.102,0.050,0.2,0.761,6.6,0.907,75.00,STABLE / OPEN,0.00,0.00,0.000,0.841,6,0,57,47,0,0,0.0,0.0,29.6,31.7,30.6,30.0,0,0,100,
49,0104,3/15/2022 11:29:20 AM ,1363,20.904,20.842,0.061,0.3,1068,0.052,0.102,0.050,0.2,0.784,6.5,0.907,75.00,STABLE / OPEN,0.00,0.00,0.000,0.841,0,0,0,0,0,0,0.0,0.0,29.5,31.8,30.4,30.0,0,0,100,
50,0104,3/15/2022 11:35:00 AM ,1432,20.904,20.839,0.065,0.3,1126,0.052,0.105,0.053,0.2,0.787,6.8,0.903,75.00,STABLE / OPEN,0.00,0.00,0.084,0.924,43,25,98,76,0,0,0.0,0.0,29.4,31.8,30.2,30.0,0,0,100,
51,0104,3/15/2022 11:40:40 AM ,1368,20.904,20.842,0.062,0.3,1075,0.052,0.103,0.051,0.2,0.786,6.5,0.907,75.00,STABLE / OPEN,0.00,0.00,0.000,0.924,1,0,0,0,0,0,0.0,0.0,29.4,31.8,30.0,30.0,0,0,100,
52,0104,3/15/2022 11:46:20 AM ,1319,20.904,20.844,0.060,0.3,1037,0.052,0.101,0.049,0.2,0.786,6.3,0.907,75.00,STABLE / OPEN,0.00,0.00,0.000,0.924,0,0,1,1,0,0,0.0,0.0,29.2,31.8,30.4,30.0,0,0,100,
53,0104,3/15/2022 11:52:00 AM ,1356,20.904,20.843,0.061,0.3,1035,0.051,0.100,0.049,0.3,0.763,6.4,0.907,75.00,STABLE / OPEN,0.00,0.00,0.000,0.924,0,0,1,0,0,0,0.0,0.0,29.1,31.8,30.7,30.0,0,0,100,
