Oxymax Activity CSV File

CSV FILE CREATION:3/16/2022 6:11:24 AM
DATA FILENAME:C:\Users\jonbr\Documents\Brestoff Lab\2022-03-15 B6 Fed Fasting 30c D2.ADTA

GROUP/CAGE:0113
SUBJECT ID:F16-3
SUBJECT MASS:23.5 grams

SAMPLE FREQ:60 seconds


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,GROUP/CAGE,DATE/TIME,XTOT,XAMB,YTOT,YAMB,ZTOT,

===============,===============,===============,===============,===============,===============,===============,===============,
 1 ,0113,3/15/2022 6:57:00 AM , 358 , 250 , 572 , 433 , 31 ,
 1 ,0113,3/15/2022 6:58:00 AM , 285 , 184 , 423 , 290 , 14 ,
 1 ,0113,3/15/2022 6:59:00 AM , 149 , 101 , 340 , 229 , 2 ,
 1 ,0113,3/15/2022 7:00:00 AM , 33 , 13 , 83 , 8 , 0 ,
 1 ,0113,3/15/2022 7:01:00 AM , 40 , 8 , 170 , 74 , 4 ,
 2 ,0113,3/15/2022 7:02:00 AM , 155 , 91 , 296 , 189 , 31 ,
 2 ,0113,3/15/2022 7:03:00 AM , 219 , 124 , 386 , 292 , 26 ,
 2 ,0113,3/15/2022 7:04:00 AM , 224 , 141 , 309 , 231 , 32 ,
 2 ,0113,3/15/2022 7:05:00 AM , 133 , 65 , 221 , 123 , 4 ,
 2 ,0113,3/15/2022 7:06:00 AM , 134 , 81 , 278 , 212 , 0 ,
 3 ,0113,3/15/2022 7:07:00 AM , 112 , 62 , 187 , 129 , 7 ,
 3 ,0113,3/15/2022 7:08:00 AM , 117 , 69 , 244 , 137 , 13 ,
 3 ,0113,3/15/2022 7:09:00 AM , 142 , 90 , 229 , 164 , 10 ,
 3 ,0113,3/15/2022 7:10:00 AM , 178 , 104 , 297 , 186 , 21 ,
 3 ,0113,3/15/2022 7:11:00 AM , 220 , 146 , 361 , 277 , 28 ,
 3 ,0113,3/15/2022 7:12:00 AM , 201 , 119 , 307 , 222 , 6 ,
 4 ,0113,3/15/2022 7:13:00 AM , 27 , 1 , 78 , 30 , 0 ,
 4 ,0113,3/15/2022 7:14:00 AM , 109 , 41 , 152 , 102 , 5 ,
 4 ,0113,3/15/2022 7:15:00 AM , 92 , 28 , 90 , 40 , 0 ,
 4 ,0113,3/15/2022 7:16:00 AM , 154 , 99 , 307 , 193 , 0 ,
 4 ,0113,3/15/2022 7:17:00 AM , 89 , 47 , 130 , 71 , 22 ,
 4 ,0113,3/15/2022 7:18:00 AM , 201 , 137 , 264 , 171 , 26 ,
 5 ,0113,3/15/2022 7:19:00 AM , 171 , 108 , 361 , 269 , 15 ,
 5 ,0113,3/15/2022 7:20:00 AM , 73 , 40 , 240 , 93 , 6 ,
 5 ,0113,3/15/2022 7:21:00 AM , 95 , 51 , 175 , 126 , 3 ,
 5 ,0113,3/15/2022 7:22:00 AM , 22 , 7 , 145 , 44 , 7 ,
 5 ,0113,3/15/2022 7:23:00 AM , 70 , 27 , 147 , 72 , 2 ,
 5 ,0113,3/15/2022 7:24:00 AM , 116 , 12 , 56 , 8 , 0 ,
 6 ,0113,3/15/2022 7:25:00 AM , 102 , 32 , 135 , 66 , 2 ,
 6 ,0113,3/15/2022 7:26:00 AM , 69 , 28 , 141 , 79 , 0 ,
 6 ,0113,3/15/2022 7:27:00 AM , 0 , 0 , 74 , 11 , 0 ,
 6 ,0113,3/15/2022 7:28:00 AM , 16 , 3 , 124 , 55 , 4 ,
 6 ,0113,3/15/2022 7:29:00 AM , 47 , 24 , 129 , 80 , 6 ,
 7 ,0113,3/15/2022 7:30:00 AM , 20 , 4 , 40 , 27 , 14 ,
 7 ,0113,3/15/2022 7:31:00 AM , 175 , 101 , 173 , 101 , 15 ,
 7 ,0113,3/15/2022 7:32:00 AM , 177 , 96 , 328 , 209 , 22 ,
 7 ,0113,3/15/2022 7:33:00 AM , 143 , 85 , 201 , 139 , 30 ,
 7 ,0113,3/15/2022 7:34:00 AM , 177 , 108 , 288 , 190 , 13 ,
 7 ,0113,3/15/2022 7:35:00 AM , 120 , 79 , 248 , 161 , 22 ,
 8 ,0113,3/15/2022 7:36:00 AM , 179 , 105 , 339 , 270 , 84 ,
 8 ,0113,3/15/2022 7:37:00 AM , 55 , 25 , 164 , 104 , 20 ,
 8 ,0113,3/15/2022 7:38:00 AM , 209 , 142 , 461 , 327 , 0 ,
 8 ,0113,3/15/2022 7:39:00 AM , 259 , 152 , 487 , 373 , 0 ,
 8 ,0113,3/15/2022 7:40:00 AM , 183 , 112 , 297 , 192 , 3 ,
 8 ,0113,3/15/2022 7:41:00 AM , 148 , 79 , 166 , 94 , 10 ,
 9 ,0113,3/15/2022 7:42:00 AM , 212 , 135 , 510 , 381 , 19 ,
 9 ,0113,3/15/2022 7:43:00 AM , 100 , 60 , 340 , 210 , 19 ,
 9 ,0113,3/15/2022 7:44:00 AM , 91 , 25 , 290 , 87 , 1 ,
 9 ,0113,3/15/2022 7:45:00 AM , 103 , 58 , 202 , 128 , 7 ,
 9 ,0113,3/15/2022 7:46:00 AM , 26 , 10 , 34 , 14 , 5 ,
 10 ,0113,3/15/2022 7:47:00 AM , 74 , 10 , 61 , 13 , 1 ,
 10 ,0113,3/15/2022 7:48:00 AM , 36 , 9 , 94 , 27 , 0 ,
 10 ,0113,3/15/2022 7:49:00 AM , 46 , 25 , 91 , 59 , 0 ,
 10 ,0113,3/15/2022 7:50:00 AM , 59 , 0 , 62 , 5 , 0 ,
 10 ,0113,3/15/2022 7:51:00 AM , 90 , 5 , 100 , 12 , 0 ,
 10 ,0113,3/15/2022 7:52:00 AM , 46 , 2 , 74 , 23 , 0 ,
 11 ,0113,3/15/2022 7:53:00 AM , 49 , 4 , 63 , 19 , 0 ,
 11 ,0113,3/15/2022 7:54:00 AM , 33 , 1 , 85 , 13 , 0 ,
 11 ,0113,3/15/2022 7:55:00 AM , 197 , 145 , 372 , 239 , 21 ,
 11 ,0113,3/15/2022 7:56:00 AM , 138 , 75 , 211 , 158 , 14 ,
 11 ,0113,3/15/2022 7:57:00 AM , 127 , 68 , 214 , 147 , 51 ,
 11 ,0113,3/15/2022 7:58:00 AM , 166 , 117 , 209 , 138 , 39 ,
 12 ,0113,3/15/2022 7:59:00 AM , 44 , 26 , 119 , 66 , 20 ,
 12 ,0113,3/15/2022 8:00:00 AM , 112 , 59 , 234 , 155 , 60 ,
 12 ,0113,3/15/2022 8:01:00 AM , 184 , 125 , 397 , 263 , 14 ,
 12 ,0113,3/15/2022 8:02:00 AM , 129 , 79 , 245 , 177 , 19 ,
 12 ,0113,3/15/2022 8:03:00 AM , 134 , 82 , 210 , 118 , 13 ,
 13 ,0113,3/15/2022 8:04:00 AM , 149 , 76 , 300 , 205 , 30 ,
 13 ,0113,3/15/2022 8:05:00 AM , 104 , 50 , 140 , 91 , 16 ,
 13 ,0113,3/15/2022 8:06:00 AM , 130 , 70 , 187 , 137 , 17 ,
 13 ,0113,3/15/2022 8:07:00 AM , 42 , 16 , 154 , 93 , 11 ,
 13 ,0113,3/15/2022 8:08:00 AM , 82 , 44 , 156 , 71 , 0 ,
 13 ,0113,3/15/2022 8:09:00 AM , 100 , 62 , 266 , 139 , 6 ,
 14 ,0113,3/15/2022 8:10:00 AM , 75 , 19 , 53 , 28 , 5 ,
 14 ,0113,3/15/2022 8:11:00 AM , 27 , 3 , 37 , 7 , 2 ,
 14 ,0113,3/15/2022 8:12:00 AM , 51 , 17 , 81 , 42 , 3 ,
 14 ,0113,3/15/2022 8:13:00 AM , 204 , 144 , 431 , 286 , 29 ,
 14 ,0113,3/15/2022 8:14:00 AM , 118 , 70 , 263 , 191 , 24 ,
 15 ,0113,3/15/2022 8:15:00 AM , 146 , 94 , 167 , 102 , 24 ,
 15 ,0113,3/15/2022 8:16:00 AM , 188 , 130 , 302 , 214 , 19 ,
 15 ,0113,3/15/2022 8:17:00 AM , 110 , 73 , 268 , 159 , 26 ,
 15 ,0113,3/15/2022 8:18:00 AM , 80 , 49 , 195 , 124 , 19 ,
 15 ,0113,3/15/2022 8:19:00 AM , 12 , 5 , 130 , 9 , 0 ,
 15 ,0113,3/15/2022 8:20:00 AM , 86 , 49 , 183 , 88 , 0 ,
 16 ,0113,3/15/2022 8:21:00 AM , 309 , 207 , 490 , 376 , 1 ,
 16 ,0113,3/15/2022 8:22:00 AM , 80 , 48 , 118 , 63 , 0 ,
 16 ,0113,3/15/2022 8:23:00 AM , 12 , 4 , 14 , 1 , 0 ,
 16 ,0113,3/15/2022 8:24:00 AM , 16 , 0 , 14 , 0 , 0 ,
 16 ,0113,3/15/2022 8:25:00 AM , 70 , 41 , 166 , 74 , 7 ,
 16 ,0113,3/15/2022 8:26:00 AM , 1 , 0 , 5 , 1 , 0 ,
 17 ,0113,3/15/2022 8:27:00 AM , 16 , 0 , 82 , 16 , 0 ,
 17 ,0113,3/15/2022 8:28:00 AM , 50 , 12 , 64 , 27 , 0 ,
 17 ,0113,3/15/2022 8:29:00 AM , 90 , 48 , 177 , 120 , 10 ,
