Oxymax Activity CSV File

CSV FILE CREATION:3/16/2022 6:11:19 AM
DATA FILENAME:C:\Users\jonbr\Documents\Brestoff Lab\2022-03-15 B6 Fed Fasting 30c D2.ADTA

GROUP/CAGE:0106
SUBJECT ID:8-3
SUBJECT MASS:25.8 grams

SAMPLE FREQ:60 seconds


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,GROUP/CAGE,DATE/TIME,XTOT,XAMB,YTOT,YAMB,ZTOT,

===============,===============,===============,===============,===============,===============,===============,===============,
 1 ,0106,3/15/2022 6:57:00 AM , 134 , 67 , 249 , 182 , 18 ,
 1 ,0106,3/15/2022 6:58:00 AM , 44 , 29 , 180 , 110 , 33 ,
 1 ,0106,3/15/2022 6:59:00 AM , 180 , 104 , 348 , 256 , 17 ,
 1 ,0106,3/15/2022 7:00:00 AM , 247 , 121 , 443 , 325 , 0 ,
 1 ,0106,3/15/2022 7:01:00 AM , 160 , 105 , 266 , 192 , 2 ,
 2 ,0106,3/15/2022 7:02:00 AM , 23 , 6 , 81 , 29 , 0 ,
 2 ,0106,3/15/2022 7:03:00 AM , 32 , 5 , 53 , 17 , 0 ,
 2 ,0106,3/15/2022 7:04:00 AM , 129 , 58 , 190 , 131 , 16 ,
 2 ,0106,3/15/2022 7:05:00 AM , 85 , 36 , 117 , 63 , 12 ,
 2 ,0106,3/15/2022 7:06:00 AM , 128 , 69 , 276 , 204 , 18 ,
 3 ,0106,3/15/2022 7:07:00 AM , 229 , 110 , 465 , 353 , 4 ,
 3 ,0106,3/15/2022 7:08:00 AM , 151 , 67 , 255 , 185 , 0 ,
 3 ,0106,3/15/2022 7:09:00 AM , 204 , 120 , 475 , 350 , 0 ,
 3 ,0106,3/15/2022 7:10:00 AM , 123 , 52 , 345 , 247 , 1 ,
 3 ,0106,3/15/2022 7:11:00 AM , 77 , 34 , 120 , 79 , 2 ,
 3 ,0106,3/15/2022 7:12:00 AM , 188 , 91 , 336 , 234 , 1 ,
 4 ,0106,3/15/2022 7:13:00 AM , 161 , 86 , 244 , 176 , 45 ,
 4 ,0106,3/15/2022 7:14:00 AM , 115 , 67 , 142 , 91 , 26 ,
 4 ,0106,3/15/2022 7:15:00 AM , 81 , 47 , 123 , 86 , 11 ,
 4 ,0106,3/15/2022 7:16:00 AM , 115 , 52 , 150 , 81 , 12 ,
 4 ,0106,3/15/2022 7:17:00 AM , 123 , 80 , 153 , 90 , 31 ,
 4 ,0106,3/15/2022 7:18:00 AM , 156 , 81 , 238 , 167 , 24 ,
 5 ,0106,3/15/2022 7:19:00 AM , 169 , 72 , 345 , 251 , 23 ,
 5 ,0106,3/15/2022 7:20:00 AM , 52 , 25 , 236 , 180 , 9 ,
 5 ,0106,3/15/2022 7:21:00 AM , 128 , 86 , 298 , 214 , 13 ,
 5 ,0106,3/15/2022 7:22:00 AM , 129 , 49 , 140 , 82 , 32 ,
 5 ,0106,3/15/2022 7:23:00 AM , 192 , 83 , 305 , 211 , 1 ,
 5 ,0106,3/15/2022 7:24:00 AM , 120 , 84 , 204 , 139 , 1 ,
 6 ,0106,3/15/2022 7:25:00 AM , 36 , 4 , 56 , 33 , 1 ,
 6 ,0106,3/15/2022 7:26:00 AM , 110 , 49 , 285 , 208 , 8 ,
 6 ,0106,3/15/2022 7:27:00 AM , 321 , 41 , 167 , 130 , 2 ,
 6 ,0106,3/15/2022 7:28:00 AM , 87 , 32 , 187 , 115 , 1 ,
 6 ,0106,3/15/2022 7:29:00 AM , 39 , 31 , 104 , 61 , 11 ,
 7 ,0106,3/15/2022 7:30:00 AM , 145 , 67 , 292 , 206 , 0 ,
 7 ,0106,3/15/2022 7:31:00 AM , 127 , 59 , 292 , 207 , 21 ,
 7 ,0106,3/15/2022 7:32:00 AM , 146 , 62 , 263 , 197 , 34 ,
 7 ,0106,3/15/2022 7:33:00 AM , 147 , 73 , 194 , 128 , 20 ,
 7 ,0106,3/15/2022 7:34:00 AM , 139 , 64 , 249 , 171 , 45 ,
 7 ,0106,3/15/2022 7:35:00 AM , 160 , 101 , 304 , 226 , 16 ,
 8 ,0106,3/15/2022 7:36:00 AM , 234 , 117 , 293 , 208 , 12 ,
 8 ,0106,3/15/2022 7:37:00 AM , 181 , 97 , 303 , 206 , 2 ,
 8 ,0106,3/15/2022 7:38:00 AM , 222 , 73 , 285 , 200 , 2 ,
 8 ,0106,3/15/2022 7:39:00 AM , 119 , 53 , 133 , 71 , 16 ,
 8 ,0106,3/15/2022 7:40:00 AM , 148 , 70 , 368 , 270 , 11 ,
 8 ,0106,3/15/2022 7:41:00 AM , 59 , 31 , 97 , 42 , 18 ,
 9 ,0106,3/15/2022 7:42:00 AM , 152 , 78 , 271 , 190 , 18 ,
 9 ,0106,3/15/2022 7:43:00 AM , 168 , 57 , 276 , 200 , 16 ,
 9 ,0106,3/15/2022 7:44:00 AM , 135 , 82 , 207 , 136 , 28 ,
 9 ,0106,3/15/2022 7:45:00 AM , 150 , 106 , 447 , 334 , 13 ,
 9 ,0106,3/15/2022 7:46:00 AM , 101 , 48 , 142 , 106 , 13 ,
 10 ,0106,3/15/2022 7:47:00 AM , 182 , 107 , 425 , 319 , 4 ,
 10 ,0106,3/15/2022 7:48:00 AM , 201 , 91 , 327 , 249 , 24 ,
 10 ,0106,3/15/2022 7:49:00 AM , 158 , 33 , 145 , 103 , 29 ,
 10 ,0106,3/15/2022 7:50:00 AM , 275 , 13 , 116 , 43 , 17 ,
 10 ,0106,3/15/2022 7:51:00 AM , 57 , 5 , 93 , 39 , 1 ,
 10 ,0106,3/15/2022 7:52:00 AM , 126 , 83 , 177 , 127 , 16 ,
 11 ,0106,3/15/2022 7:53:00 AM , 108 , 42 , 148 , 106 , 4 ,
 11 ,0106,3/15/2022 7:54:00 AM , 99 , 13 , 167 , 120 , 0 ,
 11 ,0106,3/15/2022 7:55:00 AM , 150 , 43 , 216 , 140 , 0 ,
 11 ,0106,3/15/2022 7:56:00 AM , 176 , 97 , 294 , 211 , 15 ,
 11 ,0106,3/15/2022 7:57:00 AM , 97 , 57 , 210 , 150 , 17 ,
 11 ,0106,3/15/2022 7:58:00 AM , 142 , 82 , 236 , 164 , 4 ,
 12 ,0106,3/15/2022 7:59:00 AM , 174 , 83 , 273 , 180 , 0 ,
 12 ,0106,3/15/2022 8:00:00 AM , 111 , 63 , 192 , 125 , 15 ,
 12 ,0106,3/15/2022 8:01:00 AM , 48 , 29 , 105 , 62 , 0 ,
 12 ,0106,3/15/2022 8:02:00 AM , 64 , 13 , 56 , 29 , 2 ,
 12 ,0106,3/15/2022 8:03:00 AM , 202 , 47 , 186 , 119 , 28 ,
 13 ,0106,3/15/2022 8:04:00 AM , 142 , 50 , 303 , 180 , 1 ,
 13 ,0106,3/15/2022 8:05:00 AM , 186 , 61 , 248 , 187 , 5 ,
 13 ,0106,3/15/2022 8:06:00 AM , 157 , 19 , 225 , 161 , 4 ,
 13 ,0106,3/15/2022 8:07:00 AM , 56 , 19 , 127 , 89 , 28 ,
 13 ,0106,3/15/2022 8:08:00 AM , 141 , 40 , 128 , 73 , 4 ,
 13 ,0106,3/15/2022 8:09:00 AM , 60 , 29 , 137 , 96 , 21 ,
 14 ,0106,3/15/2022 8:10:00 AM , 109 , 69 , 239 , 174 , 38 ,
 14 ,0106,3/15/2022 8:11:00 AM , 124 , 78 , 150 , 108 , 28 ,
 14 ,0106,3/15/2022 8:12:00 AM , 100 , 39 , 282 , 199 , 11 ,
 14 ,0106,3/15/2022 8:13:00 AM , 58 , 20 , 174 , 116 , 26 ,
 14 ,0106,3/15/2022 8:14:00 AM , 118 , 36 , 150 , 100 , 43 ,
 15 ,0106,3/15/2022 8:15:00 AM , 243 , 160 , 442 , 335 , 38 ,
 15 ,0106,3/15/2022 8:16:00 AM , 266 , 91 , 230 , 166 , 16 ,
 15 ,0106,3/15/2022 8:17:00 AM , 121 , 66 , 251 , 197 , 2 ,
 15 ,0106,3/15/2022 8:18:00 AM , 159 , 54 , 221 , 148 , 4 ,
 15 ,0106,3/15/2022 8:19:00 AM , 23 , 0 , 83 , 8 , 0 ,
 15 ,0106,3/15/2022 8:20:00 AM , 20 , 0 , 52 , 6 , 0 ,
 16 ,0106,3/15/2022 8:21:00 AM , 692 , 1 , 54 , 1 , 0 ,
 16 ,0106,3/15/2022 8:22:00 AM , 30 , 2 , 95 , 19 , 0 ,
 16 ,0106,3/15/2022 8:23:00 AM , 21 , 0 , 65 , 4 , 0 ,
 16 ,0106,3/15/2022 8:24:00 AM , 30 , 0 , 82 , 12 , 0 ,
 16 ,0106,3/15/2022 8:25:00 AM , 52 , 2 , 84 , 8 , 0 ,
 16 ,0106,3/15/2022 8:26:00 AM , 50 , 0 , 34 , 14 , 0 ,
 17 ,0106,3/15/2022 8:27:00 AM , 35 , 0 , 39 , 0 , 0 ,
 17 ,0106,3/15/2022 8:28:00 AM , 1 , 0 , 0 , 0 , 0 ,
 17 ,0106,3/15/2022 8:29:00 AM , 12 , 0 , 25 , 4 , 0 ,
