===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,TIME,CAGE 0101,TIME,CAGE 0102,TIME,CAGE 0103,TIME,CAGE 0104,TIME,CAGE 0105,TIME,CAGE 0106,TIME,CAGE 0107,TIME,CAGE 0108,TIME,CAGE 0109,TIME,CAGE 0110,TIME,CAGE 0111,TIME,CAGE 0112,TIME,CAGE 0113,TIME,CAGE 0114,TIME,CAGE 0115,TIME,CAGE 0116,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
 19 ,3/15/2022 8:38:20 AM , 478 ,3/15/2022 8:38:40 AM , 304 ,3/15/2022 8:39:00 AM , 55 ,3/15/2022 8:39:20 AM , 337 ,3/15/2022 8:39:40 AM , 21 ,3/15/2022 8:40:00 AM , 0 ,3/15/2022 8:40:20 AM , 109 ,3/15/2022 8:40:40 AM , 609 ,3/15/2022 8:41:00 AM , 742 ,3/15/2022 8:41:20 AM , 1002 ,3/15/2022 8:41:40 AM , 53 ,3/15/2022 8:42:00 AM , 200 ,3/15/2022 8:42:20 AM , 764 ,3/15/2022 8:42:40 AM , 417 ,3/15/2022 8:43:00 AM , 254 ,3/15/2022 8:43:20 AM , 57 ,
 20 ,3/15/2022 8:44:00 AM , 372 ,3/15/2022 8:44:20 AM , 313 ,3/15/2022 8:44:40 AM , 72 ,3/15/2022 8:45:00 AM , 729 ,3/15/2022 8:45:20 AM , 14 ,3/15/2022 8:45:40 AM , 1 ,3/15/2022 8:46:00 AM , 314 ,3/15/2022 8:46:20 AM , 825 ,3/15/2022 8:46:40 AM , 243 ,3/15/2022 8:47:00 AM , 669 ,3/15/2022 8:47:20 AM , 4 ,3/15/2022 8:47:40 AM , 690 ,3/15/2022 8:48:00 AM , 627 ,3/15/2022 8:48:20 AM , 448 ,3/15/2022 8:48:40 AM , 869 ,3/15/2022 8:49:00 AM , 117 ,
 21 ,3/15/2022 8:49:40 AM , 270 ,3/15/2022 8:50:00 AM , 445 ,3/15/2022 8:50:20 AM , 66 ,3/15/2022 8:50:40 AM , 585 ,3/15/2022 8:51:00 AM , 0 ,3/15/2022 8:51:20 AM , 179 ,3/15/2022 8:51:40 AM , 392 ,3/15/2022 8:52:00 AM , 441 ,3/15/2022 8:52:20 AM , 769 ,3/15/2022 8:52:40 AM , 854 ,3/15/2022 8:53:00 AM , 3 ,3/15/2022 8:53:20 AM , 373 ,3/15/2022 8:53:40 AM , 442 ,3/15/2022 8:54:00 AM , 756 ,3/15/2022 8:54:20 AM , 497 ,3/15/2022 8:54:40 AM , 664 ,
 22 ,3/15/2022 8:55:20 AM , 204 ,3/15/2022 8:55:40 AM , 274 ,3/15/2022 8:56:00 AM , 68 ,3/15/2022 8:56:20 AM , 561 ,3/15/2022 8:56:40 AM , 0 ,3/15/2022 8:57:00 AM , 299 ,3/15/2022 8:57:20 AM , 744 ,3/15/2022 8:57:40 AM , 598 ,3/15/2022 8:58:00 AM , 1170 ,3/15/2022 8:58:20 AM , 46 ,3/15/2022 8:58:40 AM , 7 ,3/15/2022 8:59:00 AM , 815 ,3/15/2022 8:59:20 AM , 826 ,3/15/2022 8:59:40 AM , 150 ,3/15/2022 9:00:00 AM , 332 ,3/15/2022 9:00:20 AM , 415 ,
 23 ,3/15/2022 9:01:00 AM , 447 ,3/15/2022 9:01:20 AM , 118 ,3/15/2022 9:01:40 AM , 2 ,3/15/2022 9:02:00 AM , 335 ,3/15/2022 9:02:20 AM , 0 ,3/15/2022 9:02:40 AM , 448 ,3/15/2022 9:03:00 AM , 268 ,3/15/2022 9:03:20 AM , 634 ,3/15/2022 9:03:40 AM , 834 ,3/15/2022 9:04:00 AM , 712 ,3/15/2022 9:04:20 AM , 4 ,3/15/2022 9:04:40 AM , 660 ,3/15/2022 9:05:00 AM , 435 ,3/15/2022 9:05:20 AM , 327 ,3/15/2022 9:05:40 AM , 83 ,3/15/2022 9:06:00 AM , 15 ,
 24 ,3/15/2022 9:06:40 AM , 157 ,3/15/2022 9:07:00 AM , 67 ,3/15/2022 9:07:20 AM , 0 ,3/15/2022 9:07:40 AM , 480 ,3/15/2022 9:08:00 AM , 1 ,3/15/2022 9:08:20 AM , 192 ,3/15/2022 9:08:40 AM , 292 ,3/15/2022 9:09:00 AM , 283 ,3/15/2022 9:09:20 AM , 1059 ,3/15/2022 9:09:40 AM , 668 ,3/15/2022 9:10:00 AM , 3 ,3/15/2022 9:10:20 AM , 61 ,3/15/2022 9:10:40 AM , 169 ,3/15/2022 9:11:00 AM , 486 ,3/15/2022 9:11:20 AM , 10 ,3/15/2022 9:11:40 AM , 0 ,
 25 ,3/15/2022 9:12:20 AM , 239 ,3/15/2022 9:12:40 AM , 77 ,3/15/2022 9:13:00 AM , 11 ,3/15/2022 9:13:20 AM , 288 ,3/15/2022 9:13:40 AM , 0 ,3/15/2022 9:14:00 AM , 711 ,3/15/2022 9:14:20 AM , 831 ,3/15/2022 9:14:40 AM , 222 ,3/15/2022 9:15:00 AM , 966 ,3/15/2022 9:15:20 AM , 815 ,3/15/2022 9:15:40 AM , 6 ,3/15/2022 9:16:00 AM , 38 ,3/15/2022 9:16:20 AM , 643 ,3/15/2022 9:16:40 AM , 322 ,3/15/2022 9:17:00 AM , 14 ,3/15/2022 9:17:20 AM , 3 ,
 26 ,3/15/2022 9:18:00 AM , 114 ,3/15/2022 9:18:20 AM , 70 ,3/15/2022 9:18:40 AM , 1 ,3/15/2022 9:19:00 AM , 714 ,3/15/2022 9:19:20 AM , 0 ,3/15/2022 9:19:40 AM , 813 ,3/15/2022 9:20:00 AM , 418 ,3/15/2022 9:20:20 AM , 429 ,3/15/2022 9:20:40 AM , 569 ,3/15/2022 9:21:00 AM , 714 ,3/15/2022 9:21:20 AM , 0 ,3/15/2022 9:21:40 AM , 17 ,3/15/2022 9:22:00 AM , 762 ,3/15/2022 9:22:20 AM , 21 ,3/15/2022 9:22:40 AM , 0 ,3/15/2022 9:23:00 AM , 0 ,
 27 ,3/15/2022 9:23:40 AM , 89 ,3/15/2022 9:24:00 AM , 12 ,3/15/2022 9:24:20 AM , 0 ,3/15/2022 9:24:40 AM , 734 ,3/15/2022 9:25:00 AM , 0 ,3/15/2022 9:25:20 AM , 319 ,3/15/2022 9:25:40 AM , 315 ,3/15/2022 9:26:00 AM , 37 ,3/15/2022 9:26:20 AM , 892 ,3/15/2022 9:26:40 AM , 549 ,3/15/2022 9:27:00 AM , 14 ,3/15/2022 9:27:20 AM , 8 ,3/15/2022 9:27:40 AM , 119 ,3/15/2022 9:28:00 AM , 0 ,3/15/2022 9:28:20 AM , 0 ,3/15/2022 9:28:40 AM , 0 ,
 28 ,3/15/2022 9:29:20 AM , 12 ,3/15/2022 9:29:40 AM , 13 ,3/15/2022 9:30:00 AM , 1 ,3/15/2022 9:30:20 AM , 159 ,3/15/2022 9:30:40 AM , 2 ,3/15/2022 9:31:00 AM , 271 ,3/15/2022 9:31:20 AM , 441 ,3/15/2022 9:31:40 AM , 86 ,3/15/2022 9:32:00 AM , 856 ,3/15/2022 9:32:20 AM , 15 ,3/15/2022 9:32:40 AM , 2 ,3/15/2022 9:33:00 AM , 7 ,3/15/2022 9:33:20 AM , 685 ,3/15/2022 9:33:40 AM , 6 ,3/15/2022 9:34:00 AM , 0 ,3/15/2022 9:34:20 AM , 0 ,
