Oxymax Activity CSV File

CSV FILE CREATION:3/16/2022 6:11:18 AM
DATA FILENAME:C:\Users\jonbr\Documents\Brestoff Lab\2022-03-15 B6 Fed Fasting 30c D2.ADTA

GROUP/CAGE:0104
SUBJECT ID:8-2
SUBJECT MASS:25.7 grams

SAMPLE FREQ:60 seconds


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,
 17 ,0104,3/15/2022 8:30:00 AM , 162 , 118 , 201 , 143 , 18 ,
 17 ,0104,3/15/2022 8:31:00 AM , 190 , 126 , 261 , 194 , 5 ,
 18 ,0104,3/15/2022 8:32:00 AM , 126 , 57 , 165 , 106 , 12 ,
 18 ,0104,3/15/2022 8:33:00 AM , 149 , 69 , 226 , 150 , 6 ,
 18 ,0104,3/15/2022 8:34:00 AM , 67 , 46 , 164 , 104 , 0 ,
 18 ,0104,3/15/2022 8:35:00 AM , 47 , 30 , 64 , 40 , 0 ,
 18 ,0104,3/15/2022 8:36:00 AM , 33 , 13 , 50 , 25 , 7 ,
 18 ,0104,3/15/2022 8:37:00 AM , 48 , 8 , 56 , 17 , 0 ,
 19 ,0104,3/15/2022 8:38:00 AM , 96 , 58 , 112 , 49 , 15 ,
 19 ,0104,3/15/2022 8:39:00 AM , 157 , 94 , 214 , 166 , 14 ,
 19 ,0104,3/15/2022 8:40:00 AM , 153 , 114 , 200 , 130 , 4 ,
 19 ,0104,3/15/2022 8:41:00 AM , 193 , 122 , 327 , 256 , 32 ,
 19 ,0104,3/15/2022 8:42:00 AM , 188 , 121 , 302 , 222 , 23 ,
 19 ,0104,3/15/2022 8:43:00 AM , 96 , 55 , 189 , 124 , 66 ,
 20 ,0104,3/15/2022 8:44:00 AM , 50 , 0 , 43 , 14 , 0 ,
 20 ,0104,3/15/2022 8:45:00 AM , 39 , 10 , 45 , 14 , 0 ,
 20 ,0104,3/15/2022 8:46:00 AM , 34 , 2 , 34 , 0 , 0 ,
 20 ,0104,3/15/2022 8:47:00 AM , 36 , 9 , 79 , 33 , 2 ,
 20 ,0104,3/15/2022 8:48:00 AM , 115 , 48 , 147 , 86 , 8 ,
 21 ,0104,3/15/2022 8:49:00 AM , 176 , 105 , 248 , 182 , 13 ,
 21 ,0104,3/15/2022 8:50:00 AM , 84 , 45 , 157 , 101 , 11 ,
 21 ,0104,3/15/2022 8:51:00 AM , 224 , 140 , 351 , 246 , 41 ,
 21 ,0104,3/15/2022 8:52:00 AM , 178 , 118 , 240 , 162 , 7 ,
 21 ,0104,3/15/2022 8:53:00 AM , 30 , 16 , 95 , 70 , 0 ,
 21 ,0104,3/15/2022 8:54:00 AM , 33 , 19 , 47 , 20 , 2 ,
 22 ,0104,3/15/2022 8:55:00 AM , 57 , 28 , 83 , 40 , 0 ,
 22 ,0104,3/15/2022 8:56:00 AM , 181 , 130 , 264 , 180 , 27 ,
 22 ,0104,3/15/2022 8:57:00 AM , 83 , 56 , 82 , 50 , 6 ,
 22 ,0104,3/15/2022 8:58:00 AM , 58 , 20 , 92 , 58 , 5 ,
 22 ,0104,3/15/2022 8:59:00 AM , 117 , 81 , 170 , 108 , 0 ,
 22 ,0104,3/15/2022 9:00:00 AM , 47 , 26 , 73 , 37 , 2 ,
 23 ,0104,3/15/2022 9:01:00 AM , 68 , 50 , 123 , 73 , 2 ,
 23 ,0104,3/15/2022 9:02:00 AM , 76 , 35 , 73 , 35 , 1 ,
 23 ,0104,3/15/2022 9:03:00 AM , 104 , 70 , 218 , 151 , 0 ,
 23 ,0104,3/15/2022 9:04:00 AM , 115 , 74 , 172 , 107 , 11 ,
 23 ,0104,3/15/2022 9:05:00 AM , 36 , 14 , 68 , 41 , 0 ,
 24 ,0104,3/15/2022 9:06:00 AM , 13 , 4 , 49 , 27 , 0 ,
 24 ,0104,3/15/2022 9:07:00 AM , 100 , 61 , 146 , 104 , 0 ,
 24 ,0104,3/15/2022 9:08:00 AM , 86 , 52 , 139 , 96 , 12 ,
 24 ,0104,3/15/2022 9:09:00 AM , 75 , 48 , 110 , 57 , 1 ,
 24 ,0104,3/15/2022 9:10:00 AM , 11 , 1 , 23 , 6 , 0 ,
 24 ,0104,3/15/2022 9:11:00 AM , 14 , 3 , 29 , 9 , 0 ,
 25 ,0104,3/15/2022 9:12:00 AM , 47 , 5 , 48 , 22 , 0 ,
 25 ,0104,3/15/2022 9:13:00 AM , 124 , 76 , 124 , 71 , 5 ,
 25 ,0104,3/15/2022 9:14:00 AM , 144 , 95 , 139 , 96 , 17 ,
 25 ,0104,3/15/2022 9:15:00 AM , 162 , 83 , 211 , 159 , 35 ,
 25 ,0104,3/15/2022 9:16:00 AM , 121 , 53 , 142 , 100 , 12 ,
 25 ,0104,3/15/2022 9:17:00 AM , 154 , 102 , 245 , 187 , 19 ,
 26 ,0104,3/15/2022 9:18:00 AM , 107 , 51 , 122 , 75 , 18 ,
 26 ,0104,3/15/2022 9:19:00 AM , 199 , 128 , 233 , 174 , 22 ,
 26 ,0104,3/15/2022 9:20:00 AM , 145 , 56 , 332 , 250 , 5 ,
 26 ,0104,3/15/2022 9:21:00 AM , 181 , 107 , 272 , 196 , 14 ,
 26 ,0104,3/15/2022 9:22:00 AM , 187 , 112 , 268 , 191 , 36 ,
 27 ,0104,3/15/2022 9:23:00 AM , 99 , 42 , 104 , 75 , 4 ,
 27 ,0104,3/15/2022 9:24:00 AM , 19 , 5 , 31 , 16 , 4 ,
 27 ,0104,3/15/2022 9:25:00 AM , 62 , 0 , 79 , 16 , 0 ,
 27 ,0104,3/15/2022 9:26:00 AM , 38 , 1 , 51 , 25 , 2 ,
 27 ,0104,3/15/2022 9:27:00 AM , 79 , 47 , 91 , 58 , 4 ,
 27 ,0104,3/15/2022 9:28:00 AM , 43 , 19 , 28 , 16 , 0 ,
 28 ,0104,3/15/2022 9:29:00 AM , 44 , 28 , 74 , 39 , 0 ,
 28 ,0104,3/15/2022 9:30:00 AM , 0 , 0 , 21 , 4 , 0 ,
 28 ,0104,3/15/2022 9:31:00 AM , 19 , 10 , 69 , 26 , 0 ,
 28 ,0104,3/15/2022 9:32:00 AM , 67 , 33 , 120 , 73 , 0 ,
 28 ,0104,3/15/2022 9:33:00 AM , 105 , 55 , 94 , 55 , 0 ,
 28 ,0104,3/15/2022 9:34:00 AM , 103 , 59 , 196 , 121 , 7 ,
 29 ,0104,3/15/2022 9:35:00 AM , 140 , 88 , 189 , 138 , 14 ,
 29 ,0104,3/15/2022 9:36:00 AM , 137 , 98 , 217 , 162 , 0 ,
 29 ,0104,3/15/2022 9:37:00 AM , 215 , 155 , 299 , 208 , 0 ,
 29 ,0104,3/15/2022 9:38:00 AM , 55 , 28 , 100 , 53 , 0 ,
 29 ,0104,3/15/2022 9:39:00 AM , 195 , 117 , 242 , 177 , 0 ,
 30 ,0104,3/15/2022 9:40:00 AM , 33 , 10 , 88 , 31 , 0 ,
 30 ,0104,3/15/2022 9:41:00 AM , 1 , 0 , 93 , 22 , 0 ,
 30 ,0104,3/15/2022 9:42:00 AM , 17 , 0 , 38 , 9 , 0 ,
 30 ,0104,3/15/2022 9:43:00 AM , 18 , 3 , 64 , 29 , 0 ,
 30 ,0104,3/15/2022 9:44:00 AM , 4 , 0 , 127 , 36 , 0 ,
 30 ,0104,3/15/2022 9:45:00 AM , 36 , 0 , 60 , 15 , 0 ,
 31 ,0104,3/15/2022 9:46:00 AM , 7 , 0 , 44 , 2 , 0 ,
 31 ,0104,3/15/2022 9:47:00 AM , 0 , 0 , 115 , 0 , 0 ,
 31 ,0104,3/15/2022 9:48:00 AM , 18 , 0 , 171 , 3 , 0 ,
 31 ,0104,3/15/2022 9:49:00 AM , 19 , 0 , 53 , 15 , 0 ,
 31 ,0104,3/15/2022 9:50:00 AM , 1 , 0 , 0 , 0 , 0 ,
 31 ,0104,3/15/2022 9:51:00 AM , 1 , 0 , 0 , 0 , 0 ,
 32 ,0104,3/15/2022 9:52:00 AM , 0 , 0 , 1 , 0 , 0 ,
 32 ,0104,3/15/2022 9:53:00 AM , 22 , 2 , 55 , 31 , 0 ,
 32 ,0104,3/15/2022 9:54:00 AM , 0 , 0 , 9 , 0 , 0 ,
 32 ,0104,3/15/2022 9:55:00 AM , 0 , 0 , 11 , 0 , 0 ,
 32 ,0104,3/15/2022 9:56:00 AM , 0 , 0 , 0 , 0 , 0 ,
 33 ,0104,3/15/2022 9:57:00 AM , 0 , 0 , 0 , 0 , 0 ,
 33 ,0104,3/15/2022 9:58:00 AM , 0 , 0 , 0 , 0 , 0 ,
 33 ,0104,3/15/2022 9:59:00 AM , 0 , 0 , 3 , 0 , 0 ,
 33 ,0104,3/15/2022 10:00:00 AM , 28 , 19 , 79 , 45 , 3 ,
 33 ,0104,3/15/2022 10:01:00 AM , 37 , 23 , 65 , 20 , 4 ,
 33 ,0104,3/15/2022 10:02:00 AM , 0 , 0 , 36 , 0 , 0 ,
 34 ,0104,3/15/2022 10:03:00 AM , 0 , 0 , 1 , 0 , 0 ,
 34 ,0104,3/15/2022 10:04:00 AM , 0 , 0 , 0 , 0 , 0 ,
 34 ,0104,3/15/2022 10:05:00 AM , 0 , 0 , 0 , 0 , 0 ,
 34 ,0104,3/15/2022 10:06:00 AM , 16 , 0 , 13 , 0 , 0 ,
 34 ,0104,3/15/2022 10:07:00 AM , 38 , 27 , 56 , 37 , 0 ,
 34 ,0104,3/15/2022 10:08:00 AM , 0 , 0 , 0 , 0 , 0 ,
 35 ,0104,3/15/2022 10:09:00 AM , 0 , 0 , 0 , 0 , 0 ,
 35 ,0104,3/15/2022 10:10:00 AM , 3 , 2 , 16 , 11 , 0 ,
 35 ,0104,3/15/2022 10:11:00 AM , 0 , 0 , 0 , 0 , 0 ,
 35 ,0104,3/15/2022 10:12:00 AM , 0 , 0 , 0 , 0 , 0 ,
 35 ,0104,3/15/2022 10:13:00 AM , 0 , 0 , 0 , 0 , 0 ,
 36 ,0104,3/15/2022 10:14:00 AM , 0 , 0 , 0 , 0 , 0 ,
 36 ,0104,3/15/2022 10:15:00 AM , 0 , 0 , 1 , 0 , 0 ,
 36 ,0104,3/15/2022 10:16:00 AM , 1 , 0 , 12 , 11 , 0 ,
 36 ,0104,3/15/2022 10:17:00 AM , 0 , 0 , 5 , 1 , 0 ,
 36 ,0104,3/15/2022 10:18:00 AM , 0 , 0 , 0 , 0 , 0 ,
 36 ,0104,3/15/2022 10:19:00 AM , 0 , 0 , 0 , 0 , 0 ,
 37 ,0104,3/15/2022 10:20:00 AM , 0 , 0 , 0 , 0 , 0 ,
 37 ,0104,3/15/2022 10:21:00 AM , 0 , 0 , 2 , 0 , 0 ,
 37 ,0104,3/15/2022 10:22:00 AM , 0 , 0 , 0 , 0 , 0 ,
 37 ,0104,3/15/2022 10:23:00 AM , 0 , 0 , 0 , 0 , 0 ,
 37 ,0104,3/15/2022 10:24:00 AM , 0 , 0 , 0 , 0 , 0 ,
 37 ,0104,3/15/2022 10:25:00 AM , 0 , 0 , 0 , 0 , 0 ,
 38 ,0104,3/15/2022 10:26:00 AM , 0 , 0 , 4 , 2 , 0 ,
 38 ,0104,3/15/2022 10:27:00 AM , 65 , 27 , 63 , 36 , 0 ,
 38 ,0104,3/15/2022 10:28:00 AM , 17 , 3 , 37 , 15 , 2 ,
 38 ,0104,3/15/2022 10:29:00 AM , 167 , 2 , 28 , 3 , 0 ,
 38 ,0104,3/15/2022 10:30:00 AM , 307 , 3 , 10 , 2 , 0 ,
 39 ,0104,3/15/2022 10:31:00 AM , 30 , 0 , 77 , 4 , 0 ,
 39 ,0104,3/15/2022 10:32:00 AM , 7 , 0 , 2 , 1 , 0 ,
 39 ,0104,3/15/2022 10:33:00 AM , 31 , 4 , 34 , 21 , 0 ,
 39 ,0104,3/15/2022 10:34:00 AM , 14 , 9 , 32 , 13 , 0 ,
 39 ,0104,3/15/2022 10:35:00 AM , 0 , 0 , 0 , 0 , 0 ,
 39 ,0104,3/15/2022 10:36:00 AM , 0 , 0 , 0 , 0 , 0 ,
 40 ,0104,3/15/2022 10:37:00 AM , 0 , 0 , 0 , 0 , 0 ,
 40 ,0104,3/15/2022 10:38:00 AM , 0 , 0 , 0 , 0 , 0 ,
 40 ,0104,3/15/2022 10:39:00 AM , 0 , 0 , 0 , 0 , 0 ,
 40 ,0104,3/15/2022 10:40:00 AM , 0 , 0 , 0 , 0 , 0 ,
 40 ,0104,3/15/2022 10:41:00 AM , 0 , 0 , 0 , 0 , 0 ,
 40 ,0104,3/15/2022 10:42:00 AM , 0 , 0 , 0 , 0 , 0 ,
 41 ,0104,3/15/2022 10:43:00 AM , 0 , 0 , 0 , 0 , 0 ,
 41 ,0104,3/15/2022 10:44:00 AM , 0 , 0 , 0 , 0 , 0 ,
 41 ,0104,3/15/2022 10:45:00 AM , 0 , 0 , 0 , 0 , 0 ,
 41 ,0104,3/15/2022 10:46:00 AM , 0 , 0 , 0 , 0 , 0 ,
 41 ,0104,3/15/2022 10:47:00 AM , 0 , 0 , 0 , 0 , 0 ,
 42 ,0104,3/15/2022 10:48:00 AM , 0 , 0 , 9 , 0 , 0 ,
 42 ,0104,3/15/2022 10:49:00 AM , 0 , 0 , 0 , 0 , 0 ,
 42 ,0104,3/15/2022 10:50:00 AM , 0 , 0 , 4 , 0 , 0 ,
 42 ,0104,3/15/2022 10:51:00 AM , 0 , 0 , 0 , 0 , 0 ,
 42 ,0104,3/15/2022 10:52:00 AM , 0 , 0 , 0 , 0 , 0 ,
 42 ,0104,3/15/2022 10:53:00 AM , 0 , 0 , 0 , 0 , 0 ,
 43 ,0104,3/15/2022 10:54:00 AM , 0 , 0 , 0 , 0 , 0 ,
 43 ,0104,3/15/2022 10:55:00 AM , 0 , 0 , 0 , 0 , 0 ,
 43 ,0104,3/15/2022 10:56:00 AM , 0 , 0 , 0 , 0 , 0 ,
 43 ,0104,3/15/2022 10:57:00 AM , 0 , 0 , 0 , 0 , 0 ,
 43 ,0104,3/15/2022 10:58:00 AM , 1 , 1 , 53 , 0 , 0 ,
 43 ,0104,3/15/2022 10:59:00 AM , 0 , 0 , 0 , 0 , 0 ,
 44 ,0104,3/15/2022 11:00:00 AM , 0 , 0 , 1 , 0 , 0 ,
 44 ,0104,3/15/2022 11:01:00 AM , 0 , 0 , 5 , 4 , 0 ,
 44 ,0104,3/15/2022 11:02:00 AM , 0 , 0 , 4 , 3 , 0 ,
 44 ,0104,3/15/2022 11:03:00 AM , 0 , 0 , 0 , 0 , 0 ,
 44 ,0104,3/15/2022 11:04:00 AM , 0 , 0 , 0 , 0 , 0 ,
 45 ,0104,3/15/2022 11:05:00 AM , 0 , 0 , 0 , 0 , 0 ,
 45 ,0104,3/15/2022 11:06:00 AM , 0 , 0 , 0 , 0 , 0 ,
 45 ,0104,3/15/2022 11:07:00 AM , 0 , 0 , 0 , 0 , 0 ,
 45 ,0104,3/15/2022 11:08:00 AM , 0 , 0 , 0 , 0 , 0 ,
 45 ,0104,3/15/2022 11:09:00 AM , 0 , 0 , 0 , 0 , 0 ,
 45 ,0104,3/15/2022 11:10:00 AM , 0 , 0 , 0 , 0 , 0 ,
 46 ,0104,3/15/2022 11:11:00 AM , 1 , 0 , 13 , 8 , 0 ,
 46 ,0104,3/15/2022 11:12:00 AM , 0 , 0 , 0 , 0 , 0 ,
 46 ,0104,3/15/2022 11:13:00 AM , 0 , 0 , 0 , 0 , 0 ,
 46 ,0104,3/15/2022 11:14:00 AM , 0 , 0 , 0 , 0 , 0 ,
 46 ,0104,3/15/2022 11:15:00 AM , 0 , 0 , 0 , 0 , 0 ,
 46 ,0104,3/15/2022 11:16:00 AM , 0 , 0 , 0 , 0 , 0 ,
 47 ,0104,3/15/2022 11:17:00 AM , 0 , 0 , 0 , 0 , 0 ,
 47 ,0104,3/15/2022 11:18:00 AM , 0 , 0 , 0 , 0 , 0 ,
 47 ,0104,3/15/2022 11:19:00 AM , 0 , 0 , 0 , 0 , 0 ,
 47 ,0104,3/15/2022 11:20:00 AM , 0 , 0 , 2 , 2 , 0 ,
 47 ,0104,3/15/2022 11:21:00 AM , 0 , 0 , 0 , 0 , 0 ,
 48 ,0104,3/15/2022 11:22:00 AM , 0 , 0 , 0 , 0 , 0 ,
 48 ,0104,3/15/2022 11:23:00 AM , 0 , 0 , 0 , 0 , 0 ,
 48 ,0104,3/15/2022 11:24:00 AM , 6 , 0 , 55 , 45 , 0 ,
 48 ,0104,3/15/2022 11:25:00 AM , 0 , 0 , 0 , 0 , 0 ,
 48 ,0104,3/15/2022 11:26:00 AM , 0 , 0 , 0 , 0 , 0 ,
 48 ,0104,3/15/2022 11:27:00 AM , 0 , 0 , 0 , 0 , 0 ,
 49 ,0104,3/15/2022 11:28:00 AM , 0 , 0 , 0 , 0 , 0 ,
 49 ,0104,3/15/2022 11:29:00 AM , 0 , 0 , 0 , 0 , 0 ,
 49 ,0104,3/15/2022 11:30:00 AM , 0 , 0 , 0 , 0 , 0 ,
 49 ,0104,3/15/2022 11:31:00 AM , 0 , 0 , 0 , 0 , 0 ,
 49 ,0104,3/15/2022 11:32:00 AM , 0 , 0 , 0 , 0 , 0 ,
 49 ,0104,3/15/2022 11:33:00 AM , 0 , 0 , 0 , 0 , 0 ,
 50 ,0104,3/15/2022 11:34:00 AM , 10 , 6 , 39 , 31 , 0 ,
 50 ,0104,3/15/2022 11:35:00 AM , 33 , 19 , 59 , 45 , 0 ,
 50 ,0104,3/15/2022 11:36:00 AM , 0 , 0 , 0 , 0 , 0 ,
 50 ,0104,3/15/2022 11:37:00 AM , 0 , 0 , 0 , 0 , 0 ,
 50 ,0104,3/15/2022 11:38:00 AM , 0 , 0 , 0 , 0 , 0 ,
 51 ,0104,3/15/2022 11:39:00 AM , 0 , 0 , 0 , 0 , 0 ,
 51 ,0104,3/15/2022 11:40:00 AM , 1 , 0 , 0 , 0 , 0 ,
 51 ,0104,3/15/2022 11:41:00 AM , 0 , 0 , 0 , 0 , 0 ,
 51 ,0104,3/15/2022 11:42:00 AM , 0 , 0 , 0 , 0 , 0 ,
 51 ,0104,3/15/2022 11:43:00 AM , 0 , 0 , 1 , 1 , 0 ,
 51 ,0104,3/15/2022 11:44:00 AM , 0 , 0 , 0 , 0 , 0 ,
 52 ,0104,3/15/2022 11:45:00 AM , 0 , 0 , 0 , 0 , 0 ,
 52 ,0104,3/15/2022 11:46:00 AM , 0 , 0 , 0 , 0 , 0 ,
 52 ,0104,3/15/2022 11:47:00 AM , 0 , 0 , 1 , 0 , 0 ,
 52 ,0104,3/15/2022 11:48:00 AM , 0 , 0 , 0 , 0 , 0 ,
 52 ,0104,3/15/2022 11:49:00 AM , 0 , 0 , 0 , 0 , 0 ,
 52 ,0104,3/15/2022 11:50:00 AM , 0 , 0 , 0 , 0 , 0 ,
