===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,TIME,CAGE 0101,TIME,CAGE 0102,TIME,CAGE 0103,TIME,CAGE 0104,TIME,CAGE 0105,TIME,CAGE 0106,TIME,CAGE 0107,TIME,CAGE 0108,TIME,CAGE 0109,TIME,CAGE 0110,TIME,CAGE 0111,TIME,CAGE 0112,TIME,CAGE 0113,TIME,CAGE 0114,TIME,CAGE 0115,TIME,CAGE 0116,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
 29 ,3/15/2022 9:35:00 AM , 0.1930168 ,3/15/2022 9:35:20 AM , 0.2268851 ,3/15/2022 9:35:40 AM , 0.2425198 ,3/15/2022 9:36:00 AM , 0.212383 ,3/15/2022 9:36:20 AM , 0.2184583 ,3/15/2022 9:36:40 AM , 0.2280111 ,3/15/2022 9:37:00 AM , 0.2612788 ,3/15/2022 9:37:20 AM , 0.2834162 ,3/15/2022 9:37:40 AM , 0.2106168 ,3/15/2022 9:38:00 AM , 0.2111747 ,3/15/2022 9:38:20 AM , 0.1543976 ,3/15/2022 9:38:40 AM , 0.1993195 ,3/15/2022 9:39:00 AM , 0.2156979 ,3/15/2022 9:39:20 AM , 0.1890101 ,3/15/2022 9:39:40 AM , 0.1716507 ,3/15/2022 9:40:00 AM , 0.1968389 ,
 30 ,3/15/2022 9:40:40 AM , 0.1984584 ,3/15/2022 9:41:00 AM , 0.2305541 ,3/15/2022 9:41:20 AM , 0.2476045 ,3/15/2022 9:41:40 AM , 0.21943 ,3/15/2022 9:42:00 AM , 0.2230018 ,3/15/2022 9:42:20 AM , 0.2341362 ,3/15/2022 9:42:40 AM , 0.2691081 ,3/15/2022 9:43:00 AM , 0.2884034 ,3/15/2022 9:43:20 AM , 0.2168788 ,3/15/2022 9:43:40 AM , 0.2168419 ,3/15/2022 9:44:00 AM , 0.1573414 ,3/15/2022 9:44:20 AM , 0.2029352 ,3/15/2022 9:44:40 AM , 0.2225337 ,3/15/2022 9:45:00 AM , 0.1924102 ,3/15/2022 9:45:20 AM , 0.174488 ,3/15/2022 9:45:40 AM , 0.200085 ,
 31 ,3/15/2022 9:46:20 AM , 0.2040792 ,3/15/2022 9:46:40 AM , 0.2339925 ,3/15/2022 9:47:00 AM , 0.2524602 ,3/15/2022 9:47:20 AM , 0.2263046 ,3/15/2022 9:47:40 AM , 0.2279289 ,3/15/2022 9:48:00 AM , 0.2392242 ,3/15/2022 9:48:20 AM , 0.2766748 ,3/15/2022 9:48:40 AM , 0.2929412 ,3/15/2022 9:49:00 AM , 0.2229418 ,3/15/2022 9:49:20 AM , 0.2216571 ,3/15/2022 9:49:40 AM , 0.1602338 ,3/15/2022 9:50:00 AM , 0.2063811 ,3/15/2022 9:50:20 AM , 0.229106 ,3/15/2022 9:50:40 AM , 0.1956981 ,3/15/2022 9:51:00 AM , 0.177294 ,3/15/2022 9:51:20 AM , 0.2032279 ,
 32 ,3/15/2022 9:52:00 AM , 0.21023 ,3/15/2022 9:52:20 AM , 0.2373839 ,3/15/2022 9:52:40 AM , 0.2570665 ,3/15/2022 9:53:00 AM , 0.2326821 ,3/15/2022 9:53:20 AM , 0.2325308 ,3/15/2022 9:53:40 AM , 0.2434964 ,3/15/2022 9:54:00 AM , 0.2840934 ,3/15/2022 9:54:20 AM , 0.2972905 ,3/15/2022 9:54:40 AM , 0.2290553 ,3/15/2022 9:55:00 AM , 0.2256957 ,3/15/2022 9:55:20 AM , 0.1631188 ,3/15/2022 9:55:40 AM , 0.2097771 ,3/15/2022 9:56:00 AM , 0.2359145 ,3/15/2022 9:56:20 AM , 0.1989453 ,3/15/2022 9:56:40 AM , 0.1801214 ,3/15/2022 9:57:00 AM , 0.2063926 ,
 33 ,3/15/2022 9:57:40 AM , 0.2160327 ,3/15/2022 9:58:00 AM , 0.2407677 ,3/15/2022 9:58:20 AM , 0.2614748 ,3/15/2022 9:58:40 AM , 0.2381731 ,3/15/2022 9:59:00 AM , 0.2368358 ,3/15/2022 9:59:20 AM , 0.2473726 ,3/15/2022 9:59:40 AM , 0.2915208 ,3/15/2022 10:00:00 AM , 0.3014665 ,3/15/2022 10:00:20 AM , 0.2352566 ,3/15/2022 10:00:40 AM , 0.2292649 ,3/15/2022 10:01:00 AM , 0.1660101 ,3/15/2022 10:01:20 AM , 0.2131986 ,3/15/2022 10:01:40 AM , 0.2429225 ,3/15/2022 10:02:00 AM , 0.2021788 ,3/15/2022 10:02:20 AM , 0.1829427 ,3/15/2022 10:02:40 AM , 0.2095517 ,
 34 ,3/15/2022 10:03:20 AM , 0.2209813 ,3/15/2022 10:03:40 AM , 0.2441022 ,3/15/2022 10:04:00 AM , 0.2657704 ,3/15/2022 10:04:20 AM , 0.2429846 ,3/15/2022 10:04:40 AM , 0.2408909 ,3/15/2022 10:05:00 AM , 0.251105 ,3/15/2022 10:05:20 AM , 0.298978 ,3/15/2022 10:05:40 AM , 0.3055527 ,3/15/2022 10:06:00 AM , 0.2410038 ,3/15/2022 10:06:20 AM , 0.232526 ,3/15/2022 10:06:40 AM , 0.1689041 ,3/15/2022 10:07:00 AM , 0.2165758 ,3/15/2022 10:07:20 AM , 0.2497963 ,3/15/2022 10:07:40 AM , 0.2053311 ,3/15/2022 10:08:00 AM , 0.1857396 ,3/15/2022 10:08:20 AM , 0.2126229 ,
 35 ,3/15/2022 10:09:00 AM , 0.2254454 ,3/15/2022 10:09:20 AM , 0.2475009 ,3/15/2022 10:09:40 AM , 0.2700629 ,3/15/2022 10:10:00 AM , 0.247454 ,3/15/2022 10:10:20 AM , 0.2447909 ,3/15/2022 10:10:40 AM , 0.2547497 ,3/15/2022 10:11:00 AM , 0.3064394 ,3/15/2022 10:11:20 AM , 0.3097518 ,3/15/2022 10:11:40 AM , 0.2460687 ,3/15/2022 10:12:00 AM , 0.2356758 ,3/15/2022 10:12:20 AM , 0.1718002 ,3/15/2022 10:12:40 AM , 0.2199895 ,3/15/2022 10:13:00 AM , 0.2564753 ,3/15/2022 10:13:20 AM , 0.2084951 ,3/15/2022 10:13:40 AM , 0.1885664 ,3/15/2022 10:14:00 AM , 0.2157714 ,
 36 ,3/15/2022 10:14:40 AM , 0.229545 ,3/15/2022 10:15:00 AM , 0.2509961 ,3/15/2022 10:15:20 AM , 0.2742259 ,3/15/2022 10:15:40 AM , 0.2514845 ,3/15/2022 10:16:00 AM , 0.2485896 ,3/15/2022 10:16:20 AM , 0.258264 ,3/15/2022 10:16:40 AM , 0.3132805 ,3/15/2022 10:17:00 AM , 0.3138774 ,3/15/2022 10:17:20 AM , 0.2506175 ,3/15/2022 10:17:40 AM , 0.2386978 ,3/15/2022 10:18:00 AM , 0.1746901 ,3/15/2022 10:18:20 AM , 0.2233093 ,3/15/2022 10:18:40 AM , 0.2631187 ,3/15/2022 10:19:00 AM , 0.2116431 ,3/15/2022 10:19:20 AM , 0.1913163 ,3/15/2022 10:19:40 AM , 0.2189096 ,
 37 ,3/15/2022 10:20:20 AM , 0.2334014 ,3/15/2022 10:20:40 AM , 0.2544683 ,3/15/2022 10:21:00 AM , 0.2784034 ,3/15/2022 10:21:20 AM , 0.2552159 ,3/15/2022 10:21:40 AM , 0.2523433 ,3/15/2022 10:22:00 AM , 0.2616498 ,3/15/2022 10:22:20 AM , 0.3191222 ,3/15/2022 10:22:40 AM , 0.3178273 ,3/15/2022 10:23:00 AM , 0.2547264 ,3/15/2022 10:23:20 AM , 0.2416334 ,3/15/2022 10:23:40 AM , 0.1775258 ,3/15/2022 10:24:00 AM , 0.2266614 ,3/15/2022 10:24:20 AM , 0.269716 ,3/15/2022 10:24:40 AM , 0.214759 ,3/15/2022 10:25:00 AM , 0.1940117 ,3/15/2022 10:25:20 AM , 0.2220192 ,
 38 ,3/15/2022 10:26:00 AM , 0.2372681 ,3/15/2022 10:26:20 AM , 0.2579089 ,3/15/2022 10:26:40 AM , 0.2826667 ,3/15/2022 10:27:00 AM , 0.258949 ,3/15/2022 10:27:20 AM , 0.2564202 ,3/15/2022 10:27:40 AM , 0.2653497 ,3/15/2022 10:28:00 AM , 0.3245813 ,3/15/2022 10:28:20 AM , 0.3226995 ,3/15/2022 10:28:40 AM , 0.2587837 ,3/15/2022 10:29:00 AM , 0.2447878 ,3/15/2022 10:29:20 AM , 0.180815 ,3/15/2022 10:29:40 AM , 0.2308229 ,3/15/2022 10:30:00 AM , 0.2761564 ,3/15/2022 10:30:20 AM , 0.2185548 ,3/15/2022 10:30:40 AM , 0.1974021 ,3/15/2022 10:31:00 AM , 0.2253907 ,
 39 ,3/15/2022 10:31:40 AM , 0.2414713 ,3/15/2022 10:32:00 AM , 0.2618554 ,3/15/2022 10:32:20 AM , 0.2874822 ,3/15/2022 10:32:40 AM , 0.2630025 ,3/15/2022 10:33:00 AM , 0.2613268 ,3/15/2022 10:33:20 AM , 0.2701701 ,3/15/2022 10:33:40 AM , 0.3302999 ,3/15/2022 10:34:00 AM , 0.3288074 ,3/15/2022 10:34:20 AM , 0.262936 ,3/15/2022 10:34:40 AM , 0.2479478 ,3/15/2022 10:35:00 AM , 0.1848298 ,3/15/2022 10:35:20 AM , 0.2355832 ,3/15/2022 10:35:40 AM , 0.2824464 ,3/15/2022 10:36:00 AM , 0.2234898 ,3/15/2022 10:36:20 AM , 0.2019849 ,3/15/2022 10:36:40 AM , 0.2287989 ,
 40 ,3/15/2022 10:37:20 AM , 0.2458849 ,3/15/2022 10:37:40 AM , 0.2667353 ,3/15/2022 10:38:00 AM , 0.2932457 ,3/15/2022 10:38:20 AM , 0.267157 ,3/15/2022 10:38:40 AM , 0.2671812 ,3/15/2022 10:39:00 AM , 0.2756886 ,3/15/2022 10:39:20 AM , 0.336417 ,3/15/2022 10:39:40 AM , 0.3349642 ,3/15/2022 10:40:00 AM , 0.2667259 ,3/15/2022 10:40:20 AM , 0.2509072 ,3/15/2022 10:40:40 AM , 0.1888455 ,3/15/2022 10:41:00 AM , 0.2399756 ,3/15/2022 10:41:20 AM , 0.2886576 ,3/15/2022 10:41:40 AM , 0.2291198 ,3/15/2022 10:42:00 AM , 0.2070816 ,3/15/2022 10:42:20 AM , 0.232005 ,
 41 ,3/15/2022 10:43:00 AM , 0.2500565 ,3/15/2022 10:43:20 AM , 0.2722742 ,3/15/2022 10:43:40 AM , 0.2990741 ,3/15/2022 10:44:00 AM , 0.2710525 ,3/15/2022 10:44:20 AM , 0.2735285 ,3/15/2022 10:44:40 AM , 0.2806703 ,3/15/2022 10:45:00 AM , 0.3427783 ,3/15/2022 10:45:20 AM , 0.3404671 ,3/15/2022 10:45:40 AM , 0.2700783 ,3/15/2022 10:46:00 AM , 0.2537925 ,3/15/2022 10:46:20 AM , 0.1924547 ,3/15/2022 10:46:40 AM , 0.2438975 ,3/15/2022 10:47:00 AM , 0.2949679 ,3/15/2022 10:47:20 AM , 0.2350693 ,3/15/2022 10:47:40 AM , 0.2117356 ,3/15/2022 10:48:00 AM , 0.2351167 ,
 42 ,3/15/2022 10:48:40 AM , 0.2539416 ,3/15/2022 10:49:00 AM , 0.2775228 ,3/15/2022 10:49:20 AM , 0.3041706 ,3/15/2022 10:49:40 AM , 0.2747177 ,3/15/2022 10:50:00 AM , 0.2800237 ,3/15/2022 10:50:20 AM , 0.2848942 ,3/15/2022 10:50:40 AM , 0.3493968 ,3/15/2022 10:51:00 AM , 0.3453039 ,3/15/2022 10:51:20 AM , 0.2731854 ,3/15/2022 10:51:40 AM , 0.2566267 ,3/15/2022 10:52:00 AM , 0.1957916 ,3/15/2022 10:52:20 AM , 0.2475862 ,3/15/2022 10:52:40 AM , 0.3011793 ,3/15/2022 10:53:00 AM , 0.2408777 ,3/15/2022 10:53:20 AM , 0.2163287 ,3/15/2022 10:53:40 AM , 0.2381281 ,
 43 ,3/15/2022 10:54:20 AM , 0.2576302 ,3/15/2022 10:54:40 AM , 0.2819059 ,3/15/2022 10:55:00 AM , 0.308716 ,3/15/2022 10:55:20 AM , 0.2781837 ,3/15/2022 10:55:40 AM , 0.2865757 ,3/15/2022 10:56:00 AM , 0.288632 ,3/15/2022 10:56:20 AM , 0.3557071 ,3/15/2022 10:56:40 AM , 0.3496791 ,3/15/2022 10:57:00 AM , 0.2762198 ,3/15/2022 10:57:20 AM , 0.2594136 ,3/15/2022 10:57:40 AM , 0.1989121 ,3/15/2022 10:58:00 AM , 0.2511137 ,3/15/2022 10:58:20 AM , 0.3072163 ,3/15/2022 10:58:40 AM , 0.2458494 ,3/15/2022 10:59:00 AM , 0.2215119 ,3/15/2022 10:59:20 AM , 0.2410951 ,
 44 ,3/15/2022 11:00:00 AM , 0.2612987 ,3/15/2022 11:00:20 AM , 0.2857747 ,3/15/2022 11:00:40 AM , 0.3130439 ,3/15/2022 11:01:00 AM , 0.2815893 ,3/15/2022 11:01:20 AM , 0.2931704 ,3/15/2022 11:01:40 AM , 0.2921664 ,3/15/2022 11:02:00 AM , 0.3611815 ,3/15/2022 11:02:20 AM , 0.3538801 ,3/15/2022 11:02:40 AM , 0.2792366 ,3/15/2022 11:03:00 AM , 0.2621924 ,3/15/2022 11:03:20 AM , 0.2019325 ,3/15/2022 11:03:40 AM , 0.2546019 ,3/15/2022 11:04:00 AM , 0.3130898 ,3/15/2022 11:04:20 AM , 0.249954 ,3/15/2022 11:04:40 AM , 0.2273124 ,3/15/2022 11:05:00 AM , 0.2440674 ,
 45 ,3/15/2022 11:05:40 AM , 0.2650861 ,3/15/2022 11:06:00 AM , 0.2893485 ,3/15/2022 11:06:20 AM , 0.3172677 ,3/15/2022 11:06:40 AM , 0.2849871 ,3/15/2022 11:07:00 AM , 0.2993774 ,3/15/2022 11:07:20 AM , 0.295618 ,3/15/2022 11:07:40 AM , 0.3659549 ,3/15/2022 11:08:00 AM , 0.357998 ,3/15/2022 11:08:20 AM , 0.2822194 ,3/15/2022 11:08:40 AM , 0.265 ,3/15/2022 11:09:00 AM , 0.2048874 ,3/15/2022 11:09:20 AM , 0.2580563 ,3/15/2022 11:09:40 AM , 0.3190751 ,3/15/2022 11:10:00 AM , 0.2536477 ,3/15/2022 11:10:20 AM , 0.2334686 ,3/15/2022 11:10:40 AM , 0.2470579 ,
 46 ,3/15/2022 11:11:20 AM , 0.2688889 ,3/15/2022 11:11:40 AM , 0.2927185 ,3/15/2022 11:12:00 AM , 0.3213913 ,3/15/2022 11:12:20 AM , 0.2883698 ,3/15/2022 11:12:40 AM , 0.3047094 ,3/15/2022 11:13:00 AM , 0.2989698 ,3/15/2022 11:13:20 AM , 0.370243 ,3/15/2022 11:13:40 AM , 0.3619895 ,3/15/2022 11:14:00 AM , 0.2851568 ,3/15/2022 11:14:20 AM , 0.2677968 ,3/15/2022 11:14:40 AM , 0.2077653 ,3/15/2022 11:15:00 AM , 0.2614209 ,3/15/2022 11:15:20 AM , 0.3246861 ,3/15/2022 11:15:40 AM , 0.2570446 ,3/15/2022 11:16:00 AM , 0.2392639 ,3/15/2022 11:16:20 AM , 0.2507046 ,
 47 ,3/15/2022 11:17:00 AM , 0.2726122 ,3/15/2022 11:17:20 AM , 0.2960331 ,3/15/2022 11:17:40 AM , 0.3254699 ,3/15/2022 11:18:00 AM , 0.2916688 ,3/15/2022 11:18:20 AM , 0.3093667 ,3/15/2022 11:18:40 AM , 0.3022222 ,3/15/2022 11:19:00 AM , 0.3742823 ,3/15/2022 11:19:20 AM , 0.3660079 ,3/15/2022 11:19:40 AM , 0.2880395 ,3/15/2022 11:20:00 AM , 0.2705568 ,3/15/2022 11:20:20 AM , 0.2106266 ,3/15/2022 11:20:40 AM , 0.2647605 ,3/15/2022 11:21:00 AM , 0.3293409 ,3/15/2022 11:21:20 AM , 0.2602892 ,3/15/2022 11:21:40 AM , 0.2442953 ,3/15/2022 11:22:00 AM , 0.2553113 ,
 48 ,3/15/2022 11:22:40 AM , 0.2762853 ,3/15/2022 11:23:00 AM , 0.2993452 ,3/15/2022 11:23:20 AM , 0.3294691 ,3/15/2022 11:23:40 AM , 0.294966 ,3/15/2022 11:24:00 AM , 0.3135981 ,3/15/2022 11:24:20 AM , 0.3054297 ,3/15/2022 11:24:40 AM , 0.3782468 ,3/15/2022 11:25:00 AM , 0.3700694 ,3/15/2022 11:25:20 AM , 0.2909061 ,3/15/2022 11:25:40 AM , 0.273314 ,3/15/2022 11:26:00 AM , 0.2135074 ,3/15/2022 11:26:20 AM , 0.268151 ,3/15/2022 11:26:40 AM , 0.3334846 ,3/15/2022 11:27:00 AM , 0.2634952 ,3/15/2022 11:27:20 AM , 0.2484897 ,3/15/2022 11:27:40 AM , 0.2608238 ,
 49 ,3/15/2022 11:28:20 AM , 0.2799184 ,3/15/2022 11:28:40 AM , 0.302568 ,3/15/2022 11:29:00 AM , 0.3333531 ,3/15/2022 11:29:20 AM , 0.2983051 ,3/15/2022 11:29:40 AM , 0.3175433 ,3/15/2022 11:30:00 AM , 0.3086006 ,3/15/2022 11:30:20 AM , 0.3822604 ,3/15/2022 11:30:40 AM , 0.3740157 ,3/15/2022 11:31:00 AM , 0.2940343 ,3/15/2022 11:31:20 AM , 0.276078 ,3/15/2022 11:31:40 AM , 0.2163607 ,3/15/2022 11:32:00 AM , 0.2716968 ,3/15/2022 11:32:20 AM , 0.3372899 ,3/15/2022 11:32:40 AM , 0.266598 ,3/15/2022 11:33:00 AM , 0.2519657 ,3/15/2022 11:33:20 AM , 0.2670614 ,
 50 ,3/15/2022 11:34:00 AM , 0.2835516 ,3/15/2022 11:34:20 AM , 0.3057841 ,3/15/2022 11:34:40 AM , 0.3376379 ,3/15/2022 11:35:00 AM , 0.3016973 ,3/15/2022 11:35:20 AM , 0.3214021 ,3/15/2022 11:35:40 AM , 0.3117841 ,3/15/2022 11:36:00 AM , 0.386297 ,3/15/2022 11:36:20 AM , 0.3779241 ,3/15/2022 11:36:40 AM , 0.2973895 ,3/15/2022 11:37:00 AM , 0.2789172 ,3/15/2022 11:37:20 AM , 0.2192703 ,3/15/2022 11:37:40 AM , 0.275335 ,3/15/2022 11:38:00 AM , 0.3409369 ,3/15/2022 11:38:20 AM , 0.269719 ,3/15/2022 11:38:40 AM , 0.255131 ,3/15/2022 11:39:00 AM , 0.273663 ,
 51 ,3/15/2022 11:39:40 AM , 0.2871882 ,3/15/2022 11:40:00 AM , 0.3091204 ,3/15/2022 11:40:20 AM , 0.3423847 ,3/15/2022 11:40:40 AM , 0.3050943 ,3/15/2022 11:41:00 AM , 0.3252012 ,3/15/2022 11:41:20 AM , 0.3149867 ,3/15/2022 11:41:40 AM , 0.3902169 ,3/15/2022 11:42:00 AM , 0.3818898 ,3/15/2022 11:42:20 AM , 0.3006045 ,3/15/2022 11:42:40 AM , 0.2817954 ,3/15/2022 11:43:00 AM , 0.2221728 ,3/15/2022 11:43:20 AM , 0.2788596 ,3/15/2022 11:43:40 AM , 0.3444792 ,3/15/2022 11:44:00 AM , 0.272885 ,3/15/2022 11:44:20 AM , 0.2581846 ,3/15/2022 11:44:40 AM , 0.2798845 ,
 52 ,3/15/2022 11:45:20 AM , 0.2908084 ,3/15/2022 11:45:40 AM , 0.3124417 ,3/15/2022 11:46:00 AM , 0.3470355 ,3/15/2022 11:46:20 AM , 0.3083549 ,3/15/2022 11:46:40 AM , 0.3289155 ,3/15/2022 11:47:00 AM , 0.3182211 ,3/15/2022 11:47:20 AM , 0.3940516 ,3/15/2022 11:47:40 AM , 0.3857876 ,3/15/2022 11:48:00 AM , 0.3036236 ,3/15/2022 11:48:20 AM , 0.2846175 ,3/15/2022 11:48:40 AM , 0.2250599 ,3/15/2022 11:49:00 AM , 0.2828969 ,3/15/2022 11:49:20 AM , 0.347864 ,3/15/2022 11:49:40 AM , 0.2759994 ,3/15/2022 11:50:00 AM , 0.2610115 ,3/15/2022 11:50:20 AM , 0.2850235 ,
 53 ,3/15/2022 11:51:00 AM , 0.294389 ,3/15/2022 11:51:20 AM , 0.3156714 ,3/15/2022 11:51:40 AM , 0.3514633 ,3/15/2022 11:52:00 AM , 0.3116016 ,3/15/2022 11:52:20 AM , 0.3326507 ,3/15/2022 11:52:40 AM , 0.3215468 ,3/15/2022 11:53:00 AM , 0.3978772 ,3/15/2022 11:53:20 AM , 0.3896632 ,3/15/2022 11:53:40 AM , 0.3065819 ,3/15/2022 11:54:00 AM , 0.2874428 ,3/15/2022 11:54:20 AM , 0.2280146 ,3/15/2022 11:54:40 AM , 0.2875106 ,3/15/2022 11:55:00 AM , 0.3512155 ,3/15/2022 11:55:20 AM , 0.2791184 ,3/15/2022 11:55:40 AM , 0.2637245 ,3/15/2022 11:56:00 AM , 0.2893752 ,
 54 ,3/15/2022 11:56:40 AM , 0.297837 ,3/15/2022 11:57:00 AM , 0.3187699 ,3/15/2022 11:57:20 AM , 0.3556322 ,3/15/2022 11:57:40 AM , 0.3148071 ,3/15/2022 11:58:00 AM , 0.336358 ,3/15/2022 11:58:20 AM , 0.3247954 ,3/15/2022 11:58:40 AM , 0.401607 ,3/15/2022 11:59:00 AM , 0.3935946 ,3/15/2022 11:59:20 AM , 0.3094855 ,3/15/2022 11:59:40 AM , 0.2902304 ,3/15/2022 12:00:00 PM , 0.2308758 ,3/15/2022 12:00:20 PM , 0.2917629 ,3/15/2022 12:00:40 PM , 0.3544631 ,3/15/2022 12:01:00 PM , 0.282153 ,3/15/2022 12:01:20 PM , 0.2664489 ,3/15/2022 12:01:40 PM , 0.2931772 ,
 55 ,3/15/2022 12:02:20 PM , 0.3011932 ,3/15/2022 12:02:40 PM , 0.3217454 ,3/15/2022 12:03:00 PM , 0.3595897 ,3/15/2022 12:03:20 PM , 0.3179609 ,3/15/2022 12:03:40 PM , 0.3399497 ,3/15/2022 12:04:00 PM , 0.3279141 ,3/15/2022 12:04:20 PM , 0.4052413 ,3/15/2022 12:04:40 PM , 0.3974379 ,3/15/2022 12:05:00 PM , 0.3122975 ,3/15/2022 12:05:20 PM , 0.2930658 ,3/15/2022 12:05:40 PM , 0.2336443 ,3/15/2022 12:06:00 PM , 0.2955437 ,3/15/2022 12:06:20 PM , 0.357649 ,3/15/2022 12:06:40 PM , 0.2850638 ,3/15/2022 12:07:00 PM , 0.269172 ,3/15/2022 12:07:20 PM , 0.2966371 ,
 56 ,3/15/2022 12:08:00 PM , 0.3046072 ,3/15/2022 12:08:20 PM , 0.3249837 ,3/15/2022 12:08:40 PM , 0.3634922 ,3/15/2022 12:09:00 PM , 0.3211768 ,3/15/2022 12:09:20 PM , 0.3435168 ,3/15/2022 12:09:40 PM , 0.3311549 ,3/15/2022 12:10:00 PM , 0.4088547 ,3/15/2022 12:10:20 PM , 0.4012154 ,3/15/2022 12:10:40 PM , 0.3150921 ,3/15/2022 12:11:00 PM , 0.2965598 ,3/15/2022 12:11:20 PM , 0.2364388 ,3/15/2022 12:11:40 PM , 0.299208 ,3/15/2022 12:12:00 PM , 0.3608518 ,3/15/2022 12:12:20 PM , 0.2880241 ,3/15/2022 12:12:40 PM , 0.2718562 ,3/15/2022 12:13:00 PM , 0.2999839 ,
 57 ,3/15/2022 12:13:40 PM , 0.3080239 ,3/15/2022 12:14:00 PM , 0.329158 ,3/15/2022 12:14:20 PM , 0.367288 ,3/15/2022 12:14:40 PM , 0.3244611 ,3/15/2022 12:15:00 PM , 0.3470155 ,3/15/2022 12:15:20 PM , 0.3344172 ,3/15/2022 12:15:40 PM , 0.4124016 ,3/15/2022 12:16:00 PM , 0.4049589 ,3/15/2022 12:16:20 PM , 0.3179126 ,3/15/2022 12:16:40 PM , 0.3007939 ,3/15/2022 12:17:00 PM , 0.2392017 ,3/15/2022 12:17:20 PM , 0.302792 ,3/15/2022 12:17:40 PM , 0.3640475 ,3/15/2022 12:18:00 PM , 0.2909891 ,3/15/2022 12:18:20 PM , 0.2745107 ,3/15/2022 12:18:40 PM , 0.3032273 ,
 58 ,3/15/2022 12:19:20 PM , 0.3113971 ,3/15/2022 12:19:40 PM , 0.3343508 ,3/15/2022 12:20:00 PM , 0.3711164 ,3/15/2022 12:20:20 PM , 0.3277783 ,3/15/2022 12:20:40 PM , 0.3503892 ,3/15/2022 12:21:00 PM , 0.3375529 ,3/15/2022 12:21:20 PM , 0.4159032 ,3/15/2022 12:21:40 PM , 0.4088657 ,3/15/2022 12:22:00 PM , 0.3207148 ,3/15/2022 12:22:20 PM , 0.3052101 ,3/15/2022 12:22:40 PM , 0.2422041 ,3/15/2022 12:23:00 PM , 0.3061728 ,3/15/2022 12:23:20 PM , 0.367256 ,3/15/2022 12:23:40 PM , 0.2938971 ,3/15/2022 12:24:00 PM , 0.2771499 ,3/15/2022 12:24:20 PM , 0.3063948 ,
 59 ,3/15/2022 12:25:00 PM , 0.3147862 ,3/15/2022 12:25:20 PM , 0.3401786 ,3/15/2022 12:25:40 PM , 0.375031 ,3/15/2022 12:26:00 PM , 0.331117 ,3/15/2022 12:26:20 PM , 0.3541171 ,3/15/2022 12:26:40 PM , 0.340652 ,3/15/2022 12:27:00 PM , 0.4194324 ,3/15/2022 12:27:20 PM , 0.4136381 ,3/15/2022 12:27:40 PM , 0.3234562 ,3/15/2022 12:28:00 PM , 0.3092856 ,3/15/2022 12:28:20 PM , 0.2459161 ,3/15/2022 12:28:40 PM , 0.3094286 ,3/15/2022 12:29:00 PM , 0.3704588 ,3/15/2022 12:29:20 PM , 0.2972208 ,3/15/2022 12:29:40 PM , 0.279751 ,3/15/2022 12:30:00 PM , 0.309505 ,
 60 ,3/15/2022 12:30:40 PM , 0.3181965 ,3/15/2022 12:31:00 PM , 0.3463097 ,3/15/2022 12:31:20 PM , 0.3787991 ,3/15/2022 12:31:40 PM , 0.335 ,3/15/2022 12:32:00 PM , 0.3586886 ,3/15/2022 12:32:20 PM , 0.3437038 ,3/15/2022 12:32:40 PM , 0.4232427 ,3/15/2022 12:33:00 PM , 0.41967 ,3/15/2022 12:33:20 PM , 0.3261331 ,3/15/2022 12:33:40 PM , 0.3127795 ,3/15/2022 12:34:00 PM , 0.2502849 ,3/15/2022 12:34:20 PM , 0.3126762 ,3/15/2022 12:34:40 PM , 0.3735869 ,3/15/2022 12:35:00 PM , 0.3015089 ,3/15/2022 12:35:20 PM , 0.2822644 ,3/15/2022 12:35:40 PM , 0.3125367 ,
 61 ,3/15/2022 12:36:20 PM , 0.3216212 ,3/15/2022 12:36:40 PM , 0.3526107 ,3/15/2022 12:37:00 PM , 0.3824746 ,3/15/2022 12:37:20 PM , 0.3396481 ,3/15/2022 12:37:40 PM , 0.3635956 ,3/15/2022 12:38:00 PM , 0.3467974 ,3/15/2022 12:38:20 PM , 0.4276613 ,3/15/2022 12:38:40 PM , 0.4267341 ,3/15/2022 12:39:00 PM , 0.3288921 ,3/15/2022 12:39:20 PM , 0.3159498 ,3/15/2022 12:39:40 PM , 0.2550973 ,3/15/2022 12:40:00 PM , 0.3159691 ,3/15/2022 12:40:20 PM , 0.3766818 ,3/15/2022 12:40:40 PM , 0.3066232 ,3/15/2022 12:41:00 PM , 0.2847542 ,3/15/2022 12:41:20 PM , 0.3155572 ,
