===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,TIME,CAGE 0101,TIME,CAGE 0102,TIME,CAGE 0103,TIME,CAGE 0104,TIME,CAGE 0105,TIME,CAGE 0106,TIME,CAGE 0107,TIME,CAGE 0108,TIME,CAGE 0109,TIME,CAGE 0110,TIME,CAGE 0111,TIME,CAGE 0112,TIME,CAGE 0113,TIME,CAGE 0114,TIME,CAGE 0115,TIME,CAGE 0116,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
 21 ,3/15/2022 8:49:40 AM , 13.87976 ,3/15/2022 8:50:00 AM , 12.43422 ,3/15/2022 8:50:20 AM , 12.76653 ,3/15/2022 8:50:40 AM , 15.46756 ,3/15/2022 8:51:00 AM , 8.881663 ,3/15/2022 8:51:20 AM , 11.06806 ,3/15/2022 8:51:40 AM , 13.06916 ,3/15/2022 8:52:00 AM , 16.64759 ,3/15/2022 8:52:20 AM , 18.13215 ,3/15/2022 8:52:40 AM , 15.96121 ,3/15/2022 8:53:00 AM , 10.87504 ,3/15/2022 8:53:20 AM , 12.98053 ,3/15/2022 8:53:40 AM , 15.51219 ,3/15/2022 8:54:00 AM , 16.35599 ,3/15/2022 8:54:20 AM , 16.64159 ,3/15/2022 8:54:40 AM , 17.19344 ,
 22 ,3/15/2022 8:55:20 AM , 13.68254 ,3/15/2022 8:55:40 AM , 12.42188 ,3/15/2022 8:56:00 AM , 11.47773 ,3/15/2022 8:56:20 AM , 15.32469 ,3/15/2022 8:56:40 AM , 7.90491 ,3/15/2022 8:57:00 AM , 12.43962 ,3/15/2022 8:57:20 AM , 13.86606 ,3/15/2022 8:57:40 AM , 16.31416 ,3/15/2022 8:58:00 AM , 18.09943 ,3/15/2022 8:58:20 AM , 15.31755 ,3/15/2022 8:58:40 AM , 9.901188 ,3/15/2022 8:59:00 AM , 13.09173 ,3/15/2022 8:59:20 AM , 15.79666 ,3/15/2022 8:59:40 AM , 15.48938 ,3/15/2022 9:00:00 AM , 16.36632 ,3/15/2022 9:00:20 AM , 16.36665 ,
 23 ,3/15/2022 9:01:00 AM , 13.81199 ,3/15/2022 9:01:20 AM , 11.83437 ,3/15/2022 9:01:40 AM , 9.58938 ,3/15/2022 9:02:00 AM , 14.88755 ,3/15/2022 9:02:20 AM , 7.416547 ,3/15/2022 9:02:40 AM , 12.8325 ,3/15/2022 9:03:00 AM , 13.1978 ,3/15/2022 9:03:20 AM , 15.78535 ,3/15/2022 9:03:40 AM , 17.47397 ,3/15/2022 9:04:00 AM , 15.00631 ,3/15/2022 9:04:20 AM , 9.266509 ,3/15/2022 9:04:40 AM , 13.28635 ,3/15/2022 9:05:00 AM , 15.09107 ,3/15/2022 9:05:20 AM , 15.27286 ,3/15/2022 9:05:40 AM , 14.76459 ,3/15/2022 9:06:00 AM , 15.28648 ,
 24 ,3/15/2022 9:06:40 AM , 12.96516 ,3/15/2022 9:07:00 AM , 11.5924 ,3/15/2022 9:07:20 AM , 8.422205 ,3/15/2022 9:07:40 AM , 13.95753 ,3/15/2022 9:08:00 AM , 6.956139 ,3/15/2022 9:08:20 AM , 12.6844 ,3/15/2022 9:08:40 AM , 12.9454 ,3/15/2022 9:09:00 AM , 14.95382 ,3/15/2022 9:09:20 AM , 18.3906 ,3/15/2022 9:09:40 AM , 14.50526 ,3/15/2022 9:10:00 AM , 9.071999 ,3/15/2022 9:10:20 AM , 12.34841 ,3/15/2022 9:10:40 AM , 14.31485 ,3/15/2022 9:11:00 AM , 15.20628 ,3/15/2022 9:11:20 AM , 11.73169 ,3/15/2022 9:11:40 AM , 12.08929 ,
 25 ,3/15/2022 9:12:20 AM , 12.87718 ,3/15/2022 9:12:40 AM , 11.21863 ,3/15/2022 9:13:00 AM , 7.641789 ,3/15/2022 9:13:20 AM , 13.58869 ,3/15/2022 9:13:40 AM , 6.978239 ,3/15/2022 9:14:00 AM , 14.06909 ,3/15/2022 9:14:20 AM , 13.25466 ,3/15/2022 9:14:40 AM , 14.95598 ,3/15/2022 9:15:00 AM , 18.41084 ,3/15/2022 9:15:20 AM , 14.56977 ,3/15/2022 9:15:40 AM , 9.106619 ,3/15/2022 9:16:00 AM , 11.534 ,3/15/2022 9:16:20 AM , 15.62823 ,3/15/2022 9:16:40 AM , 14.42024 ,3/15/2022 9:17:00 AM , 10.46124 ,3/15/2022 9:17:20 AM , 10.38737 ,
 26 ,3/15/2022 9:18:00 AM , 12.13619 ,3/15/2022 9:18:20 AM , 11.30374 ,3/15/2022 9:18:40 AM , 7.427432 ,3/15/2022 9:19:00 AM , 14.4308 ,3/15/2022 9:19:20 AM , 7.031387 ,3/15/2022 9:19:40 AM , 14.52576 ,3/15/2022 9:20:00 AM , 13.05514 ,3/15/2022 9:20:20 AM , 14.81623 ,3/15/2022 9:20:40 AM , 17.54198 ,3/15/2022 9:21:00 AM , 14.48211 ,3/15/2022 9:21:20 AM , 8.814125 ,3/15/2022 9:21:40 AM , 10.22323 ,3/15/2022 9:22:00 AM , 16.55445 ,3/15/2022 9:22:20 AM , 12.41483 ,3/15/2022 9:22:40 AM , 9.387232 ,3/15/2022 9:23:00 AM , 9.116281 ,
 27 ,3/15/2022 9:23:40 AM , 11.97107 ,3/15/2022 9:24:00 AM , 9.075307 ,3/15/2022 9:24:20 AM , 7.014406 ,3/15/2022 9:24:40 AM , 14.48306 ,3/15/2022 9:25:00 AM , 6.714042 ,3/15/2022 9:25:20 AM , 13.71086 ,3/15/2022 9:25:40 AM , 12.70821 ,3/15/2022 9:26:00 AM , 13.56722 ,3/15/2022 9:26:20 AM , 16.83564 ,3/15/2022 9:26:40 AM , 13.79396 ,3/15/2022 9:27:00 AM , 8.580226 ,3/15/2022 9:27:20 AM , 8.494824 ,3/15/2022 9:27:40 AM , 15.1945 ,3/15/2022 9:28:00 AM , 10.19092 ,3/15/2022 9:28:20 AM , 8.374855 ,3/15/2022 9:28:40 AM , 8.274334 ,
 28 ,3/15/2022 9:29:20 AM , 11.72745 ,3/15/2022 9:29:40 AM , 7.690276 ,3/15/2022 9:30:00 AM , 6.785756 ,3/15/2022 9:30:20 AM , 14.2168 ,3/15/2022 9:30:40 AM , 6.518559 ,3/15/2022 9:31:00 AM , 13.25211 ,3/15/2022 9:31:20 AM , 12.64262 ,3/15/2022 9:31:40 AM , 11.21971 ,3/15/2022 9:32:00 AM , 17.16914 ,3/15/2022 9:32:20 AM , 13.88264 ,3/15/2022 9:32:40 AM , 8.400389 ,3/15/2022 9:33:00 AM , 7.569988 ,3/15/2022 9:33:20 AM , 14.9238 ,3/15/2022 9:33:40 AM , 9.359447 ,3/15/2022 9:34:00 AM , 7.997021 ,3/15/2022 9:34:20 AM , 7.982887 ,
 29 ,3/15/2022 9:35:00 AM , 9.742941 ,3/15/2022 9:35:20 AM , 6.632627 ,3/15/2022 9:35:40 AM , 8.301688 ,3/15/2022 9:36:00 AM , 13.94546 ,3/15/2022 9:36:20 AM , 6.917014 ,3/15/2022 9:36:40 AM , 12.97643 ,3/15/2022 9:37:00 AM , 12.64859 ,3/15/2022 9:37:20 AM , 9.304765 ,3/15/2022 9:37:40 AM , 16.90017 ,3/15/2022 9:38:00 AM , 13.34027 ,3/15/2022 9:38:20 AM , 8.87301 ,3/15/2022 9:38:40 AM , 7.138009 ,3/15/2022 9:39:00 AM , 14.98593 ,3/15/2022 9:39:20 AM , 8.64486 ,3/15/2022 9:39:40 AM , 8.022062 ,3/15/2022 9:40:00 AM , 7.848551 ,
 30 ,3/15/2022 9:40:40 AM , 9.176907 ,3/15/2022 9:41:00 AM , 6.140239 ,3/15/2022 9:41:20 AM , 8.323956 ,3/15/2022 9:41:40 AM , 13.85117 ,3/15/2022 9:42:00 AM , 8.828438 ,3/15/2022 9:42:20 AM , 10.92324 ,3/15/2022 9:42:40 AM , 12.1467 ,3/15/2022 9:43:00 AM , 8.179084 ,3/15/2022 9:43:20 AM , 16.72685 ,3/15/2022 9:43:40 AM , 11.77225 ,3/15/2022 9:44:00 AM , 8.315653 ,3/15/2022 9:44:20 AM , 6.884815 ,3/15/2022 9:44:40 AM , 14.10808 ,3/15/2022 9:45:00 AM , 8.480862 ,3/15/2022 9:45:20 AM , 7.908209 ,3/15/2022 9:45:40 AM , 7.561756 ,
