Oxymax Activity CSV File

CSV FILE CREATION:3/16/2022 6:11:21 AM
DATA FILENAME:C:\Users\jonbr\Documents\Brestoff Lab\2022-03-15 B6 Fed Fasting 30c D2.ADTA

GROUP/CAGE:0109
SUBJECT ID:F8-1
SUBJECT MASS:18.7 grams

SAMPLE FREQ:60 seconds


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,GROUP/CAGE,DATE/TIME,XTOT,XAMB,YTOT,YAMB,ZTOT,

===============,===============,===============,===============,===============,===============,===============,===============,
 1 ,0109,3/15/2022 6:57:00 AM , 265 , 163 , 367 , 221 , 13 ,
 1 ,0109,3/15/2022 6:58:00 AM , 120 , 72 , 162 , 105 , 6 ,
 1 ,0109,3/15/2022 6:59:00 AM , 294 , 196 , 409 , 305 , 10 ,
 1 ,0109,3/15/2022 7:00:00 AM , 93 , 58 , 218 , 154 , 60 ,
 1 ,0109,3/15/2022 7:01:00 AM , 93 , 62 , 126 , 99 , 28 ,
 2 ,0109,3/15/2022 7:02:00 AM , 26 , 11 , 38 , 20 , 0 ,
 2 ,0109,3/15/2022 7:03:00 AM , 37 , 6 , 140 , 31 , 0 ,
 2 ,0109,3/15/2022 7:04:00 AM , 140 , 89 , 163 , 126 , 8 ,
 2 ,0109,3/15/2022 7:05:00 AM , 163 , 103 , 290 , 217 , 12 ,
 2 ,0109,3/15/2022 7:06:00 AM , 69 , 48 , 95 , 54 , 13 ,
 3 ,0109,3/15/2022 7:07:00 AM , 148 , 106 , 219 , 139 , 41 ,
 3 ,0109,3/15/2022 7:08:00 AM , 225 , 158 , 267 , 177 , 25 ,
 3 ,0109,3/15/2022 7:09:00 AM , 265 , 181 , 251 , 192 , 27 ,
 3 ,0109,3/15/2022 7:10:00 AM , 128 , 87 , 221 , 164 , 47 ,
 3 ,0109,3/15/2022 7:11:00 AM , 141 , 96 , 205 , 162 , 7 ,
 3 ,0109,3/15/2022 7:12:00 AM , 46 , 13 , 94 , 40 , 0 ,
 4 ,0109,3/15/2022 7:13:00 AM , 164 , 103 , 213 , 146 , 5 ,
 4 ,0109,3/15/2022 7:14:00 AM , 58 , 36 , 79 , 59 , 10 ,
 4 ,0109,3/15/2022 7:15:00 AM , 232 , 127 , 354 , 253 , 89 ,
 4 ,0109,3/15/2022 7:16:00 AM , 215 , 134 , 279 , 199 , 27 ,
 4 ,0109,3/15/2022 7:17:00 AM , 168 , 109 , 196 , 141 , 28 ,
 4 ,0109,3/15/2022 7:18:00 AM , 172 , 112 , 299 , 194 , 33 ,
 5 ,0109,3/15/2022 7:19:00 AM , 230 , 149 , 287 , 205 , 26 ,
 5 ,0109,3/15/2022 7:20:00 AM , 226 , 148 , 317 , 234 , 39 ,
 5 ,0109,3/15/2022 7:21:00 AM , 134 , 85 , 211 , 156 , 0 ,
 5 ,0109,3/15/2022 7:22:00 AM , 355 , 238 , 445 , 294 , 0 ,
 5 ,0109,3/15/2022 7:23:00 AM , 283 , 206 , 316 , 237 , 26 ,
 5 ,0109,3/15/2022 7:24:00 AM , 265 , 138 , 300 , 208 , 9 ,
 6 ,0109,3/15/2022 7:25:00 AM , 211 , 130 , 343 , 235 , 9 ,
 6 ,0109,3/15/2022 7:26:00 AM , 212 , 157 , 284 , 212 , 7 ,
 6 ,0109,3/15/2022 7:27:00 AM , 96 , 66 , 209 , 80 , 7 ,
 6 ,0109,3/15/2022 7:28:00 AM , 125 , 77 , 202 , 141 , 46 ,
 6 ,0109,3/15/2022 7:29:00 AM , 150 , 75 , 289 , 211 , 60 ,
 7 ,0109,3/15/2022 7:30:00 AM , 62 , 41 , 136 , 70 , 2 ,
 7 ,0109,3/15/2022 7:31:00 AM , 114 , 75 , 124 , 90 , 2 ,
 7 ,0109,3/15/2022 7:32:00 AM , 254 , 164 , 397 , 273 , 32 ,
 7 ,0109,3/15/2022 7:33:00 AM , 145 , 94 , 217 , 137 , 18 ,
 7 ,0109,3/15/2022 7:34:00 AM , 100 , 60 , 255 , 187 , 57 ,
 7 ,0109,3/15/2022 7:35:00 AM , 214 , 127 , 447 , 347 , 36 ,
 8 ,0109,3/15/2022 7:36:00 AM , 199 , 115 , 428 , 346 , 53 ,
 8 ,0109,3/15/2022 7:37:00 AM , 67 , 29 , 135 , 72 , 12 ,
 8 ,0109,3/15/2022 7:38:00 AM , 58 , 5 , 24 , 4 , 2 ,
 8 ,0109,3/15/2022 7:39:00 AM , 171 , 105 , 283 , 208 , 23 ,
 8 ,0109,3/15/2022 7:40:00 AM , 113 , 44 , 134 , 98 , 13 ,
 8 ,0109,3/15/2022 7:41:00 AM , 211 , 140 , 340 , 253 , 3 ,
 9 ,0109,3/15/2022 7:42:00 AM , 189 , 114 , 351 , 252 , 0 ,
 9 ,0109,3/15/2022 7:43:00 AM , 87 , 58 , 72 , 36 , 0 ,
 9 ,0109,3/15/2022 7:44:00 AM , 117 , 84 , 194 , 114 , 8 ,
 9 ,0109,3/15/2022 7:45:00 AM , 192 , 125 , 323 , 202 , 42 ,
 9 ,0109,3/15/2022 7:46:00 AM , 189 , 120 , 197 , 142 , 19 ,
 10 ,0109,3/15/2022 7:47:00 AM , 128 , 76 , 249 , 193 , 27 ,
 10 ,0109,3/15/2022 7:48:00 AM , 251 , 163 , 409 , 334 , 31 ,
 10 ,0109,3/15/2022 7:49:00 AM , 76 , 46 , 232 , 153 , 67 ,
 10 ,0109,3/15/2022 7:50:00 AM , 189 , 132 , 283 , 199 , 13 ,
 10 ,0109,3/15/2022 7:51:00 AM , 327 , 238 , 553 , 414 , 2 ,
 10 ,0109,3/15/2022 7:52:00 AM , 114 , 67 , 260 , 169 , 33 ,
 11 ,0109,3/15/2022 7:53:00 AM , 139 , 83 , 170 , 120 , 53 ,
 11 ,0109,3/15/2022 7:54:00 AM , 238 , 166 , 279 , 206 , 37 ,
 11 ,0109,3/15/2022 7:55:00 AM , 251 , 178 , 277 , 206 , 51 ,
 11 ,0109,3/15/2022 7:56:00 AM , 136 , 83 , 228 , 158 , 75 ,
 11 ,0109,3/15/2022 7:57:00 AM , 103 , 44 , 116 , 67 , 5 ,
 11 ,0109,3/15/2022 7:58:00 AM , 9 , 5 , 167 , 58 , 0 ,
 12 ,0109,3/15/2022 7:59:00 AM , 104 , 69 , 200 , 139 , 4 ,
 12 ,0109,3/15/2022 8:00:00 AM , 83 , 41 , 80 , 46 , 7 ,
 12 ,0109,3/15/2022 8:01:00 AM , 75 , 21 , 109 , 49 , 3 ,
 12 ,0109,3/15/2022 8:02:00 AM , 313 , 204 , 455 , 305 , 0 ,
 12 ,0109,3/15/2022 8:03:00 AM , 141 , 78 , 223 , 154 , 0 ,
 13 ,0109,3/15/2022 8:04:00 AM , 162 , 78 , 293 , 218 , 16 ,
 13 ,0109,3/15/2022 8:05:00 AM , 228 , 143 , 310 , 207 , 24 ,
 13 ,0109,3/15/2022 8:06:00 AM , 254 , 166 , 390 , 300 , 36 ,
 13 ,0109,3/15/2022 8:07:00 AM , 403 , 280 , 481 , 374 , 93 ,
 13 ,0109,3/15/2022 8:08:00 AM , 430 , 311 , 490 , 375 , 78 ,
 13 ,0109,3/15/2022 8:09:00 AM , 216 , 131 , 261 , 190 , 72 ,
 14 ,0109,3/15/2022 8:10:00 AM , 157 , 104 , 198 , 135 , 37 ,
 14 ,0109,3/15/2022 8:11:00 AM , 286 , 199 , 391 , 298 , 64 ,
 14 ,0109,3/15/2022 8:12:00 AM , 95 , 53 , 169 , 91 , 0 ,
 14 ,0109,3/15/2022 8:13:00 AM , 119 , 52 , 238 , 152 , 4 ,
 14 ,0109,3/15/2022 8:14:00 AM , 109 , 69 , 134 , 77 , 4 ,
 15 ,0109,3/15/2022 8:15:00 AM , 116 , 51 , 134 , 72 , 0 ,
 15 ,0109,3/15/2022 8:16:00 AM , 56 , 27 , 100 , 37 , 0 ,
 15 ,0109,3/15/2022 8:17:00 AM , 135 , 73 , 257 , 178 , 15 ,
 15 ,0109,3/15/2022 8:18:00 AM , 90 , 57 , 138 , 92 , 0 ,
 15 ,0109,3/15/2022 8:19:00 AM , 50 , 13 , 143 , 47 , 0 ,
 15 ,0109,3/15/2022 8:20:00 AM , 127 , 88 , 235 , 155 , 24 ,
 16 ,0109,3/15/2022 8:21:00 AM , 206 , 114 , 313 , 222 , 23 ,
 16 ,0109,3/15/2022 8:22:00 AM , 52 , 23 , 198 , 133 , 3 ,
 16 ,0109,3/15/2022 8:23:00 AM , 41 , 17 , 121 , 50 , 0 ,
 16 ,0109,3/15/2022 8:24:00 AM , 80 , 42 , 151 , 86 , 2 ,
 16 ,0109,3/15/2022 8:25:00 AM , 292 , 199 , 493 , 356 , 0 ,
 16 ,0109,3/15/2022 8:26:00 AM , 197 , 138 , 244 , 164 , 18 ,
 17 ,0109,3/15/2022 8:27:00 AM , 171 , 121 , 324 , 234 , 42 ,
 17 ,0109,3/15/2022 8:28:00 AM , 126 , 90 , 220 , 168 , 52 ,
 17 ,0109,3/15/2022 8:29:00 AM , 72 , 43 , 191 , 126 , 63 ,
