===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,TIME,CAGE 0101,TIME,CAGE 0102,TIME,CAGE 0103,TIME,CAGE 0104,TIME,CAGE 0105,TIME,CAGE 0106,TIME,CAGE 0107,TIME,CAGE 0108,TIME,CAGE 0109,TIME,CAGE 0110,TIME,CAGE 0111,TIME,CAGE 0112,TIME,CAGE 0113,TIME,CAGE 0114,TIME,CAGE 0115,TIME,CAGE 0116,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
 21 ,3/15/2022 8:49:40 AM , 488 ,3/15/2022 8:50:00 AM , 750 ,3/15/2022 8:50:20 AM , 361 ,3/15/2022 8:50:40 AM , 921 ,3/15/2022 8:51:00 AM , 0 ,3/15/2022 8:51:20 AM , 480 ,3/15/2022 8:51:40 AM , 646 ,3/15/2022 8:52:00 AM , 772 ,3/15/2022 8:52:20 AM , 1212 ,3/15/2022 8:52:40 AM , 1231 ,3/15/2022 8:53:00 AM , 9 ,3/15/2022 8:53:20 AM , 610 ,3/15/2022 8:53:40 AM , 966 ,3/15/2022 8:54:00 AM , 1054 ,3/15/2022 8:54:20 AM , 913 ,3/15/2022 8:54:40 AM , 1059 ,
 22 ,3/15/2022 8:55:20 AM , 432 ,3/15/2022 8:55:40 AM , 593 ,3/15/2022 8:56:00 AM , 246 ,3/15/2022 8:56:20 AM , 859 ,3/15/2022 8:56:40 AM , 0 ,3/15/2022 8:57:00 AM , 582 ,3/15/2022 8:57:20 AM , 1171 ,3/15/2022 8:57:40 AM , 958 ,3/15/2022 8:58:00 AM , 1722 ,3/15/2022 8:58:20 AM , 128 ,3/15/2022 8:58:40 AM , 38 ,3/15/2022 8:59:00 AM , 1273 ,3/15/2022 8:59:20 AM , 1213 ,3/15/2022 8:59:40 AM , 352 ,3/15/2022 9:00:00 AM , 703 ,3/15/2022 9:00:20 AM , 696 ,
 23 ,3/15/2022 9:01:00 AM , 807 ,3/15/2022 9:01:20 AM , 232 ,3/15/2022 9:01:40 AM , 12 ,3/15/2022 9:02:00 AM , 578 ,3/15/2022 9:02:20 AM , 0 ,3/15/2022 9:02:40 AM , 683 ,3/15/2022 9:03:00 AM , 500 ,3/15/2022 9:03:20 AM , 1019 ,3/15/2022 9:03:40 AM , 1330 ,3/15/2022 9:04:00 AM , 1020 ,3/15/2022 9:04:20 AM , 109 ,3/15/2022 9:04:40 AM , 986 ,3/15/2022 9:05:00 AM , 991 ,3/15/2022 9:05:20 AM , 520 ,3/15/2022 9:05:40 AM , 496 ,3/15/2022 9:06:00 AM , 285 ,
 24 ,3/15/2022 9:06:40 AM , 379 ,3/15/2022 9:07:00 AM , 316 ,3/15/2022 9:07:20 AM , 1 ,3/15/2022 9:07:40 AM , 731 ,3/15/2022 9:08:00 AM , 4 ,3/15/2022 9:08:20 AM , 445 ,3/15/2022 9:08:40 AM , 558 ,3/15/2022 9:09:00 AM , 539 ,3/15/2022 9:09:20 AM , 1438 ,3/15/2022 9:09:40 AM , 951 ,3/15/2022 9:10:00 AM , 29 ,3/15/2022 9:10:20 AM , 213 ,3/15/2022 9:10:40 AM , 482 ,3/15/2022 9:11:00 AM , 733 ,3/15/2022 9:11:20 AM , 33 ,3/15/2022 9:11:40 AM , 634 ,
 25 ,3/15/2022 9:12:20 AM , 534 ,3/15/2022 9:12:40 AM , 252 ,3/15/2022 9:13:00 AM , 972 ,3/15/2022 9:13:20 AM , 496 ,3/15/2022 9:13:40 AM , 9 ,3/15/2022 9:14:00 AM , 1041 ,3/15/2022 9:14:20 AM , 1255 ,3/15/2022 9:14:40 AM , 626 ,3/15/2022 9:15:00 AM , 1479 ,3/15/2022 9:15:20 AM , 1200 ,3/15/2022 9:15:40 AM , 34 ,3/15/2022 9:16:00 AM , 283 ,3/15/2022 9:16:20 AM , 962 ,3/15/2022 9:16:40 AM , 658 ,3/15/2022 9:17:00 AM , 43 ,3/15/2022 9:17:20 AM , 21 ,
 26 ,3/15/2022 9:18:00 AM , 396 ,3/15/2022 9:18:20 AM , 382 ,3/15/2022 9:18:40 AM , 4 ,3/15/2022 9:19:00 AM , 991 ,3/15/2022 9:19:20 AM , 0 ,3/15/2022 9:19:40 AM , 1148 ,3/15/2022 9:20:00 AM , 680 ,3/15/2022 9:20:20 AM , 777 ,3/15/2022 9:20:40 AM , 1313 ,3/15/2022 9:21:00 AM , 1044 ,3/15/2022 9:21:20 AM , 28 ,3/15/2022 9:21:40 AM , 105 ,3/15/2022 9:22:00 AM , 1197 ,3/15/2022 9:22:20 AM , 105 ,3/15/2022 9:22:40 AM , 199 ,3/15/2022 9:23:00 AM , 0 ,
 27 ,3/15/2022 9:23:40 AM , 331 ,3/15/2022 9:24:00 AM , 22 ,3/15/2022 9:24:20 AM , 23 ,3/15/2022 9:24:40 AM , 1048 ,3/15/2022 9:25:00 AM , 1 ,3/15/2022 9:25:20 AM , 559 ,3/15/2022 9:25:40 AM , 610 ,3/15/2022 9:26:00 AM , 146 ,3/15/2022 9:26:20 AM , 1378 ,3/15/2022 9:26:40 AM , 877 ,3/15/2022 9:27:00 AM , 31 ,3/15/2022 9:27:20 AM , 40 ,3/15/2022 9:27:40 AM , 342 ,3/15/2022 9:28:00 AM , 27 ,3/15/2022 9:28:20 AM , 217 ,3/15/2022 9:28:40 AM , 1 ,
 28 ,3/15/2022 9:29:20 AM , 319 ,3/15/2022 9:29:40 AM , 20 ,3/15/2022 9:30:00 AM , 12 ,3/15/2022 9:30:20 AM , 332 ,3/15/2022 9:30:40 AM , 5 ,3/15/2022 9:31:00 AM , 490 ,3/15/2022 9:31:20 AM , 787 ,3/15/2022 9:31:40 AM , 124 ,3/15/2022 9:32:00 AM , 1219 ,3/15/2022 9:32:20 AM , 337 ,3/15/2022 9:32:40 AM , 2 ,3/15/2022 9:33:00 AM , 106 ,3/15/2022 9:33:20 AM , 1097 ,3/15/2022 9:33:40 AM , 25 ,3/15/2022 9:34:00 AM , 56 ,3/15/2022 9:34:20 AM , 0 ,
 29 ,3/15/2022 9:35:00 AM , 21 ,3/15/2022 9:35:20 AM , 1 ,3/15/2022 9:35:40 AM , 156 ,3/15/2022 9:36:00 AM , 856 ,3/15/2022 9:36:20 AM , 87 ,3/15/2022 9:36:40 AM , 458 ,3/15/2022 9:37:00 AM , 531 ,3/15/2022 9:37:20 AM , 17 ,3/15/2022 9:37:40 AM , 934 ,3/15/2022 9:38:00 AM , 352 ,3/15/2022 9:38:20 AM , 89 ,3/15/2022 9:38:40 AM , 12 ,3/15/2022 9:39:00 AM , 1131 ,3/15/2022 9:39:20 AM , 19 ,3/15/2022 9:39:40 AM , 15 ,3/15/2022 9:40:00 AM , 0 ,
 30 ,3/15/2022 9:40:40 AM , 246 ,3/15/2022 9:41:00 AM , 4 ,3/15/2022 9:41:20 AM , 81 ,3/15/2022 9:41:40 AM , 849 ,3/15/2022 9:42:00 AM , 241 ,3/15/2022 9:42:20 AM , 102 ,3/15/2022 9:42:40 AM , 484 ,3/15/2022 9:43:00 AM , 6 ,3/15/2022 9:43:20 AM , 733 ,3/15/2022 9:43:40 AM , 67 ,3/15/2022 9:44:00 AM , 21 ,3/15/2022 9:44:20 AM , 103 ,3/15/2022 9:44:40 AM , 952 ,3/15/2022 9:45:00 AM , 25 ,3/15/2022 9:45:20 AM , 23 ,3/15/2022 9:45:40 AM , 0 ,
