"","Interval_num","Adaptive.EE","Ambulatory.EE","ThermicEffect.EE","RMR.EE"
"1","209",5.70430482595375,0.565220154525103,0,7.03047501952115
"2","210",4.79394743930354,3.68312894391593,0,7.72292361678053
"3","211",6.1491946005603,4.56276679437308,1.1346201358363,6.65341846923032
"4","212",8.82093151075543,3.8139960998646,0,6.86507238937996
"5","213",7.3189388954537,6.39483154674744,0,6.78622955779887
"6","214",8.74535958692063,4.39200226069899,0,6.96263815238038
"7","215",9.69531581446527,4.27969260920941,0.791579054258586,5.93341252206673
"8","216",7.62417002588532,6.42777346733749,1.32138716133537,5.62666934544182
"9","217",7.74321603581826,5.97034410030083,0,7.48643986388091
"10","218",10.9172583763758,2.69613220494682,0,6.4866094186774
"11","219",8.37447161248815,5.44733010625855,0,5.6781982812533
"12","220",5.15191041608392,8.12803562802217,0,6.62005395589391
"13","221",8.17230508947649,5.0863534659403,0,5.84134144458321
"14","222",4.17338419998265,8.93746138056297,0,6.38915441945438
"15","223",4.59877559417081,6.72618438380263,0.668520666154889,6.80651935587168
"16","224",4.01042553009488,8.57966407481787,0,6.60991039508725
"17","225",4.02641423288419,8.34638065739503,0,6.72720510972078
"18","226",6.86624978138198,5.62283463691593,0,6.9109155817021
"19","227",7.50297825865298,5.16147513974543,0,5.9355466016016
"20","228",7.31255093651163,3.37968173238429,0,7.10776733110408
"21","229",5.52264553035638,2.93553284612521,0,7.44182162351841
"22","230",4.78733653603534,1.24065081874684,0,7.17201264521782
"23","231",5.07671865921771,1.36274510382552,0,7.16053623695677
"24","232",6.27084381155346,0.822153063489601,0,7.00700312495694
"25","233",4.7519260202192,2.69593240869204,0,7.55214157108875
"26","234",4.92118811582283,3.42042962444514,0,7.75838225973204
"27","235",5.67705533145266,1.59865280932962,0,7.12429185921772
"28","236",6.37084381155346,0.827983936280308,0,7.00117225216624
"29","237",6.57084381155346,0.83964568186172,0,6.98951050658482
"30","238",3.96675530476472,2.76034286408434,0,7.77290183115094
"31","239",4.5340819475388,2.28186475589881,0,7.28405329656239
"32","240",5.58733653603534,1.31584177745877,0,7.09682168650589
"33","241",5.77784736569809,1.34229877422627,0,7.07985386007564
"34","242",6.80430482595375,0.611967686102367,0,6.98372748794389
"35","243",6.8671038770896,0,0,7.43289612291041
"36","244",8.75228421601535,3.1085308893648,0,6.53918489461985
"37","245",7.70175364420974,4.27616402943542,0,7.22208232635484
"38","246",8.71611211327943,3.4233198026754,0.928872605831472,6.03169547821371
"39","247",4.72052458934144,8.0193876987208,0.999423666238355,5.7606640456994
"40","248",9.61658721062103,5.39796603207468,0,5.48544675730429
"41","249",9.67344173766178,2.97907458637491,1.01243941338103,5.63504426258228
"42","250",5.84452646447968,6.51602487010554,0,6.63944866541478
"43","251",7.26100716008335,4.86077738321384,0,6.87821545670281
"44","252",9.88559162625585,2.16561856080938,0,6.64878981293477
"45","253",3.65979655316695,4.62918164029885,0,7.2110218065342
"46","254",5.15465167307623,2.18836033462829,0,7.25698799229549
"47","255",5.97084381155346,0.804660445117482,0,7.02449574332906
"48","256",5.43192573548053,1.61019427510534,0,7.15787998941413
"49","257",6.70699383732466,1.20919025699328,0,6.98381590568206
"50","258",5.09163524690775,1.84875764023718,0,7.35960711285507
"51","259",5.558026203146,0.642745259005531,0.845533141910746,6.75369539593772
"52","260",5.66710387708959,0,0,7.43289612291041
"53","261",5.66710387708959,0,0,7.43289612291041
"54","262",5.16710387708959,0,0,7.43289612291041
"55","263",6.36283661669505,2.99048374737021,1.34041128799234,6.4062683479424
"56","264",6.8072908076835,5.44743601283762,0,6.34527317947888
"57","265",9.44950602282278,2.86515915907205,0,6.58533481810517
"58","266",7.19555945863806,5.23394788310621,0,6.27049265825573
"59","267",8.59277741598943,1.80273295384718,0,6.80448963016338
"60","268",5.45574642647843,2.39897276173465,0,7.14528081178691
"61","269",5.40929934249251,1.71117382565887,0,7.37952683184862
"62","270",5.49277741598943,1.47782178193287,0,7.1294008020777
"63","271",5.28592725975723,2.03184274932261,0,7.28222999092016
"64","272",5.66959076941157,3.79871601636128,2.10510282855617,6.12659038567097
"65","273",6.86702039024149,4.19972882288991,0,7.2332507868686
"66","274",7.06756697604133,1.66697198098738,0,6.96546104297128
"67","275",6.19170287456318,0.991384945556557,0,7.01691217988027
"68","276",6.29170287456318,0.998366529680195,0,7.00993059575663
"69","277",6.09170287456318,0.984403361432919,0,7.0238937640039
"70","278",5.17705533145266,1.54314403122789,0,7.17980063731945
"71","279",6.0406800787032,1.12356422942452,0,7.03575569187227
"72","280",6.1406800787032,1.1314766535754,0,7.02784326772139
