"","Interval_num","Adaptive.EE","Ambulatory.EE","ThermicEffect.EE","RMR.EE"
"1","172",6.31585338867155,9.93876795407295,0,5.24537865725549
"2","173",5.94444521106235,11.5534457851101,0,4.7021090038276
"3","174",5.67263942196547,11.9950889446195,0,4.532271633415
"4","175",4.82882323275928,13.0734511143355,0,4.19772565290518
"5","177",6.76994488130434,9.56644069723808,0,5.26361442145758
"6","178",5.01335919995352,12.5947338036526,0,4.39190699639392
"7","179",6.56333888289636,6.06178173674113,0,7.67487938036252
"8","180",6.83170994526778,5.97471390081695,0,7.69357615391527
"9","181",5.58600485962783,7.32373937215364,0,7.09025576821854
"10","182",5.65368960756533,7.6413778090777,0.58438633376207,6.32054624959489
"11","183",9.71258434148788,4.07007742040518,0,6.81733823810694
"12","184",7.24167779535571,6.31813667894699,0,7.44018552569731
"13","185",7.00865564975951,6.32914455356965,0,7.46219979667083
"14","186",7.65215082864248,4.54058313350504,0,6.60726603785249
"15","187",7.33403735880073,0,0,8.16596264119927
"16","188",5.67372316776047,1.37349509226798,0,7.45278173997155
"17","189",6.55322397791643,1.03017508441437,0,7.2166009376692
"18","190",6.30043457225724,0.978486122972223,0,7.42107930477053
"19","191",6.15021409529381,0.660013957860648,0,7.88977194684554
"20","192",5.79132829940996,1.5554011330653,0,7.45327056752473
"21","193",5.73403735880073,0,0,8.16596264119927
"22","194",5.93403735880073,0,0,8.16596264119927
"23","195",5.35721274286432,0.742786039999159,0,7.80000121713652
"24","196",6.16936256924907,5.25126463919424,0.624759957485558,6.85461283407113
"25","197",8.45533396985658,5.96148523519954,0,6.58318079494389
"26","198",6.1745749921293,7.62059711066904,0.844878939880546,5.75994895732111
"27","199",8.08156934019521,3.9842941123517,0,7.13413654745309
"28","200",7.40043457225724,1.05170617299055,0,7.3478592547522
"29","201",6.31339451507028,1.72230537937458,0,7.46430010555514
"30","202",6.41128175242678,0.566601442022771,0,7.92211680555045
"31","203",7.03403735880073,0,0,8.16596264119927
"32","204",6.33403735880073,0,0,8.16596264119927
"33","205",6.23403735880073,0,0,8.16596264119927
"34","206",5.33403735880073,0,0,8.16596264119927
"35","207",5.83403735880073,0,0,8.16596264119927
"36","208",5.83403735880073,0,0,8.16596264119927
"37","209",5.37178107493154,1.4619155162625,0,7.56630340880596
"38","210",4.63443027605759,3.9833660029388,0,6.98220372100361
"39","211",6.45845839547503,4.2068019220851,2.4226339917445,5.91210569069538
"40","212",6.17635813744945,6.15234059469395,0,7.67130126785661
"41","213",9.92487381765006,3.05132677848137,0,6.72379940386857
"42","214",8.86357811347469,2.09799612535927,0,7.13842576116604
"43","215",6.86909046934776,1.5183670229982,0,7.31254250765403
"44","216",6.03403735880073,0,0,8.16596264119927
"45","217",5.91128175242678,0.547587970813954,0,7.94113027675927
"46","218",6.4585937330992,0,0.886838743328912,7.65456752357189
"47","219",6.43403735880073,0,0,8.16596264119927
"48","220",5.65021409529381,0.637564503511646,0,7.91222140119454
"49","221",5.85021409529381,0.646544285251247,0,7.90324161945494
"50","222",6.5858710848655,2.75456385124605,0,7.05956506388845
"51","223",5.92619527968239,5.72378138736275,1.08577724369133,6.86424608926352
"52","224",9.08089324511489,4.63601936091477,0,6.78308739397034
"53","225",9.12031921551021,5.15165374886813,0,5.82802703562166
"54","226",8.41128175242678,0.642655326858043,0,7.84606292071518
"55","227",6.61128175242678,0.574206830506299,0,7.91451141706692
"56","228",6.33403735880073,0,0,8.16596264119927
"57","229",6.43403735880073,0,0,8.16596264119927
"58","230",6.83403735880073,0,0,8.16596264119927
"59","231",6.43403735880073,0,0,8.16596264119927
"60","232",5.73403735880073,0,0,8.16596264119927
"61","233",4.41128175242678,0.4905475571875,0,7.99817069038572
"62","234",4.23403735880073,0,0,8.16596264119927
"63","235",5.86279579858686,1.59464831174143,0,7.54255588967172
"64","236",5.55721274286432,0.75347360892001,0,7.78931364821567
"65","237",5.9412587202794,1.11003840530892,0,7.14870287441168
"66","238",5.61605481749828,1.8095349641421,0,7.27441021835961
"67","239",6.26909046934776,1.46034025778808,0,7.37056927286415
"68","240",6.23403735880073,0,0,8.16596264119927
"69","241",5.054941584093,3.99509878153788,1.31435115989912,6.73560847447
"70","242",6.00306016195572,5.56444366012337,0.485295667892659,7.54720051002825
"71","243",6.93725160642847,5.7452147807502,0,7.81753361282133
"72","244",6.33503471837412,8.63399822908935,0.720202691171643,5.51076436136488
"73","245",11.2133945150703,2.26677611220912,0,6.9198293727206
"74","246",9.73403735880073,0,0,8.16596264119927
"75","247",7.33403735880073,0,0,8.16596264119927
"76","248",6.93403735880073,0,0,8.16596264119927
"77","249",6.90043457225724,1.01842433207313,0,7.38114109566963
"78","250",6.20043457225724,0.971829754788738,0,7.42773567295402
"79","251",5.71128175242678,0.539982582330426,0,7.94873566524279
"80","252",5.80043457225724,0.9452042820548,0,7.45436114568796
"81","253",5.73403735880073,0,0,8.16596264119927
"82","254",5.63403735880073,0,0,8.16596264119927
"83","255",4.63403735880073,0,0,8.16596264119927
"84","256",5.63403735880073,0,0,8.16596264119927
"85","257",5.93403735880073,0,0,8.16596264119927
"86","258",5.59539800786619,0.530298801044715,0.553068136182509,7.62123505490659
"87","259",4.64301493330491,1.92512940134761,0,7.53185566534748
"88","260",5.94362414092885,5.06443576713604,0.874860654021475,6.31707943791363
"89","261",8.28759846882045,3.8099622604515,0,7.10243927072804
"90","262",5.93037843302986,2.83514285882288,0,7.43447870814726
"91","263",6.93403735880073,0,0,8.16596264119927
"92","264",6.73403735880073,0,0,8.16596264119927
"93","265",5.8412587202794,1.10222123344055,0,7.15652004628006
"94","266",5.51128175242678,0.532377193846899,0,7.95634105372632
"95","267",4.94175601184292,1.96774485685169,0,7.49049913130539
"96","268",6.03403735880073,0,0,8.16596264119927
"97","269",5.55721274286432,0.75347360892001,0,7.78931364821567
