Oxymax CSV File 

CSV Generation Date,10/10/2022 8:56:36 AM 
Experiment Started,7/25/2022 5:14:01 PM
Data Filename,C:\Users\jonbr\Documents\Brestoff Lab\2022-07-25 Taku HFD MC903 IL4ra KO vs WT.CDTA

Group/Cage,0114
O2 Calibration Date,9/19/2022 8:09:00 AM
CO2 Calibration Date,9/19/2022 8:09:00 AM
Subject ID,WT MC9034
Subject Mass (G), 22.1 

Reference Settle Time (s), 18 
Reference Measure Time (s), 2 
Cage Settle Time (s), 18 
Cage Measure Time (s), 2 
Reference Method,EVRYNN=16
Heat Calculation Method,STD_1


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
8,0114,7/25/2022 5:58:44 PM ,5093,20.921,20.723,0.198,0.1,3977,0.055,0.217,0.162,0.1,0.781,24.3,0.904,75.00,STABLE / OPEN,0.06,0.18,0.000,0.111,258,67,449,192,4,0.0,0.0,0.0,38.4,23.8,22.7,22.2,0,0,100,
9,0114,7/25/2022 6:04:24 PM ,5212,20.921,20.720,0.201,0.1,3929,0.054,0.214,0.160,0.1,0.754,24.7,0.905,75.00,STABLE / OPEN,0.00,0.18,0.033,0.144,462,228,908,573,96,0.0,0.0,0.0,38.4,23.9,22.9,22.2,0,0,0,
10,0114,7/25/2022 6:10:04 PM ,5056,20.921,20.726,0.195,0.1,3766,0.053,0.206,0.153,0.1,0.745,23.9,0.905,75.00,STABLE / OPEN,0.00,0.18,0.000,0.144,290,23,420,120,5,0.0,0.0,0.0,39.0,23.8,22.7,22.2,0,0,0,
11,0114,7/25/2022 6:15:44 PM ,4478,20.921,20.749,0.172,0.1,3268,0.052,0.186,0.133,0.1,0.730,21.1,0.903,75.00,STABLE / OPEN,0.00,0.18,0.000,0.144,62,7,318,83,0,0.0,0.0,0.0,38.5,23.8,22.6,22.2,0,0,0,
12,0114,7/25/2022 6:21:24 PM ,3776,20.921,20.776,0.146,0.1,2806,0.052,0.167,0.114,0.1,0.743,17.9,0.904,75.00,STABLE / OPEN,0.00,0.18,0.000,0.144,2,1,277,52,0,0.0,0.0,0.0,38.2,23.7,22.5,22.2,0,0,0,
13,0114,7/25/2022 6:27:04 PM ,3867,20.921,20.773,0.149,0.1,2839,0.051,0.166,0.116,0.1,0.734,18.3,0.904,75.00,STABLE / OPEN,0.00,0.18,0.000,0.144,49,16,168,54,3,0.0,0.0,0.0,38.2,23.7,22.3,22.2,0,0,0,
14,0114,7/25/2022 6:32:44 PM ,3543,20.921,20.785,0.136,0.1,2582,0.050,0.155,0.105,0.1,0.729,16.7,0.904,75.00,STABLE / OPEN,0.00,0.18,0.000,0.144,0,0,145,0,0,0.0,0.0,0.0,38.1,23.7,22.3,22.2,0,0,0,
15,0114,7/25/2022 6:38:24 PM ,4414,20.921,20.752,0.169,0.1,3156,0.049,0.178,0.128,0.1,0.715,20.7,0.905,75.00,STABLE / OPEN,0.00,0.18,0.038,0.182,209,109,494,286,40,0.0,0.0,0.0,38.7,23.7,22.5,22.2,0,0,0,
16,0114,7/25/2022 6:44:04 PM ,5218,20.921,20.721,0.200,0.2,3780,0.049,0.202,0.154,0.1,0.724,24.6,0.906,75.00,UNSTABLE / OPEN,0.07,0.25,0.000,0.182,377,201,682,385,137,0.0,0.0,0.0,39.2,23.7,22.7,22.2,0,0,0,
17,0114,7/25/2022 6:49:44 PM ,5425,20.921,20.713,0.209,0.2,3981,0.049,0.211,0.162,0.1,0.734,25.6,0.904,75.00,STABLE / OPEN,0.00,0.25,0.000,0.182,332,148,600,298,42,0.0,0.0,0.0,39.3,23.7,22.8,22.2,0,0,0,
18,0114,7/25/2022 6:55:24 PM ,5317,20.921,20.716,0.205,0.2,3972,0.049,0.210,0.162,0.1,0.747,25.2,0.905,75.00,STABLE / OPEN,0.00,0.25,0.000,0.182,278,12,235,56,3,0.0,0.0,0.0,39.7,23.7,22.8,22.2,0,0,0,
19,0114,7/25/2022 7:01:04 PM ,5584,20.921,20.705,0.216,0.2,4233,0.048,0.220,0.173,0.1,0.758,26.5,0.904,75.00,STABLE / OPEN,0.00,0.25,0.076,0.259,338,219,820,523,94,0.0,0.0,0.0,39.6,23.7,22.7,22.2,0,0,0,
20,0114,7/25/2022 7:06:44 PM ,5550,20.921,20.708,0.213,0.2,4016,0.047,0.211,0.163,0.2,0.724,26.1,0.905,75.00,UNSTABLE / OPEN,0.07,0.32,0.000,0.259,241,111,474,294,116,0.0,0.0,0.0,39.4,23.7,22.6,22.2,0,0,0,
21,0114,7/25/2022 7:12:24 PM ,5422,20.921,20.712,0.209,0.2,4068,0.048,0.214,0.166,0.2,0.750,25.7,0.904,75.00,UNSTABLE / OPEN,0.05,0.37,0.000,0.259,294,112,687,381,18,0.0,0.0,0.0,39.6,23.7,22.6,22.2,0,0,0,
22,0114,7/25/2022 7:18:04 PM ,5546,20.921,20.707,0.214,0.2,4197,0.047,0.218,0.171,0.2,0.757,26.3,0.905,75.00,STABLE / OPEN,0.08,0.45,0.000,0.259,324,176,655,410,148,0.0,0.0,0.0,39.6,23.7,22.5,22.2,0,0,0,
23,0114,7/25/2022 7:23:44 PM ,5491,20.921,20.708,0.213,0.2,4243,0.047,0.220,0.173,0.2,0.773,26.2,0.903,75.00,STABLE / OPEN,0.00,0.45,0.000,0.259,169,47,362,115,32,0.0,0.0,0.0,40.0,23.7,22.4,22.2,0,0,0,
24,0114,7/25/2022 7:29:24 PM ,5652,20.921,20.704,0.218,0.2,4199,0.047,0.218,0.171,0.2,0.743,26.7,0.905,75.00,STABLE / OPEN,0.00,0.45,0.000,0.259,344,203,814,526,60,0.0,0.0,0.0,39.7,23.7,22.3,22.2,0,0,0,
25,0114,7/25/2022 7:35:04 PM ,5791,20.921,20.698,0.224,0.3,4372,0.046,0.224,0.178,0.2,0.755,27.5,0.905,75.00,STABLE / OPEN,0.00,0.45,0.000,0.259,468,116,706,296,37,0.0,0.0,0.0,40.4,23.7,22.3,22.2,0,0,0,
26,0114,7/25/2022 7:40:44 PM ,5738,20.921,20.699,0.222,0.3,4373,0.046,0.225,0.178,0.2,0.762,27.3,0.904,75.00,UNSTABLE / OPEN,0.00,0.45,0.000,0.259,345,113,497,252,39,0.0,0.0,0.0,40.1,23.7,22.5,22.2,0,0,0,
27,0114,7/25/2022 7:46:24 PM ,5586,20.921,20.705,0.217,0.3,4335,0.046,0.222,0.176,0.2,0.776,26.7,0.905,75.00,STABLE / OPEN,0.00,0.45,0.000,0.259,357,169,639,348,80,0.0,0.0,0.0,40.3,23.8,22.7,22.2,0,0,0,
28,0114,7/25/2022 7:52:04 PM ,5503,20.921,20.708,0.213,0.3,4249,0.046,0.219,0.173,0.2,0.772,26.2,0.904,75.00,UNSTABLE / OPEN,0.00,0.45,0.000,0.259,284,62,390,174,48,0.0,0.0,0.0,40.5,23.8,22.9,22.2,0,0,0,
29,0114,7/25/2022 7:57:44 PM ,5579,20.921,20.705,0.216,0.3,4334,0.046,0.222,0.176,0.2,0.777,26.6,0.906,75.00,UNSTABLE / OPEN,0.04,0.49,0.000,0.259,391,221,758,446,87,0.0,0.0,0.0,40.4,23.7,22.9,22.2,0,0,0,
30,0114,7/25/2022 8:03:24 PM ,5120,20.921,20.724,0.197,0.3,3751,0.047,0.200,0.153,0.2,0.733,24.2,0.903,75.00,STABLE / OPEN,0.00,0.49,0.000,0.259,54,19,370,108,6,0.0,0.0,0.0,40.8,23.7,22.8,22.2,0,0,0,
31,0114,7/25/2022 8:09:04 PM ,5247,20.921,20.718,0.203,0.3,4016,0.046,0.209,0.164,0.2,0.765,25.0,0.904,75.00,STABLE / OPEN,0.05,0.54,0.000,0.259,230,102,466,250,23,0.0,0.0,0.0,40.4,23.7,22.7,22.2,0,0,0,
32,0114,7/25/2022 8:14:44 PM ,5101,20.921,20.724,0.197,0.3,3857,0.046,0.203,0.157,0.3,0.756,24.2,0.905,75.00,UNSTABLE / OPEN,0.00,0.54,0.000,0.259,138,29,324,119,46,0.0,0.0,0.0,40.3,23.7,22.5,22.2,0,0,0,
33,0114,7/25/2022 8:20:24 PM ,5010,20.921,20.727,0.194,0.3,3808,0.046,0.201,0.155,0.3,0.760,23.8,0.904,75.00,STABLE / OPEN,0.06,0.60,0.031,0.290,231,69,548,257,38,0.0,0.0,0.0,40.3,23.7,22.3,22.2,0,0,0,
34,0114,7/25/2022 8:26:04 PM ,5317,20.921,20.716,0.206,0.4,4019,0.045,0.209,0.164,0.3,0.756,25.2,0.904,75.00,STABLE / OPEN,0.09,0.68,0.000,0.290,361,184,708,465,52,0.0,0.0,0.0,40.3,23.7,22.3,22.2,0,0,0,
35,0114,7/25/2022 8:31:44 PM ,5402,20.921,20.713,0.208,0.4,4019,0.045,0.209,0.164,0.3,0.744,25.6,0.903,75.00,UNSTABLE / OPEN,0.00,0.68,0.000,0.290,434,233,997,638,67,0.0,0.0,0.0,40.3,23.7,22.4,22.2,0,0,0,
36,0114,7/25/2022 8:37:24 PM ,5219,20.921,20.720,0.201,0.4,3851,0.045,0.202,0.157,0.3,0.738,24.7,0.904,75.00,UNSTABLE / OPEN,0.00,0.68,0.000,0.290,233,82,376,192,15,0.0,0.0,0.0,40.3,23.8,22.7,22.2,0,0,0,
37,0114,7/25/2022 8:43:04 PM ,5094,20.921,20.725,0.197,0.4,3837,0.045,0.201,0.156,0.3,0.753,24.2,0.904,75.00,STABLE / OPEN,0.00,0.68,0.000,0.290,271,109,581,314,52,0.0,0.0,0.0,40.4,23.7,22.9,22.2,0,0,0,
38,0114,7/25/2022 8:48:44 PM ,5069,20.921,20.726,0.195,0.4,3770,0.047,0.201,0.153,0.3,0.744,24.0,0.905,75.00,STABLE / OPEN,0.00,0.68,0.000,0.290,185,2,213,24,0,0.0,0.0,0.0,41.0,23.8,22.8,22.2,0,0,0,
39,0114,7/25/2022 8:54:24 PM ,5203,20.921,20.721,0.201,0.4,3850,0.045,0.202,0.157,0.3,0.740,24.6,0.904,75.00,UNSTABLE / OPEN,0.08,0.76,0.033,0.323,369,169,768,472,55,0.0,0.0,0.0,40.7,23.7,22.8,22.2,0,0,0,
40,0114,7/25/2022 9:00:04 PM ,5440,20.921,20.711,0.210,0.4,4070,0.045,0.211,0.166,0.3,0.748,25.8,0.904,75.00,UNSTABLE / OPEN,0.04,0.80,0.184,0.507,435,195,808,486,60,0.0,0.0,0.0,42.0,23.7,22.7,22.2,0,0,0,
41,0114,7/25/2022 9:05:44 PM ,5330,20.921,20.715,0.206,0.4,4001,0.045,0.208,0.163,0.3,0.751,25.3,0.904,75.00,STABLE / OPEN,0.00,0.80,0.000,0.507,240,108,433,220,62,0.0,0.0,0.0,42.1,23.7,22.6,22.2,0,0,0,
42,0114,7/25/2022 9:11:24 PM ,5338,20.921,20.715,0.206,0.4,3998,0.045,0.207,0.163,0.3,0.749,25.3,0.905,75.00,STABLE / OPEN,0.05,0.85,0.000,0.507,355,174,809,468,55,0.0,0.0,0.0,41.7,23.7,22.5,22.2,0,0,0,
43,0114,7/25/2022 9:17:04 PM ,5245,20.921,20.719,0.203,0.5,3954,0.045,0.206,0.161,0.3,0.754,24.9,0.904,75.00,STABLE / OPEN,0.00,0.85,0.000,0.507,377,191,733,466,56,0.0,0.0,0.0,43.5,23.7,22.4,22.2,0,0,0,
44,0114,7/25/2022 9:22:44 PM ,5069,20.921,20.726,0.195,0.5,3721,0.045,0.196,0.152,0.4,0.734,23.9,0.904,75.00,STABLE / OPEN,0.00,0.85,0.000,0.507,135,7,293,60,9,0.0,0.0,0.0,43.9,23.7,22.4,22.2,0,0,0,
45,0114,7/25/2022 9:28:24 PM ,4238,20.921,20.758,0.163,0.5,3175,0.045,0.174,0.129,0.4,0.749,20.1,0.905,75.00,UNSTABLE / OPEN,0.00,0.85,0.000,0.507,80,13,65,35,1,0.0,0.0,0.0,42.9,23.7,22.2,22.2,0,0,0,
46,0114,7/25/2022 9:34:04 PM ,4187,20.921,20.760,0.161,0.5,3082,0.046,0.171,0.126,0.4,0.736,19.8,0.904,75.00,STABLE / OPEN,0.00,0.85,0.000,0.507,114,20,237,46,3,0.0,0.0,0.0,42.4,23.7,22.5,22.2,0,0,0,
47,0114,7/25/2022 9:39:44 PM ,4392,20.921,20.752,0.169,0.5,3298,0.045,0.179,0.134,0.4,0.751,20.8,0.905,75.00,STABLE / OPEN,0.06,0.91,0.000,0.507,111,38,323,100,5,0.0,0.0,0.0,42.6,23.7,22.6,22.2,0,0,0,
48,0114,7/25/2022 9:45:24 PM ,5000,20.921,20.730,0.192,0.5,3603,0.044,0.191,0.147,0.4,0.721,23.5,0.905,75.00,STABLE / OPEN,0.00,0.91,0.000,0.507,318,165,700,402,59,0.0,0.0,0.0,42.7,23.7,22.7,22.2,0,0,0,
49,0114,7/25/2022 9:51:04 PM ,5204,20.921,20.722,0.199,0.5,3766,0.044,0.197,0.153,0.4,0.724,24.5,0.905,75.00,STABLE / OPEN,0.06,0.97,0.000,0.507,306,137,690,363,36,0.0,0.0,0.0,42.4,23.7,22.9,22.2,0,0,0,
50,0114,7/25/2022 9:56:44 PM ,5158,20.921,20.723,0.198,0.5,3773,0.043,0.197,0.154,0.4,0.732,24.3,0.904,75.00,STABLE / OPEN,0.00,0.97,0.000,0.507,360,150,651,405,38,0.0,0.0,0.0,42.0,23.7,22.8,22.2,0,0,0,
51,0114,7/25/2022 10:02:24 PM ,5143,20.921,20.723,0.198,0.5,3868,0.044,0.202,0.157,0.4,0.752,24.4,0.905,75.00,STABLE / OPEN,0.03,1.00,0.000,0.507,180,85,515,255,18,0.0,0.0,0.0,42.7,23.7,22.7,22.2,0,0,0,
52,0114,7/25/2022 10:08:04 PM ,5419,20.921,20.712,0.209,0.5,4062,0.044,0.209,0.165,0.4,0.750,25.7,0.904,75.00,UNSTABLE / OPEN,0.00,1.00,0.071,0.578,420,231,896,578,113,0.0,0.0,0.0,42.4,23.7,22.6,22.2,0,0,0,
53,0114,7/25/2022 10:13:44 PM ,5313,20.921,20.716,0.205,0.6,3962,0.044,0.205,0.161,0.4,0.746,25.1,0.905,75.00,STABLE / OPEN,0.05,1.05,0.000,0.578,282,103,543,303,26,0.0,0.0,0.0,42.4,23.7,22.4,22.2,0,0,0,
54,0114,7/25/2022 10:19:24 PM ,5172,20.921,20.721,0.200,0.6,3983,0.044,0.207,0.162,0.4,0.770,24.6,0.905,75.00,STABLE / OPEN,0.00,1.05,0.000,0.578,326,146,660,403,20,0.0,0.0,0.0,42.0,23.7,22.3,22.2,0,0,0,
55,0114,7/25/2022 10:25:04 PM ,5221,20.921,20.720,0.202,0.6,3935,0.044,0.204,0.160,0.4,0.754,24.8,0.904,75.00,UNSTABLE / OPEN,0.00,1.05,0.053,0.631,522,206,703,455,85,0.0,0.0,0.0,42.1,23.7,22.3,22.2,0,0,0,
56,0114,7/25/2022 10:30:44 PM ,5254,20.921,20.719,0.203,0.6,3935,0.044,0.204,0.160,0.4,0.749,24.9,0.905,75.00,STABLE / OPEN,0.00,1.05,0.000,0.631,248,72,440,216,37,0.0,0.0,0.0,42.5,23.7,22.3,22.2,0,0,0,
57,0114,7/25/2022 10:36:24 PM ,5311,20.921,20.717,0.205,0.6,3948,0.045,0.205,0.161,0.5,0.743,25.1,0.905,75.00,UNSTABLE / OPEN,0.08,1.13,0.000,0.631,244,85,312,164,32,0.0,0.0,0.0,42.3,23.8,22.4,22.2,0,0,0,
58,0114,7/25/2022 10:42:04 PM ,5251,20.921,20.719,0.202,0.6,3882,0.045,0.203,0.158,0.5,0.739,24.8,0.905,75.00,UNSTABLE / OPEN,0.07,1.20,0.032,0.663,367,194,786,510,52,0.0,0.0,0.0,42.0,23.7,22.6,22.2,0,0,0,
59,0114,7/25/2022 10:47:44 PM ,5481,20.921,20.710,0.211,0.6,4087,0.045,0.211,0.166,0.5,0.746,25.9,0.904,75.00,STABLE / OPEN,0.00,1.20,0.000,0.663,458,289,1126,778,65,0.0,0.0,0.0,42.0,23.8,22.8,22.2,0,0,0,
60,0114,7/25/2022 10:53:24 PM ,5279,20.921,20.718,0.204,0.6,3962,0.044,0.205,0.161,0.5,0.750,25.0,0.905,75.00,UNSTABLE / OPEN,0.00,1.20,0.076,0.739,232,36,400,111,6,0.0,0.0,0.0,42.4,23.7,22.8,22.2,0,0,0,
61,0114,7/25/2022 10:59:04 PM ,5379,20.921,20.714,0.208,0.6,4040,0.045,0.209,0.165,0.5,0.751,25.5,0.905,75.00,STABLE / OPEN,0.00,1.20,0.000,0.739,425,238,848,575,18,0.0,0.0,0.0,42.0,23.8,22.8,22.2,0,0,0,
62,0114,7/25/2022 11:04:44 PM ,5358,20.921,20.715,0.206,0.7,3952,0.044,0.205,0.161,0.5,0.738,25.3,0.905,75.00,STABLE / OPEN,0.00,1.20,0.049,0.788,309,175,697,372,81,0.0,0.0,0.0,41.8,23.7,22.9,22.2,0,0,0,
63,0114,7/25/2022 11:10:24 PM ,5261,20.921,20.719,0.202,0.7,3854,0.044,0.201,0.157,0.5,0.733,24.8,0.904,75.00,UNSTABLE / OPEN,0.00,1.20,0.000,0.788,218,119,469,282,46,0.0,0.0,0.0,42.0,23.7,22.9,22.2,0,0,0,
64,0114,7/25/2022 11:16:04 PM ,5460,20.921,20.712,0.210,0.7,3971,0.044,0.206,0.162,0.5,0.727,25.7,0.904,75.00,STABLE / OPEN,0.22,1.42,0.000,0.788,471,223,1022,702,24,0.0,0.0,0.0,42.7,23.7,22.8,22.2,0,0,0,
65,0114,7/25/2022 11:21:44 PM ,5379,20.921,20.715,0.206,0.7,3875,0.045,0.203,0.158,0.5,0.720,25.3,0.904,75.00,STABLE / OPEN,0.00,1.42,0.072,0.860,286,166,598,416,75,0.0,0.0,0.0,42.3,23.7,22.7,22.2,0,0,0,
66,0114,7/25/2022 11:27:24 PM ,5208,20.921,20.721,0.200,0.7,3822,0.045,0.200,0.156,0.5,0.734,24.6,0.904,75.00,STABLE / OPEN,0.00,1.42,0.000,0.860,214,86,329,163,51,0.0,0.0,0.0,42.4,23.7,22.6,22.2,0,0,0,
67,0114,7/25/2022 11:33:04 PM ,5347,20.921,20.716,0.206,0.7,3894,0.045,0.204,0.159,0.5,0.728,25.2,0.903,75.00,STABLE / OPEN,0.00,1.42,0.060,0.920,452,249,1226,771,74,0.0,0.0,0.0,42.6,23.8,22.5,22.2,0,0,0,
68,0114,7/25/2022 11:38:44 PM ,5287,20.921,20.718,0.203,0.7,3842,0.045,0.201,0.156,0.5,0.727,24.9,0.904,75.00,UNSTABLE / OPEN,0.00,1.42,0.000,0.920,272,136,661,389,38,0.0,0.0,0.0,42.8,23.7,22.4,22.2,0,0,0,
69,0114,7/25/2022 11:44:24 PM ,5249,20.921,20.719,0.202,0.7,3869,0.045,0.202,0.158,0.6,0.737,24.8,0.904,75.00,STABLE / OPEN,0.00,1.42,0.104,1.024,360,183,825,471,81,0.0,0.0,0.0,42.8,23.7,22.3,22.2,0,0,0,
70,0114,7/25/2022 11:50:04 PM ,5515,20.921,20.709,0.212,0.7,4082,0.044,0.210,0.166,0.6,0.740,26.1,0.905,75.00,STABLE / OPEN,0.00,1.42,0.000,1.024,355,142,736,428,67,0.0,0.0,0.0,42.9,23.7,22.3,22.2,0,0,0,
71,0114,7/25/2022 11:55:44 PM ,5276,20.921,20.718,0.204,0.8,3952,0.044,0.205,0.161,0.6,0.749,25.0,0.904,75.00,UNSTABLE / OPEN,0.00,1.42,0.000,1.024,285,116,714,444,21,0.0,0.0,0.0,42.6,23.7,22.6,22.2,0,0,0,
72,0114,7/26/2022 12:01:24 AM ,5133,20.921,20.724,0.197,0.8,3757,0.045,0.198,0.153,0.6,0.732,24.2,0.904,75.00,STABLE / OPEN,0.00,1.42,0.000,1.024,311,111,681,272,31,0.0,0.0,0.0,42.4,23.7,22.8,22.2,0,0,0,
73,0114,7/26/2022 12:07:04 AM ,5381,20.921,20.715,0.206,0.8,3873,0.047,0.205,0.158,0.6,0.720,25.3,0.905,75.00,UNSTABLE / OPEN,0.03,1.45,0.031,1.055,453,244,969,635,60,0.0,0.0,0.0,42.8,23.7,22.9,22.2,0,0,0,
74,0114,7/26/2022 12:12:44 AM ,5417,20.921,20.713,0.208,0.8,3965,0.045,0.207,0.162,0.6,0.732,25.6,0.903,75.00,STABLE / OPEN,0.00,1.45,0.000,1.055,536,268,1202,806,33,0.0,0.0,0.0,43.0,23.7,22.8,22.2,0,0,0,
75,0114,7/26/2022 12:18:24 AM ,5414,20.921,20.713,0.209,0.8,4045,0.044,0.209,0.165,0.6,0.747,25.6,0.905,75.00,UNSTABLE / OPEN,0.06,1.51,0.111,1.166,264,156,554,302,58,0.0,0.0,0.0,43.2,23.7,22.7,22.2,0,0,0,
76,0114,7/26/2022 12:24:04 AM ,5436,20.921,20.711,0.210,0.8,4063,0.044,0.210,0.166,0.6,0.747,25.7,0.904,75.00,STABLE / OPEN,0.05,1.55,0.000,1.166,568,334,1106,712,61,0.0,0.0,0.0,43.0,23.7,22.6,22.2,0,0,0,
77,0114,7/26/2022 12:29:44 AM ,5438,20.921,20.711,0.210,0.8,4077,0.045,0.211,0.166,0.6,0.750,25.8,0.904,75.00,UNSTABLE / OPEN,0.00,1.55,0.000,1.166,408,237,847,530,59,0.0,0.0,0.0,43.6,23.7,22.5,22.2,0,0,0,
78,0114,7/26/2022 12:35:24 AM ,5225,20.921,20.719,0.202,0.8,3926,0.045,0.205,0.160,0.6,0.751,24.8,0.904,75.00,UNSTABLE / OPEN,0.00,1.55,0.074,1.240,241,124,615,326,25,0.0,0.0,0.0,43.5,23.7,22.3,22.2,0,0,0,
79,0114,7/26/2022 12:41:04 AM ,5135,20.921,20.723,0.198,0.8,3860,0.044,0.201,0.157,0.6,0.752,24.3,0.904,75.00,UNSTABLE / OPEN,0.00,1.55,0.000,1.240,228,106,560,289,22,0.0,0.0,0.0,42.9,23.8,22.3,22.2,0,0,0,
80,0114,7/26/2022 12:46:44 AM ,5125,20.921,20.723,0.198,0.9,3912,0.043,0.202,0.159,0.6,0.763,24.4,0.904,74.99,STABLE / OPEN,0.06,1.61,0.000,1.240,249,142,559,329,36,0.0,0.0,0.0,43.0,23.8,22.4,22.2,0,0,0,
81,0114,7/26/2022 12:52:24 AM ,4865,20.921,20.734,0.187,0.9,3576,0.044,0.190,0.146,0.7,0.735,23.0,0.904,75.00,STABLE / OPEN,0.06,1.67,0.000,1.240,97,9,387,120,0,0.0,0.0,0.0,43.0,23.8,22.7,22.2,0,0,0,
82,0114,7/26/2022 12:58:04 AM ,4642,20.921,20.743,0.178,0.9,3391,0.046,0.184,0.138,0.7,0.731,21.9,0.905,75.00,STABLE / OPEN,0.00,1.67,0.000,1.240,51,10,237,39,0,0.0,0.0,0.0,43.0,23.7,22.9,22.2,0,0,0,
83,0114,7/26/2022 1:03:44 AM ,4783,20.921,20.736,0.185,0.9,3658,0.044,0.193,0.149,0.7,0.765,22.8,0.904,75.00,STABLE / OPEN,0.04,1.71,0.047,1.287,94,36,472,139,41,0.0,0.0,0.0,43.2,23.7,22.7,22.2,0,0,0,
84,0114,7/26/2022 1:09:24 AM ,4642,20.921,20.743,0.178,0.9,3337,0.045,0.180,0.136,0.7,0.719,21.8,0.905,75.00,STABLE / OPEN,0.00,1.71,0.000,1.287,126,39,276,90,34,0.0,0.0,0.0,42.5,23.7,22.6,22.2,0,0,0,
85,0114,7/26/2022 1:15:04 AM ,4122,20.921,20.762,0.160,0.9,3137,0.043,0.171,0.128,0.7,0.761,19.6,0.904,75.00,STABLE / OPEN,0.00,1.71,0.000,1.287,39,3,325,2,0,0.0,0.0,0.0,42.2,23.7,22.5,22.2,0,0,0,
