Oxymax CSV File 

CSV Generation Date,10/10/2022 9:14:59 AM 
Experiment Started,6/7/2021 2:21:00 PM
Data Filename,C:\Users\Brestoff Lab\Documents\Brestoff Lab\2021-06-07 Ucp1 mCre Cx3Cr1Cre and KO.CDTA

Group/Cage,0109
O2 Calibration Date,8/16/2021 10:01:31 AM
CO2 Calibration Date,8/16/2021 10:01:31 AM
Subject ID,3371 f/f
Subject Mass (G), 20.1 

Reference Settle Time (s), 18 
Reference Measure Time (s), 2 
Cage Settle Time (s), 18 
Cage Measure Time (s), 2 
Reference Method,EVRYNN=16
Heat Calculation Method,STD_1


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,CHAN,DATE/TIME,VO2,O2IN,O2OUT,DO2,ACCO2,VCO2,CO2IN,CO2OUT,DCO2,ACCCO2,RER,HEAT,FLOW,PRESSURE,STATUS1,FEED1,FEED1 ACC,DRINK1,DRINK1 ACC,XTOT,XAMB,YTOT,YAMB,ZTOT,RESP,RH SAMP,RH REF,RH Cage,TEMP Cage,ENCLOSURE TEMP,ENCLOSURE SETPOINT,LED HUE,LED SATURATION,LED LIGHTNESS,
#,,,ml/kg/hr,%,%,,l,ml/kg/hr,%,%,,l,,kcal/kg/hr,LPM,kPa,,GRAMS,GRAMS,GRAMS,GRAMS,COUNTS,COUNTS,COUNTS,COUNTS,COUNTS,BPM,%,%,%,degC,degC,degC,,%,%,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
1,0109,6/7/2021 2:24:26 PM ,12117,20.909,20.474,0.434,0.0,9910,0.065,0.434,0.369,0.0,0.818,58.4,0.899,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,218,79,422,248,44,0,0.0,ERR:0,30.8,22.9,22.4,22.2,0,0,100,
2,0109,6/7/2021 2:30:06 PM ,8815,20.909,20.594,0.315,0.0,7071,0.069,0.332,0.264,0.0,0.802,42.3,0.899,75.00,STABLE / OPEN,0.09,0.09,0.000,0.000,300,82,373,178,34,0,0.0,ERR:0,31.3,22.8,22.5,22.2,0,0,100,
3,0109,6/7/2021 2:35:46 PM ,7221,20.909,20.650,0.258,0.0,5795,0.066,0.282,0.216,0.0,0.802,34.7,0.898,75.00,UNSTABLE / OPEN,0.00,0.09,0.000,0.000,475,150,522,237,70,0,0.0,ERR:0,31.6,22.8,22.6,22.2,0,0,100,
4,0109,6/7/2021 2:41:26 PM ,6334,20.909,20.682,0.227,0.0,5088,0.064,0.254,0.190,0.0,0.803,30.4,0.898,75.00,STABLE / OPEN,0.00,0.09,0.000,0.000,246,119,474,263,37,0,0.0,ERR:0,31.8,22.8,22.7,22.2,0,0,100,
5,0109,6/7/2021 2:47:06 PM ,5586,20.909,20.708,0.200,0.1,4552,0.063,0.232,0.170,0.0,0.815,26.9,0.898,75.00,STABLE / OPEN,0.00,0.09,0.000,0.000,412,66,297,139,12,0,0.0,ERR:0,32.2,22.8,22.8,22.2,0,0,100,
6,0109,6/7/2021 2:52:46 PM ,5333,20.909,20.717,0.192,0.1,4393,0.061,0.225,0.164,0.1,0.824,25.8,0.897,75.00,STABLE / OPEN,0.00,0.09,0.057,0.057,351,90,506,185,45,0,0.0,ERR:0,32.6,22.8,22.8,22.2,0,0,100,
7,0109,6/7/2021 2:58:26 PM ,5477,20.909,20.713,0.195,0.1,4322,0.061,0.222,0.161,0.1,0.789,26.2,0.899,75.00,UNSTABLE / OPEN,0.00,0.09,0.000,0.057,290,90,455,172,11,0,0.0,ERR:0,32.8,22.8,22.9,22.2,0,0,100,
8,0109,6/7/2021 3:04:06 PM ,5362,20.909,20.719,0.190,0.1,4057,0.061,0.213,0.151,0.1,0.757,25.5,0.898,75.00,STABLE / OPEN,0.05,0.13,0.000,0.057,180,47,248,110,99,0,0.0,ERR:0,32.6,22.8,22.7,22.2,0,0,100,
9,0109,6/7/2021 3:09:46 PM ,4988,20.909,20.732,0.176,0.1,3744,0.060,0.200,0.140,0.1,0.751,23.6,0.899,75.00,STABLE / OPEN,0.00,0.13,0.000,0.057,276,27,348,54,0,0,0.0,ERR:0,32.6,22.8,22.4,22.2,0,0,100,
10,0109,6/7/2021 3:15:26 PM ,5179,20.909,20.724,0.184,0.1,4083,0.058,0.210,0.152,0.1,0.788,24.8,0.899,75.00,STABLE / OPEN,0.00,0.13,0.057,0.114,526,78,299,141,29,0,0.0,ERR:0,32.8,22.8,22.3,22.2,0,0,100,
11,0109,6/7/2021 3:21:06 PM ,5044,20.909,20.731,0.178,0.1,3704,0.058,0.196,0.138,0.1,0.734,23.8,0.898,75.00,STABLE / OPEN,0.08,0.22,0.000,0.114,564,77,447,98,21,0,0.0,ERR:0,32.7,22.8,22.3,22.2,0,0,100,
12,0109,6/7/2021 3:26:46 PM ,4671,20.909,20.745,0.163,0.1,3295,0.057,0.180,0.123,0.1,0.705,21.9,0.898,75.00,STABLE / OPEN,0.00,0.22,0.000,0.114,245,26,161,33,0,0,0.0,ERR:0,32.3,22.8,22.4,22.2,0,0,100,
13,0109,6/7/2021 3:32:26 PM ,4731,20.909,20.743,0.166,0.1,3336,0.056,0.181,0.124,0.1,0.705,22.2,0.898,75.00,STABLE / OPEN,0.00,0.22,0.033,0.148,325,1,202,8,0,0,0.0,ERR:0,32.7,22.8,22.5,22.2,0,0,100,
14,0109,6/7/2021 3:38:06 PM ,5206,20.909,20.725,0.183,0.1,3819,0.054,0.197,0.142,0.1,0.734,24.6,0.898,75.00,UNSTABLE / OPEN,0.00,0.22,0.000,0.148,409,50,197,76,22,0,0.0,ERR:0,32.7,22.8,22.7,22.2,0,0,100,
15,0109,6/7/2021 3:43:46 PM ,5685,20.909,20.708,0.201,0.2,4225,0.055,0.213,0.158,0.1,0.743,26.9,0.898,75.00,STABLE / OPEN,0.11,0.32,0.099,0.247,485,236,742,410,24,0,0.0,ERR:0,32.5,22.7,22.8,22.2,0,0,100,
16,0109,6/7/2021 3:49:26 PM ,5551,20.909,20.712,0.196,0.2,4171,0.055,0.211,0.156,0.1,0.751,26.3,0.898,75.00,STABLE / OPEN,0.00,0.32,0.000,0.247,207,85,394,185,39,0,0.0,ERR:0,32.5,22.8,22.8,22.2,0,0,100,
17,0109,6/7/2021 3:55:06 PM ,5639,20.909,20.707,0.201,0.2,4474,0.055,0.222,0.167,0.1,0.793,27.0,0.898,75.00,STABLE / OPEN,0.22,0.55,0.093,0.339,607,203,668,378,52,0,0.0,ERR:0,32.6,22.7,22.8,22.2,0,0,100,
18,0109,6/7/2021 4:00:46 PM ,5601,20.909,20.708,0.200,0.2,4476,0.054,0.221,0.167,0.1,0.799,26.9,0.898,75.00,UNSTABLE / OPEN,0.00,0.55,0.000,0.339,460,261,743,484,61,0,0.0,ERR:0,32.6,22.7,22.6,22.2,0,0,100,
19,0109,6/7/2021 4:06:26 PM ,5080,20.909,20.727,0.181,0.2,4029,0.053,0.203,0.150,0.2,0.793,24.3,0.898,75.00,STABLE / OPEN,0.00,0.55,0.000,0.339,358,26,240,60,1,0,0.0,ERR:0,32.9,22.8,22.4,22.2,0,0,100,
20,0109,6/7/2021 4:12:06 PM ,4714,20.909,20.740,0.168,0.2,3771,0.052,0.192,0.141,0.2,0.800,22.6,0.898,75.00,STABLE / OPEN,0.00,0.55,0.000,0.339,454,5,213,16,0,0,0.0,ERR:0,33.0,22.8,22.3,22.2,0,0,100,
21,0109,6/7/2021 4:17:46 PM ,3993,20.909,20.765,0.144,0.2,3317,0.053,0.176,0.124,0.2,0.831,19.3,0.899,75.00,STABLE / OPEN,0.00,0.55,0.000,0.339,18,0,1,0,0,0,0.0,ERR:0,32.8,22.8,22.4,22.2,0,0,100,
22,0109,6/7/2021 4:23:26 PM ,3855,20.909,20.771,0.138,0.2,3090,0.053,0.168,0.115,0.2,0.801,18.5,0.898,75.00,STABLE / OPEN,0.00,0.55,0.000,0.339,55,0,2,0,0,0,0.0,ERR:0,32.7,22.8,22.5,22.2,0,0,100,
23,0109,6/7/2021 4:29:06 PM ,3855,20.909,20.771,0.138,0.2,3064,0.051,0.166,0.114,0.2,0.795,18.5,0.898,75.00,STABLE / OPEN,0.00,0.55,0.000,0.339,501,0,192,2,0,0,0.0,ERR:0,32.5,22.7,22.6,22.2,0,0,100,
24,0109,6/7/2021 4:34:46 PM ,3935,20.909,20.768,0.140,0.2,3078,0.052,0.167,0.115,0.2,0.782,18.8,0.898,75.00,STABLE / OPEN,0.00,0.55,0.000,0.339,110,4,37,12,0,0,0.0,ERR:0,32.6,22.7,22.7,22.2,0,0,100,
25,0109,6/7/2021 4:40:26 PM ,4172,20.909,20.760,0.149,0.2,3293,0.051,0.174,0.123,0.2,0.789,20.0,0.897,75.00,UNSTABLE / OPEN,0.00,0.55,0.000,0.339,43,9,104,24,12,0,0.0,ERR:0,32.7,22.8,22.8,22.2,0,0,100,
26,0109,6/7/2021 4:46:06 PM ,5216,20.909,20.722,0.187,0.3,4241,0.051,0.209,0.158,0.2,0.813,25.1,0.898,75.00,UNSTABLE / OPEN,0.03,0.58,0.000,0.339,562,333,627,345,50,0,0.0,ERR:0,33.4,22.7,22.8,22.2,0,0,100,
27,0109,6/7/2021 4:51:46 PM ,4918,20.909,20.733,0.175,0.3,3869,0.051,0.195,0.144,0.2,0.787,23.5,0.898,75.00,STABLE / OPEN,0.13,0.71,0.000,0.339,291,52,265,108,7,0,0.0,ERR:0,33.2,22.8,22.9,22.2,0,0,100,
28,0109,6/7/2021 4:57:26 PM ,4502,20.909,20.749,0.160,0.3,3479,0.051,0.181,0.130,0.2,0.773,21.5,0.898,75.00,STABLE / OPEN,0.00,0.71,0.000,0.339,1387,4,302,16,0,0,0.0,ERR:0,33.2,22.8,22.6,22.2,0,0,100,
29,0109,6/7/2021 5:03:06 PM ,4094,20.909,20.761,0.147,0.3,3428,0.051,0.179,0.128,0.2,0.837,19.8,0.898,75.00,STABLE / OPEN,0.00,0.71,0.000,0.339,404,7,63,20,1,0,0.0,ERR:0,33.1,22.8,22.4,22.2,0,0,100,
30,0109,6/7/2021 5:08:46 PM ,3642,20.909,20.778,0.131,0.3,2968,0.051,0.162,0.111,0.2,0.815,17.6,0.898,75.00,STABLE / OPEN,0.00,0.71,0.000,0.339,0,0,6,0,0,0,0.0,ERR:0,32.9,22.7,22.3,22.2,0,0,100,
31,0109,6/7/2021 5:14:26 PM ,3755,20.909,20.774,0.134,0.3,3000,0.050,0.162,0.112,0.2,0.799,18.0,0.898,75.00,STABLE / OPEN,0.00,0.71,0.000,0.339,273,1,2,0,0,0,0.0,ERR:0,32.8,22.7,22.4,22.2,0,0,100,
32,0109,6/7/2021 5:20:06 PM ,3708,20.909,20.776,0.132,0.3,2965,0.049,0.160,0.111,0.2,0.800,17.8,0.898,75.00,STABLE / OPEN,0.00,0.71,0.000,0.339,71,0,23,0,0,0,0.0,ERR:0,32.8,22.7,22.6,22.2,0,0,100,
33,0109,6/7/2021 5:25:46 PM ,4903,20.909,20.735,0.174,0.3,3739,0.051,0.191,0.140,0.2,0.763,23.3,0.898,75.00,UNSTABLE / OPEN,0.00,0.71,0.000,0.339,496,106,467,113,5,0,0.0,ERR:0,33.7,22.7,22.7,22.2,0,0,100,
34,0109,6/7/2021 5:31:26 PM ,5469,20.909,20.711,0.197,0.3,4606,0.049,0.221,0.172,0.3,0.842,26.5,0.898,75.00,STABLE / OPEN,0.09,0.80,0.000,0.339,261,134,526,300,60,0,0.0,ERR:0,33.7,22.7,22.8,22.2,0,0,100,
35,0109,6/7/2021 5:37:06 PM ,5537,20.909,20.709,0.199,0.3,4594,0.050,0.221,0.171,0.3,0.830,26.8,0.899,75.00,UNSTABLE / OPEN,0.00,0.80,0.085,0.424,226,104,314,163,75,0,0.0,ERR:0,33.9,22.8,22.9,22.2,0,0,100,
36,0109,6/7/2021 5:42:46 PM ,5523,20.909,20.709,0.199,0.3,4705,0.049,0.225,0.175,0.3,0.852,26.9,0.899,75.00,STABLE / OPEN,0.05,0.85,0.069,0.493,492,168,575,307,29,0,0.0,ERR:0,34.0,22.8,22.7,22.2,0,0,100,
37,0109,6/7/2021 5:48:26 PM ,4479,20.909,20.748,0.160,0.4,3607,0.049,0.184,0.135,0.3,0.805,21.5,0.898,75.00,STABLE / OPEN,0.00,0.85,0.000,0.493,882,11,83,5,0,0,0.0,ERR:0,33.7,22.8,22.4,22.2,0,0,100,
38,0109,6/7/2021 5:54:06 PM ,3887,20.909,20.769,0.140,0.4,3256,0.051,0.172,0.121,0.3,0.838,18.8,0.898,75.00,STABLE / OPEN,0.00,0.85,0.000,0.493,256,1,89,16,0,0,0.0,ERR:0,33.6,22.8,22.3,22.2,0,0,100,
39,0109,6/7/2021 5:59:46 PM ,3729,20.909,20.774,0.135,0.4,3168,0.050,0.168,0.118,0.3,0.850,18.1,0.898,75.00,STABLE / OPEN,0.00,0.85,0.000,0.493,215,0,72,0,0,0,0.0,ERR:0,33.5,22.8,22.3,22.2,0,0,100,
40,0109,6/7/2021 6:05:26 PM ,4611,20.909,20.744,0.165,0.4,3707,0.049,0.188,0.138,0.3,0.804,22.2,0.897,75.00,UNSTABLE / OPEN,0.00,0.85,0.000,0.493,759,45,524,86,15,0,0.0,ERR:0,33.9,22.7,22.4,22.2,0,0,0,
41,0109,6/7/2021 6:11:06 PM ,5408,20.909,20.713,0.195,0.4,4548,0.050,0.220,0.170,0.3,0.841,26.2,0.898,75.00,UNSTABLE / OPEN,0.06,0.91,0.082,0.575,461,246,720,417,72,0,0.0,ERR:0,34.0,22.7,22.4,22.2,0,0,0,
42,0109,6/7/2021 6:16:46 PM ,5622,20.909,20.704,0.204,0.4,4882,0.050,0.233,0.182,0.3,0.868,27.5,0.897,75.00,UNSTABLE / OPEN,0.11,1.02,0.000,0.575,436,273,707,480,72,0,0.0,ERR:0,34.1,22.8,22.5,22.2,0,0,0,
43,0109,6/7/2021 6:22:26 PM ,5686,20.909,20.701,0.207,0.4,5058,0.048,0.237,0.189,0.3,0.890,27.9,0.898,75.00,STABLE / OPEN,0.05,1.07,0.000,0.575,308,149,645,293,47,0,0.0,ERR:0,34.4,22.8,22.4,22.2,0,0,0,
44,0109,6/7/2021 6:28:06 PM ,5646,20.909,20.703,0.205,0.4,4984,0.048,0.234,0.186,0.3,0.883,27.7,0.898,75.00,UNSTABLE / OPEN,0.00,1.07,0.043,0.618,511,154,515,277,42,0,0.0,ERR:0,34.5,22.8,22.4,22.2,0,0,0,
45,0109,6/7/2021 6:33:46 PM ,5907,20.909,20.694,0.215,0.4,5219,0.049,0.244,0.195,0.3,0.884,29.0,0.898,75.00,STABLE / OPEN,0.00,1.07,0.000,0.618,876,538,1522,1068,58,0,0.0,ERR:0,36.8,22.8,22.5,22.2,0,0,0,
46,0109,6/7/2021 6:39:26 PM ,5804,20.909,20.698,0.211,0.4,5037,0.049,0.237,0.188,0.4,0.868,28.3,0.898,75.00,STABLE / OPEN,0.08,1.15,0.102,0.720,768,499,1114,727,46,0,0.0,ERR:0,36.4,22.8,22.4,22.2,0,0,0,
47,0109,6/7/2021 6:45:06 PM ,5798,20.909,20.698,0.211,0.5,5088,0.049,0.238,0.190,0.4,0.878,28.4,0.898,75.00,UNSTABLE / OPEN,0.05,1.20,0.000,0.720,331,208,648,406,95,0,0.0,ERR:0,35.9,22.8,22.5,22.2,0,0,0,
48,0109,6/7/2021 6:50:46 PM ,5937,20.909,20.693,0.215,0.5,5146,0.049,0.241,0.192,0.4,0.867,29.0,0.898,75.00,UNSTABLE / OPEN,0.00,1.20,0.254,0.975,404,255,591,352,65,0,0.0,ERR:0,35.4,22.8,22.5,22.2,0,0,0,
49,0109,6/7/2021 6:56:26 PM ,5807,20.909,20.698,0.211,0.5,5025,0.050,0.238,0.188,0.4,0.865,28.3,0.898,75.00,STABLE / OPEN,0.08,1.28,0.000,0.975,740,445,930,608,55,0,0.0,ERR:0,35.6,22.8,22.5,22.2,0,0,0,
50,0109,6/7/2021 7:02:06 PM ,5796,20.909,20.698,0.210,0.5,5014,0.049,0.236,0.187,0.4,0.865,28.3,0.898,75.00,STABLE / OPEN,0.03,1.31,0.031,1.006,247,140,485,182,3,0,0.0,ERR:0,36.0,22.8,22.5,22.2,0,0,0,
51,0109,6/7/2021 7:07:46 PM ,5889,20.909,20.694,0.214,0.5,5170,0.049,0.242,0.193,0.4,0.878,28.8,0.898,75.00,UNSTABLE / OPEN,0.00,1.31,0.000,1.006,397,232,561,353,41,0,0.0,ERR:0,36.1,22.8,22.6,22.2,0,0,0,
52,0109,6/7/2021 7:13:26 PM ,5876,20.909,20.695,0.213,0.5,5091,0.050,0.240,0.190,0.4,0.866,28.7,0.897,75.00,STABLE / OPEN,0.06,1.37,0.000,1.006,564,379,728,468,62,0,0.0,ERR:0,35.8,22.8,22.6,22.2,0,0,0,
