Oxymax CSV File 

CSV Generation Date,10/10/2022 9:12:31 AM 
Experiment Started,4/3/2021 2:50:58 PM
Data Filename,C:\Users\Brestoff Lab\Documents\Brestoff Lab\2021-04-03 UCP1 restart2.CDTA

Group/Cage,0104
O2 Calibration Date,8/16/2021 10:01:31 AM
CO2 Calibration Date,8/16/2021 10:01:31 AM
Subject ID,2794
Subject Mass (G), 23.2 

Reference Settle Time (s), 18 
Reference Measure Time (s), 2 
Cage Settle Time (s), 18 
Cage Measure Time (s), 2 
Reference Method,EVRYNN=16
Heat Calculation Method,STD_1


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,CHAN,DATE/TIME,VO2,O2IN,O2OUT,DO2,ACCO2,VCO2,CO2IN,CO2OUT,DCO2,ACCCO2,RER,HEAT,FLOW,PRESSURE,STATUS1,FEED1,FEED1 ACC,DRINK1,DRINK1 ACC,XTOT,XAMB,YTOT,YAMB,ZTOT,RESP,RH SAMP,RH REF,RH Cage,TEMP Cage,ENCLOSURE TEMP,ENCLOSURE SETPOINT,LED HUE,LED SATURATION,LED LIGHTNESS,
#,,,ml/kg/hr,%,%,,l,ml/kg/hr,%,%,,l,,kcal/kg/hr,LPM,kPa,,GRAMS,GRAMS,GRAMS,GRAMS,COUNTS,COUNTS,COUNTS,COUNTS,COUNTS,BPM,%,%,%,degC,degC,degC,,%,%,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
1,0104,4/3/2021 2:52:44 PM ,4321,20.906,20.729,0.177,0.0,3510,0.046,0.196,0.150,0.0,0.812,20.8,0.906,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,3,1,1,0,0,0,0.0,ERR:0,31.4,20.9,20.5,20.0,0,0,100,
2,0104,4/3/2021 2:58:24 PM ,3674,20.906,20.755,0.151,0.0,2994,0.051,0.179,0.128,0.0,0.815,17.7,0.905,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,46,0,3,0,0,1,0.0,ERR:0,31.4,20.9,20.1,20.0,0,0,100,
3,0104,4/3/2021 3:04:04 PM ,3665,20.906,20.756,0.151,0.0,3001,0.050,0.178,0.128,0.0,0.819,17.7,0.905,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,140,0,65,0,0,1,0.0,ERR:0,31.4,20.9,20.3,20.0,0,0,100,
4,0104,4/3/2021 3:09:44 PM ,3649,20.906,20.756,0.150,0.0,2986,0.050,0.178,0.128,0.0,0.818,17.6,0.906,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,170,0,38,0,0,0,0.0,ERR:0,31.4,20.9,20.6,20.0,0,0,100,
5,0104,4/3/2021 3:15:24 PM ,3434,20.906,20.765,0.141,0.0,2860,0.049,0.171,0.122,0.0,0.833,16.6,0.906,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,400,0,12,0,0,0,0.0,ERR:0,31.4,20.9,20.6,20.0,0,0,100,
6,0104,4/3/2021 3:21:04 PM ,3460,20.906,20.764,0.142,0.0,2861,0.050,0.172,0.122,0.0,0.827,16.7,0.905,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,0,0,9,0,0,0,0.0,ERR:0,31.4,20.9,20.2,20.0,0,0,100,
7,0104,4/3/2021 3:26:44 PM ,3374,20.906,20.768,0.139,0.0,2791,0.049,0.169,0.119,0.0,0.827,16.3,0.906,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,0,0,2,0,0,1,0.0,ERR:0,31.4,20.9,20.3,20.0,0,0,100,
8,0104,4/3/2021 3:32:24 PM ,3652,20.906,20.756,0.151,0.1,3047,0.048,0.179,0.130,0.0,0.834,17.7,0.905,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,32,0,125,0,0,0,0.0,ERR:0,31.4,20.9,20.5,20.0,0,0,100,
9,0104,4/3/2021 3:38:04 PM ,3807,20.906,20.752,0.154,0.1,2912,0.050,0.174,0.124,0.1,0.765,18.1,0.907,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,1,0,9,1,0,0,0.0,ERR:0,31.4,20.9,20.7,20.0,0,0,100,
10,0104,4/3/2021 3:43:44 PM ,3760,20.906,20.752,0.154,0.1,3016,0.049,0.178,0.129,0.1,0.802,18.1,0.905,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,4,0,78,1,0,0,0.0,ERR:0,31.4,20.9,20.3,20.0,0,0,100,
11,0104,4/3/2021 3:49:24 PM ,3566,20.906,20.760,0.146,0.1,2915,0.049,0.174,0.124,0.1,0.817,17.2,0.906,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,0,0,11,2,0,1,0.0,ERR:0,31.4,20.9,20.1,20.0,0,0,100,
12,0104,4/3/2021 3:55:04 PM ,4259,20.906,20.734,0.173,0.1,3263,0.050,0.189,0.139,0.1,0.766,20.3,0.907,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,230,1,250,16,0,1,0.0,ERR:0,31.4,20.9,20.4,20.0,0,0,100,
13,0104,4/3/2021 4:00:44 PM ,4533,20.906,20.722,0.184,0.1,3532,0.050,0.200,0.151,0.1,0.779,21.6,0.906,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,332,31,516,17,0,1,0.0,ERR:0,31.4,20.9,20.7,20.0,0,0,100,
14,0104,4/3/2021 4:06:24 PM ,5389,20.906,20.686,0.220,0.1,4276,0.050,0.233,0.182,0.1,0.793,25.8,0.906,75.00,UNSTABLE / OPEN,0.00,0.00,0.054,0.054,245,85,487,241,138,0,0.0,ERR:0,31.4,20.9,20.3,20.0,0,0,100,
15,0104,4/3/2021 4:12:04 PM ,5449,20.906,20.683,0.223,0.1,4387,0.049,0.237,0.187,0.1,0.805,26.2,0.905,75.00,UNSTABLE / OPEN,0.00,0.00,0.000,0.054,288,139,383,191,190,0,0.0,ERR:0,31.4,20.9,20.1,20.0,0,0,100,
16,0104,4/3/2021 4:17:44 PM ,5140,20.906,20.695,0.211,0.1,4229,0.051,0.231,0.181,0.1,0.823,24.8,0.906,75.00,STABLE / OPEN,0.04,0.04,0.078,0.132,1609,88,482,81,45,0,0.0,ERR:0,31.4,20.9,20.4,20.0,0,0,100,
17,0104,4/3/2021 4:23:24 PM ,4608,20.906,20.717,0.189,0.1,3778,0.050,0.211,0.161,0.1,0.820,22.2,0.905,75.00,STABLE / OPEN,0.00,0.04,0.000,0.132,85,1,98,11,0,0,0.0,ERR:0,31.4,20.9,20.6,20.0,0,0,100,
18,0104,4/3/2021 4:29:04 PM ,3933,20.906,20.746,0.161,0.2,3116,0.050,0.183,0.133,0.1,0.792,18.8,0.906,75.00,STABLE / OPEN,0.00,0.04,0.000,0.132,203,0,15,0,0,0,0.0,ERR:0,31.4,20.9,20.6,20.0,0,0,100,
19,0104,4/3/2021 4:34:44 PM ,3501,20.906,20.762,0.145,0.2,2950,0.050,0.176,0.126,0.1,0.843,17.0,0.904,75.00,STABLE / OPEN,0.00,0.04,0.000,0.132,0,0,23,0,0,0,0.0,ERR:0,31.4,20.9,20.2,20.0,0,0,100,
20,0104,4/3/2021 4:40:24 PM ,3376,20.906,20.767,0.140,0.2,2861,0.050,0.173,0.122,0.1,0.847,16.4,0.906,75.00,STABLE / OPEN,0.00,0.04,0.000,0.132,0,0,553,2,0,0,0.0,ERR:0,31.4,20.9,20.2,20.0,0,0,100,
21,0104,4/3/2021 4:46:04 PM ,3311,20.906,20.769,0.137,0.2,2845,0.050,0.171,0.121,0.1,0.859,16.1,0.906,75.00,STABLE / OPEN,0.00,0.04,0.000,0.132,2,0,30,1,0,0,0.0,ERR:0,31.4,20.9,20.5,20.0,0,0,100,
22,0104,4/3/2021 4:51:44 PM ,3765,20.906,20.753,0.154,0.2,2981,0.050,0.177,0.127,0.1,0.792,18.0,0.905,75.00,STABLE / OPEN,0.00,0.04,0.000,0.132,19,0,33,8,0,0,0.0,ERR:0,31.4,20.9,20.7,20.0,0,0,100,
23,0104,4/3/2021 4:57:24 PM ,3957,20.906,20.745,0.161,0.2,3084,0.049,0.180,0.132,0.2,0.779,18.9,0.905,75.00,STABLE / OPEN,0.00,0.04,0.000,0.132,0,0,0,0,0,0,0.0,ERR:0,31.4,20.9,20.4,20.0,0,0,100,
24,0104,4/3/2021 5:03:04 PM ,3924,20.906,20.748,0.158,0.2,2895,0.050,0.174,0.124,0.2,0.738,18.5,0.905,75.00,STABLE / OPEN,0.00,0.04,0.000,0.132,0,0,0,0,0,0,0.0,ERR:0,31.4,20.9,20.1,20.0,0,0,100,
25,0104,4/3/2021 5:08:44 PM ,3344,20.906,20.769,0.137,0.2,2724,0.048,0.164,0.116,0.2,0.815,16.1,0.905,75.00,STABLE / OPEN,0.00,0.04,0.000,0.132,0,0,58,0,0,0,0.0,ERR:0,31.4,20.9,20.3,20.0,0,0,100,
26,0104,4/3/2021 5:14:24 PM ,3410,20.906,20.767,0.140,0.2,2749,0.049,0.167,0.117,0.2,0.806,16.4,0.905,75.00,STABLE / OPEN,0.00,0.04,0.000,0.132,46,0,231,0,0,0,0.0,ERR:0,31.4,20.9,20.6,20.0,0,0,100,
27,0104,4/3/2021 5:20:04 PM ,3696,20.906,20.754,0.152,0.2,3041,0.049,0.179,0.130,0.2,0.823,17.8,0.906,75.00,STABLE / OPEN,0.00,0.04,0.000,0.132,2,0,3,0,0,0,0.0,ERR:0,31.4,20.9,20.7,20.0,0,0,100,
28,0104,4/3/2021 5:25:44 PM ,4076,20.906,20.741,0.165,0.2,3107,0.049,0.182,0.133,0.2,0.762,19.4,0.905,75.00,STABLE / OPEN,0.00,0.04,0.000,0.132,133,8,244,15,0,0,0.0,ERR:0,31.4,20.9,20.3,20.0,0,0,100,
29,0104,4/3/2021 5:31:24 PM ,4935,20.906,20.704,0.202,0.2,3987,0.049,0.219,0.170,0.2,0.808,23.7,0.905,75.00,UNSTABLE / OPEN,0.04,0.08,0.000,0.132,198,67,271,135,147,0,0.0,ERR:0,31.4,20.9,20.1,20.0,0,0,100,
30,0104,4/3/2021 5:37:04 PM ,5300,20.906,20.689,0.217,0.3,4325,0.050,0.234,0.185,0.2,0.816,25.5,0.907,75.00,STABLE / OPEN,0.08,0.16,0.000,0.132,612,309,777,475,57,0,0.0,ERR:0,31.4,20.9,20.3,20.0,0,0,100,
31,0104,4/3/2021 5:42:44 PM ,5359,20.906,20.686,0.221,0.3,4456,0.048,0.238,0.190,0.2,0.831,25.9,0.905,74.99,UNSTABLE / OPEN,0.00,0.16,0.058,0.190,354,166,491,265,266,0,0.0,ERR:0,31.4,20.9,20.5,20.0,0,0,100,
32,0104,4/3/2021 5:48:24 PM ,5237,20.906,20.690,0.217,0.3,4518,0.049,0.241,0.193,0.2,0.863,25.5,0.907,75.00,STABLE / OPEN,0.12,0.28,0.040,0.230,485,100,389,188,118,0,0.0,ERR:0,31.4,20.9,20.7,20.0,0,0,100,
33,0104,4/3/2021 5:54:04 PM ,5020,20.906,20.698,0.208,0.3,4325,0.049,0.234,0.185,0.2,0.862,24.5,0.906,75.00,STABLE / OPEN,0.00,0.28,0.000,0.230,1790,148,424,156,4,0,0.0,ERR:0,31.4,20.9,20.4,20.0,0,0,100,
34,0104,4/3/2021 5:59:44 PM ,4863,20.906,20.704,0.202,0.3,4248,0.049,0.230,0.181,0.2,0.874,23.8,0.907,75.00,STABLE / OPEN,0.00,0.28,0.000,0.230,2298,24,587,90,0,0,0.0,ERR:0,31.4,20.9,20.1,20.0,0,0,100,
35,0104,4/3/2021 6:05:24 PM ,4588,20.906,20.716,0.190,0.3,3956,0.049,0.218,0.169,0.3,0.862,22.4,0.906,75.00,UNSTABLE / OPEN,0.00,0.28,0.000,0.230,295,115,284,150,8,0,0.0,ERR:0,31.4,20.9,20.2,20.0,0,0,0,
36,0104,4/3/2021 6:11:04 PM ,4875,20.906,20.705,0.202,0.3,4198,0.049,0.228,0.179,0.3,0.861,23.8,0.907,75.00,STABLE / OPEN,0.05,0.33,0.000,0.230,151,55,310,136,99,1,0.0,ERR:0,31.4,20.9,20.4,20.0,0,0,0,
37,0104,4/3/2021 6:16:44 PM ,4848,20.906,20.705,0.201,0.3,4190,0.049,0.228,0.179,0.3,0.864,23.7,0.906,75.00,NO RESPONSE / OPEN,0.00,0.33,0.103,0.333,652,30,687,105,0,0,0.0,ERR:0,31.4,20.9,20.5,20.0,0,0,0,
38,0104,4/3/2021 6:22:24 PM ,5168,20.906,20.692,0.215,0.3,4530,0.050,0.243,0.193,0.3,0.877,25.3,0.906,75.00,STABLE / OPEN,0.00,0.33,0.179,0.512,479,135,555,155,14,1,0.0,ERR:0,31.4,20.9,20.6,20.0,0,0,0,
39,0104,4/3/2021 6:28:04 PM ,4908,20.906,20.702,0.204,0.4,4330,0.049,0.234,0.185,0.3,0.882,24.1,0.906,75.00,STABLE / OPEN,0.00,0.33,0.000,0.512,822,71,619,113,1,0,0.0,ERR:0,31.4,20.9,20.7,20.0,0,0,0,
40,0104,4/3/2021 6:33:44 PM ,4608,20.906,20.715,0.191,0.4,3993,0.048,0.219,0.171,0.3,0.867,22.5,0.905,75.00,STABLE / OPEN,0.00,0.33,0.000,0.512,1477,105,435,56,0,0,0.0,ERR:0,31.4,20.9,20.4,20.0,0,0,0,
41,0104,4/3/2021 6:39:24 PM ,4034,20.906,20.740,0.166,0.4,3384,0.047,0.192,0.145,0.3,0.839,19.6,0.906,75.00,STABLE / OPEN,0.00,0.33,0.000,0.512,72,0,28,0,0,0,0.0,ERR:0,31.4,20.9,20.1,20.0,0,0,0,
42,0104,4/3/2021 6:45:04 PM ,3537,20.906,20.760,0.146,0.4,2977,0.050,0.177,0.127,0.3,0.842,17.2,0.905,75.00,STABLE / OPEN,0.00,0.33,0.000,0.512,10,0,2,0,0,0,0.0,ERR:0,31.4,20.9,20.2,20.0,0,0,0,
43,0104,4/3/2021 6:50:44 PM ,4392,20.906,20.725,0.182,0.4,3766,0.049,0.209,0.161,0.3,0.858,21.4,0.907,75.00,UNSTABLE / OPEN,0.00,0.33,0.000,0.512,371,5,281,34,25,0,0.0,ERR:0,31.4,20.9,20.3,20.0,0,0,0,
44,0104,4/3/2021 6:56:24 PM ,4559,20.906,20.718,0.189,0.4,3873,0.049,0.215,0.165,0.3,0.850,22.2,0.906,75.00,STABLE / OPEN,0.15,0.47,0.000,0.512,72,51,223,72,65,0,0.0,ERR:0,31.4,20.9,20.5,20.0,0,0,0,
45,0104,4/3/2021 7:02:04 PM ,4395,20.906,20.725,0.182,0.4,3747,0.049,0.209,0.160,0.3,0.852,21.4,0.906,75.00,STABLE / OPEN,0.00,0.47,0.000,0.512,84,49,135,52,8,0,0.0,ERR:0,31.4,20.9,20.6,20.0,0,0,0,
46,0104,4/3/2021 7:07:44 PM ,3974,20.906,20.743,0.163,0.4,3265,0.049,0.189,0.139,0.3,0.822,19.2,0.905,75.00,STABLE / OPEN,0.00,0.47,0.000,0.512,1,0,2,0,0,0,0.0,ERR:0,31.4,20.9,20.7,20.0,0,0,0,
47,0104,4/3/2021 7:13:24 PM ,3629,20.906,20.757,0.149,0.4,3003,0.049,0.177,0.128,0.4,0.827,17.5,0.906,75.00,STABLE / OPEN,0.00,0.47,0.000,0.512,0,0,17,0,0,0,0.0,ERR:0,31.4,20.9,20.5,20.0,0,0,0,
48,0104,4/3/2021 7:19:04 PM ,3482,20.906,20.761,0.145,0.4,3128,0.047,0.181,0.133,0.4,0.898,17.1,0.907,75.00,STABLE / OPEN,0.00,0.47,0.000,0.512,0,0,18,0,0,0,0.0,ERR:0,31.4,20.9,20.2,20.0,0,0,0,
49,0104,4/3/2021 7:24:44 PM ,3415,20.906,20.763,0.143,0.4,3068,0.049,0.180,0.131,0.4,0.898,16.8,0.904,75.00,STABLE / OPEN,0.00,0.47,0.000,0.512,0,0,0,0,0,0,0.0,ERR:0,31.4,20.9,20.1,20.0,0,0,0,
50,0104,4/3/2021 7:30:24 PM ,3428,20.906,20.763,0.143,0.4,3108,0.047,0.180,0.133,0.4,0.907,16.9,0.906,75.00,STABLE / OPEN,0.00,0.47,0.000,0.512,55,0,12,0,0,0,0.0,ERR:0,31.4,20.9,20.2,20.0,0,0,0,
51,0104,4/3/2021 7:36:04 PM ,4151,20.906,20.733,0.173,0.5,3694,0.047,0.204,0.158,0.4,0.890,20.4,0.906,75.00,STABLE / OPEN,0.00,0.47,0.000,0.512,480,4,127,24,0,0,0.0,ERR:0,31.4,20.9,20.4,20.0,0,0,0,
52,0104,4/3/2021 7:41:44 PM ,5212,20.906,20.689,0.217,0.5,4615,0.048,0.245,0.197,0.4,0.886,25.6,0.906,75.00,STABLE / OPEN,0.19,0.67,0.000,0.512,348,188,427,243,103,0,0.0,ERR:0,31.4,20.9,20.5,20.0,0,0,0,
53,0104,4/3/2021 7:47:24 PM ,4809,20.906,20.707,0.200,0.5,4216,0.048,0.228,0.180,0.4,0.877,23.5,0.906,75.00,STABLE / OPEN,0.00,0.67,0.208,0.720,337,161,645,272,14,0,0.0,ERR:0,31.4,20.9,20.6,20.0,0,0,0,
