Oxymax CSV File 

CSV Generation Date,3/28/2022 10:07:39 AM 
Experiment Started,3/27/2022 7:55:00 AM
Data Filename,C:\Users\jonbr\Documents\Brestoff Lab\2022-03-27 B6 Temp Decline 5C.CDTA

Group/Cage,0103
O2 Calibration Date,3/27/2022 7:06:03 AM
CO2 Calibration Date,3/28/2022 8:47:10 AM
Subject ID,16-2 M
Subject Mass (G), 26.9 

Reference Settle Time (s), 18 
Reference Measure Time (s), 2 
Cage Settle Time (s), 18 
Cage Measure Time (s), 2 
Reference Method,EVRYNN=16
Heat Calculation Method,STD_1


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
8,0103,3/27/2022 8:36:04 AM ,5696,20.909,20.637,0.271,0.2,5029,0.057,0.302,0.245,0.1,0.883,27.9,0.919,75.00,STABLE / OPEN,0.00,0.26,0.000,0.136,18,3,161,11,0,0.0,0.0,0.0,61.7,8.5,6.9,5.0,0,0,100,
9,0103,3/27/2022 8:41:44 AM ,5681,20.909,20.639,0.270,0.2,4967,0.056,0.299,0.242,0.2,0.874,27.8,0.919,75.00,STABLE / OPEN,0.00,0.26,0.000,0.136,12,0,31,11,0,0.0,0.0,0.0,61.6,8.1,6.5,5.0,0,0,100,
10,0103,3/27/2022 8:47:24 AM ,5602,20.909,20.644,0.265,0.2,4827,0.056,0.291,0.235,0.2,0.862,27.3,0.920,75.00,STABLE / OPEN,0.00,0.26,0.000,0.136,159,0,18,7,0,0.0,0.0,0.0,61.5,7.7,6.6,5.0,0,0,100,
11,0103,3/27/2022 8:53:04 AM ,5479,20.909,20.650,0.259,0.2,4711,0.056,0.285,0.230,0.2,0.860,26.7,0.920,75.00,STABLE / OPEN,0.00,0.26,0.000,0.136,9,0,28,8,0,0.0,0.0,0.0,61.3,7.7,8.1,5.0,0,0,100,
12,0103,3/27/2022 8:58:44 AM ,5538,20.909,20.647,0.262,0.2,4741,0.054,0.285,0.231,0.2,0.856,27.0,0.920,75.00,STABLE / OPEN,0.00,0.26,0.000,0.136,7,0,33,7,0,0.0,0.0,0.0,61.0,7.9,8.3,5.0,0,0,100,
13,0103,3/27/2022 9:04:24 AM ,5741,20.909,20.637,0.271,0.2,4848,0.054,0.291,0.237,0.2,0.844,27.9,0.917,75.00,STABLE / OPEN,0.00,0.26,0.000,0.136,20,2,55,25,0,0.0,0.0,0.0,60.8,7.8,7.3,5.0,0,0,100,
14,0103,3/27/2022 9:10:04 AM ,5327,20.909,20.657,0.251,0.2,4508,0.054,0.274,0.220,0.2,0.846,25.9,0.919,75.00,STABLE / OPEN,0.00,0.26,0.000,0.136,2,0,148,43,0,0.0,0.0,0.0,61.2,7.7,6.7,5.0,0,0,100,
15,0103,3/27/2022 9:15:44 AM ,5112,20.909,20.669,0.240,0.3,4182,0.054,0.258,0.204,0.2,0.818,24.7,0.919,75.00,STABLE / OPEN,0.00,0.26,0.000,0.136,2,0,751,91,0,0.0,0.0,0.0,60.9,7.4,6.8,5.0,0,0,100,
16,0103,3/27/2022 9:21:24 AM ,5193,20.909,20.666,0.243,0.3,4201,0.054,0.259,0.205,0.2,0.809,25.0,0.921,75.00,STABLE / OPEN,0.00,0.26,0.141,0.277,0,0,382,102,0,0.0,0.0,0.0,60.7,7.5,8.3,5.0,0,0,100,
17,0103,3/27/2022 9:27:04 AM ,5241,20.909,20.663,0.246,0.3,4284,0.054,0.263,0.209,0.3,0.818,25.3,0.919,75.00,STABLE / OPEN,0.00,0.26,0.000,0.277,0,0,253,30,0,0.0,0.0,0.0,60.5,7.7,8.1,5.0,0,0,100,
18,0103,3/27/2022 9:32:44 AM ,5235,20.909,20.664,0.245,0.3,4216,0.053,0.259,0.206,0.3,0.805,25.2,0.919,75.00,STABLE / OPEN,0.00,0.26,0.000,0.277,0,0,245,26,0,0.0,0.0,0.0,60.4,7.7,7.2,5.0,0,0,100,
19,0103,3/27/2022 9:38:24 AM ,5045,20.909,20.673,0.236,0.3,4047,0.052,0.250,0.197,0.3,0.802,24.2,0.920,75.00,STABLE / OPEN,0.00,0.26,0.000,0.277,0,0,60,25,0,0.0,0.0,0.0,60.5,7.5,6.6,5.0,0,0,100,
20,0103,3/27/2022 9:44:04 AM ,5272,20.909,20.662,0.247,0.3,4275,0.053,0.261,0.209,0.3,0.811,25.4,0.918,75.00,STABLE / OPEN,0.00,0.26,0.000,0.277,0,0,60,17,0,0.0,0.0,0.0,60.6,7.4,7.2,5.0,0,0,100,
21,0103,3/27/2022 9:49:44 AM ,5364,20.909,20.658,0.250,0.3,4280,0.053,0.261,0.208,0.3,0.798,25.7,0.921,75.00,STABLE / OPEN,0.00,0.26,0.000,0.277,0,0,104,39,0,0.0,0.0,0.0,60.4,7.5,8.7,5.0,0,0,100,
22,0103,3/27/2022 9:55:24 AM ,5786,20.909,20.638,0.271,0.4,4684,0.053,0.282,0.229,0.3,0.810,27.8,0.919,75.00,STABLE / OPEN,0.00,0.26,0.000,0.277,1,1,220,75,0,0.0,0.0,0.0,60.4,7.7,8.0,5.0,0,0,100,
23,0103,3/27/2022 10:01:04 AM ,5824,20.909,20.637,0.272,0.4,4632,0.052,0.278,0.226,0.3,0.795,27.9,0.920,75.00,STABLE / OPEN,0.00,0.26,0.000,0.277,0,0,351,31,0,0.0,0.0,0.0,60.5,7.6,7.0,5.0,0,0,100,
24,0103,3/27/2022 10:06:44 AM ,5705,20.909,20.643,0.266,0.4,4495,0.053,0.272,0.219,0.3,0.788,27.3,0.919,75.00,STABLE / OPEN,0.00,0.26,0.000,0.277,2,0,216,47,0,0.0,0.0,0.0,60.6,7.4,6.5,5.0,0,0,100,
25,0103,3/27/2022 10:12:24 AM ,6623,20.909,20.599,0.310,0.4,5373,0.053,0.314,0.262,0.3,0.811,31.9,0.920,75.00,UNSTABLE / OPEN,0.00,0.26,0.000,0.277,111,28,344,133,64,0.0,0.0,0.0,62.0,7.4,7.5,5.0,0,0,100,
26,0103,3/27/2022 10:18:04 AM ,7121,20.909,20.575,0.333,0.4,5818,0.053,0.336,0.283,0.4,0.817,34.3,0.921,75.00,UNSTABLE / OPEN,0.00,0.26,0.000,0.277,9,0,19,2,9,0.0,0.0,0.0,61.8,7.6,9.1,5.0,0,0,100,
27,0103,3/27/2022 10:23:44 AM ,7082,20.909,20.576,0.332,0.4,5852,0.053,0.337,0.285,0.4,0.826,34.2,0.921,75.00,STABLE / OPEN,0.19,0.45,0.000,0.277,130,50,493,131,2,0.0,0.0,0.0,61.6,7.7,7.8,5.0,0,0,100,
28,0103,3/27/2022 10:29:24 AM ,6419,20.909,20.607,0.302,0.5,5289,0.054,0.312,0.258,0.4,0.824,31.0,0.919,75.00,STABLE / OPEN,0.00,0.45,0.000,0.277,4,0,95,36,0,0.0,0.0,0.0,61.6,7.7,6.8,5.0,0,0,100,
29,0103,3/27/2022 10:35:04 AM ,5962,20.909,20.628,0.281,0.5,4991,0.052,0.296,0.244,0.4,0.837,28.9,0.919,75.00,STABLE / OPEN,0.00,0.45,0.000,0.277,0,0,53,11,0,0.0,0.0,0.0,61.5,7.4,6.6,5.0,0,0,100,
30,0103,3/27/2022 10:40:44 AM ,5818,20.909,20.634,0.275,0.5,5008,0.052,0.296,0.244,0.4,0.861,28.4,0.921,75.00,STABLE / OPEN,0.00,0.45,0.000,0.277,0,0,71,18,0,0.0,0.0,0.0,61.5,7.5,7.9,5.0,0,0,100,
31,0103,3/27/2022 10:46:24 AM ,5608,20.909,20.643,0.265,0.5,4801,0.053,0.287,0.234,0.4,0.856,27.3,0.919,75.00,STABLE / OPEN,0.00,0.45,0.000,0.277,0,0,311,17,0,0.0,0.0,0.0,61.2,7.7,8.9,5.0,0,0,100,
32,0103,3/27/2022 10:52:04 AM ,5529,20.909,20.647,0.262,0.5,4805,0.052,0.286,0.234,0.4,0.869,27.0,0.921,75.00,STABLE / OPEN,0.00,0.45,0.000,0.277,0,0,59,18,0,0.0,0.0,0.0,61.2,7.7,7.4,5.0,0,0,100,
33,0103,3/27/2022 10:57:44 AM ,5360,20.909,20.655,0.253,0.5,4568,0.051,0.274,0.223,0.4,0.852,26.1,0.920,75.00,STABLE / OPEN,0.00,0.45,0.000,0.277,0,0,60,21,0,0.0,0.0,0.0,61.0,7.6,6.7,5.0,0,0,100,
34,0103,3/27/2022 11:03:24 AM ,5294,20.909,20.658,0.251,0.5,4559,0.052,0.274,0.223,0.5,0.861,25.8,0.918,75.00,STABLE / OPEN,0.00,0.45,0.000,0.277,0,0,52,17,0,0.0,0.0,0.0,61.3,7.4,6.8,5.0,0,0,100,
35,0103,3/27/2022 11:09:04 AM ,5359,20.909,20.655,0.254,0.6,4621,0.053,0.278,0.225,0.5,0.862,26.1,0.920,75.00,STABLE / OPEN,0.00,0.45,0.000,0.277,0,0,156,15,0,0.0,0.0,0.0,61.1,7.5,8.2,5.0,0,0,100,
36,0103,3/27/2022 11:14:44 AM ,5402,20.909,20.654,0.255,0.6,4596,0.052,0.276,0.224,0.5,0.851,26.3,0.920,75.00,STABLE / OPEN,0.00,0.45,0.000,0.277,0,0,72,17,0,0.0,0.0,0.0,60.8,7.7,8.3,5.0,0,0,100,
37,0103,3/27/2022 11:20:24 AM ,5349,20.909,20.656,0.252,0.6,4512,0.051,0.271,0.220,0.5,0.843,26.0,0.919,75.00,STABLE / OPEN,0.00,0.45,0.000,0.277,0,0,31,8,0,0.0,0.0,0.0,60.7,7.7,7.2,5.0,0,0,100,
38,0103,3/27/2022 11:26:04 AM ,5363,20.909,20.656,0.253,0.6,4530,0.052,0.273,0.221,0.5,0.845,26.0,0.920,75.00,STABLE / OPEN,0.00,0.45,0.000,0.277,0,0,30,7,0,0.0,0.0,0.0,60.9,7.5,6.6,5.0,0,0,100,
39,0103,3/27/2022 11:31:44 AM ,5327,20.909,20.657,0.252,0.6,4483,0.051,0.270,0.219,0.5,0.841,25.8,0.918,75.00,STABLE / OPEN,0.00,0.45,0.000,0.277,0,0,38,17,0,0.0,0.0,0.0,61.0,7.4,7.0,5.0,0,0,100,
40,0103,3/27/2022 11:37:24 AM ,5385,20.909,20.656,0.252,0.6,4429,0.051,0.267,0.216,0.5,0.823,26.0,0.921,75.00,STABLE / OPEN,0.00,0.45,0.000,0.277,0,0,24,8,0,0.0,0.0,0.0,60.6,7.5,8.6,5.0,0,0,100,
41,0103,3/27/2022 11:43:04 AM ,5422,20.909,20.654,0.255,0.6,4462,0.052,0.270,0.218,0.5,0.823,26.2,0.918,75.00,STABLE / OPEN,0.00,0.45,0.000,0.277,0,0,18,9,0,0.0,0.0,0.0,60.5,7.7,7.9,5.0,0,0,100,
42,0103,3/27/2022 11:48:44 AM ,5547,20.909,20.648,0.260,0.7,4552,0.052,0.274,0.222,0.5,0.821,26.8,0.919,75.00,STABLE / OPEN,0.00,0.45,0.000,0.277,0,0,34,8,0,0.0,0.0,0.0,60.5,7.7,7.1,5.0,0,0,100,
43,0103,3/27/2022 11:54:24 AM ,6412,20.909,20.607,0.301,0.7,5247,0.052,0.308,0.256,0.6,0.818,30.9,0.918,75.00,UNSTABLE / OPEN,0.04,0.49,0.132,0.409,36,5,248,46,1,0.0,0.0,0.0,62.0,7.5,6.5,5.0,0,0,100,
44,0103,3/27/2022 12:00:04 PM ,6849,20.909,20.587,0.322,0.7,5700,0.052,0.329,0.278,0.6,0.832,33.1,0.921,75.00,STABLE / OPEN,0.51,0.99,0.000,0.409,78,2,134,36,11,0.0,0.0,0.0,61.6,7.5,7.4,5.0,0,0,100,
45,0103,3/27/2022 12:05:44 PM ,6725,20.909,20.591,0.317,0.7,5725,0.051,0.330,0.279,0.6,0.851,32.7,0.920,75.00,STABLE / OPEN,0.00,0.99,0.000,0.409,0,0,71,22,0,0.0,0.0,0.0,61.5,7.6,9.0,5.0,0,0,100,
46,0103,3/27/2022 12:11:24 PM ,7155,20.909,20.570,0.339,0.7,6222,0.051,0.354,0.303,0.6,0.869,35.0,0.921,75.00,STABLE / OPEN,0.00,0.99,0.000,0.409,156,70,377,164,4,0.0,0.0,0.0,62.2,7.8,7.7,5.0,0,0,100,
47,0103,3/27/2022 12:17:04 PM ,7039,20.909,20.575,0.334,0.7,6107,0.052,0.349,0.298,0.6,0.868,34.4,0.919,75.00,STABLE / OPEN,0.00,0.99,0.350,0.758,9,3,206,64,0,0.0,0.0,0.0,62.0,7.7,6.9,5.0,0,0,100,
48,0103,3/27/2022 12:22:44 PM ,6166,20.909,20.616,0.293,0.8,5358,0.052,0.313,0.262,0.6,0.869,30.1,0.918,74.99,STABLE / OPEN,0.00,0.99,0.000,0.758,0,0,217,34,0,0.0,0.0,0.0,61.7,7.5,6.5,5.0,0,0,100,
49,0103,3/27/2022 12:28:24 PM ,5798,20.909,20.634,0.275,0.8,5043,0.052,0.298,0.246,0.6,0.870,28.3,0.919,75.00,STABLE / OPEN,0.00,0.99,0.000,0.758,0,0,313,13,0,0.0,0.0,0.0,61.5,7.5,7.7,5.0,0,0,100,
50,0103,3/27/2022 12:34:04 PM ,5555,20.909,20.645,0.263,0.8,4820,0.053,0.287,0.235,0.7,0.868,27.1,0.920,74.99,STABLE / OPEN,0.00,0.99,0.000,0.758,0,0,64,26,0,0.0,0.0,0.0,61.2,7.7,9.1,5.0,0,0,100,
51,0103,3/27/2022 12:39:44 PM ,5535,20.909,20.646,0.263,0.8,4829,0.052,0.288,0.235,0.7,0.872,27.1,0.920,75.00,STABLE / OPEN,0.00,0.99,0.000,0.758,0,0,163,39,0,0.0,0.0,0.0,61.1,7.7,7.5,5.0,0,0,100,
52,0103,3/27/2022 12:45:24 PM ,5416,20.909,20.651,0.257,0.8,4734,0.053,0.284,0.231,0.7,0.874,26.5,0.918,75.00,STABLE / OPEN,0.00,0.99,0.000,0.758,0,0,111,38,0,0.0,0.0,0.0,60.9,7.6,6.8,5.0,0,0,100,
53,0103,3/27/2022 12:51:04 PM ,5750,20.909,20.635,0.274,0.8,5062,0.052,0.299,0.247,0.7,0.880,28.2,0.919,75.00,STABLE / OPEN,0.00,0.99,0.000,0.758,0,0,57,26,0,0.0,0.0,0.0,61.1,7.4,6.7,5.0,0,0,100,
54,0103,3/27/2022 12:56:44 PM ,5665,20.909,20.640,0.269,0.8,4965,0.052,0.294,0.242,0.7,0.876,27.7,0.919,75.00,STABLE / OPEN,0.00,0.99,0.000,0.758,0,0,197,23,0,0.0,0.0,0.0,61.0,7.5,8.1,5.0,0,0,100,
55,0103,3/27/2022 1:02:24 PM ,5540,20.909,20.645,0.263,0.9,4835,0.052,0.288,0.236,0.7,0.873,27.1,0.918,75.00,STABLE / OPEN,0.00,0.99,0.000,0.758,0,0,65,21,0,0.0,0.0,0.0,60.9,7.7,8.5,5.0,0,0,100,
56,0103,3/27/2022 1:08:04 PM ,5470,20.909,20.648,0.261,0.9,4849,0.052,0.289,0.237,0.7,0.886,26.8,0.919,75.00,STABLE / OPEN,0.00,0.99,0.000,0.758,0,0,57,17,0,0.0,0.0,0.0,60.8,7.7,7.4,5.0,0,0,100,
57,0103,3/27/2022 1:13:44 PM ,5559,20.909,20.643,0.266,0.9,4999,0.051,0.296,0.244,0.7,0.899,27.4,0.918,75.00,STABLE / OPEN,0.00,0.99,0.000,0.758,7,0,219,82,0,0.0,0.0,0.0,61.0,7.5,6.7,5.0,0,0,100,
58,0103,3/27/2022 1:19:24 PM ,5677,20.909,20.637,0.272,0.9,5171,0.052,0.305,0.253,0.8,0.911,28.0,0.918,75.00,STABLE / OPEN,0.00,0.99,0.000,0.758,0,0,57,16,0,0.0,0.0,0.0,61.4,7.4,6.9,5.0,0,0,100,
59,0103,3/27/2022 1:25:04 PM ,5750,20.909,20.634,0.274,0.9,5151,0.052,0.303,0.251,0.8,0.896,28.3,0.919,75.00,STABLE / OPEN,0.00,0.99,0.000,0.758,0,0,167,22,0,0.0,0.0,0.0,60.9,7.5,8.4,5.0,0,0,100,
60,0103,3/27/2022 1:30:44 PM ,5500,20.909,20.646,0.262,0.9,4857,0.051,0.289,0.238,0.8,0.883,27.0,0.917,75.00,STABLE / OPEN,0.00,0.99,0.000,0.758,13,1,190,44,0,0.0,0.0,0.0,61.1,7.7,8.1,5.0,0,0,100,
61,0103,3/27/2022 1:36:24 PM ,5241,20.909,20.659,0.250,0.9,4649,0.051,0.278,0.227,0.8,0.887,25.7,0.919,75.00,STABLE / OPEN,0.00,0.99,0.000,0.758,2,0,81,17,0,0.0,0.0,0.0,60.9,7.7,7.3,5.0,0,0,100,
62,0103,3/27/2022 1:42:04 PM ,5339,20.909,20.655,0.254,1.0,4672,0.051,0.279,0.228,0.8,0.875,26.1,0.919,75.00,STABLE / OPEN,0.00,0.99,0.000,0.758,1,1,151,42,0,0.0,0.0,0.0,61.0,7.5,6.6,5.0,0,0,100,
63,0103,3/27/2022 1:47:44 PM ,5472,20.909,20.649,0.260,1.0,4719,0.051,0.282,0.231,0.8,0.862,26.7,0.917,75.00,STABLE / OPEN,0.00,0.99,0.000,0.758,0,0,70,33,0,0.0,0.0,0.0,61.2,7.4,7.1,5.0,0,0,100,
64,0103,3/27/2022 1:53:24 PM ,5512,20.909,20.649,0.260,1.0,4661,0.051,0.279,0.227,0.8,0.846,26.8,0.920,75.00,STABLE / OPEN,0.00,0.99,0.000,0.758,0,0,74,27,0,0.0,0.0,0.0,61.0,7.6,8.7,5.0,0,0,100,
65,0103,3/27/2022 1:59:04 PM ,5705,20.909,20.639,0.269,1.0,4806,0.052,0.287,0.235,0.8,0.842,27.7,0.918,75.00,STABLE / OPEN,0.00,0.99,0.000,0.758,0,0,98,21,0,0.0,0.0,0.0,60.9,7.7,7.9,5.0,0,0,100,
66,0103,3/27/2022 2:04:44 PM ,6081,20.909,20.622,0.287,1.0,5133,0.052,0.303,0.251,0.9,0.844,29.5,0.919,75.00,STABLE / OPEN,0.00,0.99,0.000,0.758,31,1,280,100,0,0.0,0.0,0.0,61.4,7.7,7.1,5.0,0,0,100,
67,0103,3/27/2022 2:10:24 PM ,6825,20.909,20.584,0.324,1.0,5844,0.051,0.338,0.286,0.9,0.856,33.2,0.915,75.00,UNSTABLE / OPEN,0.00,0.99,0.000,0.758,114,20,293,117,32,0.0,0.0,0.0,62.8,7.5,6.5,5.0,0,0,100,
68,0103,3/27/2022 2:16:04 PM ,6521,20.909,20.601,0.307,1.0,5445,0.052,0.317,0.266,0.9,0.835,31.6,0.919,75.00,STABLE / OPEN,0.09,1.09,0.000,0.758,61,36,385,113,3,0.0,0.0,0.0,62.4,7.5,7.5,5.0,0,0,100,
69,0103,3/27/2022 2:21:44 PM ,5544,20.909,20.648,0.261,1.1,4563,0.052,0.275,0.223,0.9,0.823,26.8,0.918,75.00,STABLE / OPEN,0.00,1.09,0.000,0.758,0,0,73,17,0,0.0,0.0,0.0,61.5,7.6,9.0,5.0,0,0,100,
70,0103,3/27/2022 2:27:24 PM ,5399,20.909,20.654,0.255,1.1,4546,0.052,0.274,0.222,0.9,0.842,26.2,0.919,75.00,STABLE / OPEN,0.00,1.09,0.000,0.758,0,0,110,29,0,0.0,0.0,0.0,61.3,7.8,7.7,5.0,0,0,100,
71,0103,3/27/2022 2:33:04 PM ,5389,20.909,20.654,0.255,1.1,4534,0.052,0.274,0.222,0.9,0.841,26.1,0.917,75.00,STABLE / OPEN,0.00,1.09,0.000,0.758,0,0,121,18,0,0.0,0.0,0.0,61.2,7.6,6.9,5.0,0,0,100,
72,0103,3/27/2022 2:38:44 PM ,5593,20.909,20.645,0.264,1.1,4709,0.051,0.281,0.230,0.9,0.842,27.1,0.920,75.00,STABLE / OPEN,0.00,1.09,0.000,0.758,7,1,71,17,0,0.0,0.0,0.0,61.4,7.5,6.5,5.0,0,0,100,
73,0103,3/27/2022 2:44:24 PM ,5406,20.909,20.653,0.255,1.1,4575,0.051,0.275,0.223,0.9,0.846,26.3,0.919,75.00,STABLE / OPEN,0.00,1.09,0.000,0.758,0,0,133,35,0,0.0,0.0,0.0,61.5,7.5,7.6,5.0,0,0,100,
74,0103,3/27/2022 2:50:04 PM ,5237,20.909,20.662,0.247,1.1,4357,0.052,0.264,0.213,1.0,0.832,25.3,0.918,75.00,STABLE / OPEN,0.00,1.09,0.000,0.758,0,0,66,16,0,0.0,0.0,0.0,61.4,7.6,9.4,5.0,0,0,100,
75,0103,3/27/2022 2:55:44 PM ,4937,20.909,20.676,0.232,1.1,4100,0.051,0.251,0.200,1.0,0.830,23.9,0.919,75.00,STABLE / OPEN,0.00,1.09,0.000,0.758,0,0,210,80,0,0.0,0.0,0.0,61.0,7.7,7.6,5.0,0,0,100,
76,0103,3/27/2022 3:01:24 PM ,5133,20.909,20.667,0.242,1.2,4254,0.052,0.260,0.208,1.0,0.829,24.8,0.917,75.00,STABLE / OPEN,0.00,1.09,0.000,0.758,0,0,61,28,0,0.0,0.0,0.0,61.1,7.7,6.9,5.0,0,0,100,
77,0103,3/27/2022 3:07:04 PM ,5251,20.909,20.661,0.248,1.2,4339,0.050,0.262,0.213,1.0,0.826,25.4,0.915,75.00,STABLE / OPEN,0.00,1.09,0.000,0.758,0,0,90,15,0,0.0,0.0,0.0,61.3,7.4,6.6,5.0,0,0,100,
78,0103,3/27/2022 3:12:44 PM ,5305,20.909,20.661,0.248,1.2,4289,0.051,0.260,0.209,1.0,0.808,25.5,0.920,75.00,STABLE / OPEN,0.00,1.09,0.000,0.758,0,0,128,24,0,0.0,0.0,0.0,61.2,7.5,7.9,5.0,0,0,100,
79,0103,3/27/2022 3:18:24 PM ,5371,20.909,20.657,0.252,1.2,4277,0.053,0.262,0.209,1.0,0.796,25.8,0.917,75.00,STABLE / OPEN,0.00,1.09,0.000,0.758,0,0,112,18,0,0.0,0.0,0.0,61.1,7.6,8.7,5.0,0,0,100,
80,0103,3/27/2022 3:24:04 PM ,5404,20.909,20.656,0.253,1.2,4333,0.052,0.263,0.211,1.0,0.802,26.0,0.919,75.00,STABLE / OPEN,0.00,1.09,0.000,0.758,0,0,91,11,0,0.0,0.0,0.0,60.9,7.7,7.4,5.0,0,0,100,
81,0103,3/27/2022 3:29:44 PM ,5627,20.909,20.645,0.264,1.2,4521,0.051,0.272,0.221,1.0,0.803,27.0,0.917,75.00,STABLE / OPEN,0.00,1.09,0.000,0.758,0,0,325,24,0,0.0,0.0,0.0,61.2,7.6,6.8,5.0,0,0,100,
82,0103,3/27/2022 3:35:24 PM ,5876,20.909,20.635,0.274,1.2,4664,0.051,0.278,0.227,1.0,0.794,28.2,0.920,75.00,STABLE / OPEN,0.00,1.09,0.000,0.758,6,1,134,24,0,0.0,0.0,0.0,61.7,7.4,6.7,5.0,0,0,100,
83,0103,3/27/2022 3:41:04 PM ,6576,20.909,20.601,0.308,1.2,5247,0.052,0.309,0.257,1.1,0.798,31.6,0.917,75.00,UNSTABLE / OPEN,0.13,1.22,0.000,0.758,80,14,345,141,14,0.0,0.0,0.0,62.8,7.5,8.2,5.0,0,0,100,
84,0103,3/27/2022 3:46:44 PM ,7368,20.909,20.564,0.344,1.3,5942,0.053,0.342,0.290,1.1,0.806,35.4,0.920,75.00,UNSTABLE / OPEN,0.00,1.22,0.000,0.758,67,12,234,73,182,0.0,0.0,0.0,62.8,7.7,8.3,5.0,0,0,100,
85,0103,3/27/2022 3:52:24 PM ,7624,20.909,20.549,0.360,1.3,6347,0.052,0.362,0.310,1.1,0.833,36.9,0.917,75.00,UNSTABLE / OPEN,0.00,1.22,0.000,0.758,7,0,225,38,183,0.0,0.0,0.0,62.6,7.7,7.3,5.0,0,0,100,
86,0103,3/27/2022 3:58:04 PM ,7633,20.909,20.548,0.361,1.3,6427,0.052,0.366,0.314,1.1,0.842,37.0,0.917,75.00,STABLE / OPEN,0.22,1.44,0.000,0.758,104,45,246,93,75,0.0,0.0,0.0,62.8,7.6,6.7,5.0,0,0,100,
