Oxymax CSV File 

CSV Generation Date,3/28/2022 10:07:44 AM 
Experiment Started,3/27/2022 7:55:00 AM
Data Filename,C:\Users\jonbr\Documents\Brestoff Lab\2022-03-27 B6 Temp Decline 5C.CDTA

Group/Cage,0110
O2 Calibration Date,3/27/2022 7:06:03 AM
CO2 Calibration Date,3/28/2022 8:47:10 AM
Subject ID,16-1 F
Subject Mass (G), 21.4 

Reference Settle Time (s), 18 
Reference Measure Time (s), 2 
Cage Settle Time (s), 18 
Cage Measure Time (s), 2 
Reference Method,EVRYNN=16
Heat Calculation Method,STD_1


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
8,0110,3/27/2022 8:38:24 AM ,6646,20.909,20.652,0.256,0.1,5441,0.057,0.275,0.218,0.1,0.819,32.1,0.889,75.00,STABLE / OPEN,0.00,0.22,0.000,0.000,0,0,0,0,0,0.0,0.0,0.0,58.5,8.3,6.7,5.0,0,0,100,
9,0110,3/27/2022 8:44:04 AM ,6590,20.909,20.654,0.254,0.1,5389,0.056,0.273,0.216,0.1,0.818,31.8,0.889,75.00,STABLE / OPEN,0.00,0.22,0.000,0.000,0,0,8,6,0,0.0,0.0,0.0,58.5,7.9,6.4,5.0,0,0,100,
10,0110,3/27/2022 8:49:44 AM ,6309,20.909,20.665,0.243,0.2,5150,0.056,0.262,0.207,0.1,0.816,30.4,0.889,75.00,STABLE / OPEN,0.00,0.22,0.000,0.000,44,0,6,3,0,0.0,0.0,0.0,58.3,7.6,7.1,5.0,0,0,100,
11,0110,3/27/2022 8:55:24 AM ,6161,20.909,20.671,0.238,0.2,5041,0.056,0.258,0.203,0.1,0.818,29.7,0.888,75.00,STABLE / OPEN,0.00,0.22,0.000,0.000,151,0,5,2,0,0.0,0.0,0.0,58.0,7.7,8.8,5.0,0,0,100,
12,0110,3/27/2022 9:01:04 AM ,6128,20.909,20.672,0.237,0.2,5039,0.054,0.256,0.202,0.2,0.822,29.6,0.889,75.00,STABLE / OPEN,0.00,0.22,0.000,0.000,0,0,9,1,0,0.0,0.0,0.0,57.7,7.7,7.8,5.0,0,0,100,
13,0110,3/27/2022 9:06:44 AM ,6206,20.909,20.670,0.239,0.2,5044,0.054,0.256,0.202,0.2,0.813,29.9,0.890,75.00,STABLE / OPEN,0.00,0.22,0.000,0.000,0,0,0,0,0,0.0,0.0,0.0,57.8,7.6,7.0,5.0,0,0,100,
14,0110,3/27/2022 9:12:24 AM ,6218,20.909,20.669,0.240,0.2,5064,0.054,0.257,0.203,0.2,0.814,30.0,0.889,75.00,STABLE / OPEN,0.00,0.22,0.000,0.000,0,0,0,0,0,0.0,0.0,0.0,57.9,7.3,6.5,5.0,0,0,100,
15,0110,3/27/2022 9:18:04 AM ,6535,20.909,20.658,0.251,0.2,5221,0.054,0.264,0.209,0.2,0.799,31.4,0.890,75.00,STABLE / OPEN,0.00,0.22,0.000,0.000,233,15,107,32,0,0.0,0.0,0.0,58.2,7.2,7.3,5.0,0,0,100,
16,0110,3/27/2022 9:23:44 AM ,6460,20.909,20.660,0.249,0.2,5237,0.054,0.264,0.210,0.2,0.811,31.1,0.888,75.00,STABLE / OPEN,0.00,0.22,0.000,0.000,382,0,217,7,0,0.0,0.0,0.0,57.9,7.3,9.0,5.0,0,0,100,
17,0110,3/27/2022 9:29:24 AM ,6335,20.909,20.665,0.244,0.2,5098,0.054,0.259,0.205,0.2,0.805,30.4,0.889,75.00,STABLE / OPEN,0.00,0.22,0.000,0.000,175,0,222,28,0,0.0,0.0,0.0,57.6,7.5,7.7,5.0,0,0,100,
18,0110,3/27/2022 9:35:04 AM ,6246,20.909,20.669,0.240,0.3,5014,0.053,0.254,0.201,0.2,0.803,30.0,0.889,75.00,STABLE / OPEN,0.00,0.22,0.000,0.000,148,0,417,64,0,0.0,0.0,0.0,57.6,7.4,6.9,5.0,0,0,100,
19,0110,3/27/2022 9:40:44 AM ,6764,20.909,20.648,0.261,0.3,5507,0.052,0.273,0.221,0.2,0.814,32.6,0.889,75.00,STABLE / OPEN,0.00,0.22,0.000,0.000,152,6,789,344,0,0.0,0.0,0.0,58.6,7.1,6.6,5.0,0,0,100,
20,0110,3/27/2022 9:46:24 AM ,7026,20.909,20.637,0.271,0.3,5740,0.053,0.283,0.230,0.2,0.817,33.9,0.888,75.00,STABLE / OPEN,0.00,0.22,0.000,0.000,147,53,372,167,0,0.0,0.0,0.0,58.7,7.1,7.8,5.0,0,0,100,
21,0110,3/27/2022 9:52:04 AM ,6684,20.909,20.652,0.257,0.3,5347,0.053,0.267,0.215,0.2,0.800,32.1,0.889,75.00,STABLE / OPEN,0.00,0.22,0.000,0.000,2,0,396,86,0,0.0,0.0,0.0,58.1,7.3,9.0,5.0,0,0,100,
22,0110,3/27/2022 9:57:44 AM ,7467,20.909,20.621,0.287,0.3,5978,0.053,0.293,0.240,0.3,0.801,35.9,0.888,75.00,UNSTABLE / OPEN,0.00,0.22,0.000,0.000,220,46,326,156,68,0.0,0.0,0.0,58.9,7.4,7.5,5.0,0,0,100,
23,0110,3/27/2022 10:03:24 AM ,7995,20.909,20.601,0.308,0.3,6511,0.052,0.313,0.261,0.3,0.814,38.5,0.890,75.00,UNSTABLE / OPEN,0.00,0.22,0.000,0.000,197,41,229,91,77,0.0,0.0,0.0,59.1,7.3,6.8,5.0,0,0,100,
24,0110,3/27/2022 10:09:04 AM ,7860,20.909,20.605,0.304,0.3,6539,0.053,0.315,0.262,0.3,0.832,38.0,0.890,75.00,STABLE / OPEN,0.08,0.30,0.000,0.000,420,105,267,91,16,0.0,0.0,0.0,58.8,7.1,6.8,5.0,0,0,100,
25,0110,3/27/2022 10:14:44 AM ,6851,20.909,20.643,0.266,0.4,5764,0.053,0.284,0.231,0.3,0.841,33.2,0.889,75.00,STABLE / OPEN,0.00,0.30,0.000,0.000,58,1,221,74,0,0.0,0.0,0.0,58.3,7.2,8.2,5.0,0,0,100,
26,0110,3/27/2022 10:20:24 AM ,6671,20.909,20.649,0.259,0.4,5672,0.053,0.280,0.228,0.3,0.850,32.4,0.888,75.00,STABLE / OPEN,0.00,0.30,0.000,0.000,36,4,219,115,0,0.0,0.0,0.0,58.1,7.3,8.4,5.0,0,0,100,
27,0110,3/27/2022 10:26:04 AM ,6271,20.909,20.666,0.243,0.4,5302,0.053,0.265,0.212,0.3,0.846,30.5,0.891,75.00,STABLE / OPEN,0.00,0.30,0.000,0.000,14,4,186,42,0,0.0,0.0,0.0,57.8,7.3,7.3,5.0,0,0,100,
28,0110,3/27/2022 10:31:44 AM ,6087,20.909,20.673,0.236,0.4,5073,0.054,0.257,0.203,0.3,0.833,29.5,0.890,75.00,STABLE / OPEN,0.00,0.30,0.000,0.000,5,0,1756,730,0,0.0,0.0,0.0,57.8,7.2,6.6,5.0,0,0,100,
29,0110,3/27/2022 10:37:24 AM ,6114,20.909,20.672,0.237,0.4,5134,0.052,0.258,0.206,0.3,0.840,29.6,0.890,75.00,STABLE / OPEN,0.00,0.30,0.000,0.000,17,0,1324,285,0,0.0,0.0,0.0,57.9,7.1,7.0,5.0,0,0,100,
30,0110,3/27/2022 10:43:04 AM ,5919,20.909,20.680,0.229,0.4,4897,0.052,0.248,0.197,0.3,0.827,28.6,0.888,75.00,STABLE / OPEN,0.00,0.30,0.000,0.000,13,0,306,70,0,0.0,0.0,0.0,57.8,7.2,8.5,5.0,0,0,100,
31,0110,3/27/2022 10:48:44 AM ,6206,20.909,20.669,0.239,0.4,5081,0.053,0.257,0.204,0.4,0.819,29.9,0.889,75.00,STABLE / OPEN,0.00,0.30,0.000,0.000,18,0,819,82,0,0.0,0.0,0.0,57.6,7.3,8.0,5.0,0,0,100,
32,0110,3/27/2022 10:54:24 AM ,6099,20.909,20.673,0.236,0.5,5007,0.052,0.253,0.201,0.4,0.821,29.4,0.889,75.00,STABLE / OPEN,0.00,0.30,0.000,0.000,0,0,739,38,0,0.0,0.0,0.0,57.6,7.3,7.1,5.0,0,0,100,
33,0110,3/27/2022 11:00:04 AM ,6210,20.909,20.670,0.239,0.5,4994,0.051,0.252,0.200,0.4,0.804,29.8,0.889,75.00,STABLE / OPEN,0.00,0.30,0.000,0.000,0,0,263,26,0,0.0,0.0,0.0,57.6,7.1,6.6,5.0,0,0,100,
34,0110,3/27/2022 11:05:44 AM ,6424,20.909,20.662,0.247,0.5,5168,0.052,0.259,0.207,0.4,0.805,30.9,0.889,75.00,STABLE / OPEN,0.00,0.30,0.000,0.000,0,0,19,3,0,0.0,0.0,0.0,57.9,7.0,7.3,5.0,0,0,100,
35,0110,3/27/2022 11:11:24 AM ,6400,20.909,20.663,0.246,0.5,5094,0.053,0.257,0.204,0.4,0.796,30.7,0.889,75.00,STABLE / OPEN,0.00,0.30,0.000,0.000,0,0,0,0,0,0.0,0.0,0.0,57.7,7.2,8.9,5.0,0,0,100,
36,0110,3/27/2022 11:17:04 AM ,6597,20.909,20.655,0.253,0.5,5264,0.052,0.263,0.211,0.4,0.798,31.7,0.890,75.00,STABLE / OPEN,0.00,0.30,0.000,0.000,31,2,280,67,0,0.0,0.0,0.0,57.6,7.3,7.7,5.0,0,0,100,
37,0110,3/27/2022 11:22:44 AM ,6323,20.909,20.666,0.243,0.5,5077,0.051,0.255,0.204,0.4,0.803,30.4,0.890,75.00,STABLE / OPEN,0.00,0.30,0.000,0.000,0,0,1,0,0,0.0,0.0,0.0,57.5,7.3,7.0,5.0,0,0,100,
38,0110,3/27/2022 11:28:24 AM ,6273,20.909,20.669,0.240,0.5,4950,0.052,0.250,0.198,0.4,0.789,30.0,0.891,75.00,STABLE / OPEN,0.00,0.30,0.000,0.000,0,0,71,7,0,0.0,0.0,0.0,57.5,7.1,6.6,5.0,0,0,100,
39,0110,3/27/2022 11:34:04 AM ,6282,20.909,20.667,0.242,0.5,5060,0.051,0.254,0.203,0.4,0.805,30.2,0.889,75.00,STABLE / OPEN,0.00,0.30,0.000,0.000,0,0,198,19,0,0.0,0.0,0.0,57.5,7.1,7.7,5.0,0,0,100,
40,0110,3/27/2022 11:39:44 AM ,6752,20.909,20.649,0.260,0.6,5454,0.051,0.270,0.219,0.5,0.808,32.5,0.889,74.99,STABLE / OPEN,0.00,0.30,0.000,0.000,150,4,445,149,0,0.0,0.0,0.0,58.1,7.2,9.2,5.0,0,0,100,
41,0110,3/27/2022 11:45:24 AM ,7178,20.909,20.632,0.276,0.6,5837,0.052,0.285,0.234,0.5,0.813,34.6,0.891,75.00,UNSTABLE / OPEN,0.00,0.30,0.000,0.000,194,28,491,115,32,0.0,0.0,0.0,58.3,7.3,7.5,5.0,0,0,100,
42,0110,3/27/2022 11:51:04 AM ,7790,20.909,20.608,0.301,0.6,6471,0.052,0.311,0.259,0.5,0.831,37.7,0.890,75.00,STABLE / OPEN,0.00,0.30,0.000,0.000,134,39,191,103,24,0.0,0.0,0.0,58.7,7.2,6.8,5.0,0,0,100,
43,0110,3/27/2022 11:56:44 AM ,8357,20.909,20.585,0.324,0.6,7032,0.052,0.333,0.282,0.5,0.841,40.5,0.890,75.00,STABLE / OPEN,0.22,0.52,0.394,0.394,222,61,290,156,69,0.0,0.0,0.0,59.2,7.1,6.7,5.0,0,0,100,
44,0110,3/27/2022 12:02:24 PM ,8519,20.909,20.577,0.331,0.6,7289,0.052,0.344,0.292,0.5,0.856,41.5,0.889,75.00,STABLE / OPEN,0.00,0.52,0.000,0.394,333,178,464,201,1,0.0,0.0,0.0,59.2,7.1,8.1,5.0,0,0,100,
45,0110,3/27/2022 12:08:04 PM ,8678,20.909,20.570,0.339,0.6,7614,0.051,0.357,0.305,0.5,0.877,42.5,0.889,75.00,STABLE / OPEN,0.07,0.59,0.185,0.579,288,147,611,331,31,0.0,0.0,0.0,59.4,7.3,8.4,5.0,0,0,100,
46,0110,3/27/2022 12:13:44 PM ,8239,20.909,20.587,0.322,0.7,7268,0.051,0.343,0.291,0.5,0.882,40.4,0.891,75.00,STABLE / OPEN,0.00,0.59,0.000,0.579,120,39,556,108,0,0.0,0.0,0.0,59.3,7.4,7.3,5.0,0,0,100,
47,0110,3/27/2022 12:19:24 PM ,8023,20.909,20.596,0.312,0.7,6963,0.052,0.330,0.279,0.5,0.868,39.2,0.890,75.00,STABLE / OPEN,0.03,0.62,0.000,0.579,413,106,724,332,0,0.0,0.0,0.0,59.7,7.2,6.7,5.0,0,0,100,
48,0110,3/27/2022 12:25:04 PM ,7153,20.909,20.631,0.278,0.7,6077,0.052,0.296,0.244,0.6,0.849,34.8,0.890,75.00,STABLE / OPEN,0.00,0.62,0.000,0.579,19,1,254,68,0,0.0,0.0,0.0,59.5,7.1,6.9,5.0,0,0,100,
49,0110,3/27/2022 12:30:44 PM ,6602,20.909,20.652,0.256,0.7,5602,0.052,0.277,0.225,0.6,0.849,32.1,0.889,75.00,STABLE / OPEN,0.00,0.62,0.000,0.579,0,0,3,2,0,0.0,0.0,0.0,59.2,7.1,8.4,5.0,0,0,100,
50,0110,3/27/2022 12:36:24 PM ,6447,20.909,20.659,0.249,0.7,5357,0.053,0.267,0.215,0.6,0.831,31.2,0.890,75.00,STABLE / OPEN,0.00,0.62,0.000,0.579,1,1,57,1,0,0.0,0.0,0.0,58.9,7.3,8.1,5.0,0,0,100,
51,0110,3/27/2022 12:42:04 PM ,6423,20.909,20.661,0.248,0.7,5260,0.052,0.263,0.211,0.6,0.819,31.0,0.889,75.00,STABLE / OPEN,0.00,0.62,0.000,0.579,0,0,78,3,0,0.0,0.0,0.0,58.8,7.3,7.2,5.0,0,0,100,
52,0110,3/27/2022 12:47:44 PM ,6324,20.909,20.665,0.243,0.7,5124,0.053,0.258,0.205,0.6,0.810,30.4,0.891,75.00,STABLE / OPEN,0.00,0.62,0.000,0.579,0,0,10,4,0,0.0,0.0,0.0,58.9,7.2,6.6,5.0,0,0,100,
53,0110,3/27/2022 12:53:24 PM ,6295,20.909,20.667,0.242,0.7,4995,0.052,0.252,0.200,0.6,0.794,30.2,0.889,75.00,STABLE / OPEN,0.00,0.62,0.000,0.579,1,1,28,1,0,0.0,0.0,0.0,59.0,7.1,7.1,5.0,0,0,100,
54,0110,3/27/2022 12:59:04 PM ,6403,20.909,20.663,0.246,0.8,5073,0.052,0.256,0.204,0.6,0.792,30.7,0.889,75.00,STABLE / OPEN,0.00,0.62,0.000,0.579,35,2,268,62,0,0.0,0.0,0.0,58.9,7.1,8.7,5.0,0,0,100,
55,0110,3/27/2022 1:04:44 PM ,6309,20.909,20.667,0.242,0.8,5006,0.052,0.253,0.201,0.6,0.793,30.2,0.889,75.00,STABLE / OPEN,0.00,0.62,0.000,0.579,69,0,136,3,0,0.0,0.0,0.0,58.7,7.3,7.9,5.0,0,0,100,
56,0110,3/27/2022 1:10:24 PM ,6222,20.909,20.671,0.238,0.8,4864,0.052,0.247,0.195,0.6,0.782,29.7,0.890,75.00,STABLE / OPEN,0.00,0.62,0.000,0.579,113,0,43,3,0,0.0,0.0,0.0,58.7,7.3,7.0,5.0,0,0,100,
57,0110,3/27/2022 1:16:04 PM ,6328,20.909,20.666,0.242,0.8,4982,0.051,0.251,0.200,0.7,0.787,30.3,0.890,75.00,STABLE / OPEN,0.00,0.62,0.000,0.579,70,0,6,0,0,0.0,0.0,0.0,58.8,7.1,6.4,5.0,0,0,100,
58,0110,3/27/2022 1:21:44 PM ,6341,20.909,20.665,0.243,0.8,4988,0.052,0.253,0.200,0.7,0.787,30.3,0.888,75.00,STABLE / OPEN,0.00,0.62,0.000,0.579,75,0,4,2,0,0.0,0.0,0.0,58.8,7.0,7.5,5.0,0,0,100,
59,0110,3/27/2022 1:27:24 PM ,6605,20.909,20.655,0.253,0.8,5223,0.052,0.261,0.209,0.7,0.791,31.6,0.890,75.00,STABLE / OPEN,0.00,0.62,0.000,0.579,94,2,20,9,0,0.0,0.0,0.0,58.7,7.1,9.1,5.0,0,0,100,
60,0110,3/27/2022 1:33:04 PM ,6685,20.909,20.653,0.256,0.8,5261,0.051,0.262,0.211,0.7,0.787,32.0,0.890,75.00,STABLE / OPEN,0.00,0.62,0.000,0.579,117,0,112,59,0,0.0,0.0,0.0,58.7,7.3,7.7,5.0,0,0,100,
61,0110,3/27/2022 1:38:44 PM ,7022,20.909,20.640,0.269,0.9,5565,0.051,0.274,0.223,0.7,0.793,33.6,0.891,75.00,STABLE / OPEN,0.00,0.62,0.000,0.579,153,10,363,179,0,0.0,0.0,0.0,59.2,7.2,6.9,5.0,0,0,100,
62,0110,3/27/2022 1:44:24 PM ,7692,20.909,20.612,0.296,0.9,6286,0.051,0.303,0.252,0.7,0.817,37.1,0.891,75.00,STABLE / OPEN,0.05,0.68,0.000,0.579,104,33,354,171,53,0.0,0.0,0.0,59.8,7.0,6.5,5.0,0,0,100,
63,0110,3/27/2022 1:50:04 PM ,8189,20.909,20.591,0.318,0.9,6962,0.051,0.330,0.279,0.7,0.850,39.8,0.890,75.00,STABLE / OPEN,0.14,0.81,0.000,0.579,180,60,282,139,25,0.0,0.0,0.0,59.9,7.0,7.8,5.0,0,0,100,
64,0110,3/27/2022 1:55:44 PM ,8366,20.909,20.582,0.326,0.9,7292,0.051,0.344,0.292,0.7,0.872,40.9,0.890,75.00,STABLE / OPEN,0.13,0.95,0.000,0.579,370,236,660,362,9,0.0,0.0,0.0,59.8,7.2,9.0,5.0,0,0,100,
65,0110,3/27/2022 2:01:24 PM ,7123,20.909,20.631,0.278,0.9,6260,0.052,0.302,0.251,0.8,0.879,34.9,0.891,75.00,STABLE / OPEN,0.00,0.95,0.000,0.579,175,0,258,62,0,0.0,0.0,0.0,58.9,7.3,7.5,5.0,0,0,100,
66,0110,3/27/2022 2:07:04 PM ,6578,20.909,20.652,0.257,0.9,5751,0.052,0.283,0.230,0.8,0.874,32.2,0.890,75.00,STABLE / OPEN,0.00,0.95,0.000,0.579,36,0,825,94,0,0.0,0.0,0.0,58.9,7.2,6.8,5.0,0,0,100,
67,0110,3/27/2022 2:12:44 PM ,6259,20.909,20.665,0.244,0.9,5481,0.051,0.271,0.220,0.8,0.876,30.6,0.891,75.00,STABLE / OPEN,0.00,0.95,0.000,0.579,19,0,445,89,0,0.0,0.0,0.0,58.9,7.0,6.7,5.0,0,0,100,
68,0110,3/27/2022 2:18:24 PM ,6404,20.909,20.658,0.251,1.0,5626,0.052,0.277,0.226,0.8,0.879,31.4,0.889,75.00,STABLE / OPEN,0.00,0.95,0.000,0.579,0,0,377,30,0,0.0,0.0,0.0,59.0,7.1,8.1,5.0,0,0,100,
69,0110,3/27/2022 2:24:04 PM ,6261,20.909,20.665,0.243,1.0,5334,0.052,0.266,0.214,0.8,0.852,30.5,0.890,75.00,STABLE / OPEN,0.00,0.95,0.000,0.579,0,0,287,39,0,0.0,0.0,0.0,58.7,7.3,8.5,5.0,0,0,100,
70,0110,3/27/2022 2:29:44 PM ,6217,20.909,20.668,0.241,1.0,5231,0.052,0.262,0.209,0.8,0.841,30.2,0.891,75.00,STABLE / OPEN,0.00,0.95,0.000,0.579,39,1,318,14,0,0.0,0.0,0.0,58.5,7.2,7.3,5.0,0,0,100,
71,0110,3/27/2022 2:35:24 PM ,6262,20.909,20.667,0.242,1.0,5158,0.052,0.259,0.207,0.8,0.824,30.2,0.890,75.00,STABLE / OPEN,0.00,0.95,0.000,0.579,53,0,132,3,0,0.0,0.0,0.0,58.6,7.2,6.7,5.0,0,0,100,
72,0110,3/27/2022 2:41:04 PM ,6314,20.909,20.665,0.244,1.0,5180,0.051,0.259,0.208,0.8,0.820,30.5,0.890,75.00,STABLE / OPEN,0.00,0.95,0.114,0.693,152,0,328,5,0,0.0,0.0,0.0,58.6,7.0,6.8,5.0,0,0,100,
73,0110,3/27/2022 2:46:44 PM ,6190,20.909,20.670,0.239,1.0,5036,0.051,0.253,0.202,0.8,0.814,29.8,0.889,75.00,STABLE / OPEN,0.00,0.95,0.000,0.693,92,0,108,5,0,0.0,0.0,0.0,58.7,7.1,8.3,5.0,0,0,100,
74,0110,3/27/2022 2:52:24 PM ,6260,20.909,20.667,0.242,1.0,5145,0.052,0.258,0.206,0.9,0.822,30.2,0.889,75.00,STABLE / OPEN,0.00,0.95,0.000,0.693,260,0,25,4,0,0.0,0.0,0.0,58.5,7.2,8.3,5.0,0,0,100,
75,0110,3/27/2022 2:58:04 PM ,6865,20.909,20.644,0.264,1.0,5574,0.051,0.275,0.223,0.9,0.812,33.1,0.890,75.00,STABLE / OPEN,0.04,0.99,0.000,0.693,181,25,247,90,0,0.0,0.0,0.0,59.3,7.2,7.3,5.0,0,0,100,
76,0110,3/27/2022 3:03:44 PM ,7612,20.909,20.614,0.295,1.1,6428,0.052,0.309,0.257,0.9,0.844,37.0,0.892,75.00,STABLE / OPEN,0.43,1.42,0.000,0.693,156,43,190,98,9,0.0,0.0,0.0,59.7,7.1,6.6,5.0,0,0,100,
77,0110,3/27/2022 3:09:24 PM ,7610,20.909,20.611,0.298,1.1,6744,0.050,0.320,0.270,0.9,0.886,37.3,0.890,75.00,STABLE / OPEN,0.00,1.42,0.000,0.693,0,0,37,1,0,0.0,0.0,0.0,59.6,7.0,7.0,5.0,0,0,100,
78,0110,3/27/2022 3:15:04 PM ,7895,20.909,20.598,0.311,1.1,7222,0.051,0.341,0.290,0.9,0.915,39.0,0.890,75.00,STABLE / OPEN,0.00,1.42,0.079,0.772,406,237,537,346,15,0.0,0.0,0.0,60.1,7.1,8.6,5.0,0,0,100,
79,0110,3/27/2022 3:20:44 PM ,8101,20.909,20.591,0.318,1.1,7320,0.053,0.346,0.293,0.9,0.904,39.9,0.891,75.00,STABLE / OPEN,0.00,1.42,0.000,0.772,821,462,963,581,14,0.0,0.0,0.0,59.8,7.3,8.0,5.0,0,0,100,
80,0110,3/27/2022 3:26:24 PM ,7849,20.909,20.600,0.309,1.1,7178,0.052,0.339,0.288,0.9,0.914,38.8,0.890,75.00,STABLE / OPEN,0.03,1.45,0.000,0.772,280,153,1157,312,3,0.0,0.0,0.0,59.9,7.3,7.1,5.0,0,0,100,
81,0110,3/27/2022 3:32:04 PM ,7216,20.909,20.625,0.284,1.1,6621,0.051,0.316,0.265,0.9,0.918,35.7,0.891,75.00,STABLE / OPEN,0.00,1.45,0.000,0.772,30,1,599,48,0,0.0,0.0,0.0,59.9,7.2,6.5,5.0,0,0,100,
82,0110,3/27/2022 3:37:44 PM ,6608,20.909,20.649,0.260,1.2,5962,0.051,0.290,0.239,1.0,0.902,32.6,0.890,75.00,STABLE / OPEN,0.00,1.45,0.000,0.772,0,0,113,16,0,0.0,0.0,0.0,59.7,7.1,7.2,5.0,0,0,100,
83,0110,3/27/2022 3:43:24 PM ,6361,20.909,20.659,0.249,1.2,5692,0.052,0.280,0.228,1.0,0.895,31.3,0.890,75.00,STABLE / OPEN,0.00,1.45,0.000,0.772,0,0,297,41,0,0.0,0.0,0.0,59.5,7.2,8.8,5.0,0,0,100,
84,0110,3/27/2022 3:49:04 PM ,6234,20.909,20.666,0.243,1.2,5432,0.053,0.271,0.218,1.0,0.871,30.5,0.890,75.00,STABLE / OPEN,0.00,1.45,0.000,0.772,0,0,312,13,0,0.0,0.0,0.0,59.2,7.3,7.8,5.0,0,0,100,
85,0110,3/27/2022 3:54:44 PM ,6165,20.909,20.668,0.240,1.2,5364,0.052,0.267,0.215,1.0,0.870,30.1,0.891,75.00,STABLE / OPEN,0.00,1.45,0.000,0.772,0,0,355,23,0,0.0,0.0,0.0,59.3,7.3,7.1,5.0,0,0,100,
86,0110,3/27/2022 4:00:24 PM ,6210,20.909,20.667,0.241,1.2,5322,0.052,0.265,0.213,1.0,0.857,30.2,0.890,75.00,STABLE / OPEN,0.00,1.45,0.329,1.101,0,0,749,25,0,0.0,0.0,0.0,59.3,7.1,6.5,5.0,0,0,100,
