Oxymax CSV File 

CSV Generation Date,3/28/2022 10:07:38 AM 
Experiment Started,3/27/2022 7:55:00 AM
Data Filename,C:\Users\jonbr\Documents\Brestoff Lab\2022-03-27 B6 Temp Decline 5C.CDTA

Group/Cage,0102
O2 Calibration Date,3/27/2022 7:06:03 AM
CO2 Calibration Date,3/28/2022 8:47:10 AM
Subject ID,16-1 M
Subject Mass (G), 27.9 

Reference Settle Time (s), 18 
Reference Measure Time (s), 2 
Cage Settle Time (s), 18 
Cage Measure Time (s), 2 
Reference Method,EVRYNN=16
Heat Calculation Method,STD_1


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
8,0102,3/27/2022 8:35:44 AM ,6595,20.909,20.580,0.329,0.2,5801,0.057,0.354,0.297,0.2,0.880,32.3,0.909,75.00,UNSTABLE / OPEN,0.06,0.24,0.000,0.404,159,42,389,133,225,0.0,0.0,0.0,59.3,10.4,6.9,5.0,0,0,100,
9,0102,3/27/2022 8:41:24 AM ,7149,20.909,20.553,0.356,0.2,6202,0.056,0.374,0.317,0.2,0.868,34.9,0.909,75.00,UNSTABLE / OPEN,0.00,0.24,0.097,0.501,191,85,380,255,322,0.0,0.0,0.0,60.1,10.0,6.6,5.0,0,0,100,
10,0102,3/27/2022 8:47:04 AM ,7429,20.909,20.540,0.369,0.2,6499,0.056,0.387,0.332,0.2,0.875,36.3,0.911,75.00,UNSTABLE / OPEN,0.00,0.24,0.000,0.501,22,8,175,95,248,0.0,0.0,0.0,60.6,9.7,6.5,5.0,0,0,100,
11,0102,3/27/2022 8:52:44 AM ,6788,20.909,20.571,0.337,0.2,5913,0.056,0.358,0.302,0.2,0.871,33.2,0.910,75.00,STABLE / OPEN,0.29,0.53,0.657,1.158,28,8,103,24,0,0.0,0.0,0.0,59.7,9.6,8.0,5.0,0,0,100,
12,0102,3/27/2022 8:58:24 AM ,5870,20.909,20.617,0.292,0.2,5092,0.054,0.315,0.260,0.2,0.867,28.7,0.909,75.00,STABLE / OPEN,0.00,0.53,0.000,1.158,68,2,44,0,0,0.0,0.0,0.0,58.6,9.9,8.4,5.0,0,0,100,
13,0102,3/27/2022 9:04:04 AM ,5264,20.909,20.647,0.262,0.3,4572,0.054,0.288,0.234,0.2,0.869,25.7,0.909,75.00,STABLE / OPEN,0.00,0.53,0.000,1.158,73,0,52,0,0,0.0,0.0,0.0,57.7,9.9,7.3,5.0,0,0,100,
14,0102,3/27/2022 9:09:44 AM ,5012,20.909,20.659,0.250,0.3,4409,0.054,0.279,0.225,0.2,0.880,24.6,0.910,75.00,STABLE / OPEN,0.00,0.53,0.000,1.158,4,0,15,1,0,0.0,0.0,0.0,57.9,9.8,6.7,5.0,0,0,100,
15,0102,3/27/2022 9:15:24 AM ,5040,20.909,20.658,0.251,0.3,4421,0.054,0.280,0.226,0.3,0.877,24.7,0.910,75.00,STABLE / OPEN,0.00,0.53,0.000,1.158,0,0,33,0,0,0.0,0.0,0.0,57.8,9.5,6.7,5.0,0,0,100,
16,0102,3/27/2022 9:21:04 AM ,5067,20.909,20.657,0.252,0.3,4437,0.054,0.281,0.227,0.3,0.876,24.8,0.910,75.00,STABLE / OPEN,0.00,0.53,0.000,1.158,0,0,11,3,0,0.0,0.0,0.0,57.9,9.5,8.2,5.0,0,0,100,
17,0102,3/27/2022 9:26:44 AM ,5139,20.909,20.654,0.255,0.3,4421,0.054,0.280,0.226,0.3,0.860,25.0,0.909,75.00,STABLE / OPEN,0.00,0.53,0.000,1.158,0,0,19,0,0,0.0,0.0,0.0,57.4,9.7,8.2,5.0,0,0,100,
18,0102,3/27/2022 9:32:24 AM ,5152,20.909,20.653,0.256,0.3,4441,0.053,0.281,0.227,0.3,0.862,25.1,0.909,75.00,STABLE / OPEN,0.00,0.53,0.000,1.158,0,0,22,4,0,0.0,0.0,0.0,56.9,9.8,7.2,5.0,0,0,100,
19,0102,3/27/2022 9:38:04 AM ,5257,20.909,20.648,0.261,0.3,4555,0.052,0.285,0.233,0.3,0.866,25.7,0.910,75.00,STABLE / OPEN,0.00,0.53,0.000,1.158,12,2,42,3,0,0.0,0.0,0.0,56.9,9.6,6.6,5.0,0,0,100,
20,0102,3/27/2022 9:43:44 AM ,6195,20.909,20.600,0.309,0.4,5497,0.053,0.333,0.281,0.3,0.887,30.4,0.911,75.00,UNSTABLE / OPEN,0.00,0.53,0.000,1.158,60,6,109,36,83,0.0,0.0,0.0,59.3,9.5,7.1,5.0,0,0,100,
21,0102,3/27/2022 9:49:24 AM ,6595,20.909,20.581,0.328,0.4,5732,0.053,0.346,0.293,0.3,0.869,32.2,0.910,75.00,STABLE / OPEN,0.18,0.71,0.000,1.158,92,47,268,133,89,0.0,0.0,0.0,58.4,9.6,8.6,5.0,0,0,100,
22,0102,3/27/2022 9:55:04 AM ,5939,20.909,20.613,0.296,0.4,5205,0.053,0.319,0.266,0.3,0.877,29.1,0.909,75.00,STABLE / OPEN,0.00,0.71,0.000,1.158,0,0,115,26,0,0.0,0.0,0.0,57.9,9.8,8.0,5.0,0,0,100,
23,0102,3/27/2022 10:00:44 AM ,5071,20.909,20.657,0.252,0.4,4388,0.052,0.277,0.224,0.4,0.865,24.8,0.911,75.00,STABLE / OPEN,0.00,0.71,0.000,1.158,0,0,0,0,0,0.0,0.0,0.0,57.0,9.8,7.1,5.0,0,0,100,
24,0102,3/27/2022 10:06:24 AM ,4830,20.909,20.669,0.240,0.4,4151,0.053,0.265,0.212,0.4,0.860,23.5,0.909,75.00,STABLE / OPEN,0.00,0.71,0.000,1.158,0,0,131,4,0,0.0,0.0,0.0,57.0,9.6,6.5,5.0,0,0,100,
25,0102,3/27/2022 10:12:04 AM ,4818,20.909,20.669,0.240,0.4,4236,0.053,0.269,0.216,0.4,0.879,23.6,0.910,75.00,STABLE / OPEN,0.00,0.71,0.000,1.158,0,0,12,3,0,0.0,0.0,0.0,57.0,9.5,7.4,5.0,0,0,100,
26,0102,3/27/2022 10:17:44 AM ,4948,20.909,20.664,0.245,0.4,4263,0.053,0.270,0.217,0.4,0.862,24.1,0.912,75.00,STABLE / OPEN,0.00,0.71,0.000,1.158,0,0,35,1,0,0.0,0.0,0.0,57.1,9.6,9.0,5.0,0,0,100,
27,0102,3/27/2022 10:23:24 AM ,4998,20.909,20.661,0.248,0.5,4286,0.053,0.272,0.219,0.4,0.858,24.3,0.910,75.00,STABLE / OPEN,0.00,0.71,0.000,1.158,0,0,18,1,0,0.0,0.0,0.0,56.6,9.8,7.8,5.0,0,0,100,
28,0102,3/27/2022 10:29:04 AM ,5043,20.909,20.659,0.249,0.5,4241,0.054,0.271,0.217,0.4,0.841,24.5,0.909,75.00,STABLE / OPEN,0.00,0.71,0.000,1.158,0,0,52,6,0,0.0,0.0,0.0,56.5,9.7,6.9,5.0,0,0,100,
29,0102,3/27/2022 10:34:44 AM ,5043,20.909,20.660,0.249,0.5,4198,0.052,0.267,0.215,0.4,0.832,24.4,0.909,75.00,UNSTABLE / OPEN,0.00,0.71,0.000,1.158,19,3,143,19,0,0.0,0.0,0.0,56.7,9.5,6.6,5.0,0,0,100,
30,0102,3/27/2022 10:40:24 AM ,6300,20.909,20.596,0.312,0.5,5473,0.052,0.331,0.279,0.4,0.869,30.8,0.913,75.00,UNSTABLE / OPEN,0.00,0.71,0.000,1.158,44,0,136,28,213,0.0,0.0,0.0,58.5,9.5,7.8,5.0,0,0,100,
31,0102,3/27/2022 10:46:04 AM ,6832,20.909,20.568,0.340,0.5,6020,0.053,0.360,0.308,0.5,0.881,33.5,0.910,75.00,STABLE / OPEN,0.38,1.09,0.000,1.158,7,6,175,54,86,0.0,0.0,0.0,58.1,9.7,9.1,5.0,0,0,100,
32,0102,3/27/2022 10:51:44 AM ,6951,20.909,20.562,0.347,0.5,6150,0.052,0.366,0.314,0.5,0.885,34.1,0.910,75.00,STABLE / OPEN,0.00,1.09,0.000,1.158,290,108,558,291,12,0.0,0.0,0.0,58.6,9.8,7.5,5.0,0,0,100,
33,0102,3/27/2022 10:57:24 AM ,6836,20.909,20.569,0.340,0.6,5960,0.051,0.356,0.305,0.5,0.872,33.4,0.910,75.00,STABLE / OPEN,0.00,1.09,0.000,1.158,208,60,268,130,0,0.0,0.0,0.0,58.3,9.7,6.7,5.0,0,0,100,
34,0102,3/27/2022 11:03:04 AM ,7058,20.909,20.557,0.352,0.6,6222,0.052,0.370,0.318,0.5,0.882,34.6,0.909,75.00,STABLE / OPEN,0.09,1.18,0.066,1.225,266,97,625,383,54,0.0,0.0,0.0,59.1,9.5,6.7,5.0,0,0,100,
35,0102,3/27/2022 11:08:44 AM ,7026,20.909,20.558,0.350,0.6,6229,0.053,0.371,0.318,0.5,0.887,34.5,0.911,75.00,UNSTABLE / OPEN,0.03,1.21,0.000,1.225,416,186,942,638,8,0.0,0.0,0.0,59.8,9.5,8.1,5.0,0,0,100,
36,0102,3/27/2022 11:14:24 AM ,6931,20.909,20.563,0.345,0.6,6076,0.052,0.363,0.311,0.5,0.877,33.9,0.909,75.00,UNSTABLE / OPEN,0.00,1.21,0.000,1.225,487,168,758,479,3,0.0,0.0,0.0,59.2,9.8,8.4,5.0,0,0,100,
37,0102,3/27/2022 11:20:04 AM ,6606,20.909,20.579,0.330,0.6,5800,0.051,0.348,0.297,0.5,0.878,32.3,0.908,75.00,STABLE / OPEN,0.00,1.21,0.000,1.225,35,6,206,28,34,0.0,0.0,0.0,59.2,9.8,7.2,5.0,0,0,100,
38,0102,3/27/2022 11:25:44 AM ,5660,20.909,20.627,0.281,0.6,4929,0.052,0.304,0.252,0.6,0.871,27.7,0.910,75.00,STABLE / OPEN,0.00,1.21,0.000,1.225,0,0,94,17,0,0.0,0.0,0.0,59.1,9.7,6.7,5.0,0,0,100,
39,0102,3/27/2022 11:31:24 AM ,5077,20.909,20.655,0.254,0.7,4492,0.051,0.281,0.230,0.6,0.885,24.9,0.909,75.00,STABLE / OPEN,0.00,1.21,0.000,1.225,1,0,135,1,0,0.0,0.0,0.0,59.0,9.5,6.9,5.0,0,0,100,
40,0102,3/27/2022 11:37:04 AM ,4842,20.909,20.667,0.241,0.7,4309,0.051,0.271,0.220,0.6,0.890,23.8,0.911,75.00,STABLE / OPEN,0.00,1.21,0.000,1.225,0,0,212,3,0,0.0,0.0,0.0,58.9,9.6,8.5,5.0,0,0,100,
41,0102,3/27/2022 11:42:44 AM ,4636,20.909,20.677,0.231,0.7,4088,0.052,0.261,0.209,0.6,0.882,22.7,0.908,75.00,STABLE / OPEN,0.00,1.21,0.000,1.225,0,0,3,0,0,0.0,0.0,0.0,58.2,9.7,8.0,5.0,0,0,100,
42,0102,3/27/2022 11:48:24 AM ,4542,20.909,20.682,0.227,0.7,3992,0.052,0.256,0.204,0.6,0.879,22.2,0.909,75.00,STABLE / OPEN,0.00,1.21,0.000,1.225,0,0,18,0,0,0.0,0.0,0.0,58.2,9.7,7.1,5.0,0,0,100,
43,0102,3/27/2022 11:54:04 AM ,4607,20.909,20.680,0.229,0.7,3976,0.052,0.255,0.204,0.6,0.863,22.5,0.908,75.00,STABLE / OPEN,0.00,1.21,0.228,1.452,0,0,52,0,0,0.0,0.0,0.0,58.2,9.5,6.5,5.0,0,0,100,
44,0102,3/27/2022 11:59:44 AM ,4689,20.909,20.676,0.233,0.7,4058,0.052,0.259,0.207,0.6,0.865,22.9,0.910,75.00,STABLE / OPEN,0.00,1.21,0.000,1.452,0,0,3,0,0,0.0,0.0,0.0,58.4,9.4,7.3,5.0,0,0,100,
45,0102,3/27/2022 12:05:24 PM ,4652,20.909,20.678,0.230,0.7,3986,0.051,0.255,0.204,0.6,0.857,22.7,0.911,75.00,STABLE / OPEN,0.00,1.21,0.000,1.452,0,0,59,1,0,0.0,0.0,0.0,58.1,9.6,8.9,5.0,0,0,100,
46,0102,3/27/2022 12:11:04 PM ,4642,20.909,20.678,0.231,0.7,4037,0.051,0.258,0.206,0.7,0.870,22.7,0.910,75.00,STABLE / OPEN,0.00,1.21,0.000,1.452,0,0,631,3,0,0.0,0.0,0.0,57.8,9.8,7.7,5.0,0,0,100,
47,0102,3/27/2022 12:16:44 PM ,5026,20.909,20.659,0.249,0.8,4313,0.052,0.272,0.221,0.7,0.858,24.5,0.909,75.00,STABLE / OPEN,0.00,1.21,0.000,1.452,58,2,63,9,0,0.0,0.0,0.0,57.7,9.7,7.0,5.0,0,0,100,
48,0102,3/27/2022 12:22:24 PM ,5115,20.909,20.655,0.254,0.8,4420,0.052,0.278,0.226,0.7,0.864,25.0,0.909,75.00,STABLE / OPEN,0.00,1.21,0.000,1.452,17,5,50,8,0,0.0,0.0,0.0,58.0,9.5,6.5,5.0,0,0,100,
49,0102,3/27/2022 12:28:04 PM ,4721,20.909,20.675,0.233,0.8,3939,0.052,0.254,0.202,0.7,0.834,22.9,0.908,75.00,STABLE / OPEN,0.00,1.21,0.000,1.452,0,0,16,0,0,0.0,0.0,0.0,58.0,9.5,7.6,5.0,0,0,100,
50,0102,3/27/2022 12:33:44 PM ,4468,20.909,20.687,0.221,0.8,3810,0.053,0.247,0.195,0.7,0.853,21.7,0.910,75.00,STABLE / OPEN,0.00,1.21,0.000,1.452,0,0,24,0,0,0.0,0.0,0.0,57.8,9.6,9.3,5.0,0,0,100,
51,0102,3/27/2022 12:39:24 PM ,4544,20.909,20.683,0.225,0.8,3883,0.052,0.251,0.199,0.7,0.855,22.1,0.909,75.00,STABLE / OPEN,0.00,1.21,0.000,1.452,0,0,8,0,0,0.0,0.0,0.0,57.3,9.7,7.5,5.0,0,0,100,
52,0102,3/27/2022 12:45:04 PM ,4953,20.909,20.662,0.247,0.8,4299,0.053,0.273,0.220,0.7,0.868,24.2,0.907,75.00,STABLE / OPEN,0.00,1.21,0.000,1.452,0,0,59,0,0,0.0,0.0,0.0,57.5,9.7,6.8,5.0,0,0,100,
53,0102,3/27/2022 12:50:44 PM ,5335,20.909,20.643,0.265,0.8,4613,0.052,0.288,0.236,0.7,0.865,26.0,0.909,75.00,STABLE / OPEN,0.00,1.21,0.000,1.452,3,0,118,2,0,0.0,0.0,0.0,58.0,9.4,6.6,5.0,0,0,100,
54,0102,3/27/2022 12:56:24 PM ,5415,20.909,20.641,0.268,0.8,4589,0.052,0.287,0.235,0.7,0.847,26.3,0.909,75.00,STABLE / OPEN,0.00,1.21,0.000,1.452,12,1,78,9,0,0.0,0.0,0.0,58.1,9.5,8.0,5.0,0,0,100,
55,0102,3/27/2022 1:02:04 PM ,5290,20.909,20.646,0.263,0.9,4520,0.052,0.284,0.231,0.8,0.854,25.8,0.908,75.00,STABLE / OPEN,0.00,1.21,0.000,1.452,0,0,20,0,0,0.0,0.0,0.0,57.9,9.7,8.7,5.0,0,0,100,
56,0102,3/27/2022 1:07:44 PM ,5706,20.909,20.624,0.285,0.9,5035,0.052,0.310,0.257,0.8,0.882,28.0,0.909,75.00,STABLE / OPEN,0.00,1.21,0.000,1.452,16,1,91,3,0,0.0,0.0,0.0,58.1,9.8,7.4,5.0,0,0,100,
57,0102,3/27/2022 1:13:24 PM ,6519,20.909,20.584,0.325,0.9,5732,0.051,0.345,0.293,0.8,0.879,31.9,0.909,75.00,UNSTABLE / OPEN,0.00,1.21,0.000,1.452,67,19,281,84,233,0.0,0.0,0.0,59.0,9.6,6.7,5.0,0,0,100,
58,0102,3/27/2022 1:19:04 PM ,6852,20.909,20.566,0.342,0.9,6050,0.052,0.362,0.310,0.8,0.883,33.6,0.908,75.00,UNSTABLE / OPEN,0.14,1.35,0.000,1.452,45,17,161,67,388,0.0,0.0,0.0,59.2,9.4,6.8,5.0,0,0,100,
59,0102,3/27/2022 1:24:44 PM ,7055,20.909,20.558,0.351,0.9,6193,0.052,0.368,0.316,0.8,0.878,34.5,0.911,75.00,STABLE / OPEN,0.14,1.49,0.146,1.599,329,154,648,354,100,0.0,0.0,0.0,59.9,9.5,8.3,5.0,0,0,100,
60,0102,3/27/2022 1:30:24 PM ,6735,20.909,20.572,0.337,0.9,5902,0.051,0.354,0.303,0.8,0.876,33.0,0.906,75.00,STABLE / OPEN,0.05,1.54,0.000,1.599,383,160,618,350,3,0.0,0.0,0.0,59.0,9.7,8.2,5.0,0,0,100,
61,0102,3/27/2022 1:36:04 PM ,5484,20.909,20.636,0.273,1.0,4754,0.051,0.295,0.243,0.8,0.867,26.8,0.908,75.00,STABLE / OPEN,0.00,1.54,0.000,1.599,0,0,131,0,0,0.0,0.0,0.0,58.2,9.8,7.3,5.0,0,0,100,
62,0102,3/27/2022 1:41:44 PM ,4950,20.909,20.662,0.247,1.0,4315,0.051,0.272,0.221,0.9,0.872,24.2,0.908,75.00,STABLE / OPEN,0.00,1.54,0.000,1.599,15,0,16,0,0,0.0,0.0,0.0,58.3,9.6,6.7,5.0,0,0,100,
63,0102,3/27/2022 1:47:24 PM ,4696,20.909,20.675,0.234,1.0,4083,0.051,0.261,0.209,0.9,0.869,22.9,0.907,75.00,STABLE / OPEN,0.00,1.54,0.000,1.599,3,0,7,1,0,0.0,0.0,0.0,58.4,9.5,7.0,5.0,0,0,100,
64,0102,3/27/2022 1:53:04 PM ,4512,20.909,20.685,0.224,1.0,3866,0.051,0.249,0.198,0.9,0.857,22.0,0.910,75.00,STABLE / OPEN,0.00,1.54,0.000,1.599,115,0,4,0,0,0.0,0.0,0.0,58.3,9.6,8.6,5.0,0,0,100,
65,0102,3/27/2022 1:58:44 PM ,4388,20.909,20.690,0.218,1.0,3778,0.052,0.245,0.194,0.9,0.861,21.4,0.908,75.00,STABLE / OPEN,0.00,1.54,0.000,1.599,1,0,5,0,0,0.0,0.0,0.0,57.8,9.8,8.0,5.0,0,0,100,
66,0102,3/27/2022 2:04:24 PM ,4501,20.909,20.685,0.223,1.0,3840,0.052,0.249,0.197,0.9,0.853,21.9,0.909,75.00,STABLE / OPEN,0.00,1.54,0.000,1.599,0,0,18,0,0,0.0,0.0,0.0,57.8,9.7,7.1,5.0,0,0,100,
67,0102,3/27/2022 2:10:04 PM ,4543,20.909,20.682,0.226,1.0,3888,0.051,0.251,0.200,0.9,0.856,22.1,0.905,75.00,STABLE / OPEN,0.00,1.54,0.000,1.599,0,0,12,0,0,0.0,0.0,0.0,57.8,9.5,6.5,5.0,0,0,100,
68,0102,3/27/2022 2:15:44 PM ,4490,20.909,20.686,0.222,1.0,3812,0.052,0.247,0.195,0.9,0.849,21.8,0.909,75.00,STABLE / OPEN,0.00,1.54,0.000,1.599,15,0,141,0,0,0.0,0.0,0.0,57.9,9.5,7.4,5.0,0,0,100,
69,0102,3/27/2022 2:21:24 PM ,4941,20.909,20.664,0.244,1.1,4131,0.052,0.264,0.212,0.9,0.836,23.9,0.908,75.00,STABLE / OPEN,0.00,1.54,0.000,1.599,0,0,149,0,0,0.0,0.0,0.0,57.9,9.6,8.9,5.0,0,0,100,
70,0102,3/27/2022 2:27:04 PM ,4924,20.909,20.666,0.243,1.1,4092,0.052,0.261,0.209,0.9,0.831,23.8,0.909,75.00,STABLE / OPEN,0.00,1.54,0.000,1.599,0,0,5,0,0,0.0,0.0,0.0,57.4,9.8,7.7,5.0,0,0,100,
71,0102,3/27/2022 2:32:44 PM ,5006,20.909,20.660,0.248,1.1,4262,0.052,0.270,0.218,0.9,0.851,24.4,0.908,75.00,STABLE / OPEN,0.00,1.54,0.000,1.599,0,0,7,0,0,0.0,0.0,0.0,57.4,9.7,7.0,5.0,0,0,100,
72,0102,3/27/2022 2:38:24 PM ,5074,20.909,20.657,0.252,1.1,4323,0.051,0.273,0.221,1.0,0.852,24.7,0.909,75.00,STABLE / OPEN,0.00,1.54,0.000,1.599,0,0,3,0,0,0.0,0.0,0.0,57.5,9.5,6.5,5.0,0,0,100,
73,0102,3/27/2022 2:44:04 PM ,5604,20.909,20.629,0.280,1.1,4917,0.051,0.303,0.252,1.0,0.878,27.4,0.908,75.00,STABLE / OPEN,0.00,1.54,0.000,1.599,30,2,145,13,0,0.0,0.0,0.0,58.4,9.4,7.5,5.0,0,0,100,
74,0102,3/27/2022 2:49:44 PM ,6079,20.909,20.605,0.303,1.1,5366,0.052,0.326,0.275,1.0,0.883,29.8,0.909,75.00,UNSTABLE / OPEN,0.00,1.54,0.000,1.599,62,9,206,36,0,0.0,0.0,0.0,58.8,9.6,9.1,5.0,0,0,100,
75,0102,3/27/2022 2:55:24 PM ,6738,20.909,20.573,0.336,1.1,5946,0.051,0.355,0.304,1.0,0.883,33.0,0.910,75.00,UNSTABLE / OPEN,0.00,1.54,0.040,1.639,0,0,197,11,412,0.0,0.0,0.0,58.6,9.8,7.7,5.0,0,0,100,
76,0102,3/27/2022 3:01:04 PM ,6938,20.909,20.562,0.347,1.2,6146,0.052,0.367,0.315,1.0,0.886,34.0,0.908,75.00,UNSTABLE / OPEN,0.15,1.69,0.000,1.639,36,15,108,41,196,0.0,0.0,0.0,58.8,9.7,6.9,5.0,0,0,100,
77,0102,3/27/2022 3:06:44 PM ,7044,20.909,20.555,0.353,1.2,6297,0.050,0.373,0.323,1.0,0.894,34.6,0.907,75.00,STABLE / OPEN,0.16,1.85,0.000,1.639,205,98,527,280,6,0.0,0.0,0.0,59.8,9.5,6.5,5.0,0,0,100,
78,0102,3/27/2022 3:12:24 PM ,6084,20.909,20.606,0.303,1.2,5334,0.051,0.324,0.272,1.0,0.877,29.8,0.911,75.00,STABLE / OPEN,0.09,1.94,0.552,2.190,112,66,226,118,1,0.0,0.0,0.0,59.6,9.5,7.8,5.0,0,0,100,
79,0102,3/27/2022 3:18:04 PM ,5226,20.909,20.648,0.260,1.2,4496,0.053,0.283,0.231,1.1,0.860,25.5,0.906,75.00,STABLE / OPEN,0.00,1.94,0.000,2.190,4,0,60,4,0,0.0,0.0,0.0,59.0,9.7,8.9,5.0,0,0,100,
80,0102,3/27/2022 3:23:44 PM ,5160,20.909,20.651,0.258,1.2,4574,0.052,0.286,0.234,1.1,0.886,25.3,0.909,75.00,STABLE / OPEN,0.00,1.94,0.000,2.190,10,1,9,1,0,0.0,0.0,0.0,58.6,9.8,7.4,5.0,0,0,100,
81,0102,3/27/2022 3:29:24 PM ,5093,20.909,20.654,0.255,1.2,4535,0.051,0.283,0.232,1.1,0.890,25.0,0.908,75.00,STABLE / OPEN,0.00,1.94,0.000,2.190,0,0,0,0,0,0.0,0.0,0.0,58.4,9.7,6.8,5.0,0,0,100,
82,0102,3/27/2022 3:35:04 PM ,4973,20.909,20.661,0.247,1.3,4321,0.051,0.272,0.221,1.1,0.869,24.3,0.909,75.00,STABLE / OPEN,0.00,1.94,0.000,2.190,8,1,21,3,0,0.0,0.0,0.0,58.6,9.5,6.6,5.0,0,0,100,
83,0102,3/27/2022 3:40:44 PM ,4818,20.909,20.668,0.240,1.3,4187,0.052,0.267,0.215,1.1,0.869,23.5,0.907,75.00,STABLE / OPEN,0.00,1.94,0.000,2.190,0,0,1,0,0,0.0,0.0,0.0,58.6,9.5,8.1,5.0,0,0,100,
84,0102,3/27/2022 3:46:24 PM ,4818,20.909,20.669,0.239,1.3,4181,0.053,0.266,0.214,1.1,0.868,23.5,0.911,75.00,STABLE / OPEN,0.00,1.94,0.000,2.190,22,0,5,0,0,0.0,0.0,0.0,58.3,9.7,8.5,5.0,0,0,100,
85,0102,3/27/2022 3:52:04 PM ,4658,20.909,20.677,0.232,1.3,4029,0.052,0.258,0.207,1.1,0.865,22.7,0.907,75.00,STABLE / OPEN,0.00,1.94,0.000,2.190,0,0,27,0,0,0.0,0.0,0.0,57.9,9.8,7.4,5.0,0,0,100,
