Oxymax CSV File 

CSV Generation Date,3/28/2022 10:07:47 AM 
Experiment Started,3/27/2022 7:55:00 AM
Data Filename,C:\Users\jonbr\Documents\Brestoff Lab\2022-03-27 B6 Temp Decline 5C.CDTA

Group/Cage,0115
O2 Calibration Date,3/27/2022 7:06:03 AM
CO2 Calibration Date,3/28/2022 8:47:10 AM
Subject ID,8-4 F
Subject Mass (G), 18.7 

Reference Settle Time (s), 18 
Reference Measure Time (s), 2 
Cage Settle Time (s), 18 
Cage Measure Time (s), 2 
Reference Method,EVRYNN=16
Heat Calculation Method,STD_1


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
8,0115,3/27/2022 8:40:04 AM ,6288,20.909,20.700,0.209,0.1,4698,0.057,0.222,0.165,0.1,0.747,29.8,0.887,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,53,0,67,11,0,0.0,0.0,0.0,61.9,6.4,6.7,5.0,0,0,100,
9,0115,3/27/2022 8:45:44 AM ,6260,20.909,20.701,0.208,0.1,4599,0.056,0.218,0.162,0.1,0.735,29.5,0.888,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,69,0,66,0,0,0.0,0.0,0.0,62.0,5.9,6.4,5.0,0,0,100,
10,0115,3/27/2022 8:51:24 AM ,6805,20.909,20.682,0.227,0.1,5195,0.056,0.238,0.182,0.1,0.763,32.4,0.888,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,72,39,742,107,0,0.0,0.0,0.0,62.8,5.9,7.6,5.0,0,0,100,
11,0115,3/27/2022 8:57:04 AM ,6553,20.909,20.690,0.218,0.1,4926,0.056,0.229,0.173,0.1,0.752,31.1,0.887,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,14,0,893,3,0,0.0,0.0,0.0,61.9,6.1,9.2,5.0,0,0,100,
12,0115,3/27/2022 9:02:44 AM ,6327,20.909,20.699,0.210,0.2,4678,0.054,0.219,0.164,0.1,0.739,29.9,0.888,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,0,0,801,7,0,0.0,0.0,0.0,60.9,6.2,7.5,5.0,0,0,100,
13,0115,3/27/2022 9:08:24 AM ,6243,20.909,20.701,0.207,0.2,4642,0.054,0.217,0.163,0.1,0.744,29.5,0.888,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,60,0,131,0,0,0.0,0.0,0.0,60.5,6.1,6.9,5.0,0,0,100,
14,0115,3/27/2022 9:14:04 AM ,6506,20.909,20.692,0.217,0.2,4911,0.054,0.226,0.172,0.1,0.755,30.9,0.888,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,16,6,490,28,0,0.0,0.0,0.0,61.0,5.8,6.5,5.0,0,0,100,
15,0115,3/27/2022 9:19:44 AM ,6433,20.909,20.695,0.214,0.2,4778,0.054,0.222,0.168,0.2,0.743,30.4,0.888,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,13,0,151,0,0,0.0,0.0,0.0,60.7,5.8,7.8,5.0,0,0,100,
16,0115,3/27/2022 9:25:24 AM ,6192,20.909,20.703,0.206,0.2,4566,0.054,0.215,0.160,0.2,0.737,29.2,0.887,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,23,0,272,0,0,0.0,0.0,0.0,60.4,6.1,8.8,5.0,0,0,100,
17,0115,3/27/2022 9:31:04 AM ,6146,20.909,20.705,0.204,0.2,4544,0.054,0.214,0.160,0.2,0.739,29.0,0.887,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,1,0,508,0,0,0.0,0.0,0.0,59.8,6.2,7.4,5.0,0,0,100,
18,0115,3/27/2022 9:36:44 AM ,6292,20.909,20.700,0.209,0.2,4632,0.053,0.216,0.163,0.2,0.736,29.7,0.888,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,20,0,7,1,0,0.0,0.0,0.0,59.6,6.0,6.7,5.0,0,0,100,
19,0115,3/27/2022 9:42:24 AM ,6384,20.909,20.697,0.212,0.2,4691,0.052,0.217,0.165,0.2,0.735,30.1,0.888,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,0,0,55,0,0,0.0,0.0,0.0,59.8,5.8,6.8,5.0,0,0,100,
20,0115,3/27/2022 9:48:04 AM ,5981,20.909,20.710,0.199,0.2,4407,0.053,0.207,0.155,0.2,0.737,28.2,0.887,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,0,0,0,0,0,0.0,0.0,0.0,59.8,5.8,8.3,5.0,0,0,100,
21,0115,3/27/2022 9:53:44 AM ,6448,20.909,20.694,0.214,0.3,4803,0.053,0.222,0.169,0.2,0.745,30.5,0.888,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,0,0,102,5,0,0.0,0.0,0.0,59.7,6.1,8.2,5.0,0,0,100,
22,0115,3/27/2022 9:59:24 AM ,6514,20.909,20.693,0.216,0.3,4773,0.053,0.221,0.168,0.2,0.733,30.7,0.887,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,0,0,1168,1,0,0.0,0.0,0.0,59.1,6.1,7.3,5.0,0,0,100,
23,0115,3/27/2022 10:05:04 AM ,7234,20.909,20.668,0.241,0.3,5490,0.052,0.245,0.193,0.2,0.759,34.4,0.888,75.00,STABLE / OPEN,0.00,0.00,0.045,0.045,100,39,373,71,0,0.0,0.0,0.0,60.0,6.0,6.6,5.0,0,0,100,
24,0115,3/27/2022 10:10:44 AM ,8096,20.909,20.639,0.270,0.3,6184,0.053,0.270,0.217,0.2,0.764,38.5,0.888,75.00,UNSTABLE / OPEN,0.00,0.00,0.000,0.045,107,24,447,144,16,0.0,0.0,0.0,60.7,5.8,7.1,5.0,0,0,100,
25,0115,3/27/2022 10:16:24 AM ,8662,20.909,20.618,0.290,0.3,6805,0.053,0.291,0.239,0.2,0.786,41.4,0.888,75.00,UNSTABLE / OPEN,0.04,0.04,0.000,0.045,154,58,362,120,112,0.0,0.0,0.0,60.8,5.9,8.6,5.0,0,0,100,
26,0115,3/27/2022 10:22:04 AM ,9034,20.909,20.605,0.304,0.3,7207,0.053,0.306,0.253,0.3,0.798,43.3,0.888,75.00,UNSTABLE / OPEN,0.19,0.23,0.000,0.045,277,131,635,230,72,0.0,0.0,0.0,60.9,6.2,8.0,5.0,0,0,100,
27,0115,3/27/2022 10:27:44 AM ,8785,20.909,20.613,0.295,0.3,7036,0.053,0.299,0.247,0.3,0.801,42.2,0.889,75.00,STABLE / OPEN,0.00,0.23,0.000,0.045,263,35,673,144,14,0.0,0.0,0.0,60.1,6.2,7.1,5.0,0,0,100,
28,0115,3/27/2022 10:33:24 AM ,8177,20.909,20.633,0.276,0.4,6635,0.054,0.287,0.233,0.3,0.811,39.4,0.888,75.00,STABLE / OPEN,0.00,0.23,0.180,0.225,151,6,465,36,0,0.0,0.0,0.0,60.1,6.0,6.5,5.0,0,0,100,
29,0115,3/27/2022 10:39:04 AM ,7075,20.909,20.670,0.238,0.4,5722,0.052,0.253,0.201,0.3,0.809,34.0,0.888,75.00,STABLE / OPEN,0.00,0.23,0.000,0.225,1,0,46,4,0,0.0,0.0,0.0,60.0,5.9,7.4,5.0,0,0,100,
30,0115,3/27/2022 10:44:44 AM ,6516,20.909,20.689,0.220,0.4,5324,0.052,0.239,0.187,0.3,0.817,31.4,0.888,75.00,STABLE / OPEN,0.00,0.23,0.000,0.225,2,0,191,2,0,0.0,0.0,0.0,59.9,6.0,8.9,5.0,0,0,100,
31,0115,3/27/2022 10:50:24 AM ,6369,20.909,20.694,0.215,0.4,5133,0.053,0.233,0.180,0.3,0.806,30.6,0.888,75.00,STABLE / OPEN,0.00,0.23,0.000,0.225,2,0,491,4,0,0.0,0.0,0.0,59.3,6.2,7.7,5.0,0,0,100,
32,0115,3/27/2022 10:56:04 AM ,6030,20.909,20.705,0.203,0.4,4879,0.052,0.223,0.171,0.3,0.809,29.0,0.888,75.00,STABLE / OPEN,0.00,0.23,0.000,0.225,10,0,580,2,0,0.0,0.0,0.0,59.2,6.1,6.9,5.0,0,0,100,
33,0115,3/27/2022 11:01:44 AM ,6246,20.909,20.699,0.210,0.4,4979,0.051,0.226,0.175,0.3,0.797,30.0,0.887,75.00,STABLE / OPEN,0.00,0.23,0.000,0.225,9,0,657,2,0,0.0,0.0,0.0,59.3,5.9,6.6,5.0,0,0,100,
34,0115,3/27/2022 11:07:24 AM ,6215,20.909,20.700,0.209,0.4,4922,0.052,0.224,0.173,0.3,0.792,29.8,0.888,75.00,STABLE / OPEN,0.00,0.23,0.000,0.225,1,0,1170,3,0,0.0,0.0,0.0,59.4,5.9,7.8,5.0,0,0,100,
35,0115,3/27/2022 11:13:04 AM ,6105,20.909,20.704,0.204,0.4,4730,0.053,0.219,0.166,0.3,0.775,29.1,0.887,75.00,STABLE / OPEN,0.00,0.23,0.000,0.225,1,0,18,2,0,0.0,0.0,0.0,59.4,6.0,9.1,5.0,0,0,100,
36,0115,3/27/2022 11:18:44 AM ,6054,20.909,20.706,0.202,0.4,4681,0.052,0.216,0.164,0.3,0.773,28.9,0.888,75.00,STABLE / OPEN,0.00,0.23,0.000,0.225,4,0,57,4,0,0.0,0.0,0.0,58.8,6.2,7.4,5.0,0,0,100,
37,0115,3/27/2022 11:24:24 AM ,6150,20.909,20.703,0.206,0.5,4777,0.051,0.219,0.168,0.4,0.777,29.3,0.887,75.00,STABLE / OPEN,0.00,0.23,0.000,0.225,0,0,41,2,0,0.0,0.0,0.0,58.8,6.1,6.8,5.0,0,0,100,
38,0115,3/27/2022 11:30:04 AM ,6165,20.909,20.703,0.206,0.5,4691,0.052,0.216,0.165,0.4,0.761,29.3,0.888,75.00,STABLE / OPEN,0.00,0.23,0.000,0.225,8,0,142,7,0,0.0,0.0,0.0,58.9,5.8,6.7,5.0,0,0,100,
39,0115,3/27/2022 11:35:44 AM ,6214,20.909,20.700,0.209,0.5,4934,0.051,0.224,0.173,0.4,0.794,29.8,0.888,75.00,STABLE / OPEN,0.00,0.23,0.000,0.225,32,9,44,1,0,0.0,0.0,0.0,59.2,5.9,8.1,5.0,0,0,100,
40,0115,3/27/2022 11:41:24 AM ,6113,20.909,20.704,0.205,0.5,4778,0.051,0.219,0.168,0.4,0.782,29.2,0.887,75.00,STABLE / OPEN,0.00,0.23,0.000,0.225,1,1,16,1,0,0.0,0.0,0.0,59.0,6.1,8.3,5.0,0,0,100,
41,0115,3/27/2022 11:47:04 AM ,6275,20.909,20.698,0.210,0.5,4929,0.052,0.225,0.173,0.4,0.785,30.0,0.889,75.00,STABLE / OPEN,0.00,0.23,0.000,0.225,10,0,1,1,0,0.0,0.0,0.0,58.5,6.2,7.3,5.0,0,0,100,
42,0115,3/27/2022 11:52:44 AM ,6185,20.909,20.702,0.207,0.5,4793,0.052,0.220,0.168,0.4,0.775,29.5,0.887,75.00,STABLE / OPEN,0.00,0.23,0.000,0.225,5,0,1,0,0,0.0,0.0,0.0,58.5,5.9,6.6,5.0,0,0,100,
43,0115,3/27/2022 11:58:24 AM ,6214,20.909,20.701,0.208,0.5,4751,0.052,0.219,0.167,0.4,0.765,29.6,0.887,75.00,STABLE / OPEN,0.00,0.23,0.000,0.225,2,0,0,0,0,0.0,0.0,0.0,58.8,5.8,7.0,5.0,0,0,100,
44,0115,3/27/2022 12:04:04 PM ,6302,20.909,20.698,0.211,0.5,4899,0.052,0.224,0.172,0.4,0.777,30.1,0.887,75.00,STABLE / OPEN,0.00,0.23,0.000,0.225,82,4,284,22,0,0.0,0.0,0.0,59.1,5.9,8.5,5.0,0,0,100,
45,0115,3/27/2022 12:09:44 PM ,6077,20.909,20.706,0.203,0.5,4673,0.051,0.215,0.164,0.4,0.769,28.9,0.888,75.00,STABLE / OPEN,0.00,0.23,0.000,0.225,0,0,10,4,0,0.0,0.0,0.0,58.5,6.1,8.0,5.0,0,0,100,
46,0115,3/27/2022 12:15:24 PM ,6366,20.909,20.695,0.213,0.6,4974,0.051,0.226,0.175,0.4,0.781,30.4,0.887,75.00,STABLE / OPEN,0.00,0.23,0.000,0.225,41,6,188,21,0,0.0,0.0,0.0,59.1,6.2,7.1,5.0,0,0,100,
47,0115,3/27/2022 12:21:04 PM ,7662,20.909,20.651,0.257,0.6,6066,0.052,0.265,0.213,0.4,0.792,36.7,0.887,75.00,UNSTABLE / OPEN,0.00,0.23,0.000,0.225,208,68,544,181,106,0.0,0.0,0.0,60.1,5.9,6.5,5.0,0,0,100,
48,0115,3/27/2022 12:26:44 PM ,8381,20.909,20.626,0.283,0.6,6789,0.052,0.290,0.238,0.5,0.810,40.3,0.888,75.00,UNSTABLE / OPEN,0.21,0.44,0.000,0.225,78,18,390,56,125,0.0,0.0,0.0,60.5,5.8,7.3,5.0,0,0,100,
49,0115,3/27/2022 12:32:24 PM ,8772,20.909,20.613,0.296,0.6,7086,0.052,0.301,0.249,0.5,0.808,42.2,0.887,75.00,UNSTABLE / OPEN,0.08,0.52,0.118,0.343,652,330,888,488,51,0.0,0.0,0.0,60.7,5.9,8.8,5.0,0,0,100,
50,0115,3/27/2022 12:38:04 PM ,8891,20.909,20.608,0.300,0.6,7316,0.053,0.309,0.257,0.5,0.823,42.9,0.888,75.00,STABLE / OPEN,0.00,0.52,0.000,0.343,222,123,554,240,60,0.0,0.0,0.0,60.4,6.1,7.8,5.0,0,0,100,
51,0115,3/27/2022 12:43:44 PM ,8344,20.909,20.626,0.283,0.6,6984,0.052,0.298,0.245,0.5,0.837,40.4,0.887,75.00,STABLE / OPEN,0.00,0.52,0.000,0.343,136,10,397,69,0,0.0,0.0,0.0,60.4,6.2,7.0,5.0,0,0,100,
52,0115,3/27/2022 12:49:24 PM ,7472,20.909,20.655,0.253,0.6,6244,0.053,0.272,0.219,0.5,0.836,36.2,0.888,75.00,STABLE / OPEN,0.10,0.62,0.160,0.503,171,0,503,125,0,0.0,0.0,0.0,60.3,5.9,6.5,5.0,0,0,100,
53,0115,3/27/2022 12:55:04 PM ,6759,20.909,20.679,0.229,0.7,5638,0.052,0.250,0.198,0.5,0.834,32.7,0.887,75.00,STABLE / OPEN,0.00,0.62,0.000,0.503,344,0,16,1,0,0.0,0.0,0.0,60.4,5.8,7.6,5.0,0,0,100,
54,0115,3/27/2022 1:00:44 PM ,6366,20.909,20.693,0.216,0.7,5320,0.052,0.239,0.187,0.5,0.836,30.8,0.887,75.00,STABLE / OPEN,0.00,0.62,0.000,0.503,118,0,6,1,0,0.0,0.0,0.0,60.1,6.0,9.4,5.0,0,0,100,
55,0115,3/27/2022 1:06:24 PM ,6335,20.909,20.694,0.215,0.7,5245,0.052,0.236,0.184,0.5,0.828,30.6,0.887,75.00,STABLE / OPEN,0.00,0.62,0.000,0.503,22,0,0,0,0,0.0,0.0,0.0,59.6,6.2,7.6,5.0,0,0,100,
56,0115,3/27/2022 1:12:04 PM ,6287,20.909,20.697,0.212,0.7,5105,0.052,0.231,0.179,0.5,0.812,30.3,0.888,75.00,STABLE / OPEN,0.00,0.62,0.000,0.503,112,0,12,2,0,0.0,0.0,0.0,59.4,6.1,6.8,5.0,0,0,100,
57,0115,3/27/2022 1:17:44 PM ,6153,20.909,20.701,0.208,0.7,4992,0.051,0.227,0.175,0.6,0.811,29.6,0.887,75.00,STABLE / OPEN,0.00,0.62,0.000,0.503,110,0,8,1,0,0.0,0.0,0.0,59.6,5.8,6.6,5.0,0,0,100,
58,0115,3/27/2022 1:23:24 PM ,5900,20.909,20.709,0.199,0.7,4838,0.052,0.222,0.170,0.6,0.820,28.5,0.887,75.00,STABLE / OPEN,0.00,0.62,0.000,0.503,91,0,14,3,0,0.0,0.0,0.0,59.8,5.8,7.9,5.0,0,0,100,
59,0115,3/27/2022 1:29:04 PM ,6129,20.909,20.702,0.207,0.7,4946,0.052,0.225,0.174,0.6,0.807,29.5,0.887,75.00,STABLE / OPEN,0.00,0.62,0.000,0.503,17,0,159,11,0,0.0,0.0,0.0,59.6,6.0,8.7,5.0,0,0,100,
60,0115,3/27/2022 1:34:44 PM ,6114,20.909,20.703,0.206,0.7,4936,0.051,0.225,0.173,0.6,0.807,29.4,0.888,75.00,STABLE / OPEN,0.00,0.62,0.000,0.503,13,0,58,3,0,0.0,0.0,0.0,59.1,6.2,7.5,5.0,0,0,100,
61,0115,3/27/2022 1:40:24 PM ,6109,20.909,20.704,0.205,0.7,4895,0.051,0.223,0.172,0.6,0.801,29.3,0.889,75.00,STABLE / OPEN,0.00,0.62,0.000,0.503,0,0,5,0,0,0.0,0.0,0.0,59.0,6.0,6.7,5.0,0,0,100,
62,0115,3/27/2022 1:46:04 PM ,5983,20.909,20.707,0.202,0.8,4805,0.051,0.220,0.169,0.6,0.803,28.7,0.887,75.00,STABLE / OPEN,0.00,0.62,0.000,0.503,4,0,24,6,0,0.0,0.0,0.0,59.3,5.7,6.7,5.0,0,0,100,
63,0115,3/27/2022 1:51:44 PM ,5837,20.909,20.712,0.197,0.8,4710,0.051,0.217,0.165,0.6,0.807,28.1,0.888,75.00,STABLE / OPEN,0.00,0.62,0.000,0.503,54,0,292,3,0,0.0,0.0,0.0,59.4,5.8,8.3,5.0,0,0,100,
64,0115,3/27/2022 1:57:24 PM ,5915,20.909,20.709,0.199,0.8,4744,0.051,0.218,0.167,0.6,0.802,28.4,0.887,74.99,STABLE / OPEN,0.00,0.62,0.000,0.503,9,0,284,4,0,0.0,0.0,0.0,59.3,6.1,8.3,5.0,0,0,100,
65,0115,3/27/2022 2:03:04 PM ,5911,20.909,20.710,0.199,0.8,4769,0.052,0.219,0.167,0.6,0.807,28.4,0.889,75.00,STABLE / OPEN,0.00,0.62,0.000,0.503,0,0,938,3,0,0.0,0.0,0.0,58.8,6.1,7.2,5.0,0,0,100,
66,0115,3/27/2022 2:08:44 PM ,5976,20.909,20.708,0.201,0.8,4736,0.052,0.219,0.166,0.6,0.793,28.6,0.887,75.00,STABLE / OPEN,0.00,0.62,0.000,0.503,3,0,733,3,0,0.0,0.0,0.0,58.8,5.9,6.6,5.0,0,0,100,
67,0115,3/27/2022 2:14:24 PM ,5769,20.909,20.716,0.193,0.8,4496,0.051,0.209,0.158,0.6,0.779,27.5,0.888,75.00,STABLE / OPEN,0.00,0.62,0.000,0.503,22,0,1190,24,0,0.0,0.0,0.0,59.1,5.8,7.0,5.0,0,0,100,
68,0115,3/27/2022 2:20:04 PM ,5849,20.909,20.712,0.197,0.8,4627,0.052,0.214,0.163,0.6,0.791,28.0,0.887,75.00,STABLE / OPEN,0.00,0.62,0.000,0.503,0,0,834,3,0,0.0,0.0,0.0,59.2,5.9,8.6,5.0,0,0,100,
69,0115,3/27/2022 2:25:44 PM ,7150,20.909,20.668,0.241,0.8,5822,0.052,0.257,0.204,0.7,0.814,34.4,0.888,75.00,STABLE / OPEN,0.00,0.62,0.000,0.503,244,98,715,183,33,0.0,0.0,0.0,60.3,6.1,8.0,5.0,0,0,100,
70,0115,3/27/2022 2:31:24 PM ,8087,20.909,20.635,0.274,0.8,6675,0.052,0.287,0.234,0.7,0.825,39.1,0.888,75.00,UNSTABLE / OPEN,0.00,0.62,0.000,0.503,40,0,185,32,77,0.0,0.0,0.0,59.9,6.1,7.1,5.0,0,0,100,
71,0115,3/27/2022 2:37:04 PM ,8193,20.909,20.631,0.278,0.9,6903,0.052,0.295,0.242,0.7,0.843,39.8,0.888,75.00,STABLE / OPEN,0.23,0.84,0.000,0.503,267,139,582,241,18,0.0,0.0,0.0,60.2,5.9,6.6,5.0,0,0,100,
72,0115,3/27/2022 2:42:44 PM ,7171,20.909,20.665,0.244,0.9,6075,0.051,0.265,0.213,0.7,0.847,34.8,0.887,75.00,STABLE / OPEN,0.00,0.84,0.000,0.503,14,1,94,23,0,0.0,0.0,0.0,60.2,5.7,7.1,5.0,0,0,100,
73,0115,3/27/2022 2:48:24 PM ,6457,20.909,20.688,0.220,0.9,5588,0.051,0.248,0.196,0.7,0.865,31.5,0.887,75.00,STABLE / OPEN,0.00,0.84,0.000,0.503,0,0,147,16,0,0.0,0.0,0.0,60.1,5.9,8.7,5.0,0,0,100,
74,0115,3/27/2022 2:54:04 PM ,6270,20.909,20.694,0.214,0.9,5474,0.052,0.244,0.192,0.7,0.873,30.7,0.887,75.00,STABLE / OPEN,0.00,0.84,0.000,0.503,0,0,75,5,0,0.0,0.0,0.0,59.5,6.1,8.0,5.0,0,0,100,
75,0115,3/27/2022 2:59:44 PM ,6403,20.909,20.690,0.219,0.9,5575,0.051,0.247,0.196,0.7,0.871,31.3,0.888,75.00,STABLE / OPEN,0.00,0.84,0.000,0.503,0,0,441,9,0,0.0,0.0,0.0,59.3,6.1,7.1,5.0,0,0,100,
76,0115,3/27/2022 3:05:24 PM ,6242,20.909,20.697,0.212,0.9,5358,0.052,0.239,0.188,0.7,0.858,30.4,0.890,75.00,STABLE / OPEN,0.00,0.84,0.000,0.503,0,0,269,2,0,0.0,0.0,0.0,59.4,5.9,6.4,5.0,0,0,100,
77,0115,3/27/2022 3:11:04 PM ,6133,20.909,20.700,0.208,0.9,5220,0.050,0.233,0.183,0.7,0.851,29.8,0.888,75.00,STABLE / OPEN,0.00,0.84,0.000,0.503,0,0,92,2,0,0.0,0.0,0.0,59.6,5.8,7.4,5.0,0,0,100,
78,0115,3/27/2022 3:16:44 PM ,6027,20.909,20.703,0.206,0.9,5179,0.051,0.233,0.182,0.7,0.859,29.4,0.887,75.00,STABLE / OPEN,0.00,0.84,0.000,0.503,0,0,23,3,0,0.0,0.0,0.0,59.6,5.9,9.0,5.0,0,0,100,
79,0115,3/27/2022 3:22:24 PM ,6045,20.909,20.704,0.204,0.9,5010,0.053,0.228,0.176,0.8,0.829,29.2,0.889,75.00,STABLE / OPEN,0.00,0.84,0.000,0.503,0,0,465,4,0,0.0,0.0,0.0,59.1,6.2,7.6,5.0,0,0,100,
80,0115,3/27/2022 3:28:04 PM ,6329,20.909,20.694,0.215,1.0,5300,0.052,0.238,0.186,0.8,0.838,30.7,0.887,75.00,STABLE / OPEN,0.00,0.84,0.000,0.503,0,0,34,0,0,0.0,0.0,0.0,59.1,6.1,6.9,5.0,0,0,100,
81,0115,3/27/2022 3:33:44 PM ,7266,20.909,20.663,0.246,1.0,6087,0.051,0.264,0.213,0.8,0.838,35.2,0.890,75.00,UNSTABLE / OPEN,0.00,0.84,0.000,0.503,238,30,343,127,3,0.0,0.0,0.0,60.5,5.8,6.5,5.0,0,0,100,
82,0115,3/27/2022 3:39:24 PM ,7706,20.909,20.647,0.262,1.0,6524,0.051,0.280,0.229,0.8,0.847,37.4,0.887,75.00,UNSTABLE / OPEN,0.00,0.84,0.000,0.503,116,26,101,26,30,0.0,0.0,0.0,60.9,5.8,7.7,5.0,0,0,100,
83,0115,3/27/2022 3:45:04 PM ,8348,20.909,20.624,0.284,1.0,7178,0.052,0.304,0.252,0.8,0.860,40.7,0.888,75.00,STABLE / OPEN,0.07,0.91,0.000,0.503,174,75,386,188,105,0.0,0.0,0.0,60.7,6.0,9.2,5.0,0,0,100,
84,0115,3/27/2022 3:50:44 PM ,8763,20.909,20.610,0.299,1.0,7603,0.053,0.319,0.267,0.8,0.868,42.8,0.889,75.00,UNSTABLE / OPEN,0.03,0.94,0.404,0.906,686,414,763,410,40,0.0,0.0,0.0,61.5,6.2,7.6,5.0,0,0,100,
85,0115,3/27/2022 3:56:24 PM ,9147,20.909,20.597,0.312,1.0,7979,0.052,0.332,0.280,0.8,0.872,44.7,0.889,75.00,UNSTABLE / OPEN,0.09,1.04,0.000,0.906,228,137,484,277,92,0.0,0.0,0.0,62.0,6.1,6.9,5.0,0,0,100,
86,0115,3/27/2022 4:02:04 PM ,8990,20.909,20.601,0.308,1.0,7983,0.052,0.332,0.280,0.8,0.888,44.1,0.888,75.00,STABLE / OPEN,0.21,1.24,0.000,0.906,103,31,388,49,166,0.0,0.0,0.0,62.7,5.8,6.6,5.0,0,0,100,
