Oxymax CSV File 

CSV Generation Date,10/10/2022 8:56:07 AM 
Experiment Started,7/25/2022 5:14:01 PM
Data Filename,C:\Users\jonbr\Documents\Brestoff Lab\2022-07-25 Taku HFD MC903 IL4ra KO vs WT.CDTA

Group/Cage,0110
O2 Calibration Date,9/19/2022 8:09:00 AM
CO2 Calibration Date,9/19/2022 8:09:00 AM
Subject ID,WT ETOH2
Subject Mass (G), 24.1 

Reference Settle Time (s), 18 
Reference Measure Time (s), 2 
Cage Settle Time (s), 18 
Cage Measure Time (s), 2 
Reference Method,EVRYNN=16
Heat Calculation Method,STD_1


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
8,0110,7/25/2022 5:57:24 PM ,2996,20.921,20.793,0.128,0.1,2293,0.055,0.158,0.103,0.1,0.765,14.3,0.895,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,3,0,12,3,0,0.0,0.0,0.0,40.5,22.9,22.8,22.2,0,0,100,
9,0110,7/25/2022 6:03:04 PM ,3187,20.921,20.786,0.135,0.1,2327,0.054,0.158,0.104,0.1,0.730,15.0,0.895,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,229,66,182,99,3,0.0,0.0,0.0,40.6,22.9,22.7,22.2,0,0,0,
10,0110,7/25/2022 6:08:44 PM ,4826,20.921,20.717,0.205,0.1,3586,0.053,0.214,0.161,0.1,0.743,22.8,0.897,75.00,UNSTABLE / OPEN,0.14,0.14,0.000,0.000,371,196,818,519,78,0.0,0.0,0.0,41.4,22.9,22.5,22.2,0,0,0,
11,0110,7/25/2022 6:14:24 PM ,5131,20.921,20.703,0.219,0.1,3915,0.052,0.228,0.176,0.1,0.763,24.4,0.896,75.00,STABLE / OPEN,0.10,0.25,0.047,0.047,298,140,670,427,110,0.0,0.0,0.0,41.2,22.9,22.4,22.2,0,0,0,
12,0110,7/25/2022 6:20:04 PM ,5211,20.921,20.698,0.223,0.1,4115,0.052,0.237,0.185,0.1,0.790,24.9,0.895,75.00,UNSTABLE / OPEN,0.06,0.30,0.000,0.047,425,182,917,605,107,0.0,0.0,0.0,41.5,22.8,22.3,22.2,0,0,0,
13,0110,7/25/2022 6:25:44 PM ,5103,20.921,20.701,0.220,0.1,4164,0.051,0.237,0.187,0.1,0.816,24.6,0.896,75.00,STABLE / OPEN,0.03,0.33,0.000,0.047,199,65,430,241,61,0.0,0.0,0.0,41.4,22.9,22.5,22.2,0,0,0,
14,0110,7/25/2022 6:31:24 PM ,4455,20.921,20.730,0.191,0.1,3571,0.050,0.210,0.160,0.1,0.802,21.4,0.896,75.00,STABLE / OPEN,0.00,0.33,0.000,0.047,8,0,52,4,0,0.0,0.0,0.0,41.1,22.8,22.8,22.2,0,0,0,
15,0110,7/25/2022 6:37:04 PM ,3826,20.921,20.757,0.164,0.2,3009,0.049,0.184,0.135,0.1,0.786,18.3,0.896,75.00,STABLE / OPEN,0.00,0.33,0.000,0.047,0,0,0,0,0,0.0,0.0,0.0,41.0,22.8,22.9,22.2,0,0,0,
16,0110,7/25/2022 6:42:44 PM ,3345,20.921,20.777,0.144,0.2,2748,0.049,0.172,0.123,0.1,0.821,16.1,0.897,75.00,STABLE / OPEN,0.00,0.33,0.047,0.094,0,0,540,0,0,0.0,0.0,0.0,40.9,22.8,22.8,22.2,0,0,0,
17,0110,7/25/2022 6:48:24 PM ,4479,20.921,20.728,0.194,0.2,3692,0.049,0.214,0.166,0.1,0.824,21.6,0.895,75.00,STABLE / OPEN,0.15,0.48,0.000,0.094,201,100,401,211,165,0.0,0.0,0.0,41.5,22.8,22.7,22.2,0,0,0,
18,0110,7/25/2022 6:54:04 PM ,4807,20.921,20.714,0.208,0.2,3974,0.049,0.227,0.178,0.1,0.827,23.2,0.896,75.00,UNSTABLE / OPEN,0.00,0.48,0.000,0.094,322,151,647,373,93,0.0,0.0,0.0,41.5,22.8,22.6,22.2,0,0,0,
19,0110,7/25/2022 6:59:44 PM ,4871,20.921,20.710,0.211,0.2,4095,0.048,0.232,0.184,0.2,0.841,23.6,0.895,75.00,STABLE / OPEN,0.04,0.51,0.000,0.094,311,68,668,253,20,0.0,0.0,0.0,41.9,22.8,22.5,22.2,0,0,0,
20,0110,7/25/2022 7:05:24 PM ,4162,20.921,20.743,0.179,0.2,3325,0.047,0.196,0.149,0.2,0.799,20.0,0.897,75.00,STABLE / OPEN,0.00,0.51,0.031,0.125,0,0,32,1,0,0.0,0.0,0.0,41.3,22.8,22.3,22.2,0,0,0,
21,0110,7/25/2022 7:11:04 PM ,4052,20.921,20.747,0.174,0.2,3220,0.048,0.192,0.144,0.2,0.795,19.4,0.895,75.00,STABLE / OPEN,0.00,0.51,0.000,0.125,94,61,192,94,3,0.0,0.0,0.0,41.3,22.8,22.3,22.2,0,0,0,
22,0110,7/25/2022 7:16:44 PM ,3642,20.921,20.764,0.157,0.2,2992,0.047,0.181,0.134,0.2,0.821,17.6,0.897,75.00,STABLE / OPEN,0.00,0.51,0.000,0.125,0,0,0,0,0,0.0,0.0,0.0,41.1,22.8,22.3,22.2,0,0,0,
23,0110,7/25/2022 7:22:24 PM ,3491,20.921,20.771,0.150,0.2,2829,0.047,0.174,0.127,0.2,0.811,16.8,0.895,75.00,STABLE / OPEN,0.00,0.51,0.000,0.125,4,0,0,0,0,0.0,0.0,0.0,40.9,22.8,22.4,22.2,0,0,0,
24,0110,7/25/2022 7:28:04 PM ,3542,20.921,20.770,0.152,0.2,2769,0.047,0.171,0.124,0.2,0.782,16.9,0.896,75.00,STABLE / OPEN,0.00,0.51,0.000,0.125,10,2,10,1,0,0.0,0.0,0.0,40.9,22.8,22.6,22.2,0,0,0,
25,0110,7/25/2022 7:33:44 PM ,4145,20.921,20.745,0.176,0.2,3126,0.046,0.187,0.140,0.2,0.754,19.7,0.896,75.00,STABLE / OPEN,0.00,0.51,0.000,0.125,117,39,196,85,91,0.0,0.0,0.0,41.2,22.7,22.8,22.2,0,0,0,
26,0110,7/25/2022 7:39:24 PM ,4679,20.921,20.721,0.200,0.3,3633,0.046,0.209,0.163,0.2,0.776,22.3,0.895,75.00,STABLE / OPEN,0.00,0.51,0.034,0.158,296,151,601,327,50,0.0,0.0,0.0,41.4,22.8,22.9,22.2,0,0,0,
27,0110,7/25/2022 7:45:04 PM ,5018,20.921,20.706,0.215,0.3,3947,0.046,0.223,0.177,0.2,0.787,24.0,0.896,75.00,STABLE / OPEN,0.00,0.51,0.000,0.158,311,147,515,301,25,0.0,0.0,0.0,41.9,22.8,22.8,22.2,0,0,0,
28,0110,7/25/2022 7:50:44 PM ,5247,20.921,20.697,0.224,0.3,4084,0.046,0.229,0.183,0.2,0.778,25.0,0.896,75.00,STABLE / OPEN,0.05,0.57,0.000,0.158,339,101,647,365,64,0.0,0.0,0.0,42.2,22.8,22.7,22.2,0,0,0,
29,0110,7/25/2022 7:56:24 PM ,5309,20.921,20.694,0.228,0.3,4227,0.046,0.235,0.189,0.2,0.796,25.5,0.896,75.00,STABLE / OPEN,0.17,0.74,0.000,0.158,231,104,543,318,85,0.0,0.0,0.0,43.2,22.8,22.6,22.2,0,0,0,
30,0110,7/25/2022 8:02:04 PM ,5300,20.921,20.693,0.228,0.3,4245,0.047,0.237,0.191,0.2,0.801,25.4,0.895,75.00,UNSTABLE / OPEN,0.17,0.90,0.000,0.158,457,207,864,552,115,0.0,0.0,0.0,42.7,22.7,22.6,22.2,0,0,0,
31,0110,7/25/2022 8:07:44 PM ,5161,20.921,20.699,0.222,0.3,4188,0.046,0.233,0.188,0.3,0.811,24.9,0.896,75.00,STABLE / OPEN,0.00,0.90,0.000,0.158,287,111,648,288,2,0.0,0.0,0.0,42.9,22.8,22.5,22.2,0,0,0,
32,0110,7/25/2022 8:13:24 PM ,4872,20.921,20.712,0.210,0.3,3969,0.046,0.223,0.178,0.3,0.815,23.5,0.897,75.00,STABLE / OPEN,0.00,0.90,0.000,0.158,90,8,285,30,0,0.0,0.0,0.0,42.6,22.8,22.3,22.2,0,0,0,
33,0110,7/25/2022 8:19:04 PM ,4059,20.921,20.749,0.173,0.3,3077,0.046,0.184,0.138,0.3,0.758,19.3,0.897,75.00,STABLE / OPEN,0.00,0.90,0.000,0.158,0,0,141,0,0,0.0,0.0,0.0,42.0,22.8,22.4,22.2,0,0,0,
34,0110,7/25/2022 8:24:44 PM ,3543,20.921,20.769,0.153,0.3,2882,0.045,0.174,0.129,0.3,0.813,17.1,0.897,75.00,STABLE / OPEN,0.00,0.90,0.000,0.158,26,4,63,15,0,0.0,0.0,0.0,41.9,22.8,22.6,22.2,0,0,0,
35,0110,7/25/2022 8:30:24 PM ,3259,20.921,20.781,0.140,0.4,2613,0.045,0.162,0.117,0.3,0.802,15.7,0.896,75.00,STABLE / OPEN,0.00,0.90,0.000,0.158,7,0,15,0,0,0.0,0.0,0.0,41.8,22.8,22.8,22.2,0,0,0,
36,0110,7/25/2022 8:36:04 PM ,3159,20.921,20.786,0.135,0.4,2471,0.045,0.156,0.111,0.3,0.782,15.1,0.895,75.00,STABLE / OPEN,0.00,0.90,0.000,0.158,0,0,4,0,0,0.0,0.0,0.0,41.6,22.8,22.9,22.2,0,0,0,
37,0110,7/25/2022 8:41:44 PM ,3121,20.921,20.787,0.134,0.4,2533,0.045,0.158,0.114,0.3,0.812,15.0,0.896,75.00,STABLE / OPEN,0.00,0.90,0.000,0.158,1,0,9,0,0,0.0,0.0,0.0,41.5,22.7,22.7,22.2,0,0,0,
38,0110,7/25/2022 8:47:24 PM ,3112,20.921,20.789,0.133,0.4,2386,0.047,0.154,0.107,0.3,0.767,14.8,0.897,75.00,STABLE / OPEN,0.00,0.90,0.000,0.158,0,0,60,1,0,0.0,0.0,0.0,41.6,22.8,22.6,22.2,0,0,0,
39,0110,7/25/2022 8:53:04 PM ,4263,20.921,20.739,0.182,0.4,3310,0.045,0.193,0.148,0.3,0.776,20.3,0.896,75.00,STABLE / OPEN,0.08,0.98,0.000,0.158,140,63,270,152,8,0.0,0.0,0.0,42.1,22.7,22.6,22.2,0,0,0,
40,0110,7/25/2022 8:58:44 PM ,4670,20.921,20.721,0.200,0.4,3723,0.045,0.212,0.167,0.3,0.797,22.4,0.896,75.00,STABLE / OPEN,0.12,1.10,0.000,0.158,215,39,363,107,6,0.0,0.0,0.0,42.7,22.8,22.4,22.2,0,0,0,
41,0110,7/25/2022 9:04:24 PM ,4942,20.921,20.708,0.213,0.4,4054,0.045,0.226,0.182,0.3,0.820,23.8,0.896,75.00,UNSTABLE / OPEN,0.09,1.19,0.034,0.193,284,142,523,312,65,0.0,0.0,0.0,43.1,22.8,22.4,22.2,0,0,0,
42,0110,7/25/2022 9:10:04 PM ,5111,20.921,20.700,0.221,0.4,4287,0.045,0.237,0.192,0.3,0.839,24.8,0.896,75.00,STABLE / OPEN,0.11,1.31,0.000,0.193,228,87,690,356,26,0.0,0.0,0.0,43.0,22.8,22.3,22.2,0,0,0,
43,0110,7/25/2022 9:15:44 PM ,4623,20.921,20.721,0.200,0.4,3849,0.045,0.217,0.172,0.3,0.833,22.4,0.897,75.00,STABLE / OPEN,0.00,1.31,0.000,0.193,56,17,220,78,0,0.0,0.0,0.0,42.7,22.8,22.3,22.2,0,0,0,
44,0110,7/25/2022 9:21:24 PM ,3916,20.921,20.754,0.168,0.4,3083,0.045,0.183,0.138,0.4,0.787,18.7,0.896,75.00,STABLE / OPEN,0.00,1.31,0.042,0.235,6,0,0,0,0,0.0,0.0,0.0,42.3,22.8,22.5,22.2,0,0,0,
45,0110,7/25/2022 9:27:04 PM ,3532,20.921,20.769,0.153,0.4,2939,0.045,0.176,0.132,0.4,0.832,17.1,0.897,75.00,STABLE / OPEN,0.00,1.31,0.000,0.235,11,0,49,1,0,0.0,0.0,0.0,42.3,22.8,22.6,22.2,0,0,0,
46,0110,7/25/2022 9:32:44 PM ,3452,20.921,20.773,0.148,0.5,2776,0.046,0.170,0.125,0.4,0.804,16.6,0.895,75.00,STABLE / OPEN,0.00,1.31,0.000,0.235,21,0,156,0,0,0.0,0.0,0.0,42.2,22.8,22.9,22.2,0,0,0,
47,0110,7/25/2022 9:38:24 PM ,3245,20.921,20.782,0.140,0.5,2634,0.045,0.163,0.118,0.4,0.812,15.6,0.896,75.00,STABLE / OPEN,0.00,1.31,0.000,0.235,10,0,32,0,0,0.0,0.0,0.0,42.2,22.8,22.8,22.2,0,0,0,
48,0110,7/25/2022 9:44:04 PM ,3176,20.921,20.785,0.136,0.5,2537,0.044,0.158,0.114,0.4,0.799,15.2,0.895,75.00,STABLE / OPEN,0.00,1.31,0.000,0.235,1,0,60,0,0,0.0,0.0,0.0,42.1,22.8,22.8,22.2,0,0,0,
49,0110,7/25/2022 9:49:44 PM ,3179,20.921,20.785,0.136,0.5,2521,0.044,0.157,0.113,0.4,0.793,15.2,0.897,75.00,STABLE / OPEN,0.00,1.31,0.000,0.235,10,0,48,0,0,0.0,0.0,0.0,42.0,22.8,22.8,22.2,0,0,0,
50,0110,7/25/2022 9:55:24 PM ,3200,20.921,20.783,0.138,0.5,2608,0.043,0.160,0.117,0.4,0.815,15.4,0.896,75.00,STABLE / OPEN,0.00,1.31,0.000,0.235,34,1,21,4,0,0.0,0.0,0.0,42.0,22.8,22.6,22.2,0,0,0,
51,0110,7/25/2022 10:01:04 PM ,3348,20.921,20.777,0.144,0.5,2747,0.044,0.167,0.123,0.4,0.821,16.2,0.896,75.00,STABLE / OPEN,0.00,1.31,0.000,0.235,54,6,49,22,0,0.0,0.0,0.0,42.1,22.8,22.5,22.2,0,0,0,
52,0110,7/25/2022 10:06:44 PM ,3240,20.921,20.782,0.140,0.5,2633,0.044,0.162,0.118,0.4,0.813,15.6,0.896,75.00,STABLE / OPEN,0.00,1.31,0.000,0.235,1,0,0,0,0,0.0,0.0,0.0,42.0,22.7,22.4,22.2,0,0,0,
53,0110,7/25/2022 10:12:24 PM ,3210,20.921,20.783,0.138,0.5,2595,0.044,0.160,0.116,0.4,0.808,15.4,0.896,75.00,STABLE / OPEN,0.00,1.31,0.000,0.235,10,0,1,0,0,0.0,0.0,0.0,42.0,22.8,22.3,22.2,0,0,0,
54,0110,7/25/2022 10:18:04 PM ,3126,20.921,20.786,0.135,0.5,2577,0.044,0.160,0.116,0.4,0.824,15.1,0.895,75.00,STABLE / OPEN,0.00,1.31,0.031,0.266,22,9,14,7,0,0.0,0.0,0.0,41.9,22.8,22.5,22.2,0,0,0,
55,0110,7/25/2022 10:23:44 PM ,3280,20.921,20.780,0.142,0.5,2715,0.044,0.166,0.122,0.4,0.828,15.9,0.896,75.00,UNSTABLE / OPEN,0.00,1.31,0.000,0.266,25,6,81,29,0,0.0,0.0,0.0,41.8,22.8,22.6,22.2,0,0,0,
56,0110,7/25/2022 10:29:24 PM ,4537,20.921,20.726,0.195,0.5,3636,0.044,0.207,0.163,0.4,0.802,21.8,0.896,75.00,STABLE / OPEN,0.05,1.36,0.000,0.266,350,87,484,222,22,0.0,0.0,0.0,42.6,22.8,22.7,22.2,0,0,0,
57,0110,7/25/2022 10:35:04 PM ,4718,20.921,20.718,0.203,0.5,3825,0.045,0.216,0.171,0.4,0.811,22.7,0.897,75.00,STABLE / OPEN,0.00,1.36,0.000,0.266,162,15,520,88,5,0.0,0.0,0.0,42.8,22.8,22.8,22.2,0,0,0,
58,0110,7/25/2022 10:40:44 PM ,4956,20.921,20.708,0.213,0.6,3999,0.045,0.224,0.179,0.4,0.807,23.8,0.897,75.00,UNSTABLE / OPEN,0.00,1.36,0.000,0.266,218,123,720,305,46,0.0,0.0,0.0,42.9,22.8,22.8,22.2,0,0,0,
59,0110,7/25/2022 10:46:24 PM ,4840,20.921,20.714,0.208,0.6,3858,0.045,0.218,0.173,0.5,0.797,23.2,0.896,75.00,STABLE / OPEN,0.06,1.41,0.000,0.266,170,18,318,32,0,0.0,0.0,0.0,42.8,22.8,22.8,22.2,0,0,0,
60,0110,7/25/2022 10:52:04 PM ,4660,20.921,20.722,0.199,0.6,3624,0.044,0.207,0.163,0.5,0.778,22.2,0.896,75.00,STABLE / OPEN,0.04,1.45,0.000,0.266,215,108,470,255,21,0.0,0.0,0.0,42.4,22.8,22.7,22.2,0,0,0,
61,0110,7/25/2022 10:57:44 PM ,4613,20.921,20.725,0.196,0.6,3516,0.045,0.202,0.158,0.5,0.762,21.9,0.897,75.00,STABLE / OPEN,0.00,1.45,0.000,0.266,68,19,290,88,0,0.0,0.0,0.0,42.5,22.8,22.8,22.2,0,0,0,
62,0110,7/25/2022 11:03:24 PM ,4611,20.921,20.726,0.196,0.6,3436,0.044,0.198,0.154,0.5,0.745,21.8,0.896,75.00,STABLE / OPEN,0.00,1.45,0.000,0.266,150,76,351,149,4,0.0,0.0,0.0,42.4,22.8,22.7,22.2,0,0,0,
63,0110,7/25/2022 11:09:04 PM ,4543,20.921,20.728,0.193,0.6,3427,0.044,0.198,0.154,0.5,0.754,21.6,0.896,75.00,UNSTABLE / OPEN,0.00,1.45,0.000,0.266,29,2,337,54,23,0.0,0.0,0.0,42.2,22.8,22.6,22.2,0,0,0,
64,0110,7/25/2022 11:14:44 PM ,4487,20.921,20.731,0.191,0.6,3360,0.044,0.195,0.151,0.5,0.749,21.3,0.896,75.00,STABLE / OPEN,0.07,1.52,0.000,0.266,72,31,196,68,4,0.0,0.0,0.0,42.1,22.8,22.6,22.2,0,0,0,
65,0110,7/25/2022 11:20:24 PM ,3868,20.921,20.755,0.166,0.6,3064,0.045,0.183,0.138,0.5,0.792,18.5,0.895,75.00,STABLE / OPEN,0.00,1.52,0.000,0.266,0,0,16,2,0,0.0,0.0,0.0,41.9,22.8,22.5,22.2,0,0,0,
66,0110,7/25/2022 11:26:04 PM ,3566,20.921,20.768,0.153,0.6,2821,0.045,0.171,0.126,0.5,0.791,17.1,0.896,75.00,STABLE / OPEN,0.00,1.52,0.000,0.266,0,0,50,1,0,0.0,0.0,0.0,41.8,22.8,22.3,22.2,0,0,0,
67,0110,7/25/2022 11:31:44 PM ,3462,20.921,20.773,0.148,0.6,2735,0.045,0.168,0.123,0.5,0.790,16.6,0.896,75.00,STABLE / OPEN,0.00,1.52,0.000,0.266,0,0,3,0,0,0.0,0.0,0.0,41.7,22.8,22.3,22.2,0,0,0,
68,0110,7/25/2022 11:37:24 PM ,3488,20.921,20.772,0.149,0.6,2693,0.045,0.165,0.121,0.5,0.772,16.6,0.896,75.00,STABLE / OPEN,0.00,1.52,0.000,0.266,0,0,31,1,0,0.0,0.0,0.0,41.7,22.8,22.4,22.2,0,0,0,
69,0110,7/25/2022 11:43:04 PM ,3545,20.921,20.770,0.151,0.7,2751,0.045,0.168,0.123,0.5,0.776,16.9,0.896,75.00,STABLE / OPEN,0.00,1.52,0.000,0.266,1,0,44,12,0,0.0,0.0,0.0,41.6,22.7,22.5,22.2,0,0,0,
70,0110,7/25/2022 11:48:44 PM ,3445,20.921,20.774,0.147,0.7,2660,0.044,0.164,0.119,0.5,0.772,16.4,0.896,75.00,STABLE / OPEN,0.00,1.52,0.000,0.266,126,0,12,2,0,0.0,0.0,0.0,41.7,22.7,22.8,22.2,0,0,0,
71,0110,7/25/2022 11:54:24 PM ,3504,20.921,20.772,0.150,0.7,2721,0.044,0.166,0.122,0.5,0.777,16.7,0.896,75.00,STABLE / OPEN,0.00,1.52,0.000,0.266,6,0,0,0,0,0.0,0.0,0.0,41.7,22.7,22.9,22.2,0,0,0,
72,0110,7/26/2022 12:00:04 AM ,3443,20.921,20.774,0.147,0.7,2683,0.045,0.165,0.120,0.5,0.779,16.4,0.896,75.00,STABLE / OPEN,0.00,1.52,0.000,0.266,11,0,1,0,0,0.0,0.0,0.0,41.6,22.7,22.8,22.2,0,0,0,
73,0110,7/26/2022 12:05:44 AM ,3447,20.921,20.775,0.146,0.7,2587,0.047,0.163,0.116,0.5,0.750,16.3,0.897,75.00,STABLE / OPEN,0.00,1.52,0.000,0.266,16,0,0,0,0,0.0,0.0,0.0,41.6,22.7,22.7,22.2,0,0,0,
74,0110,7/26/2022 12:11:24 AM ,3410,20.921,20.776,0.145,0.7,2605,0.045,0.162,0.117,0.6,0.764,16.2,0.896,75.00,STABLE / OPEN,0.00,1.52,0.000,0.266,0,0,0,0,0,0.0,0.0,0.0,41.5,22.7,22.6,22.2,0,0,0,
75,0110,7/26/2022 12:17:04 AM ,4534,20.921,20.729,0.193,0.7,3411,0.044,0.197,0.153,0.6,0.752,21.5,0.897,75.00,STABLE / OPEN,0.13,1.65,0.000,0.266,171,80,346,157,98,0.0,0.0,0.0,42.4,22.7,22.4,22.2,0,0,0,
76,0110,7/26/2022 12:22:44 AM ,4829,20.921,20.715,0.207,0.7,3757,0.044,0.213,0.169,0.6,0.778,23.1,0.896,75.00,STABLE / OPEN,0.17,1.82,0.000,0.266,164,31,310,89,39,0.0,0.0,0.0,42.3,22.8,22.3,22.2,0,0,0,
77,0110,7/26/2022 12:28:24 AM ,5099,20.921,20.702,0.219,0.7,4050,0.045,0.227,0.182,0.6,0.794,24.4,0.896,75.00,STABLE / OPEN,0.08,1.90,0.346,0.612,259,136,463,240,29,0.0,0.0,0.0,42.5,22.7,22.3,22.2,0,0,0,
78,0110,7/26/2022 12:34:04 AM ,5291,20.921,20.693,0.228,0.7,4320,0.045,0.239,0.194,0.6,0.816,25.5,0.896,75.00,STABLE / OPEN,0.00,1.90,0.000,0.612,425,150,761,350,62,0.0,0.0,0.0,42.8,22.8,22.5,22.2,0,0,0,
79,0110,7/26/2022 12:39:44 AM ,5213,20.921,20.696,0.225,0.8,4278,0.044,0.236,0.192,0.6,0.821,25.2,0.896,75.00,STABLE / OPEN,0.00,1.90,0.000,0.612,272,147,520,327,23,0.0,0.0,0.0,43.0,22.8,22.8,22.2,0,0,0,
80,0110,7/26/2022 12:45:24 AM ,5112,20.921,20.702,0.220,0.8,4123,0.043,0.228,0.185,0.6,0.807,24.6,0.897,75.00,STABLE / OPEN,0.00,1.90,0.000,0.612,395,212,815,513,81,0.0,0.0,0.0,43.0,22.8,22.9,22.2,0,0,0,
81,0110,7/26/2022 12:51:04 AM ,5191,20.921,20.699,0.222,0.8,4063,0.044,0.226,0.182,0.6,0.783,24.8,0.896,75.00,UNSTABLE / OPEN,0.00,1.90,0.000,0.612,467,195,758,454,29,0.0,0.0,0.0,43.1,22.8,22.8,22.2,0,0,0,
82,0110,7/26/2022 12:56:44 AM ,5110,20.921,20.702,0.219,0.8,4069,0.046,0.228,0.182,0.6,0.796,24.5,0.897,75.00,UNSTABLE / OPEN,0.00,1.90,0.157,0.770,404,194,889,517,8,0.0,0.0,0.0,43.4,22.9,22.7,22.2,0,0,0,
83,0110,7/26/2022 1:02:24 AM ,5119,20.921,20.701,0.220,0.8,4113,0.044,0.229,0.184,0.6,0.804,24.6,0.896,75.00,STABLE / OPEN,0.00,1.90,0.084,0.854,465,198,884,526,55,0.0,0.0,0.0,43.1,22.8,22.5,22.2,0,0,0,
84,0110,7/26/2022 1:08:04 AM ,5123,20.921,20.702,0.220,0.8,4077,0.045,0.227,0.183,0.6,0.796,24.6,0.897,75.00,STABLE / OPEN,0.00,1.90,0.000,0.854,350,130,581,245,14,0.0,0.0,0.0,43.9,22.8,22.4,22.2,0,0,0,
85,0110,7/26/2022 1:13:44 AM ,4973,20.921,20.707,0.214,0.8,4018,0.043,0.223,0.180,0.7,0.808,23.9,0.896,75.00,STABLE / OPEN,0.00,1.90,0.217,1.071,279,63,413,160,6,0.0,0.0,0.0,43.5,22.9,22.3,22.2,0,0,0,
