Oxymax CSV File 

CSV Generation Date,10/10/2022 8:44:49 AM 
Experiment Started,10/1/2021 3:46:58 PM
Data Filename,C:\Users\jonbr\Documents\Brestoff Lab\2021-10-01 RG mCre AdipoCre cold snap.CDTA

Group/Cage,0107
O2 Calibration Date,9/19/2022 8:09:00 AM
CO2 Calibration Date,9/19/2022 8:09:00 AM
Subject ID,4528
Subject Mass (G), 25.7 

Reference Settle Time (s), 18 
Reference Measure Time (s), 2 
Cage Settle Time (s), 18 
Cage Measure Time (s), 2 
Reference Method,EVRYNN=16
Heat Calculation Method,STD_1


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,CHAN,DATE/TIME,VO2,O2IN,O2OUT,DO2,ACCO2,VCO2,CO2IN,CO2OUT,DCO2,ACCCO2,RER,HEAT,FLOW,PRESSURE,STATUS1,FEED1,FEED1 ACC,DRINK1,DRINK1 ACC,XTOT,XAMB,YTOT,YAMB,ZTOT,RESP,RH SAMP,RH REF,RH Cage,TEMP Cage,ENCLOSURE TEMP,ENCLOSURE SETPOINT,LED HUE,LED SATURATION,LED LIGHTNESS,
#,,,ml/kg/hr,%,%,,l,ml/kg/hr,%,%,,l,,kcal/kg/hr,LPM,kPa,,GRAMS,GRAMS,GRAMS,GRAMS,COUNTS,COUNTS,COUNTS,COUNTS,COUNTS,BPM,%,%,%,degC,degC,degC,,%,%,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
1,0107,10/1/2021 3:49:41 PM ,4284,20.911,20.715,0.195,0.0,3341,0.073,0.233,0.160,0.0,0.780,20.5,0.896,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,540,361,606,413,50,2,0.0,0.0,38.0,30.0,30.5,30.0,0,0,0,
2,0107,10/1/2021 3:55:21 PM ,4433,20.911,20.709,0.202,0.0,3403,0.077,0.239,0.163,0.0,0.768,21.1,0.897,75.00,UNSTABLE / OPEN,0.00,0.00,0.111,0.111,763,459,924,568,87,2,0.0,0.0,38.5,30.2,28.5,22.2,0,0,100,
3,0107,10/1/2021 4:01:01 PM ,4426,20.911,20.709,0.202,0.0,3431,0.075,0.239,0.164,0.0,0.775,21.1,0.896,75.00,UNSTABLE / OPEN,0.10,0.10,0.000,0.111,617,380,842,541,86,2,0.0,0.0,38.7,29.8,26.6,22.2,0,0,100,
4,0107,10/1/2021 4:06:41 PM ,4448,20.911,20.708,0.203,0.0,3505,0.073,0.241,0.168,0.0,0.788,21.3,0.896,75.00,STABLE / OPEN,0.08,0.18,0.144,0.255,494,224,704,308,50,1,0.0,0.0,39.2,29.1,25.0,22.2,0,0,100,
5,0107,10/1/2021 4:12:21 PM ,4485,20.911,20.704,0.207,0.0,3720,0.070,0.249,0.178,0.0,0.829,21.7,0.895,75.00,UNSTABLE / OPEN,0.07,0.25,0.046,0.301,690,390,1003,561,81,1,0.0,0.0,38.9,28.1,23.5,22.2,0,0,100,
6,0107,10/1/2021 4:18:01 PM ,4517,20.911,20.703,0.208,0.1,3710,0.071,0.248,0.177,0.0,0.821,21.8,0.897,75.00,UNSTABLE / OPEN,0.15,0.40,0.000,0.301,509,297,673,392,97,1,0.0,0.0,39.0,27.0,22.5,22.2,0,0,100,
7,0107,10/1/2021 4:23:41 PM ,4531,20.911,20.702,0.209,0.1,3767,0.068,0.248,0.180,0.1,0.831,21.9,0.897,75.00,UNSTABLE / OPEN,0.07,0.47,0.000,0.301,533,317,710,404,98,2,0.0,0.0,39.2,26.2,22.9,22.2,0,0,100,
8,0107,10/1/2021 4:29:21 PM ,4593,20.911,20.699,0.212,0.1,3844,0.067,0.251,0.184,0.1,0.837,22.3,0.897,75.00,STABLE / OPEN,0.05,0.52,0.131,0.432,480,199,596,242,40,2,0.0,0.0,39.8,25.5,22.5,22.2,0,0,100,
9,0107,10/1/2021 4:35:01 PM ,4746,20.911,20.691,0.220,0.1,4079,0.065,0.259,0.195,0.1,0.859,23.1,0.897,75.00,UNSTABLE / OPEN,0.07,0.58,0.000,0.432,491,246,601,344,55,1,0.0,0.0,39.9,25.0,22.3,22.2,0,0,100,
10,0107,10/1/2021 4:40:41 PM ,4660,20.911,20.695,0.216,0.1,3985,0.064,0.254,0.190,0.1,0.855,22.7,0.896,75.00,STABLE / OPEN,0.00,0.58,0.000,0.432,335,151,535,244,15,1,0.0,0.0,40.0,24.6,22.5,22.2,0,0,100,
11,0107,10/1/2021 4:46:21 PM ,4624,20.911,20.696,0.215,0.1,4002,0.061,0.253,0.191,0.1,0.866,22.6,0.896,75.00,STABLE / OPEN,0.00,0.58,0.000,0.432,386,140,432,181,2,2,0.0,0.0,40.4,24.3,22.7,30.0,0,0,100,
12,0107,10/1/2021 4:52:01 PM ,4713,20.911,20.693,0.218,0.1,4011,0.063,0.255,0.192,0.1,0.851,22.9,0.897,75.00,STABLE / OPEN,0.00,0.58,0.000,0.432,515,217,623,328,58,0,0.0,0.0,41.9,24.3,24.5,30.0,0,0,100,
13,0107,10/1/2021 4:57:41 PM ,4775,20.911,20.689,0.221,0.1,4106,0.061,0.257,0.196,0.1,0.860,23.3,0.897,75.00,UNSTABLE / OPEN,0.00,0.58,0.000,0.432,456,196,564,303,9,4,0.0,0.0,42.0,24.8,26.3,30.0,0,0,100,
14,0107,10/1/2021 5:03:21 PM ,4828,20.911,20.688,0.223,0.1,4049,0.062,0.255,0.193,0.1,0.839,23.4,0.897,75.00,STABLE / OPEN,0.00,0.58,0.000,0.432,375,162,651,328,132,1,0.0,0.0,42.6,25.7,27.7,30.0,0,0,100,
15,0107,10/1/2021 5:09:01 PM ,4756,20.911,20.691,0.220,0.2,4026,0.062,0.255,0.192,0.1,0.846,23.1,0.896,75.00,STABLE / OPEN,0.00,0.58,0.000,0.432,693,390,984,636,87,0,0.0,0.0,42.9,26.7,28.9,30.0,0,0,100,
16,0107,10/1/2021 5:14:41 PM ,4561,20.911,20.700,0.210,0.2,3829,0.060,0.242,0.183,0.1,0.839,22.1,0.897,75.00,STABLE / OPEN,0.00,0.58,0.000,0.432,398,175,556,290,31,1,0.0,0.0,43.0,27.7,29.7,30.0,0,0,100,
17,0107,10/1/2021 5:20:21 PM ,4549,20.911,20.700,0.210,0.2,3845,0.058,0.242,0.184,0.1,0.845,22.1,0.896,75.00,NO RESPONSE / OPEN,0.00,0.58,0.000,0.432,747,337,1028,627,78,1,0.0,0.0,43.0,28.6,30.4,30.0,0,0,100,
18,0107,10/1/2021 5:26:01 PM ,4336,20.911,20.711,0.200,0.2,3612,0.059,0.231,0.173,0.2,0.833,21.0,0.896,75.00,UNSTABLE / OPEN,0.00,0.58,0.000,0.432,358,168,514,257,100,2,0.0,0.0,43.7,29.5,30.0,30.0,0,0,100,
19,0107,10/1/2021 5:31:41 PM ,4307,20.911,20.711,0.199,0.2,3653,0.058,0.233,0.175,0.2,0.848,20.9,0.896,75.00,UNSTABLE / OPEN,0.00,0.58,0.000,0.432,359,225,613,363,118,1,0.0,0.0,43.0,30.0,30.6,30.0,0,0,100,
20,0107,10/1/2021 5:37:21 PM ,4216,20.911,20.716,0.195,0.2,3563,0.057,0.227,0.170,0.2,0.845,20.5,0.897,75.00,UNSTABLE / OPEN,0.00,0.58,0.140,0.572,399,193,706,346,43,2,0.0,0.0,42.4,30.4,30.4,30.0,0,0,100,
21,0107,10/1/2021 5:43:01 PM ,4071,20.911,20.723,0.188,0.2,3376,0.057,0.219,0.162,0.2,0.829,19.7,0.894,75.00,STABLE / OPEN,0.04,0.62,0.000,0.572,467,166,488,196,17,2,0.0,0.0,42.3,30.7,30.0,30.0,0,0,100,
22,0107,10/1/2021 5:48:41 PM ,3956,20.911,20.728,0.183,0.2,3390,0.056,0.218,0.162,0.2,0.857,19.3,0.898,75.00,UNSTABLE / OPEN,0.00,0.62,0.000,0.572,410,183,478,243,133,1,0.0,0.0,42.4,30.9,30.7,30.0,0,0,100,
23,0107,10/1/2021 5:54:21 PM ,3969,20.911,20.727,0.184,0.2,3331,0.056,0.215,0.160,0.2,0.839,19.2,0.894,75.00,UNSTABLE / OPEN,0.00,0.62,0.235,0.807,491,276,714,359,124,2,0.0,0.0,42.2,31.0,30.5,30.0,0,0,100,
24,0107,10/1/2021 6:00:01 PM ,4055,20.911,20.723,0.188,0.2,3446,0.055,0.220,0.165,0.2,0.850,19.7,0.896,75.00,UNSTABLE / OPEN,0.07,0.69,0.000,0.807,419,249,534,306,78,1,0.0,0.0,42.0,31.1,30.2,30.0,0,0,0,
25,0107,10/1/2021 6:05:41 PM ,3746,20.911,20.738,0.173,0.3,3086,0.056,0.203,0.148,0.2,0.824,18.1,0.894,75.00,STABLE / OPEN,0.00,0.69,0.000,0.807,249,79,355,162,30,0,0.0,0.0,41.5,31.2,30.6,30.0,0,0,0,
26,0107,10/1/2021 6:11:21 PM ,3113,20.911,20.766,0.144,0.3,2667,0.054,0.181,0.127,0.2,0.857,15.2,0.897,75.00,STABLE / OPEN,0.00,0.69,0.000,0.807,47,24,388,57,0,0,0.0,0.0,41.1,31.2,30.4,30.0,0,0,0,
27,0107,10/1/2021 6:17:01 PM ,2698,20.911,20.785,0.126,0.3,2335,0.053,0.165,0.112,0.2,0.865,13.2,0.894,75.00,STABLE / OPEN,0.00,0.69,0.000,0.807,44,12,75,48,0,1,0.0,0.0,40.8,31.2,30.2,30.0,0,0,0,
28,0107,10/1/2021 6:22:41 PM ,2537,20.911,20.793,0.117,0.3,2135,0.054,0.156,0.102,0.2,0.841,12.3,0.896,75.00,STABLE / OPEN,0.12,0.81,0.109,0.916,40,12,125,94,0,0,0.0,0.0,40.8,31.3,30.5,30.0,0,0,0,
29,0107,10/1/2021 6:28:21 PM ,2255,20.911,20.806,0.104,0.3,1904,0.053,0.144,0.091,0.2,0.844,10.9,0.894,75.00,STABLE / OPEN,0.00,0.81,0.000,0.916,4,0,0,0,0,1,0.0,0.0,40.6,31.3,30.1,30.0,0,0,0,
30,0107,10/1/2021 6:34:01 PM ,2180,20.911,20.810,0.100,0.3,1810,0.053,0.139,0.086,0.2,0.830,10.5,0.897,75.00,STABLE / OPEN,0.00,0.81,0.000,0.916,3,0,252,8,0,0,0.0,0.0,40.6,31.3,30.6,30.0,0,0,0,
31,0107,10/1/2021 6:39:41 PM ,2061,20.911,20.815,0.095,0.3,1735,0.052,0.135,0.083,0.2,0.842,10.0,0.895,75.00,STABLE / OPEN,0.00,0.81,0.000,0.916,308,0,10,1,0,0,0.0,0.0,40.5,31.3,30.3,30.0,0,0,0,
32,0107,10/1/2021 6:45:21 PM ,2042,20.911,20.816,0.095,0.3,1768,0.053,0.137,0.085,0.3,0.866,10.0,0.896,75.00,STABLE / OPEN,0.00,0.81,0.000,0.916,50,0,62,14,0,0,0.0,0.0,40.5,31.3,30.6,30.0,0,0,0,
33,0107,10/1/2021 6:51:01 PM ,2478,20.911,20.795,0.116,0.3,2209,0.053,0.158,0.106,0.3,0.891,12.2,0.896,75.00,STABLE / OPEN,0.00,0.81,0.000,0.916,360,158,440,198,19,2,0.0,0.0,40.9,31.3,30.4,30.0,0,0,0,
34,0107,10/1/2021 6:56:41 PM ,3205,20.911,20.763,0.147,0.3,2633,0.052,0.178,0.126,0.3,0.822,15.5,0.896,75.00,STABLE / OPEN,0.17,0.98,0.131,1.047,346,178,477,277,53,1,0.0,0.0,40.9,31.3,30.1,30.0,0,0,0,
35,0107,10/1/2021 7:02:21 PM ,3516,20.911,20.748,0.162,0.3,2955,0.052,0.193,0.141,0.3,0.840,17.1,0.896,75.00,STABLE / OPEN,0.00,0.98,0.077,1.125,610,375,878,560,89,0,0.0,0.0,41.1,31.3,30.5,30.0,0,0,0,
36,0107,10/1/2021 7:08:01 PM ,3762,20.911,20.737,0.174,0.3,3192,0.052,0.204,0.152,0.3,0.848,18.3,0.898,75.00,UNSTABLE / OPEN,0.00,0.98,0.000,1.125,646,386,841,502,104,3,0.0,0.0,41.3,31.3,30.2,30.0,0,0,0,
37,0107,10/1/2021 7:13:41 PM ,3909,20.911,20.729,0.181,0.3,3390,0.050,0.212,0.162,0.3,0.867,19.1,0.897,75.00,UNSTABLE / OPEN,0.04,1.02,0.033,1.158,592,315,656,415,102,0,0.0,0.0,41.4,31.4,30.6,30.0,0,0,0,
38,0107,10/1/2021 7:19:21 PM ,3913,20.911,20.729,0.181,0.3,3353,0.053,0.213,0.160,0.3,0.857,19.1,0.896,75.00,STABLE / OPEN,0.00,1.02,0.000,1.158,704,209,724,324,31,2,0.0,0.0,41.3,31.3,30.4,30.0,0,0,0,
39,0107,10/1/2021 7:25:01 PM ,3881,20.911,20.731,0.180,0.4,3335,0.052,0.212,0.159,0.3,0.859,18.9,0.896,75.00,STABLE / OPEN,0.16,1.18,0.000,1.158,244,115,450,202,55,1,0.0,0.0,41.3,31.3,30.3,30.0,0,0,0,
40,0107,10/1/2021 7:30:41 PM ,4013,20.911,20.724,0.187,0.4,3523,0.052,0.220,0.168,0.3,0.878,19.7,0.897,75.00,UNSTABLE / OPEN,0.00,1.18,0.151,1.309,560,262,597,326,63,2,0.0,0.0,41.4,31.3,30.5,30.0,0,0,0,
41,0107,10/1/2021 7:36:21 PM ,3982,20.911,20.725,0.185,0.4,3507,0.052,0.219,0.167,0.3,0.881,19.5,0.897,75.00,UNSTABLE / OPEN,0.00,1.18,0.000,1.309,364,182,627,305,69,0,0.0,0.0,41.4,31.4,30.0,30.0,0,0,0,
42,0107,10/1/2021 7:42:01 PM ,3964,20.911,20.726,0.184,0.4,3477,0.052,0.218,0.166,0.3,0.877,19.4,0.898,75.00,UNSTABLE / OPEN,0.00,1.18,0.000,1.309,575,306,665,379,39,0,0.0,0.0,41.2,31.4,30.6,30.0,0,0,0,
43,0107,10/1/2021 7:47:41 PM ,3862,20.911,20.730,0.181,0.4,3455,0.050,0.215,0.165,0.3,0.895,19.0,0.896,75.00,STABLE / OPEN,0.07,1.25,0.049,1.359,219,115,336,167,37,0,0.0,0.0,41.2,31.4,30.2,30.0,0,0,0,
44,0107,10/1/2021 7:53:21 PM ,3820,20.911,20.733,0.178,0.4,3360,0.051,0.211,0.160,0.3,0.880,18.7,0.897,75.00,STABLE / OPEN,0.00,1.25,0.000,1.359,531,267,723,379,30,0,0.0,0.0,41.0,31.4,30.6,30.0,0,0,0,
45,0107,10/1/2021 7:59:01 PM ,3703,20.911,20.739,0.172,0.4,3224,0.052,0.206,0.154,0.4,0.871,18.1,0.896,75.00,STABLE / OPEN,0.00,1.25,0.000,1.359,1013,78,476,134,0,0,0.0,0.0,41.1,31.3,30.3,30.0,0,0,0,
46,0107,10/1/2021 8:04:41 PM ,3685,20.911,20.740,0.171,0.4,3165,0.051,0.202,0.151,0.4,0.859,18.0,0.896,75.00,UNSTABLE / OPEN,0.08,1.33,0.052,1.411,424,139,273,133,57,0,0.0,0.0,40.9,31.4,30.5,30.0,0,0,0,
47,0107,10/1/2021 8:10:21 PM ,3420,20.911,20.752,0.159,0.4,2953,0.049,0.190,0.141,0.4,0.864,16.7,0.897,75.00,UNSTABLE / OPEN,0.00,1.33,0.070,1.481,106,58,239,129,23,2,0.0,0.0,40.7,31.3,30.4,30.0,0,0,0,
48,0107,10/1/2021 8:16:01 PM ,2970,20.911,20.771,0.139,0.4,2669,0.051,0.179,0.128,0.4,0.898,14.6,0.894,75.00,STABLE / OPEN,0.00,1.33,0.000,1.481,76,24,112,25,0,1,0.0,0.0,40.8,31.4,30.1,30.0,0,0,0,
49,0107,10/1/2021 8:21:41 PM ,2668,20.911,20.786,0.125,0.4,2388,0.051,0.165,0.114,0.4,0.895,13.1,0.897,75.00,STABLE / OPEN,0.00,1.33,0.000,1.481,27,14,699,117,0,0,0.0,0.0,40.3,31.3,30.5,30.0,0,0,0,
50,0107,10/1/2021 8:27:21 PM ,2438,20.911,20.796,0.115,0.5,2267,0.049,0.158,0.109,0.4,0.930,12.1,0.894,75.00,STABLE / OPEN,0.00,1.33,0.000,1.481,42,1,296,119,0,1,0.0,0.0,40.1,31.4,30.1,30.0,0,0,0,
51,0107,10/1/2021 8:33:01 PM ,2287,20.911,20.804,0.107,0.5,2072,0.050,0.149,0.099,0.4,0.906,11.3,0.897,75.00,STABLE / OPEN,0.00,1.33,0.000,1.481,0,0,1,0,0,0,0.0,0.0,39.9,31.3,30.6,30.0,0,0,0,
52,0107,10/1/2021 8:38:41 PM ,2239,20.911,20.805,0.105,0.5,2031,0.051,0.148,0.097,0.4,0.907,11.0,0.893,75.00,STABLE / OPEN,0.00,1.33,0.000,1.481,12,5,71,36,0,0,0.0,0.0,39.8,31.3,30.2,30.0,0,0,0,
53,0107,10/1/2021 8:44:21 PM ,2204,20.911,20.807,0.103,0.5,2011,0.051,0.147,0.096,0.4,0.912,10.9,0.896,75.00,STABLE / OPEN,0.00,1.33,0.000,1.481,15,6,26,15,0,0,0.0,0.0,39.7,31.3,30.7,30.0,0,0,0,
