Oxymax CSV File 

CSV Generation Date,3/28/2022 10:06:12 AM 
Experiment Started,3/26/2022 7:20:17 AM
Data Filename,C:\Users\jonbr\Documents\Brestoff Lab\2022-03-26 B6 Temp Decline 10C.CDTA

Group/Cage,0106
O2 Calibration Date,3/27/2022 7:06:03 AM
CO2 Calibration Date,3/28/2022 8:47:10 AM
Subject ID,
Subject Mass (G), 25.6 

Reference Settle Time (s), 18 
Reference Measure Time (s), 2 
Cage Settle Time (s), 18 
Cage Measure Time (s), 2 
Reference Method,EVRYNN=16
Heat Calculation Method,STD_1


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
8,0106,3/26/2022 8:02:19 AM ,5527,20.902,20.653,0.249,0.1,4406,0.058,0.265,0.207,0.1,0.797,26.5,0.907,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,86,2,21,11,0,0.0,0.0,0.0,56.0,9.6,10.6,10.0,0,0,100,
9,0106,3/26/2022 8:07:59 AM ,6125,20.902,20.624,0.278,0.1,5079,0.056,0.295,0.239,0.1,0.829,29.6,0.907,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,126,49,268,120,0,0.0,0.0,0.0,58.0,9.6,10.7,10.0,0,0,100,
10,0106,3/26/2022 8:13:39 AM ,5828,20.902,20.638,0.264,0.1,4813,0.056,0.283,0.227,0.1,0.826,28.2,0.906,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,25,15,684,93,0,0.0,0.0,0.0,56.8,9.5,10.8,10.0,0,0,100,
11,0106,3/26/2022 8:19:19 AM ,5247,20.902,20.664,0.238,0.1,4279,0.055,0.257,0.202,0.1,0.815,25.3,0.906,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,0,0,125,3,0,0.0,0.0,0.0,55.8,9.5,10.6,10.0,0,0,100,
12,0106,3/26/2022 8:24:59 AM ,5133,20.902,20.670,0.232,0.1,4161,0.054,0.251,0.196,0.1,0.811,24.7,0.905,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,0,0,71,5,0,0.0,0.0,0.0,55.3,9.5,10.5,10.0,0,0,100,
13,0106,3/26/2022 8:30:39 AM ,4985,20.902,20.676,0.226,0.2,4025,0.054,0.244,0.190,0.1,0.807,24.0,0.905,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,0,0,30,8,0,0.0,0.0,0.0,54.8,9.5,10.2,10.0,0,0,100,
14,0106,3/26/2022 8:36:19 AM ,5005,20.902,20.676,0.226,0.2,4003,0.053,0.242,0.188,0.1,0.800,24.0,0.907,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,0,0,65,0,0,0.0,0.0,0.0,54.4,9.5,10.2,10.0,0,0,100,
15,0106,3/26/2022 8:41:59 AM ,4787,20.902,20.686,0.216,0.2,3814,0.053,0.232,0.180,0.1,0.797,23.0,0.906,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,0,0,33,2,0,0.0,0.0,0.0,54.1,9.5,10.1,10.0,0,0,100,
16,0106,3/26/2022 8:47:39 AM ,4951,20.902,20.679,0.223,0.2,3945,0.053,0.239,0.186,0.2,0.797,23.7,0.905,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,0,0,0,0,0,0.0,0.0,0.0,53.8,9.5,10.2,10.0,0,0,100,
17,0106,3/26/2022 8:53:19 AM ,5102,20.902,20.671,0.231,0.2,4086,0.052,0.245,0.193,0.2,0.801,24.5,0.905,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,1,0,209,30,0,0.0,0.0,0.0,53.8,9.5,10.3,10.0,0,0,100,
18,0106,3/26/2022 8:58:59 AM ,5072,20.902,20.673,0.229,0.2,4003,0.052,0.241,0.189,0.2,0.789,24.3,0.905,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,0,0,26,6,0,0.0,0.0,0.0,53.6,9.5,10.2,10.0,0,0,100,
19,0106,3/26/2022 9:04:39 AM ,5024,20.902,20.676,0.226,0.2,3932,0.052,0.238,0.186,0.2,0.783,24.0,0.904,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,0,0,139,14,0,0.0,0.0,0.0,53.4,9.5,10.2,10.0,0,0,100,
20,0106,3/26/2022 9:10:19 AM ,6168,20.902,20.624,0.278,0.2,4892,0.052,0.282,0.231,0.2,0.793,29.6,0.906,75.00,UNSTABLE / OPEN,0.00,0.00,0.000,0.000,50,29,406,146,39,0.0,0.0,0.0,54.4,9.6,10.3,10.0,0,0,100,
21,0106,3/26/2022 9:15:59 AM ,6408,20.902,20.612,0.290,0.3,5157,0.051,0.295,0.243,0.2,0.805,30.8,0.905,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,43,11,276,65,113,0.0,0.0,0.0,53.9,9.5,10.3,10.0,0,0,100,
22,0106,3/26/2022 9:21:39 AM ,5696,20.902,20.646,0.256,0.3,4525,0.052,0.264,0.213,0.2,0.794,27.3,0.907,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,106,0,431,13,0,0.0,0.0,0.0,53.2,9.6,10.3,10.0,0,0,100,
23,0106,3/26/2022 9:27:19 AM ,5286,20.902,20.663,0.239,0.3,4278,0.050,0.252,0.201,0.2,0.809,25.4,0.907,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,56,0,1167,38,0,0.0,0.0,0.0,53.0,9.6,10.5,10.0,0,0,100,
24,0106,3/26/2022 9:32:59 AM ,5183,20.902,20.667,0.235,0.3,4213,0.051,0.251,0.199,0.2,0.813,25.0,0.903,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,99,0,929,13,0,0.0,0.0,0.0,53.0,9.5,10.3,10.0,0,0,100,
25,0106,3/26/2022 9:38:39 AM ,5095,20.902,20.672,0.230,0.3,4106,0.051,0.244,0.193,0.2,0.806,24.5,0.907,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,54,0,276,2,0,0.0,0.0,0.0,52.8,9.6,10.3,10.0,0,0,100,
26,0106,3/26/2022 9:44:19 AM ,4814,20.902,20.685,0.217,0.3,3861,0.051,0.233,0.182,0.3,0.802,23.1,0.906,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,1,0,6,1,0,0.0,0.0,0.0,52.7,9.6,10.4,10.0,0,0,100,
27,0106,3/26/2022 9:49:59 AM ,5006,20.902,20.675,0.227,0.3,4091,0.049,0.242,0.193,0.3,0.817,24.1,0.905,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,3,0,8,0,0,0.0,0.0,0.0,52.7,9.6,10.4,10.0,0,0,100,
28,0106,3/26/2022 9:55:39 AM ,5029,20.902,20.676,0.226,0.3,3907,0.051,0.235,0.184,0.3,0.777,24.0,0.905,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,42,0,10,2,0,0.0,0.0,0.0,52.7,9.6,10.4,10.0,0,0,100,
29,0106,3/26/2022 10:01:19 AM ,5110,20.902,20.672,0.230,0.4,4036,0.051,0.241,0.190,0.3,0.790,24.5,0.906,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,53,1,47,13,0,0.0,0.0,0.0,52.8,9.6,10.6,10.0,0,0,100,
30,0106,3/26/2022 10:06:59 AM ,4890,20.902,20.681,0.221,0.4,3868,0.051,0.234,0.183,0.3,0.791,23.4,0.904,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,0,0,0,0,0,0.0,0.0,0.0,52.6,9.6,10.6,10.0,0,0,100,
31,0106,3/26/2022 10:12:39 AM ,4891,20.902,20.682,0.220,0.4,3763,0.051,0.229,0.178,0.3,0.769,23.3,0.903,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,99,0,148,0,0,0.0,0.0,0.0,52.6,9.6,10.5,10.0,0,0,100,
32,0106,3/26/2022 10:18:19 AM ,4945,20.902,20.680,0.222,0.4,3872,0.050,0.233,0.182,0.3,0.783,23.6,0.908,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,156,0,36,0,0,0.0,0.0,0.0,52.4,9.6,10.5,10.0,0,0,100,
33,0106,3/26/2022 10:23:59 AM ,4973,20.902,20.679,0.223,0.4,3827,0.051,0.231,0.180,0.3,0.769,23.7,0.907,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,120,0,69,0,0,0.0,0.0,0.0,52.4,9.6,10.5,10.0,0,0,100,
34,0106,3/26/2022 10:29:39 AM ,5653,20.902,20.646,0.256,0.4,4546,0.051,0.265,0.214,0.3,0.804,27.2,0.904,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,79,21,320,129,1,0.0,0.0,0.0,53.5,9.6,10.8,10.0,0,0,100,
35,0106,3/26/2022 10:35:19 AM ,5972,20.902,20.632,0.270,0.4,4788,0.050,0.276,0.226,0.3,0.802,28.7,0.906,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,58,1,525,136,0,0.0,0.0,0.0,53.7,9.7,10.8,10.0,0,0,100,
36,0106,3/26/2022 10:40:59 AM ,5823,20.902,20.640,0.262,0.4,4591,0.051,0.267,0.216,0.4,0.788,27.9,0.905,75.00,STABLE / OPEN,0.00,0.00,0.000,0.000,1,0,425,119,0,0.0,0.0,0.0,53.2,9.6,10.8,10.0,0,0,100,
37,0106,3/26/2022 10:46:39 AM ,6576,20.902,20.606,0.296,0.5,5254,0.050,0.297,0.247,0.4,0.799,31.6,0.908,75.00,UNSTABLE / OPEN,0.00,0.00,0.000,0.000,46,21,369,148,141,0.0,0.0,0.0,53.7,9.6,10.8,10.0,0,0,100,
38,0106,3/26/2022 10:52:19 AM ,6456,20.902,20.610,0.292,0.5,5241,0.049,0.296,0.247,0.4,0.812,31.1,0.907,75.00,UNSTABLE / OPEN,0.00,0.00,0.000,0.000,43,21,199,48,91,0.0,0.0,0.0,53.3,9.6,10.7,10.0,0,0,100,
39,0106,3/26/2022 10:57:59 AM ,6834,20.902,20.592,0.310,0.5,5654,0.050,0.316,0.266,0.4,0.827,33.0,0.906,75.00,UNSTABLE / OPEN,0.21,0.21,0.000,0.000,211,112,607,355,64,0.0,0.0,0.0,55.0,9.5,10.7,10.0,0,0,100,
40,0106,3/26/2022 11:03:39 AM ,6624,20.902,20.601,0.301,0.5,5471,0.049,0.307,0.258,0.4,0.826,32.0,0.905,75.00,STABLE / OPEN,0.00,0.21,0.000,0.000,161,32,313,149,2,0.0,0.0,0.0,54.4,9.5,10.6,10.0,0,0,100,
41,0106,3/26/2022 11:09:19 AM ,5753,20.902,20.642,0.260,0.5,4664,0.050,0.270,0.220,0.4,0.811,27.7,0.906,75.00,STABLE / OPEN,0.00,0.21,0.000,0.000,240,3,84,17,0,0.0,0.0,0.0,53.8,9.5,10.6,10.0,0,0,100,
42,0106,3/26/2022 11:14:59 AM ,5214,20.902,20.665,0.237,0.5,4304,0.049,0.252,0.203,0.4,0.825,25.2,0.906,75.00,STABLE / OPEN,0.00,0.21,0.000,0.000,132,13,48,9,0,0.0,0.0,0.0,53.8,9.6,10.8,10.0,0,0,100,
43,0106,3/26/2022 11:20:39 AM ,4905,20.902,20.680,0.222,0.5,4006,0.050,0.239,0.189,0.4,0.817,23.6,0.907,75.00,STABLE / OPEN,0.00,0.21,0.000,0.000,128,22,222,13,0,0.0,0.0,0.0,53.7,9.6,10.8,10.0,0,0,100,
44,0106,3/26/2022 11:26:19 AM ,4679,20.902,20.690,0.212,0.6,3804,0.050,0.229,0.179,0.5,0.813,22.5,0.905,75.00,STABLE / OPEN,0.00,0.21,0.000,0.000,108,12,637,11,0,0.0,0.0,0.0,53.6,9.6,10.8,10.0,0,0,100,
45,0106,3/26/2022 11:31:59 AM ,4876,20.902,20.682,0.220,0.6,3912,0.050,0.233,0.184,0.5,0.802,23.4,0.908,75.00,STABLE / OPEN,0.00,0.21,0.000,0.000,82,18,678,11,0,0.0,0.0,0.0,53.5,9.6,10.8,10.0,0,0,100,
46,0106,3/26/2022 11:37:39 AM ,4909,20.902,20.680,0.222,0.6,3976,0.049,0.236,0.187,0.5,0.810,23.6,0.906,75.00,STABLE / OPEN,0.00,0.21,0.000,0.000,49,10,867,79,0,0.0,0.0,0.0,53.6,9.5,10.7,10.0,0,0,100,
47,0106,3/26/2022 11:43:19 AM ,4929,20.902,20.680,0.222,0.6,3901,0.050,0.234,0.184,0.5,0.791,23.6,0.905,75.00,STABLE / OPEN,0.00,0.21,0.000,0.000,103,6,386,24,0,0.0,0.0,0.0,53.4,9.6,10.7,10.0,0,0,100,
48,0106,3/26/2022 11:48:59 AM ,5007,20.902,20.676,0.226,0.6,3964,0.050,0.237,0.187,0.5,0.792,24.0,0.906,75.00,STABLE / OPEN,0.00,0.21,0.000,0.000,72,4,61,22,0,0.0,0.0,0.0,53.4,9.5,10.8,10.0,0,0,100,
49,0106,3/26/2022 11:54:39 AM ,5029,20.902,20.676,0.226,0.6,3959,0.051,0.238,0.187,0.5,0.787,24.1,0.905,75.00,STABLE / OPEN,0.00,0.21,0.000,0.000,74,11,6,1,0,0.0,0.0,0.0,53.4,9.6,10.5,10.0,0,0,100,
50,0106,3/26/2022 12:00:19 PM ,5134,20.902,20.670,0.232,0.6,4080,0.051,0.243,0.192,0.5,0.795,24.6,0.905,75.00,STABLE / OPEN,0.00,0.21,0.000,0.000,65,5,560,31,0,0.0,0.0,0.0,53.4,9.5,10.6,10.0,0,0,100,
51,0106,3/26/2022 12:05:59 PM ,5201,20.902,20.668,0.234,0.6,4116,0.051,0.244,0.194,0.5,0.791,24.9,0.906,75.00,STABLE / OPEN,0.00,0.21,0.000,0.000,159,0,0,0,0,0.0,0.0,0.0,53.3,9.5,10.4,10.0,0,0,100,
52,0106,3/26/2022 12:11:39 PM ,5200,20.902,20.668,0.234,0.7,4139,0.050,0.245,0.195,0.5,0.796,24.9,0.906,75.00,STABLE / OPEN,0.00,0.21,0.000,0.000,96,0,36,1,0,0.0,0.0,0.0,53.3,9.5,10.3,10.0,0,0,100,
53,0106,3/26/2022 12:17:19 PM ,5706,20.902,20.644,0.258,0.7,4649,0.050,0.269,0.219,0.5,0.815,27.5,0.907,75.00,STABLE / OPEN,0.00,0.21,0.000,0.000,252,48,424,143,0,0.0,0.0,0.0,53.8,9.6,10.4,10.0,0,0,100,
54,0106,3/26/2022 12:22:59 PM ,5984,20.902,20.630,0.272,0.7,4898,0.051,0.282,0.231,0.6,0.819,28.9,0.904,75.00,STABLE / OPEN,0.00,0.21,0.000,0.000,87,25,325,94,33,0.0,0.0,0.0,53.9,9.6,10.4,10.0,0,0,100,
55,0106,3/26/2022 12:28:39 PM ,6409,20.902,20.610,0.292,0.7,5361,0.050,0.303,0.253,0.6,0.837,31.1,0.905,75.00,STABLE / OPEN,0.00,0.21,0.000,0.000,53,22,119,50,88,0.0,0.0,0.0,53.9,9.6,10.2,10.0,0,0,100,
56,0106,3/26/2022 12:34:19 PM ,6415,20.902,20.609,0.293,0.7,5493,0.050,0.309,0.259,0.6,0.856,31.2,0.905,75.00,STABLE / OPEN,0.07,0.28,0.000,0.000,97,62,329,157,65,0.0,0.0,0.0,54.0,9.6,10.2,10.0,0,0,100,
57,0106,3/26/2022 12:39:59 PM ,5380,20.902,20.657,0.245,0.7,4547,0.050,0.264,0.214,0.6,0.845,26.1,0.907,75.00,STABLE / OPEN,0.00,0.28,0.000,0.000,0,0,59,12,0,0.0,0.0,0.0,53.3,9.6,10.2,10.0,0,0,100,
58,0106,3/26/2022 12:45:39 PM ,4959,20.902,20.675,0.227,0.7,4214,0.050,0.250,0.199,0.6,0.850,24.1,0.902,75.00,STABLE / OPEN,0.00,0.28,0.000,0.000,0,0,933,232,0,0.0,0.0,0.0,53.2,9.6,10.2,10.0,0,0,100,
59,0106,3/26/2022 12:51:19 PM ,4904,20.902,20.677,0.225,0.8,4236,0.050,0.249,0.200,0.6,0.864,23.9,0.905,75.00,STABLE / OPEN,0.00,0.28,0.000,0.000,0,0,507,119,0,0.0,0.0,0.0,53.2,9.6,10.3,10.0,0,0,100,
60,0106,3/26/2022 12:56:59 PM ,4804,20.902,20.683,0.219,0.8,4024,0.050,0.240,0.190,0.6,0.838,23.3,0.904,75.00,STABLE / OPEN,0.00,0.28,0.000,0.000,0,0,1133,222,0,0.0,0.0,0.0,53.2,9.6,10.4,10.0,0,0,100,
61,0106,3/26/2022 1:02:39 PM ,4799,20.902,20.684,0.218,0.8,4009,0.051,0.239,0.188,0.6,0.835,23.2,0.908,75.00,STABLE / OPEN,0.00,0.28,0.000,0.000,0,0,1286,149,0,0.0,0.0,0.0,53.1,9.6,10.4,10.0,0,0,100,
62,0106,3/26/2022 1:08:19 PM ,4819,20.902,20.683,0.219,0.8,4039,0.050,0.240,0.190,0.6,0.838,23.4,0.906,75.00,STABLE / OPEN,0.00,0.28,0.000,0.000,0,0,1080,108,0,0.0,0.0,0.0,53.2,9.6,10.6,10.0,0,0,100,
63,0106,3/26/2022 1:13:59 PM ,4855,20.902,20.682,0.220,0.8,4069,0.050,0.241,0.191,0.6,0.838,23.5,0.908,75.00,STABLE / OPEN,0.00,0.28,0.000,0.000,0,0,532,58,0,0.0,0.0,0.0,53.0,9.6,10.8,10.0,0,0,100,
64,0106,3/26/2022 1:19:39 PM ,4806,20.902,20.683,0.219,0.8,3957,0.050,0.237,0.187,0.7,0.823,23.2,0.903,75.00,STABLE / OPEN,0.00,0.28,0.000,0.000,0,0,336,19,0,0.0,0.0,0.0,53.0,9.6,10.8,10.0,0,0,100,
65,0106,3/26/2022 1:25:19 PM ,5195,20.902,20.666,0.236,0.8,4288,0.051,0.253,0.202,0.7,0.825,25.1,0.906,74.99,STABLE / OPEN,0.00,0.28,0.000,0.000,0,0,108,39,0,0.0,0.0,0.0,52.9,9.6,10.8,10.0,0,0,100,
66,0106,3/26/2022 1:30:59 PM ,5309,20.902,20.660,0.242,0.8,4461,0.050,0.260,0.210,0.7,0.840,25.7,0.906,75.00,STABLE / OPEN,0.00,0.28,0.000,0.000,2,0,392,57,0,0.0,0.0,0.0,52.9,9.6,10.6,10.0,0,0,100,
67,0106,3/26/2022 1:36:39 PM ,5221,20.902,20.666,0.236,0.8,4282,0.050,0.251,0.201,0.7,0.820,25.2,0.907,75.00,STABLE / OPEN,0.00,0.28,0.000,0.000,0,0,480,27,0,0.0,0.0,0.0,52.8,9.6,10.7,10.0,0,0,100,
68,0106,3/26/2022 1:42:19 PM ,4944,20.902,20.678,0.224,0.9,4032,0.050,0.240,0.190,0.7,0.815,23.8,0.905,75.00,STABLE / OPEN,0.00,0.28,0.000,0.000,4,0,566,63,0,0.0,0.0,0.0,52.8,9.6,10.7,10.0,0,0,100,
69,0106,3/26/2022 1:47:59 PM ,5675,20.902,20.644,0.258,0.9,4724,0.051,0.273,0.222,0.7,0.832,27.5,0.907,75.00,STABLE / OPEN,0.00,0.28,0.236,0.236,64,39,422,166,14,0.0,0.0,0.0,53.7,9.6,10.7,10.0,0,0,100,
70,0106,3/26/2022 1:53:39 PM ,5745,20.902,20.641,0.261,0.9,4812,0.050,0.277,0.227,0.7,0.838,27.8,0.906,75.00,UNSTABLE / OPEN,0.00,0.28,0.000,0.236,22,14,144,38,14,0.0,0.0,0.0,53.3,9.6,10.7,10.0,0,0,100,
71,0106,3/26/2022 1:59:19 PM ,6198,20.902,20.619,0.283,0.9,5308,0.050,0.300,0.250,0.7,0.856,30.2,0.906,75.00,STABLE / OPEN,0.59,0.87,0.000,0.236,69,30,120,67,33,0.0,0.0,0.0,53.5,9.6,10.7,10.0,0,0,100,
72,0106,3/26/2022 2:04:59 PM ,6239,20.902,20.616,0.286,0.9,5380,0.051,0.304,0.254,0.7,0.862,30.4,0.905,75.00,STABLE / OPEN,0.00,0.87,0.000,0.236,824,19,40,24,3,0.0,0.0,0.0,53.5,9.6,10.6,10.0,0,0,100,
73,0106,3/26/2022 2:10:39 PM ,6624,20.902,20.598,0.304,0.9,5828,0.050,0.325,0.274,0.8,0.880,32.5,0.906,75.00,STABLE / OPEN,0.25,1.11,0.247,0.482,257,133,629,396,13,0.0,0.0,0.0,54.5,9.7,10.6,10.0,0,0,100,
74,0106,3/26/2022 2:16:19 PM ,6765,20.902,20.590,0.312,0.9,6013,0.050,0.334,0.284,0.8,0.889,33.2,0.904,75.00,STABLE / OPEN,0.00,1.11,0.000,0.482,510,280,824,550,5,0.0,0.0,0.0,54.3,9.6,10.7,10.0,0,0,100,
75,0106,3/26/2022 2:21:59 PM ,6600,20.902,20.598,0.304,1.0,5901,0.050,0.327,0.278,0.8,0.894,32.4,0.907,75.00,STABLE / OPEN,0.00,1.11,0.038,0.521,110,60,242,90,0,0.0,0.0,0.0,54.3,9.6,10.7,10.0,0,0,100,
76,0106,3/26/2022 2:27:39 PM ,6360,20.902,20.609,0.293,1.0,5649,0.051,0.317,0.266,0.8,0.888,31.2,0.906,75.00,STABLE / OPEN,0.00,1.11,0.000,0.521,0,0,393,51,0,0.0,0.0,0.0,54.5,9.6,10.8,10.0,0,0,100,
77,0106,3/26/2022 2:33:19 PM ,5447,20.902,20.653,0.249,1.0,4745,0.050,0.273,0.223,0.8,0.871,26.6,0.908,75.00,STABLE / OPEN,0.00,1.11,0.000,0.521,0,0,551,9,0,0.0,0.0,0.0,53.8,9.6,10.7,10.0,0,0,100,
78,0106,3/26/2022 2:38:59 PM ,5093,20.902,20.669,0.233,1.0,4379,0.050,0.256,0.206,0.8,0.860,24.8,0.905,75.00,STABLE / OPEN,0.00,1.11,0.000,0.521,0,0,107,2,0,0.0,0.0,0.0,53.7,9.6,10.6,10.0,0,0,100,
79,0106,3/26/2022 2:44:39 PM ,5043,20.902,20.673,0.229,1.0,4228,0.050,0.249,0.199,0.8,0.839,24.4,0.906,75.00,STABLE / OPEN,0.00,1.11,0.000,0.521,0,0,72,10,0,0.0,0.0,0.0,53.4,9.6,10.4,10.0,0,0,100,
80,0106,3/26/2022 2:50:19 PM ,4793,20.902,20.684,0.218,1.0,4032,0.050,0.240,0.190,0.8,0.841,23.3,0.906,75.00,STABLE / OPEN,0.00,1.11,0.000,0.521,0,0,232,11,0,0.0,0.0,0.0,53.4,9.5,10.5,10.0,0,0,100,
81,0106,3/26/2022 2:55:59 PM ,4922,20.902,20.678,0.224,1.0,4085,0.051,0.243,0.192,0.9,0.830,23.8,0.906,75.00,STABLE / OPEN,0.00,1.11,0.000,0.521,0,0,163,16,0,0.0,0.0,0.0,53.3,9.5,10.4,10.0,0,0,100,
82,0106,3/26/2022 3:01:39 PM ,4883,20.902,20.680,0.222,1.1,4086,0.050,0.242,0.193,0.9,0.837,23.7,0.905,75.00,STABLE / OPEN,0.00,1.11,0.000,0.521,0,0,250,17,0,0.0,0.0,0.0,53.2,9.6,10.4,10.0,0,0,100,
83,0106,3/26/2022 3:07:19 PM ,4697,20.902,20.688,0.214,1.1,3899,0.050,0.234,0.184,0.9,0.830,22.7,0.905,75.00,STABLE / OPEN,0.00,1.11,0.000,0.521,0,0,697,15,0,0.0,0.0,0.0,53.1,9.5,10.5,10.0,0,0,100,
84,0106,3/26/2022 3:12:59 PM ,4877,20.902,20.680,0.222,1.1,4063,0.050,0.242,0.192,0.9,0.833,23.6,0.903,75.00,STABLE / OPEN,0.00,1.11,0.000,0.521,0,0,757,33,0,0.0,0.0,0.0,53.2,9.6,10.6,10.0,0,0,100,
85,0106,3/26/2022 3:18:39 PM ,4922,20.902,20.678,0.224,1.1,4076,0.050,0.242,0.192,0.9,0.828,23.8,0.906,75.00,STABLE / OPEN,0.00,1.11,0.000,0.521,0,0,413,30,0,0.0,0.0,0.0,53.0,9.6,10.6,10.0,0,0,100,
86,0106,3/26/2022 3:24:19 PM ,4941,20.902,20.677,0.225,1.1,4116,0.050,0.244,0.194,0.9,0.833,23.9,0.904,75.00,STABLE / OPEN,0.00,1.11,0.000,0.521,0,0,355,19,0,0.0,0.0,0.0,52.9,9.6,10.5,10.0,0,0,100,
