Oxymax CSV File 

CSV Generation Date,3/28/2022 10:06:15 AM 
Experiment Started,3/26/2022 7:20:17 AM
Data Filename,C:\Users\jonbr\Documents\Brestoff Lab\2022-03-26 B6 Temp Decline 10C.CDTA

Group/Cage,0109
O2 Calibration Date,3/27/2022 7:06:03 AM
CO2 Calibration Date,3/28/2022 8:47:10 AM
Subject ID,
Subject Mass (G), 18.7 

Reference Settle Time (s), 18 
Reference Measure Time (s), 2 
Cage Settle Time (s), 18 
Cage Measure Time (s), 2 
Reference Method,EVRYNN=16
Heat Calculation Method,STD_1


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
8,0109,3/26/2022 8:03:19 AM ,8316,20.902,20.623,0.279,0.1,7154,0.058,0.305,0.248,0.1,0.860,40.5,0.901,75.00,STABLE / OPEN,0.00,0.34,0.000,0.799,624,328,1124,591,8,0.0,0.0,0.0,54.7,10.4,10.4,10.0,0,0,100,
9,0109,3/26/2022 8:08:59 AM ,8159,20.902,20.628,0.274,0.1,6990,0.056,0.298,0.242,0.1,0.857,39.7,0.901,75.00,STABLE / OPEN,0.00,0.34,0.000,0.799,281,16,524,41,0,0.0,0.0,0.0,55.1,10.1,10.5,10.0,0,0,100,
10,0109,3/26/2022 8:14:39 AM ,8144,20.902,20.629,0.273,0.1,6928,0.056,0.296,0.240,0.1,0.851,39.6,0.901,75.00,UNSTABLE / OPEN,0.00,0.34,0.000,0.799,139,10,420,44,3,0.0,0.0,0.0,55.3,10.0,10.7,10.0,0,0,100,
11,0109,3/26/2022 8:20:19 AM ,8081,20.902,20.631,0.271,0.1,6959,0.055,0.296,0.241,0.1,0.861,39.4,0.901,75.00,STABLE / OPEN,0.21,0.55,0.000,0.799,216,111,1302,188,4,0.0,0.0,0.0,55.3,9.9,10.8,10.0,0,0,100,
12,0109,3/26/2022 8:25:59 AM ,8066,20.902,20.631,0.271,0.2,6969,0.054,0.295,0.241,0.1,0.864,39.4,0.901,75.00,STABLE / OPEN,0.00,0.55,0.000,0.799,323,133,1353,254,0,0.0,0.0,0.0,55.1,9.8,10.8,10.0,0,0,100,
13,0109,3/26/2022 8:31:39 AM ,7555,20.902,20.649,0.253,0.2,6456,0.054,0.277,0.223,0.1,0.855,36.8,0.901,75.00,STABLE / OPEN,0.00,0.55,0.000,0.799,48,0,1425,127,0,0.0,0.0,0.0,54.9,9.7,10.6,10.0,0,0,100,
14,0109,3/26/2022 8:37:19 AM ,6843,20.902,20.673,0.229,0.2,5776,0.053,0.253,0.200,0.2,0.844,33.2,0.901,75.00,STABLE / OPEN,0.00,0.55,0.000,0.799,92,0,3386,5,0,0.0,0.0,0.0,54.5,9.7,10.6,10.0,0,0,100,
15,0109,3/26/2022 8:42:59 AM ,6662,20.902,20.680,0.222,0.2,5493,0.053,0.243,0.190,0.2,0.824,32.2,0.901,75.00,STABLE / OPEN,0.00,0.55,0.000,0.799,2,0,2551,11,0,0.0,0.0,0.0,54.5,9.6,10.4,10.0,0,0,100,
16,0109,3/26/2022 8:48:39 AM ,6217,20.902,20.695,0.207,0.2,5088,0.053,0.229,0.176,0.2,0.818,30.0,0.901,75.00,STABLE / OPEN,0.00,0.55,0.000,0.799,0,0,1965,9,0,0.0,0.0,0.0,54.3,9.6,10.3,10.0,0,0,100,
17,0109,3/26/2022 8:54:19 AM ,6424,20.902,20.688,0.214,0.2,5213,0.052,0.233,0.180,0.2,0.811,30.9,0.901,75.00,STABLE / OPEN,0.00,0.55,0.000,0.799,0,0,4432,5,0,0.0,0.0,0.0,54.4,9.6,10.2,10.0,0,0,100,
18,0109,3/26/2022 8:59:59 AM ,6455,20.902,20.688,0.214,0.2,5135,0.052,0.230,0.178,0.2,0.795,31.0,0.900,75.00,STABLE / OPEN,0.00,0.55,0.000,0.799,0,0,5556,9,0,0.0,0.0,0.0,54.3,9.6,10.2,10.0,0,0,100,
19,0109,3/26/2022 9:05:39 AM ,6686,20.902,20.680,0.222,0.2,5375,0.052,0.238,0.186,0.2,0.804,32.1,0.901,75.00,STABLE / OPEN,0.00,0.55,0.000,0.799,49,19,287,77,0,0.0,0.0,0.0,54.5,9.5,10.3,10.0,0,0,100,
20,0109,3/26/2022 9:11:19 AM ,6285,20.902,20.694,0.208,0.3,4979,0.052,0.224,0.172,0.2,0.792,30.1,0.901,75.00,STABLE / OPEN,0.00,0.55,0.000,0.799,1,0,0,0,0,0.0,0.0,0.0,54.2,9.5,10.2,10.0,0,0,100,
21,0109,3/26/2022 9:16:59 AM ,6198,20.902,20.697,0.205,0.3,4871,0.051,0.220,0.169,0.2,0.786,29.6,0.900,75.00,STABLE / OPEN,0.00,0.55,0.000,0.799,9,0,0,0,0,0.0,0.0,0.0,54.2,9.5,10.2,10.0,0,0,100,
22,0109,3/26/2022 9:22:39 AM ,6413,20.902,20.690,0.212,0.3,5004,0.052,0.225,0.173,0.2,0.780,30.6,0.900,75.00,STABLE / OPEN,0.00,0.55,0.000,0.799,13,0,630,4,0,0.0,0.0,0.0,54.1,9.5,10.2,10.0,0,0,100,
23,0109,3/26/2022 9:28:19 AM ,6446,20.902,20.690,0.213,0.3,4999,0.050,0.223,0.173,0.2,0.775,30.7,0.901,75.00,STABLE / OPEN,0.00,0.55,0.000,0.799,6,0,2324,106,0,0.0,0.0,0.0,54.0,9.5,10.2,10.0,0,0,100,
24,0109,3/26/2022 9:33:59 AM ,6093,20.902,20.702,0.200,0.3,4619,0.051,0.211,0.160,0.2,0.758,28.9,0.901,75.00,STABLE / OPEN,0.00,0.55,0.000,0.799,18,0,3878,215,0,0.0,0.0,0.0,53.9,9.5,10.1,10.0,0,0,100,
25,0109,3/26/2022 9:39:39 AM ,6387,20.902,20.691,0.211,0.3,4975,0.051,0.223,0.172,0.3,0.779,30.5,0.901,75.00,STABLE / OPEN,0.00,0.55,0.000,0.799,2,0,4617,210,0,0.0,0.0,0.0,53.9,9.5,10.2,10.0,0,0,100,
26,0109,3/26/2022 9:45:19 AM ,6616,20.902,20.684,0.218,0.3,5147,0.051,0.230,0.178,0.3,0.778,31.6,0.900,75.00,STABLE / OPEN,0.00,0.55,0.000,0.799,0,0,3375,60,0,0.0,0.0,0.0,53.9,9.5,10.2,10.0,0,0,100,
27,0109,3/26/2022 9:50:59 AM ,6798,20.902,20.677,0.225,0.3,5434,0.049,0.237,0.188,0.3,0.799,32.6,0.901,75.00,STABLE / OPEN,0.00,0.55,0.000,0.799,25,1,2077,111,0,0.0,0.0,0.0,54.0,9.5,10.2,10.0,0,0,100,
28,0109,3/26/2022 9:56:39 AM ,7946,20.902,20.638,0.264,0.3,6430,0.051,0.274,0.222,0.3,0.809,38.2,0.901,75.00,UNSTABLE / OPEN,0.00,0.55,0.000,0.799,76,5,673,111,11,0.0,0.0,0.0,55.1,9.5,10.3,10.0,0,0,100,
29,0109,3/26/2022 10:02:19 AM ,8407,20.902,20.621,0.281,0.4,7020,0.051,0.294,0.243,0.3,0.835,40.7,0.901,75.00,UNSTABLE / OPEN,0.00,0.55,0.000,0.799,91,13,110,52,4,0.0,0.0,0.0,54.8,9.6,10.4,10.0,0,0,100,
30,0109,3/26/2022 10:07:59 AM ,8560,20.902,20.614,0.288,0.4,7483,0.051,0.310,0.259,0.3,0.874,41.9,0.901,75.00,STABLE / OPEN,0.24,0.79,0.000,0.799,237,100,552,252,28,0.0,0.0,0.0,54.9,9.5,10.4,10.0,0,0,100,
31,0109,3/26/2022 10:13:39 AM ,8781,20.902,20.607,0.295,0.4,7642,0.051,0.315,0.264,0.3,0.870,42.9,0.901,75.00,UNSTABLE / OPEN,0.00,0.79,0.086,0.886,433,194,1043,361,25,0.0,0.0,0.0,54.8,9.6,10.3,10.0,0,0,100,
32,0109,3/26/2022 10:19:19 AM ,8443,20.902,20.617,0.286,0.4,7528,0.050,0.311,0.260,0.3,0.892,41.5,0.901,75.00,STABLE / OPEN,0.16,0.95,0.000,0.886,183,45,521,100,7,0.0,0.0,0.0,54.8,9.6,10.4,10.0,0,0,100,
33,0109,3/26/2022 10:24:59 AM ,8118,20.902,20.627,0.275,0.4,7241,0.051,0.302,0.251,0.3,0.892,39.9,0.901,75.00,STABLE / OPEN,0.00,0.95,0.000,0.886,339,10,1607,129,0,0.0,0.0,0.0,54.9,9.6,10.4,10.0,0,0,100,
34,0109,3/26/2022 10:30:39 AM ,7065,20.902,20.664,0.238,0.4,6121,0.051,0.262,0.212,0.4,0.866,34.5,0.901,75.00,STABLE / OPEN,0.00,0.95,0.000,0.886,342,0,273,2,0,0.0,0.0,0.0,54.3,9.6,10.6,10.0,0,0,100,
35,0109,3/26/2022 10:36:19 AM ,6709,20.902,20.676,0.226,0.4,5829,0.050,0.252,0.202,0.4,0.869,32.8,0.900,75.00,STABLE / OPEN,0.00,0.95,0.000,0.886,62,5,432,40,0,0.0,0.0,0.0,54.6,9.6,10.5,10.0,0,0,100,
36,0109,3/26/2022 10:41:59 AM ,7409,20.902,20.653,0.249,0.5,6326,0.051,0.270,0.219,0.4,0.854,36.1,0.900,75.00,STABLE / OPEN,0.00,0.95,0.000,0.886,46,15,1518,109,0,0.0,0.0,0.0,55.0,9.6,10.6,10.0,0,0,100,
37,0109,3/26/2022 10:47:39 AM ,6902,20.902,20.672,0.230,0.5,5747,0.050,0.249,0.199,0.4,0.833,33.4,0.901,75.00,STABLE / OPEN,0.00,0.95,0.000,0.886,10,0,4466,219,0,0.0,0.0,0.0,54.4,9.6,10.6,10.0,0,0,100,
38,0109,3/26/2022 10:53:19 AM ,6704,20.902,20.679,0.223,0.5,5488,0.049,0.239,0.190,0.4,0.819,32.3,0.901,75.00,STABLE / OPEN,0.00,0.95,0.000,0.886,5,1,3714,29,0,0.0,0.0,0.0,54.3,9.6,10.6,10.0,0,0,100,
39,0109,3/26/2022 10:58:59 AM ,6663,20.902,20.681,0.221,0.5,5315,0.050,0.234,0.184,0.4,0.798,32.0,0.901,75.00,STABLE / OPEN,0.00,0.95,0.000,0.886,0,0,2428,6,0,0.0,0.0,0.0,54.1,9.5,10.7,10.0,0,0,100,
40,0109,3/26/2022 11:04:39 AM ,6551,20.902,20.685,0.217,0.5,5225,0.049,0.230,0.181,0.4,0.798,31.4,0.901,75.00,STABLE / OPEN,0.00,0.95,0.000,0.886,55,0,2694,3,0,0.0,0.0,0.0,54.2,9.5,10.8,10.0,0,0,100,
41,0109,3/26/2022 11:10:19 AM ,6567,20.902,20.684,0.218,0.5,5272,0.050,0.233,0.182,0.4,0.803,31.5,0.901,75.00,STABLE / OPEN,0.00,0.95,0.000,0.886,20,0,1434,22,0,0.0,0.0,0.0,54.1,9.5,10.8,10.0,0,0,100,
42,0109,3/26/2022 11:15:59 AM ,6484,20.902,20.687,0.215,0.5,5178,0.049,0.228,0.179,0.4,0.799,31.1,0.900,75.00,STABLE / OPEN,0.00,0.95,0.000,0.886,88,0,2224,1,0,0.0,0.0,0.0,54.1,9.5,10.6,10.0,0,0,100,
43,0109,3/26/2022 11:21:39 AM ,6484,20.902,20.687,0.215,0.5,5121,0.050,0.227,0.177,0.4,0.790,31.0,0.901,75.00,STABLE / OPEN,0.00,0.95,0.000,0.886,57,0,1414,5,0,0.0,0.0,0.0,54.0,9.5,10.7,10.0,0,0,100,
44,0109,3/26/2022 11:27:19 AM ,6432,20.902,20.689,0.213,0.6,5144,0.050,0.228,0.178,0.5,0.800,30.9,0.901,75.00,STABLE / OPEN,0.00,0.95,0.000,0.886,291,0,1372,0,0,0.0,0.0,0.0,53.7,9.6,10.6,10.0,0,0,100,
45,0109,3/26/2022 11:32:59 AM ,7117,20.902,20.665,0.237,0.6,5842,0.050,0.252,0.202,0.5,0.821,34.3,0.900,75.00,UNSTABLE / OPEN,0.00,0.95,0.000,0.886,57,11,1810,91,0,0.0,0.0,0.0,54.6,9.6,10.6,10.0,0,0,100,
46,0109,3/26/2022 11:38:39 AM ,8096,20.902,20.631,0.271,0.6,6794,0.049,0.284,0.235,0.5,0.839,39.3,0.901,75.00,UNSTABLE / OPEN,0.06,1.01,0.000,0.886,163,80,364,165,62,0.0,0.0,0.0,55.0,9.5,10.7,10.0,0,0,100,
47,0109,3/26/2022 11:44:19 AM ,8284,20.902,20.623,0.279,0.6,7180,0.050,0.298,0.248,0.5,0.867,40.4,0.901,75.00,STABLE / OPEN,0.16,1.17,0.000,0.886,221,74,1150,131,46,0.0,0.0,0.0,55.0,9.6,10.7,10.0,0,0,100,
48,0109,3/26/2022 11:49:59 AM ,8493,20.902,20.616,0.286,0.6,7428,0.050,0.307,0.257,0.5,0.875,41.6,0.900,75.00,STABLE / OPEN,0.03,1.21,0.000,0.886,360,201,957,345,61,0.0,0.0,0.0,54.6,9.6,10.8,10.0,0,0,100,
49,0109,3/26/2022 11:55:39 AM ,7331,20.902,20.656,0.246,0.6,6296,0.051,0.269,0.218,0.5,0.859,35.7,0.901,75.00,STABLE / OPEN,0.00,1.21,0.000,0.886,192,0,712,1,0,0.0,0.0,0.0,54.4,9.6,10.8,10.0,0,0,100,
50,0109,3/26/2022 12:01:19 PM ,6438,20.902,20.686,0.216,0.6,5465,0.051,0.240,0.189,0.5,0.849,31.3,0.900,75.00,STABLE / OPEN,0.00,1.21,0.000,0.886,191,0,1034,1,0,0.0,0.0,0.0,54.2,9.5,10.8,10.0,0,0,100,
51,0109,3/26/2022 12:06:59 PM ,6261,20.902,20.693,0.209,0.6,5233,0.051,0.232,0.181,0.5,0.836,30.3,0.901,75.00,STABLE / OPEN,0.00,1.21,0.000,0.886,196,0,1522,0,0,0.0,0.0,0.0,54.1,9.5,10.7,10.0,0,0,100,
52,0109,3/26/2022 12:12:39 PM ,6197,20.902,20.695,0.207,0.7,5196,0.050,0.230,0.180,0.5,0.838,30.0,0.901,75.00,STABLE / OPEN,0.00,1.21,0.000,0.886,1,0,1755,0,0,0.0,0.0,0.0,54.0,9.5,10.7,10.0,0,0,100,
53,0109,3/26/2022 12:18:19 PM ,6234,20.902,20.695,0.207,0.7,5086,0.050,0.226,0.176,0.6,0.816,30.0,0.901,75.00,STABLE / OPEN,0.00,1.21,0.000,0.886,0,0,3097,0,0,0.0,0.0,0.0,53.9,9.5,10.7,10.0,0,0,100,
54,0109,3/26/2022 12:23:59 PM ,6297,20.902,20.693,0.209,0.7,5023,0.051,0.225,0.174,0.6,0.798,30.2,0.900,75.00,STABLE / OPEN,0.00,1.21,0.000,0.886,57,0,562,0,0,0.0,0.0,0.0,53.8,9.5,10.7,10.0,0,0,100,
55,0109,3/26/2022 12:29:39 PM ,6548,20.902,20.685,0.217,0.7,5171,0.050,0.229,0.179,0.6,0.790,31.4,0.901,75.00,STABLE / OPEN,0.00,1.21,0.000,0.886,0,0,6,0,0,0.0,0.0,0.0,53.7,9.5,10.4,10.0,0,0,100,
56,0109,3/26/2022 12:35:19 PM ,6559,20.902,20.685,0.217,0.7,5186,0.050,0.230,0.179,0.6,0.791,31.4,0.901,75.00,STABLE / OPEN,0.00,1.21,0.000,0.886,1,0,1,0,0,0.0,0.0,0.0,53.8,9.5,10.5,10.0,0,0,100,
57,0109,3/26/2022 12:40:59 PM ,6511,20.902,20.687,0.215,0.7,5101,0.050,0.227,0.176,0.6,0.783,31.1,0.901,75.00,STABLE / OPEN,0.00,1.21,0.000,0.886,0,0,52,0,0,0.0,0.0,0.0,53.5,9.5,10.5,10.0,0,0,100,
58,0109,3/26/2022 12:46:39 PM ,6270,20.902,20.696,0.206,0.7,4814,0.050,0.217,0.167,0.6,0.768,29.9,0.901,75.00,STABLE / OPEN,0.00,1.21,0.000,0.886,23,0,283,0,0,0.0,0.0,0.0,53.5,9.5,10.2,10.0,0,0,100,
59,0109,3/26/2022 12:52:19 PM ,6425,20.902,20.690,0.212,0.7,5012,0.050,0.223,0.173,0.6,0.780,30.7,0.901,75.00,STABLE / OPEN,0.00,1.21,0.000,0.886,0,0,136,0,0,0.0,0.0,0.0,53.5,9.5,10.2,10.0,0,0,100,
60,0109,3/26/2022 12:57:59 PM ,7248,20.902,20.663,0.239,0.7,5701,0.050,0.248,0.197,0.6,0.787,34.7,0.902,75.00,UNSTABLE / OPEN,0.00,1.21,0.000,0.886,21,4,822,82,3,0.0,0.0,0.0,54.3,9.5,10.3,10.0,0,0,100,
61,0109,3/26/2022 1:03:39 PM ,8322,20.902,20.625,0.277,0.8,6841,0.051,0.287,0.237,0.6,0.822,40.2,0.901,75.00,UNSTABLE / OPEN,0.12,1.33,0.000,0.886,171,50,280,145,67,0.0,0.0,0.0,54.7,9.5,10.4,10.0,0,0,100,
62,0109,3/26/2022 1:09:19 PM ,8558,20.902,20.614,0.288,0.8,7382,0.050,0.306,0.255,0.6,0.863,41.7,0.901,75.00,STABLE / OPEN,0.00,1.33,0.000,0.886,75,24,191,64,38,0.0,0.0,0.0,54.7,9.6,10.4,10.0,0,0,100,
63,0109,3/26/2022 1:14:59 PM ,8811,20.902,20.605,0.297,0.8,7719,0.050,0.317,0.267,0.7,0.876,43.1,0.901,75.00,UNSTABLE / OPEN,0.22,1.55,0.253,1.139,330,165,742,341,28,0.0,0.0,0.0,54.4,9.5,10.5,10.0,0,0,100,
64,0109,3/26/2022 1:20:39 PM ,8370,20.902,20.619,0.283,0.8,7432,0.050,0.307,0.257,0.7,0.888,41.1,0.901,75.00,STABLE / OPEN,0.31,1.86,0.000,1.139,22,10,17,13,0,0.0,0.0,0.0,53.9,9.5,10.5,10.0,0,0,100,
65,0109,3/26/2022 1:26:19 PM ,8793,20.902,20.604,0.298,0.8,7914,0.051,0.324,0.274,0.7,0.900,43.3,0.902,75.00,STABLE / OPEN,0.03,1.89,0.236,1.375,348,234,613,370,35,0.0,0.0,0.0,54.8,9.6,10.5,10.0,0,0,100,
66,0109,3/26/2022 1:31:59 PM ,8355,20.902,20.619,0.283,0.8,7580,0.050,0.312,0.262,0.7,0.907,41.2,0.901,75.00,STABLE / OPEN,0.00,1.89,0.000,1.375,254,77,773,109,3,0.0,0.0,0.0,54.9,9.6,10.4,10.0,0,0,100,
67,0109,3/26/2022 1:37:39 PM ,8640,20.902,20.610,0.292,0.8,7745,0.050,0.318,0.268,0.7,0.896,42.5,0.901,75.00,UNSTABLE / OPEN,0.00,1.89,0.000,1.375,598,312,1036,523,4,0.0,0.0,0.0,55.1,9.6,10.5,10.0,0,0,100,
68,0109,3/26/2022 1:43:19 PM ,8452,20.902,20.616,0.286,0.9,7626,0.050,0.314,0.264,0.7,0.902,41.6,0.901,75.00,STABLE / OPEN,0.00,1.89,0.000,1.375,158,82,825,163,2,0.0,0.0,0.0,55.5,9.6,10.5,10.0,0,0,100,
69,0109,3/26/2022 1:48:59 PM ,8128,20.902,20.628,0.274,0.9,7178,0.051,0.299,0.248,0.7,0.883,39.9,0.901,75.00,STABLE / OPEN,0.00,1.89,0.000,1.375,37,1,880,99,0,0.0,0.0,0.0,55.8,9.7,10.5,10.0,0,0,100,
70,0109,3/26/2022 1:54:39 PM ,7229,20.902,20.659,0.243,0.9,6191,0.050,0.265,0.214,0.7,0.856,35.2,0.901,75.00,STABLE / OPEN,0.00,1.89,0.000,1.375,18,0,1037,4,0,0.0,0.0,0.0,55.1,9.6,10.5,10.0,0,0,100,
71,0109,3/26/2022 2:00:19 PM ,6639,20.902,20.679,0.223,0.9,5678,0.050,0.247,0.196,0.8,0.855,32.3,0.901,75.00,STABLE / OPEN,0.00,1.89,0.000,1.375,0,0,3101,0,0,0.0,0.0,0.0,54.8,9.6,10.4,10.0,0,0,100,
72,0109,3/26/2022 2:05:59 PM ,6692,20.902,20.678,0.224,0.9,5625,0.051,0.245,0.195,0.8,0.841,32.5,0.901,75.00,STABLE / OPEN,0.00,1.89,0.000,1.375,0,0,6,0,0,0.0,0.0,0.0,54.5,9.5,10.4,10.0,0,0,100,
73,0109,3/26/2022 2:11:39 PM ,6619,20.902,20.681,0.221,0.9,5578,0.050,0.243,0.193,0.8,0.843,32.1,0.901,75.00,STABLE / OPEN,0.00,1.89,0.000,1.375,0,0,12,0,0,0.0,0.0,0.0,54.7,9.6,10.4,10.0,0,0,100,
74,0109,3/26/2022 2:17:19 PM ,6463,20.902,20.686,0.216,0.9,5402,0.050,0.237,0.187,0.8,0.836,31.3,0.901,75.00,STABLE / OPEN,0.00,1.89,0.000,1.375,0,0,1,1,0,0.0,0.0,0.0,54.6,9.5,10.5,10.0,0,0,100,
75,0109,3/26/2022 2:22:59 PM ,6543,20.902,20.684,0.218,1.0,5429,0.050,0.238,0.188,0.8,0.830,31.7,0.901,75.00,STABLE / OPEN,0.00,1.89,0.000,1.375,0,0,0,0,0,0.0,0.0,0.0,54.5,9.5,10.5,10.0,0,0,100,
76,0109,3/26/2022 2:28:39 PM ,6363,20.902,20.689,0.213,1.0,5328,0.051,0.236,0.184,0.8,0.837,30.8,0.900,75.00,STABLE / OPEN,0.00,1.89,0.000,1.375,0,0,110,0,0,0.0,0.0,0.0,54.7,9.5,10.6,10.0,0,0,100,
77,0109,3/26/2022 2:34:19 PM ,6455,20.902,20.686,0.216,1.0,5440,0.050,0.238,0.188,0.8,0.843,31.3,0.900,75.00,STABLE / OPEN,0.00,1.89,0.000,1.375,2,2,16,5,0,0.0,0.0,0.0,54.5,9.5,10.7,10.0,0,0,100,
78,0109,3/26/2022 2:39:59 PM ,7796,20.902,20.639,0.263,1.0,6830,0.050,0.286,0.236,0.8,0.876,38.2,0.900,75.00,UNSTABLE / OPEN,0.00,1.89,0.000,1.375,47,13,822,97,28,0.0,0.0,0.0,55.6,9.5,10.8,10.0,0,0,100,
79,0109,3/26/2022 2:45:39 PM ,8281,20.902,20.622,0.280,1.0,7386,0.050,0.306,0.256,0.8,0.892,40.7,0.900,75.00,UNSTABLE / OPEN,0.00,1.89,0.000,1.375,92,10,74,27,18,0.0,0.0,0.0,55.5,9.5,10.8,10.0,0,0,100,
80,0109,3/26/2022 2:51:19 PM ,8372,20.902,20.618,0.284,1.0,7586,0.050,0.313,0.262,0.9,0.906,41.3,0.901,75.00,UNSTABLE / OPEN,0.14,2.03,0.519,1.894,264,143,1178,318,25,0.0,0.0,0.0,55.2,9.5,10.8,10.0,0,0,100,
81,0109,3/26/2022 2:56:59 PM ,8500,20.902,20.613,0.289,1.0,7756,0.051,0.319,0.268,0.9,0.912,42.0,0.901,75.00,UNSTABLE / OPEN,0.00,2.03,0.000,1.894,121,28,137,44,118,0.0,0.0,0.0,55.1,9.5,10.7,10.0,0,0,100,
82,0109,3/26/2022 3:02:39 PM ,8479,20.902,20.614,0.288,1.0,7809,0.050,0.320,0.270,0.9,0.921,42.0,0.901,75.00,UNSTABLE / OPEN,0.14,2.17,0.000,1.894,210,51,1133,285,13,0.0,0.0,0.0,55.3,9.5,10.7,10.0,0,0,100,
83,0109,3/26/2022 3:08:19 PM ,8247,20.902,20.622,0.280,1.1,7514,0.050,0.310,0.260,0.9,0.911,40.7,0.900,75.00,STABLE / OPEN,0.04,2.21,0.000,1.894,88,17,139,30,7,0.0,0.0,0.0,55.4,9.6,10.8,10.0,0,0,100,
84,0109,3/26/2022 3:13:59 PM ,7119,20.902,20.662,0.240,1.1,6295,0.050,0.268,0.218,0.9,0.884,34.9,0.900,75.00,STABLE / OPEN,0.00,2.21,0.000,1.894,0,0,83,1,0,0.0,0.0,0.0,54.6,9.6,10.8,10.0,0,0,100,
85,0109,3/26/2022 3:19:39 PM ,6377,20.902,20.687,0.215,1.1,5602,0.050,0.244,0.194,0.9,0.879,31.2,0.901,75.00,STABLE / OPEN,0.00,2.21,0.000,1.894,0,0,40,0,0,0.0,0.0,0.0,54.3,9.5,10.8,10.0,0,0,100,
