Oxymax CSV File 

CSV Generation Date,10/10/2022 8:45:05 AM 
Experiment Started,10/1/2021 3:46:58 PM
Data Filename,C:\Users\jonbr\Documents\Brestoff Lab\2021-10-01 RG mCre AdipoCre cold snap.CDTA

Group/Cage,0114
O2 Calibration Date,9/19/2022 8:09:00 AM
CO2 Calibration Date,9/19/2022 8:09:00 AM
Subject ID,4605
Subject Mass (G), 27.6 

Reference Settle Time (s), 18 
Reference Measure Time (s), 2 
Cage Settle Time (s), 18 
Cage Measure Time (s), 2 
Reference Method,EVRYNN=16
Heat Calculation Method,STD_1


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,CHAN,DATE/TIME,VO2,O2IN,O2OUT,DO2,ACCO2,VCO2,CO2IN,CO2OUT,DCO2,ACCCO2,RER,HEAT,FLOW,PRESSURE,STATUS1,FEED1,FEED1 ACC,DRINK1,DRINK1 ACC,XTOT,XAMB,YTOT,YAMB,ZTOT,RESP,RH SAMP,RH REF,RH Cage,TEMP Cage,ENCLOSURE TEMP,ENCLOSURE SETPOINT,LED HUE,LED SATURATION,LED LIGHTNESS,
#,,,ml/kg/hr,%,%,,l,ml/kg/hr,%,%,,l,,kcal/kg/hr,LPM,kPa,,GRAMS,GRAMS,GRAMS,GRAMS,COUNTS,COUNTS,COUNTS,COUNTS,COUNTS,BPM,%,%,%,degC,degC,degC,,%,%,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
1,0114,10/1/2021 3:52:01 PM ,4779,20.911,20.676,0.235,0.0,4008,0.073,0.277,0.204,0.0,0.839,23.2,0.903,75.00,UNSTABLE / OPEN,0.00,0.00,0.000,0.000,233,85,415,198,55,11,0.0,0.0,44.7,31.0,29.8,22.2,0,0,100,
2,0114,10/1/2021 3:57:41 PM ,4379,20.911,20.697,0.214,0.0,3529,0.077,0.256,0.180,0.0,0.806,21.1,0.903,75.00,STABLE / OPEN,0.04,0.04,0.114,0.114,237,109,451,230,56,10,0.0,0.0,44.5,31.0,27.7,22.2,0,0,100,
3,0114,10/1/2021 4:03:21 PM ,4212,20.911,20.704,0.206,0.0,3462,0.075,0.251,0.176,0.0,0.822,20.3,0.903,75.00,UNSTABLE / OPEN,0.04,0.08,0.079,0.192,350,138,602,303,79,13,0.0,0.0,44.9,30.6,25.9,22.2,0,0,100,
4,0114,10/1/2021 4:09:01 PM ,4115,20.911,20.709,0.202,0.0,3361,0.073,0.245,0.171,0.0,0.817,19.8,0.902,75.00,STABLE / OPEN,0.00,0.08,0.000,0.192,262,120,791,394,46,16,0.0,0.0,44.1,30.0,24.3,22.2,0,0,100,
5,0114,10/1/2021 4:14:41 PM ,4023,20.911,20.714,0.197,0.0,3281,0.070,0.237,0.167,0.0,0.816,19.4,0.904,75.00,STABLE / OPEN,0.00,0.08,0.000,0.192,257,97,515,262,30,15,0.0,0.0,43.7,29.1,23.0,22.2,0,0,100,
6,0114,10/1/2021 4:20:21 PM ,4098,20.911,20.711,0.200,0.1,3282,0.071,0.238,0.167,0.0,0.801,19.7,0.904,75.00,STABLE / OPEN,0.00,0.08,0.114,0.306,352,143,806,437,52,18,0.0,0.0,44.0,28.3,22.6,22.2,0,0,100,
7,0114,10/1/2021 4:26:01 PM ,4079,20.911,20.711,0.200,0.1,3372,0.068,0.240,0.172,0.1,0.827,19.7,0.904,75.00,STABLE / OPEN,0.00,0.08,0.000,0.306,333,108,481,201,18,20,0.0,0.0,44.0,27.5,22.3,22.2,0,0,100,
8,0114,10/1/2021 4:31:41 PM ,4150,20.911,20.709,0.202,0.1,3285,0.067,0.234,0.167,0.1,0.791,19.9,0.903,75.00,STABLE / OPEN,0.00,0.08,0.000,0.306,381,184,857,481,79,12,0.0,0.0,43.7,26.8,22.6,22.2,0,0,100,
9,0114,10/1/2021 4:37:21 PM ,4143,20.911,20.708,0.203,0.1,3400,0.065,0.238,0.173,0.1,0.821,20.0,0.904,75.00,STABLE / OPEN,0.00,0.08,0.000,0.306,206,52,330,180,95,13,0.0,0.0,43.8,26.2,22.8,22.2,0,0,100,
10,0114,10/1/2021 4:43:01 PM ,4072,20.911,20.712,0.199,0.1,3330,0.064,0.233,0.169,0.1,0.818,19.6,0.905,75.00,STABLE / OPEN,0.00,0.08,0.000,0.306,270,79,620,292,20,9,0.0,0.0,43.9,25.8,22.8,22.2,0,0,100,
11,0114,10/1/2021 4:48:41 PM ,4200,20.911,20.705,0.206,0.1,3477,0.061,0.238,0.177,0.1,0.828,20.3,0.904,75.00,STABLE / OPEN,0.00,0.08,0.000,0.306,268,88,589,307,37,7,0.0,0.0,44.6,25.5,23.5,30.0,0,0,100,
12,0114,10/1/2021 4:54:21 PM ,4155,20.911,20.707,0.204,0.1,3452,0.063,0.239,0.176,0.1,0.831,20.1,0.904,75.00,STABLE / OPEN,0.00,0.08,0.000,0.306,55,8,467,81,0,13,0.0,0.0,45.2,25.4,25.3,30.0,0,0,100,
13,0114,10/1/2021 5:00:01 PM ,4309,20.911,20.698,0.212,0.1,3666,0.061,0.247,0.187,0.1,0.851,21.0,0.904,75.00,STABLE / OPEN,0.10,0.17,0.000,0.306,209,73,712,305,10,11,0.0,0.0,45.8,25.7,26.9,30.0,0,0,100,
14,0114,10/1/2021 5:05:41 PM ,4221,20.911,20.703,0.207,0.1,3525,0.062,0.241,0.179,0.1,0.835,20.4,0.904,75.00,UNSTABLE / OPEN,0.00,0.17,0.000,0.306,127,44,325,170,56,7,0.0,0.0,46.5,26.2,28.2,30.0,0,0,100,
15,0114,10/1/2021 5:11:21 PM ,4104,20.911,20.709,0.201,0.2,3418,0.062,0.236,0.174,0.1,0.833,19.9,0.904,75.00,STABLE / OPEN,0.00,0.17,0.000,0.306,283,136,590,353,98,8,0.0,0.0,47.0,26.9,29.3,30.0,0,0,100,
16,0114,10/1/2021 5:17:01 PM ,4007,20.911,20.714,0.197,0.2,3369,0.060,0.231,0.171,0.1,0.841,19.4,0.905,75.00,STABLE / OPEN,0.04,0.21,0.068,0.374,300,106,566,313,62,10,0.0,0.0,47.3,27.6,30.0,30.0,0,0,100,
17,0114,10/1/2021 5:22:41 PM ,4110,20.911,20.710,0.201,0.2,3382,0.058,0.230,0.172,0.1,0.823,19.8,0.906,75.00,UNSTABLE / OPEN,0.00,0.21,0.000,0.374,264,38,279,92,20,9,0.0,0.0,48.0,28.4,30.6,30.0,0,0,100,
18,0114,10/1/2021 5:28:21 PM ,4049,20.911,20.712,0.198,0.2,3345,0.059,0.229,0.170,0.2,0.826,19.6,0.905,75.00,UNSTABLE / OPEN,0.22,0.43,0.035,0.409,143,73,426,190,66,7,0.0,0.0,47.6,29.1,30.3,30.0,0,0,100,
19,0114,10/1/2021 5:34:01 PM ,3875,20.911,20.721,0.190,0.2,3166,0.058,0.219,0.161,0.2,0.817,18.7,0.904,75.00,STABLE / OPEN,0.00,0.43,0.000,0.409,159,48,801,149,1,20,0.0,0.0,47.2,29.7,30.1,30.0,0,0,100,
20,0114,10/1/2021 5:39:41 PM ,3754,20.911,20.727,0.184,0.2,3101,0.057,0.215,0.158,0.2,0.826,18.1,0.904,75.00,STABLE / OPEN,0.11,0.54,0.000,0.409,244,64,397,171,6,7,0.0,0.0,47.1,30.1,30.6,30.0,0,0,100,
21,0114,10/1/2021 5:45:21 PM ,3796,20.911,20.725,0.186,0.2,3129,0.057,0.216,0.159,0.2,0.824,18.3,0.904,75.00,STABLE / OPEN,0.00,0.54,0.141,0.549,380,50,658,145,20,5,0.0,0.0,47.2,30.5,30.4,30.0,0,0,100,
22,0114,10/1/2021 5:51:01 PM ,3412,20.911,20.745,0.166,0.2,2685,0.056,0.193,0.137,0.2,0.787,16.3,0.904,75.00,UNSTABLE / OPEN,0.05,0.59,0.071,0.620,321,8,75,37,0,14,0.0,0.0,46.3,30.8,30.1,30.0,0,0,100,
23,0114,10/1/2021 5:56:41 PM ,3130,20.911,20.760,0.151,0.2,2312,0.056,0.173,0.118,0.2,0.739,14.8,0.904,75.00,UNSTABLE / OPEN,0.00,0.59,0.000,0.620,162,22,117,52,7,10,0.0,0.0,46.2,31.0,30.7,30.0,0,0,100,
24,0114,10/1/2021 6:02:21 PM ,3403,20.911,20.745,0.165,0.2,2689,0.055,0.192,0.137,0.2,0.790,16.3,0.905,75.00,UNSTABLE / OPEN,0.00,0.59,0.050,0.670,131,20,129,39,17,5,0.0,0.0,46.3,31.2,30.4,30.0,0,0,0,
25,0114,10/1/2021 6:08:01 PM ,3403,20.911,20.745,0.165,0.3,2657,0.056,0.191,0.135,0.2,0.781,16.3,0.903,75.00,STABLE / OPEN,0.14,0.73,0.049,0.718,234,72,301,147,11,8,0.0,0.0,46.1,31.3,30.0,30.0,0,0,0,
26,0114,10/1/2021 6:13:41 PM ,3644,20.911,20.733,0.178,0.3,2968,0.054,0.205,0.151,0.2,0.815,17.6,0.904,75.00,STABLE / OPEN,0.05,0.78,0.000,0.718,108,39,256,88,6,6,0.0,0.0,46.0,31.4,30.5,30.0,0,0,0,
27,0114,10/1/2021 6:19:21 PM ,3652,20.911,20.732,0.179,0.3,2984,0.053,0.205,0.152,0.2,0.817,17.6,0.903,75.00,STABLE / OPEN,0.00,0.78,0.082,0.800,229,53,329,94,5,7,0.0,0.0,45.8,31.4,30.2,30.0,0,0,0,
28,0114,10/1/2021 6:25:01 PM ,3837,20.911,20.722,0.189,0.3,3232,0.054,0.218,0.164,0.2,0.842,18.6,0.905,75.00,STABLE / OPEN,0.06,0.84,0.000,0.800,160,45,350,80,4,11,0.0,0.0,45.9,31.5,30.7,30.0,0,0,0,
29,0114,10/1/2021 6:30:41 PM ,3886,20.911,20.718,0.193,0.3,3394,0.053,0.226,0.173,0.2,0.873,19.0,0.903,75.00,STABLE / OPEN,0.11,0.95,0.114,0.914,273,84,266,128,24,12,0.0,0.0,45.7,31.5,30.4,30.0,0,0,0,
30,0114,10/1/2021 6:36:21 PM ,3962,20.911,20.714,0.197,0.3,3496,0.053,0.231,0.178,0.2,0.882,19.4,0.905,75.00,STABLE / OPEN,0.06,1.01,0.000,0.914,184,61,483,188,17,11,0.0,0.0,45.9,31.6,30.3,30.0,0,0,0,
31,0114,10/1/2021 6:42:01 PM ,3887,20.911,20.719,0.192,0.3,3335,0.052,0.222,0.170,0.3,0.858,18.9,0.904,75.00,STABLE / OPEN,0.04,1.06,0.000,0.914,202,70,296,152,21,9,0.0,0.0,45.8,31.6,30.5,30.0,0,0,0,
32,0114,10/1/2021 6:47:41 PM ,3862,20.911,20.720,0.190,0.3,3284,0.053,0.220,0.167,0.3,0.850,18.8,0.904,75.00,STABLE / OPEN,0.00,1.06,0.052,0.966,191,94,387,212,29,8,0.0,0.0,45.6,31.6,30.1,30.0,0,0,0,
33,0114,10/1/2021 6:53:21 PM ,3990,20.911,20.713,0.197,0.3,3439,0.053,0.228,0.175,0.3,0.862,19.5,0.903,75.00,STABLE / OPEN,0.00,1.06,0.000,0.966,187,57,435,155,5,11,0.0,0.0,45.4,31.6,30.6,30.0,0,0,0,
34,0114,10/1/2021 6:59:01 PM ,4026,20.911,20.712,0.199,0.3,3480,0.052,0.229,0.177,0.3,0.864,19.6,0.904,75.00,STABLE / OPEN,0.00,1.06,0.000,0.966,163,55,255,97,23,11,0.0,0.0,45.4,31.7,30.2,30.0,0,0,0,
35,0114,10/1/2021 7:04:41 PM ,3849,20.911,20.720,0.191,0.4,3348,0.052,0.223,0.171,0.3,0.870,18.8,0.903,75.00,STABLE / OPEN,0.00,1.06,0.000,0.966,132,36,260,112,8,9,0.0,0.0,45.1,31.7,30.7,30.0,0,0,0,
36,0114,10/1/2021 7:10:21 PM ,3936,20.911,20.715,0.196,0.4,3535,0.052,0.232,0.180,0.3,0.898,19.4,0.904,75.00,UNSTABLE / OPEN,0.00,1.06,0.000,0.966,179,68,346,134,39,12,0.0,0.0,45.4,31.7,30.4,30.0,0,0,0,
37,0114,10/1/2021 7:16:01 PM ,3997,20.911,20.711,0.199,0.4,3597,0.050,0.234,0.183,0.3,0.900,19.7,0.903,75.00,UNSTABLE / OPEN,0.13,1.19,0.150,1.117,205,117,343,206,89,23,0.0,0.0,45.4,31.7,30.0,30.0,0,0,0,
38,0114,10/1/2021 7:21:41 PM ,4107,20.911,20.707,0.203,0.4,3593,0.053,0.235,0.183,0.3,0.875,20.1,0.904,75.00,STABLE / OPEN,0.00,1.19,0.000,1.117,135,56,395,131,0,8,0.0,0.0,45.2,31.7,30.5,30.0,0,0,0,
39,0114,10/1/2021 7:27:21 PM ,3938,20.911,20.715,0.196,0.4,3485,0.052,0.230,0.177,0.3,0.885,19.3,0.904,75.00,STABLE / OPEN,0.04,1.22,0.000,1.117,206,78,390,147,22,17,0.0,0.0,45.3,31.7,30.1,30.0,0,0,0,
40,0114,10/1/2021 7:33:01 PM ,4029,20.911,20.711,0.200,0.4,3549,0.052,0.232,0.181,0.3,0.881,19.7,0.904,75.00,UNSTABLE / OPEN,0.00,1.22,0.000,1.117,201,34,554,109,2,5,0.0,0.0,45.2,31.7,30.6,30.0,0,0,0,
41,0114,10/1/2021 7:38:41 PM ,3967,20.911,20.713,0.197,0.4,3532,0.052,0.231,0.180,0.3,0.890,19.5,0.904,75.00,STABLE / OPEN,0.10,1.33,0.000,1.117,207,95,540,239,45,12,0.0,0.0,45.1,31.7,30.3,30.0,0,0,0,
42,0114,10/1/2021 7:44:21 PM ,4075,20.911,20.708,0.203,0.4,3679,0.052,0.239,0.187,0.4,0.903,20.1,0.906,75.00,UNSTABLE / OPEN,0.00,1.33,0.000,1.117,194,78,424,202,55,11,0.0,0.0,45.2,31.7,30.6,30.0,0,0,0,
43,0114,10/1/2021 7:50:01 PM ,3959,20.911,20.714,0.197,0.4,3522,0.050,0.230,0.179,0.4,0.890,19.4,0.904,75.00,STABLE / OPEN,0.00,1.33,0.042,1.159,205,62,458,153,1,11,0.0,0.0,45.0,31.8,30.4,30.0,0,0,0,
44,0114,10/1/2021 7:55:41 PM ,3960,20.911,20.714,0.197,0.4,3567,0.051,0.232,0.181,0.4,0.901,19.5,0.905,75.00,STABLE / OPEN,0.16,1.48,0.000,1.159,212,95,455,236,24,14,0.0,0.0,45.2,31.7,30.0,30.0,0,0,0,
45,0114,10/1/2021 8:01:21 PM ,3775,20.911,20.723,0.187,0.5,3339,0.052,0.222,0.170,0.4,0.885,18.5,0.904,75.00,UNSTABLE / OPEN,0.00,1.48,0.112,1.271,192,69,399,107,31,9,0.0,0.0,45.2,31.7,30.5,30.0,0,0,0,
46,0114,10/1/2021 8:07:01 PM ,3821,20.911,20.721,0.190,0.5,3362,0.051,0.222,0.171,0.4,0.880,18.7,0.903,75.00,STABLE / OPEN,0.00,1.48,0.000,1.271,98,22,308,81,38,13,0.0,0.0,45.0,31.8,30.1,30.0,0,0,0,
47,0114,10/1/2021 8:12:41 PM ,3671,20.911,20.728,0.183,0.5,3297,0.049,0.217,0.168,0.4,0.898,18.1,0.905,75.00,STABLE / OPEN,0.00,1.48,0.000,1.271,190,62,447,156,24,6,0.0,0.0,44.9,31.8,30.6,30.0,0,0,0,
48,0114,10/1/2021 8:18:21 PM ,3793,20.911,20.723,0.187,0.5,3270,0.051,0.217,0.166,0.4,0.862,18.5,0.904,75.00,STABLE / OPEN,0.00,1.48,0.000,1.271,191,64,682,235,2,6,0.0,0.0,44.7,31.7,30.3,30.0,0,0,0,
49,0114,10/1/2021 8:24:01 PM ,3848,20.911,20.720,0.191,0.5,3389,0.051,0.223,0.172,0.4,0.881,18.9,0.905,75.00,STABLE / OPEN,0.03,1.52,0.000,1.271,178,59,483,226,24,7,0.0,0.0,44.7,31.8,30.6,30.0,0,0,0,
50,0114,10/1/2021 8:29:41 PM ,3893,20.911,20.716,0.194,0.5,3549,0.049,0.230,0.181,0.4,0.911,19.2,0.904,75.00,STABLE / OPEN,0.00,1.52,0.000,1.271,278,108,395,231,68,6,0.0,0.0,44.8,31.8,30.3,30.0,0,0,0,
51,0114,10/1/2021 8:35:21 PM ,3786,20.911,20.723,0.188,0.5,3358,0.050,0.221,0.171,0.4,0.887,18.6,0.905,75.00,STABLE / OPEN,0.00,1.52,0.000,1.271,68,27,158,56,6,17,0.0,0.0,44.6,31.8,30.4,30.0,0,0,0,
52,0114,10/1/2021 8:41:01 PM ,3843,20.911,20.720,0.191,0.5,3451,0.051,0.226,0.175,0.4,0.898,18.9,0.905,75.00,STABLE / OPEN,0.00,1.52,0.000,1.271,85,37,254,117,21,7,0.0,0.0,44.6,31.7,30.4,30.0,0,0,0,
53,0114,10/1/2021 8:46:41 PM ,3822,20.911,20.721,0.190,0.5,3393,0.051,0.224,0.173,0.5,0.888,18.8,0.904,75.00,UNSTABLE / OPEN,0.00,1.52,0.000,1.271,194,98,488,187,47,14,0.0,0.0,44.9,31.8,30.0,30.0,0,0,0,
